policy,seed,episode,eval_seed,steps,reward_total,fill_rate,backorder_rate,order_level_ret_mean,flow_fill_rate,flow_backorder_rate,terminal_rolling_fill_rate_4w,terminal_rolling_backorder_rate_4w,pct_steps_S1,pct_steps_S2,pct_steps_S3,op10_multiplier_step_mean,op12_multiplier_step_mean,op10_multiplier_step_p95,op12_multiplier_step_p95,pct_steps_op10_multiplier_ge_190,pct_steps_op12_multiplier_ge_190,pct_steps_both_downstream_ge_190,assembly_hours_total,assembly_cost_index,ret_garrido2024_raw_total,ret_garrido2024_train_total,ret_garrido2024_sigmoid_total,ret_garrido2024_sigmoid_mean,terminal_zeta_avg,terminal_epsilon_avg,terminal_phi_avg,terminal_tau_avg,terminal_kappa_dot,order_ret_excel,order_ret_thesis,order_ret_continuous,order_fill_rate,order_fill_rate_on_time,order_lost_orders,order_lost_rate,order_backorder_qty_final,order_service_loss_auc_ration_hours,order_service_loss_auc_per_order,order_ttr_mean,order_ttr_p95,order_backlog_age_mean,order_backlog_age_max,order_ctj_p50,order_ctj_p90,order_ctj_p99,order_rpj_p50,order_rpj_p90,order_rpj_p99,order_dpj_p99,order_delivered_rations,order_demanded_rations,order_flow_fill_rate,order_shift_hours,order_surge_hours,order_strategic_buffer_units,order_unit_surge_hours_per_ration,order_unit_buffer_units_per_ration,order_ret_excel_cvar05,order_ret_excel_p05,order_ret_excel_p10,order_ret_excel_p25,order_ret_excel_p50,order_ret_excel_p75,order_ret_excel_p90,order_ret_excel_p95,order_ret_excel_rolling_4w_mean,order_ret_excel_rolling_4w_min,order_ret_excel_rolling_4w_final,order_ration_ret_excel,order_excel_case_pct_fill_rate,order_excel_case_pct_autotomy,order_excel_case_pct_recovery,order_excel_case_pct_risk_no_recovery,order_excel_case_pct_unfulfilled,order_apj_p50,order_apj_p90,order_apj_p99,order_apj_positive_p50,order_apj_positive_p90,order_apj_positive_p99
ppo,3,3,50005,104,-17.17662762438436,0.0029542097488921,0.9970457902511078,0.0056346842425971,0.9632692295542928,0.0367307704457071,0.963560938835144,0.0,5.769230769230769,50.0,44.23076923076923,1.5033212426620035,1.2792973556430438,2.0,1.8490193530917165,17.307692307692307,3.8461538461538463,1.9230769230769231,13888.0,0.7948717948717948,6091.648481487001,5675.305851887001,99.3442785172768,0.9552334472815076,455217.0563461538,4408.845576923077,9528.226275487636,1.2401081040170026,0.6577194742975935,0.0058405484907246,0.0058405484907246,0.2471282713772003,0.0031152647975077,0.0,0.0,0.0,2478.6,76355850.72675246,118934.3469264057,101.90782900577292,288.0,21.799999999999272,33.79999999999927,54.0,54.0,1391.8572072078196,74.0,128.0,464.1568630262775,1391.8572072078196,1737887.85,1745913.15,0.9954033796010988,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,3,4,50006,104,-17.470236181419946,0.0029542097488921,0.9970457902511078,0.0058219249018055,0.9680402678172964,0.0319597321827035,1.0,0.0,4.8076923076923075,29.807692307692307,65.38461538461539,1.582976986403362,1.2695281375378658,2.0,1.833155933022499,23.076923076923077,3.8461538461538463,0.0,15176.0,0.8685897435897436,4930.408137721935,4402.542429931969,98.30880362054675,0.9452769578898726,298346.4163461538,5609.6545192307685,15179.350813555688,1.2857472154532503,0.4561657792241032,0.006046683105014,0.006046683105014,0.2517588025956254,0.0031152647975077,0.0,0.0,0.0,0.0,61471800.37100408,95750.4678676076,88.5591362122606,144.0,26.799999999999272,38.79999999999927,54.0,54.0,1246.983865512796,74.21028490190747,122.24211877789548,259.682106364389,1246.983865512796,1782256.03,1787048.78,0.9973180642556384,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,3,5,50007,104,-28.436958657260124,0.0044313146233382,0.9955686853766618,0.005748076328967,0.9382748704738264,0.0617251295261735,1.0,0.0,1.9230769230769231,44.23076923076923,53.84615384615385,1.5382796929110414,1.295659016405877,2.0,1.8228749476373192,16.346153846153847,2.8846153846153846,0.0,14672.0,0.8397435897435898,6829.679411770889,6370.813939971613,100.016873048525,0.9617007023896634,463582.3580769233,4852.320480769232,11334.468285564584,1.221437006296192,0.6730531096190194,0.005980450003593,0.005980450003593,0.2482552633917193,0.0046728971962616,0.0,0.0,0.0,0.0,55850476.87536092,86994.51226691733,90.5803827500221,147.18959132628402,29.799999999999272,53.79999999999927,54.0,54.0,678.2035544940616,73.7172965120044,125.47765557653656,268.53661230298144,678.2035544940616,1728931.06,1736492.32,0.9956456703476813,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,3,6,50008,104,-15.816640195429256,0.0029542097488921,0.9970457902511078,0.0056959675091371,0.9685559871438604,0.0314440128561395,1.0,0.0,4.8076923076923075,38.46153846153846,56.73076923076923,1.5780440645310312,1.2747497745485117,2.0,1.9601283572614188,20.192307692307693,5.769230769230769,0.0,14672.0,0.8397435897435898,5217.448228683506,4765.514002611499,98.7395559409643,0.9494188071246566,355496.6527884615,5135.991057692308,12589.4389660898,1.2507689322674893,0.5286156016258116,0.005948926347656,0.005948926347656,0.2504824448644095,0.0031152647975077,0.0,0.0,0.0,0.0,52803065.0411142,82247.76486154861,91.4585687219964,150.0,23.799999999999272,35.79999999999927,54.0,54.0,1014.217747146573,74.05385852370455,126.0,286.2494597170173,1014.217747146573,1749078.22,1754550.58,0.9968810474531888,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,3,7,50009,104,-23.321607120175173,0.0029585798816568,0.9970414201183432,0.0057882527251325,0.9522592388100304,0.0477407611899696,1.0,0.0,13.461538461538462,38.46153846153846,48.07692307692308,1.4459251903284054,1.1897184731474575,2.0,1.8672386467456816,15.384615384615383,1.9230769230769231,0.0,13664.0,0.782051282051282,5012.816581520852,4429.067585405134,98.94194075563794,0.9513648149580572,250471.72124999997,5340.669326923076,13209.769203060978,1.2630837337761764,0.3871964494319068,0.0059783418045856,0.0059783418045856,0.2482457604464086,0.0031152647975077,0.0,0.0,0.0,0.0,58340434.78201784,90872.95137385956,89.08355821396401,131.0308436186724,26.799999999999272,38.79999999999927,54.0,54.0,908.9789344303,74.12850496814099,125.48240704715909,207.4128296516301,908.9789344303,1773783.03,1778665.03,0.9972552448506844,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,3,8,50010,104,-25.396889273359513,0.0029542097488921,0.9970457902511078,0.0057631932649515,0.9473608532497714,0.0526391467502286,1.0,0.0,2.8846153846153846,38.46153846153846,58.65384615384615,1.5729391935030714,1.3088052616848682,2.0,1.741606345772743,20.192307692307693,1.9230769230769231,0.0,14896.0,0.8525641025641025,4512.919887717534,4201.759564855709,97.89644986618292,0.9413120179440668,439686.5371153848,6454.546057692308,12872.515702537798,1.294725891530284,0.6445700945121504,0.0059976615003137,0.0059976615003137,0.2496334194796974,0.0031152647975077,0.0,0.0,0.0,0.0,95827440.606757,149263.9261787492,92.89930555676992,146.4046397629536,21.799999999999272,33.79999999999927,54.0,54.0,1534.076786268639,73.98142465174533,126.0,376.43000284381014,1534.076786268639,1740302.15,1745443.97,0.9970541477765108,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,3,9,50011,104,-8.682653850816267,0.0044378698224851,0.9955621301775148,0.0057317778935039,0.9848109631068332,0.0151890368931668,1.0,0.0,21.153846153846153,50.0,28.846153846153847,1.301442849342353,1.1618610653094947,1.969001978635788,1.7673690527677532,8.653846153846153,2.8846153846153846,0.9615384615384616,12096.0,0.6923076923076923,7226.174635855678,6375.727966376187,100.09788241909663,0.96247963864516,275660.0625961538,3584.212211538462,7307.550724328263,1.2392451747464233,0.4118868702296761,0.0059480587636327,0.0059480587636327,0.25083340692292,0.0046728971962616,0.0,0.0,0.0,0.0,45091916.77995268,70236.63049836867,90.42421305860968,152.5182975728867,28.799999999999272,52.79999999999927,54.0,54.0,932.0462828571638,74.15538569204728,126.0,228.0,932.0462828571638,1755607.56,1767324.2,0.9933704070820736,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,3,10,50012,104,-11.301449558489416,0.0029542097488921,0.9970457902511078,0.0057420644669195,0.9790131693926784,0.0209868306073216,0.924077332019806,0.0,1.9230769230769231,44.23076923076923,53.84615384615385,1.5344107405175096,1.2927032957354991,2.0,1.857577446103096,18.269230769230766,3.8461538461538463,1.9230769230769231,14672.0,0.8397435897435898,4985.6137986263,4636.832521119769,97.96090090176732,0.9419317394400704,434763.6472115384,5307.567884615384,11576.661308635568,1.304423108379692,0.6356365151239807,0.0060011223414479,0.0060011223414479,0.2521312183206263,0.0031152647975077,0.0,0.0,0.0,4804.15,49950615.044304,77804.69633069159,90.02367468126828,145.0815758316412,18.799999999999272,30.799999999999272,54.0,54.0,1007.2645331816192,74.0,126.0,261.9483007296428,1007.2645331816192,1737338.46,1742142.61,0.9972423899327046,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,3,11,50013,104,-30.392834629586737,0.0029585798816568,0.9970414201183432,0.0054562986357893,0.9348701391933408,0.0651298608066591,1.0,0.0,12.5,35.57692307692308,51.92307692307692,1.4983910049598377,1.1847533994228938,2.0,1.5463930681347844,14.423076923076922,0.0,0.0,13944.0,0.7980769230769231,1795.807115553643,1656.7721004305922,93.3045773292262,0.8971593973964057,338436.4711538461,12108.036730769232,12158.62506506862,1.181588101557618,0.513697094340562,0.0056861485153238,0.0056861485153238,0.2394643274428297,0.0031152647975077,0.0,0.0,0.0,0.0,137649759.235958,214407.72466660125,117.6192777852884,288.0,24.799999999999272,36.79999999999927,54.0,54.0,1805.6590284703143,74.78986038363291,137.20704794488165,836.6856142988825,1805.6590284703143,1746063.16,1750811.26,0.9972880571946972,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,3,12,50014,104,-18.794348014710508,0.0044313146233382,0.9955686853766618,0.0057028803084945,0.961139071380122,0.0388609286198781,0.9623252749443054,0.0,15.384615384615383,56.73076923076923,27.884615384615383,1.367366021964699,1.232072061026254,2.0,1.776712000370025,12.5,3.8461538461538463,0.9615384615384616,12376.0,0.7083333333333334,6090.679140126161,5503.543722338036,99.40572115993685,0.9558242419224696,356310.8110576923,4096.02951923077,6446.807237499971,1.2025967838752991,0.5208857225093351,0.0059247966082823,0.0059247966082823,0.2489106861183219,0.0046728971962616,0.0,0.0,0.0,2801.52,51187049.6434937,79730.60692132975,91.47776706558965,151.0,29.799999999999272,53.79999999999927,54.0,54.0,841.2198081982281,74.14055197956986,126.0,257.3464476032668,841.2198081982281,1757302.39,1765252.67,0.9954962368078448,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,1,50004,104,-29.28424550941927,0.0044313146233382,0.9955686853766618,0.0055982892758693,0.9308593398564392,0.0691406601435608,1.0,0.0,55.76923076923077,21.153846153846153,23.076923076923077,1.0790258860215545,1.1011104197778667,1.9853734113276,1.8308882772922512,6.730769230769231,4.807692307692308,3.8461538461538463,9744.0,0.5576923076923077,1970.7574670827996,1769.6727070074585,92.96738024172612,0.8939171177089051,234499.145576923,9692.493653846155,5164.5760550723735,1.322607224152572,0.357523807147287,0.0058227813684075,0.0058227813684075,0.2433198063926875,0.0046728971962616,0.0,0.0,0.0,0.0,102500367.390861,159657.89313218222,98.43150534792072,196.5404501211001,26.799999999999272,50.79999999999927,54.0,54.0,1220.4128834897383,74.79068524319518,133.7162964652034,352.9596722712695,1220.4128834897383,1754532.28,1762471.36,0.9954954842500248,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,2,50005,104,-20.41749922124351,0.0029542097488921,0.9970457902511078,0.0055362409711212,0.9549225267966546,0.0450774732033454,1.0,0.0,35.57692307692308,29.807692307692307,34.61538461538461,1.288980741877682,1.2541400582547515,2.0,1.8146241083741188,13.461538461538462,3.8461538461538463,2.8846153846153846,11592.0,0.6634615384615384,3103.542772551568,2897.306111723399,96.33979893655552,0.9263442205438032,386519.27163461543,7130.068076923077,6620.631111317686,1.217181807558682,0.5611025973398811,0.005734886119618,0.005734886119618,0.242702279037544,0.0031152647975077,0.0,0.0,0.0,0.0,99743576.10868412,155363.82571446124,99.17358366311971,221.30946638290695,21.799999999999272,33.79999999999927,54.0,54.0,1996.6844848578407,74.96878506399662,130.6019674118911,312.0,1996.6844848578407,1723849.0,1728667.4,0.9972126506232488,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,3,50006,104,-17.985143095347276,0.0029542097488921,0.9970457902511078,0.0056844080933851,0.9634872115519326,0.0365127884480673,1.0,0.0,32.69230769230769,32.69230769230769,34.61538461538461,1.3164180758624122,1.3246325298991557,2.0,2.0,17.307692307692307,10.576923076923077,9.615384615384617,11760.0,0.6730769230769231,3383.4015957939137,3129.423243026308,96.59532842839236,0.928801234888388,376958.0467307692,6618.616442307693,6697.960040964724,1.273649520356207,0.5491626102030331,0.0059034241255808,0.0059034241255808,0.2481128923247218,0.0031152647975077,0.0,0.0,0.0,0.0,68709727.26627639,107024.49729949594,91.84196621684,161.63017964571895,26.799999999999272,38.79999999999927,54.0,54.0,1291.1058274760771,75.06924144687946,126.0,265.31034190057926,1291.1058274760771,1751502.75,1756421.75,0.9971994197862786,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,4,50007,104,-18.038507566884935,0.0044313146233382,0.9955686853766618,0.0055313417780772,0.9612896212108534,0.0387103787891466,1.0,0.0,48.07692307692308,29.807692307692307,22.115384615384617,1.1328339888893355,1.178885150485887,1.97415013462305,1.817681252211332,5.769230769230769,3.8461538461538463,0.9615384615384616,10136.0,0.5801282051282052,2337.719002909348,2154.457144931911,93.91020084499112,0.902982700432607,330143.9270192309,8191.760384615384,4884.705881073659,1.2628726224468665,0.4845494949010533,0.00576323635368,0.00576323635368,0.2448084693366913,0.0046728971962616,0.0,0.0,0.0,0.0,91465372.8710641,142469.42814807492,99.16686957422736,219.0,29.799999999999272,53.79999999999927,54.0,54.0,1322.4408717643946,76.7998759578245,127.0,373.30928469120954,1322.4408717643946,1752370.08,1759763.08,0.995798866288296,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,5,50008,104,-17.821184992559015,0.0029542097488921,0.9970457902511078,0.0055755132795904,0.9605189402719244,0.0394810597280754,1.0,0.0,35.57692307692308,32.69230769230769,31.73076923076923,1.287352250602383,1.281242791419992,2.0,1.9515329949557776,16.346153846153847,6.730769230769231,4.807692307692308,11424.0,0.6538461538461539,2714.376967991574,2533.9918747711645,95.47062524359954,0.9179867811884572,398271.01586538466,7887.889999999999,6406.021169915823,1.2715129418479942,0.5788028600459542,0.005826246248774,0.005826246248774,0.2463160109719257,0.0031152647975077,0.0,0.0,0.0,0.0,77270812.43038234,120359.52091959868,95.55172045363582,166.238914571004,23.799999999999272,35.79999999999927,54.0,54.0,1294.7889502445005,75.79066063006303,127.0,376.3812004788708,1294.7889502445005,1758533.55,1763497.89,0.9971849470145948,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,6,50009,104,-16.23865452855982,0.0029585798816568,0.9970414201183432,0.0057215758861811,0.9642036638089287,0.0357963361910711,1.0,0.0,42.30769230769231,23.076923076923077,34.61538461538461,1.2582047096310327,1.2976195427786128,2.0,1.992136335372925,16.346153846153847,8.653846153846153,6.730769230769231,11200.0,0.6410256410256411,4390.676306306385,3951.933723960906,98.48756377269665,0.9469958055066984,292753.1665384614,5396.171057692308,6530.930771971261,1.2251113915452594,0.4336551625248557,0.0059329674499982,0.0059329674499982,0.2485523142459758,0.0031152647975077,0.0,0.0,0.0,0.0,58771641.25939995,91544.61255358248,92.01683543884856,162.0,26.799999999999272,38.79999999999927,54.0,54.0,981.556313068063,74.0,127.0,296.115403265213,981.556313068063,1748543.42,1753515.92,0.9971642686882478,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,7,50010,104,-16.45455209582074,0.0029542097488921,0.9970457902511078,0.0057471419170146,0.9655424143764388,0.0344575856235611,1.0,0.0,39.42307692307692,28.846153846153847,31.73076923076923,1.26138431367536,1.2628740342960765,2.0,1.8197724185884,16.346153846153847,2.8846153846153846,2.8846153846153846,11200.0,0.6410256410256411,2479.6764733760465,2328.0507791125374,95.44774830552292,0.917766810630028,409806.1450961539,8554.399903846155,6508.537973987122,1.2383024673944765,0.594801990505876,0.0059854166119467,0.0059854166119467,0.2499026544573081,0.0031152647975077,0.0,0.0,0.0,0.0,108486760.21277258,168982.49254325946,92.4581001432025,145.02334501098449,21.799999999999272,33.79999999999927,54.0,54.0,2111.905114602734,73.53195398716707,126.0,400.7282345546976,2111.905114602734,1727526.71,1732631.81,0.9970535575010596,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,8,50011,104,-14.994362159425595,0.0044378698224851,0.9955621301775148,0.0055840853106309,0.967701833898135,0.0322981661018649,1.0,0.0,60.57692307692308,25.0,14.423076923076923,1.0331181823096882,1.1017234132338602,2.0,1.6837151110172273,6.730769230769231,2.8846153846153846,1.9230769230769231,8960.0,0.5128205128205128,2898.5384382257616,2567.742204175884,95.88060058884622,0.9219288518158292,214105.5626923077,6320.755384615384,3293.2031981511213,1.2416154906079186,0.3230788659198567,0.005806850251054,0.005806850251054,0.2468307076360442,0.0046728971962616,0.0,0.0,0.0,0.0,72913450.93564752,113572.353482317,96.76018692737976,174.0,28.799999999999272,52.79999999999927,54.0,54.0,1232.1508918057575,74.79039143103,127.0,349.9008373494189,1232.1508918057575,1730824.07,1738743.71,0.9954451941626292,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,9,50012,104,-19.844074725223457,0.0029542097488921,0.9970457902511078,0.0057185811163987,0.9546778442322056,0.0453221557677942,1.0,0.0,49.03846153846154,28.846153846153847,22.115384615384617,1.153116894348596,1.180282238073862,1.813450675457716,1.8865797989070412,2.8846153846153846,4.807692307692308,0.0,10080.0,0.5769230769230769,1765.6458320476786,1606.8960442884331,91.02615961073526,0.8752515347186083,282962.3128846154,10393.605865384614,5150.333614268259,1.3827835574485154,0.4247330971842954,0.0059758836257203,0.0059758836257203,0.2484198126669541,0.0031152647975077,0.0,0.0,0.0,0.0,90804753.85753693,141440.42656937212,90.26549996158204,146.31272516579338,18.799999999999272,30.799999999999272,54.0,54.0,1612.5015996739985,74.24627594677622,126.0,261.6180998556704,1612.5015996739985,1750985.17,1756590.77,0.9968088184819508,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,10,50013,104,-15.696853499501936,0.0029585798816568,0.9970414201183432,0.0056599424450544,0.966328713965876,0.0336712860341239,1.0,0.0,44.23076923076923,32.69230769230769,23.076923076923077,1.1471590403145036,1.2458741627723122,1.9088257811963552,1.878796403855085,5.769230769230769,3.8461538461538463,0.9615384615384616,10416.0,0.5961538461538461,3081.7068102804915,2859.7484937629397,95.2593020028087,0.9159548269500836,364027.31673076906,6521.968173076923,4678.296126828748,1.2368925167291491,0.5281285034458406,0.0058864831863689,0.0058864831863689,0.2476820885843463,0.0031152647975077,0.0,0.0,0.0,0.0,72802133.3065066,113398.96153661465,95.12052149908185,178.52652406466723,24.799999999999272,36.79999999999927,54.0,54.0,1222.7129512203796,74.30574093860469,126.0,370.18427784817686,1222.7129512203796,1747459.04,1752506.04,0.9971201240481888,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,11,50014,104,-16.61535802050576,0.0044313146233382,0.9955686853766618,0.005683678187809,0.9625896431566872,0.0374103568433127,1.0,0.0,50.0,39.42307692307692,10.576923076923077,1.0834943448515753,1.179877156597705,1.9973304241895675,1.7422841265797615,6.730769230769231,1.9230769230769231,1.9230769230769231,9352.0,0.5352564102564102,2347.882610091924,2145.6126655474022,94.57228053647329,0.9093488513122432,323997.22413461533,6978.313557692307,2679.0933510387013,1.2620961982329926,0.4717794439716709,0.0059071208245967,0.0059071208245967,0.2474168171000807,0.0046728971962616,0.0,0.0,0.0,0.0,77544892.77070968,120786.43733755402,91.88085720152392,153.13377481707994,29.799999999999272,53.79999999999927,54.0,54.0,1276.2833908774917,74.01387110403084,126.0,271.6618510633814,1276.2833908774917,1722373.26,1729770.18,0.9957237556263112,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,4,12,50015,104,-22.18641554477149,0.0029542097488921,0.9970457902511078,0.0055812454705429,0.9485894408852036,0.0514105591147965,1.0,0.0,35.57692307692308,24.03846153846154,40.38461538461539,1.3510013586805705,1.2895484137116,2.0,1.8500905267894268,27.884615384615387,2.8846153846153846,2.8846153846153846,11928.0,0.6826923076923077,2068.493479312621,1875.4398051072944,93.73314707304436,0.901280260317734,315871.93769230763,10112.099134615388,7010.241841523129,1.2724667208538274,0.4721741977573827,0.0057990931190516,0.0057990931190516,0.2440011212885023,0.0031152647975077,0.0,0.0,0.0,0.0,99973719.58085832,155722.3046430815,99.08467165181108,232.04651904930645,20.799999999999272,32.79999999999927,54.0,54.0,1750.577299173278,74.49277803883888,128.79839199709022,344.4929168103333,1750.577299173278,1763141.85,1768240.83,0.9971163543373218,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,1,50005,104,-17.82475941959598,0.0029542097488921,0.9970457902511078,0.0054811654176857,0.9605761884968524,0.0394238115031475,1.0,0.0,43.26923076923077,31.73076923076923,25.0,1.1587452160624356,1.2625281968100284,2.0,1.8254044830799103,7.6923076923076925,1.9230769230769231,1.9230769230769231,10584.0,0.6057692307692307,5425.386296292394,4823.294407787763,99.59248314736944,0.9576200302631678,244251.06163461524,4287.786442307692,5327.862751388967,1.2008323297982282,0.3643763432278451,0.005689192241031,0.005689192241031,0.2427113374764415,0.0031152647975077,0.0,0.0,0.0,0.0,68968422.68664157,107427.449667666,102.57452345998432,251.08203874351463,21.799999999999272,33.79999999999927,54.0,54.0,1439.737960054823,76.20255764883132,145.84832569156197,395.75017944991737,1439.737960054823,1754256.04,1759235.68,0.997169429851491,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,2,50006,104,-18.45151435700829,0.0029542097488921,0.9970457902511078,0.0056215633814385,0.9593704826219092,0.0406295173780907,1.0,0.0,49.03846153846154,38.46153846153846,12.5,1.0503631240795726,1.243629421805963,1.7704765014350414,1.7122046098113055,3.8461538461538463,1.9230769230769231,0.9615384615384616,9520.0,0.5448717948717948,2479.9442086806907,2176.7166955386892,95.16862823215097,0.9150829637706822,224180.47471153855,7201.060865384616,3587.92670667274,1.2913418279474094,0.3393027293246198,0.005841485976401,0.005841485976401,0.246813671287826,0.0031152647975077,0.0,0.0,0.0,0.0,74497434.57473491,116039.61771765562,93.54899869632956,152.4280906445474,26.799999999999272,38.79999999999927,54.0,54.0,1496.8756915720446,74.16005489661529,127.0,291.3573965126493,1496.8756915720446,1750041.0,1758144.92,0.9953906416315216,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,3,50007,104,-19.724546471600775,0.0044313146233382,0.9955686853766618,0.0056329151923241,0.9569893893841972,0.0430106106158028,1.0,0.0,52.88461538461539,30.76923076923077,16.346153846153847,1.100423793666638,1.351205274561205,1.99108175560832,1.8279816880822184,7.6923076923076925,2.8846153846153846,0.9615384615384616,9520.0,0.5448717948717948,5512.991264609656,4894.372634500137,99.73952104085704,0.9590338561620868,247296.1786538461,3994.965,4219.940902198714,1.1884344194553529,0.3665676015819798,0.0058616813917086,0.0058616813917086,0.2476647563533575,0.0046728971962616,0.0,0.0,0.0,0.0,45730925.93137101,71231.97185571809,91.8495113796532,151.0,29.799999999999272,53.79999999999927,54.0,54.0,748.8194377629202,74.60699622372613,127.0,227.79812570988793,748.8194377629202,1754247.29,1761425.49,0.995924777947888,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,4,50008,104,-5.708441665702073,0.0029542097488921,0.9970457902511078,0.0057606451614111,0.9893846576287896,0.0106153423712103,1.0,0.0,51.92307692307692,27.884615384615383,20.192307692307693,1.0901499671252588,1.330536261568061,1.9775371432304376,1.8742054611444472,5.769230769230769,2.8846153846153846,0.0,9800.0,0.5608974358974359,3575.3136312573856,3212.8392961936943,98.28962264850222,0.9450925254663676,271009.7421153846,5822.118846153847,4472.088348377281,1.2448731891955371,0.401333512121972,0.0060202899494699,0.0060202899494699,0.2533674799085005,0.0031152647975077,0.0,0.0,0.0,0.0,49791795.72723044,77557.31421686984,90.27909935174468,138.0,23.799999999999272,35.79999999999927,54.0,54.0,1343.264312893985,74.20491379819396,123.87816969487722,330.5257544936958,1343.264312893985,1747359.78,1752186.73,0.99724518516357,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,5,50009,104,-23.32903109694039,0.0029585798816568,0.9970414201183432,0.0056903690574676,0.9443260902422572,0.0556739097577428,1.0,0.0,41.34615384615385,26.923076923076923,31.73076923076923,1.2117331795788442,1.2242486307379574,1.9073890179395676,1.777936781942844,6.730769230769231,2.8846153846153846,0.9615384615384616,11088.0,0.6346153846153846,3246.2293437032613,2834.4006946619475,97.1842953092966,0.9344643779740058,210101.89201923067,7083.050576923077,7179.989321935519,1.2022093812648291,0.3250693766073498,0.0058887638538743,0.0058887638538743,0.2447352528432718,0.0031152647975077,0.0,0.0,0.0,0.0,86840742.69298276,135265.95435044044,95.67252314944956,181.0,26.799999999999272,38.79999999999927,54.0,54.0,1220.4082872075005,74.24984733217343,127.7571993370384,353.6251141986172,1220.4082872075005,1747980.81,1752998.9,0.997137425471288,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
ppo,5,6,50010,104,-17.16851029796506,0.0029542097488921,0.9970457902511078,0.0056855289670385,0.960442693631666,0.039557306368334,1.0,0.0,53.84615384615385,29.807692307692307,16.346153846153847,1.06809031827232,1.3647726964241325,1.970813146978616,1.815142311155796,5.769230769230769,3.8461538461538463,1.9230769230769231,9464.0,0.5416666666666666,3541.582812830098,3175.154562082527,97.78073948721796,0.9401994181463263,273545.0750961537,5448.998750000001,3521.080338755721,1.2119814958486848,0.403341886179371,0.0059218239004091,0.0059218239004091,0.2480015669527894,0.0031152647975077,0.0,0.0,0.0,0.0,82214307.6133093,128059.6691796095,94.8581123702073,169.57529542685643,21.799999999999272,33.79999999999927,54.0,54.0,1368.6870267045288,74.1274684118589,126.0,422.9563687629045,1368.6870267045288,1768057.24,1777599.8,0.9946317725733316,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
