w_bo,w_cost,w_disr,best_static_policy,static_reward_gap_best_minus_s1,ppo_reward_mean,static_s2_reward_mean,best_static_reward_mean,ppo_fill_rate_mean,static_s2_fill_rate_mean,best_static_fill_rate_mean,ppo_backorder_rate_mean,static_s2_backorder_rate_mean,best_static_backorder_rate_mean,ppo_ret_thesis_corrected_total_mean,static_s2_ret_thesis_corrected_total_mean,best_static_ret_thesis_corrected_total_mean,ppo_pct_steps_S1_mean,ppo_pct_steps_S2_mean,ppo_pct_steps_S3_mean,ppo_beats_static_s2,ppo_beats_best_static,collapsed_to_S1,collapsed_to_S2,collapsed_to_S3
4.0,0.02,0.0,static_s3,180.88471927310712,-380.9831336875859,-385.850918799561,-385.59104096611367,0.6314082699664689,0.6270719455836373,0.6324159214896724,0.3685917300335311,0.37292805441636256,0.3675840785103276,230.90010975053755,230.8783885674158,230.93452782251393,41.25384615384616,26.761538461538457,31.98461538461538,True,True,False,False,False
