tape_id,family,seed,allocation_a,service_rule,n_orders,n_served,n_lost,n_late,ret_excel,ret_excel_visible,ret_excel_visible_clipped_0_1,ret_excel_full_ledger,ret_excel_contract_version,ret_excel_visible_n,ret_excel_omitted_n,ret_thesis,ret_continuous,ret_excel_cvar05,ret_excel_cvar10,ret_excel_p05,ret_excel_p10,ret_excel_p25,ret_excel_p50,ret_excel_p75,ret_excel_p90,ret_excel_p95,ret_excel_rolling_4w_mean,ret_excel_rolling_4w_min,ret_excel_rolling_4w_final,ret_excel_risk_conditional,ret_excel_risk_conditional_n,ration_ret_excel,excel_case_pct_fill_rate,excel_case_pct_autotomy,excel_case_pct_recovery,excel_case_pct_risk_no_recovery,excel_case_pct_unfulfilled,fill_rate,fill_rate_on_time,lost_orders,lost_rate,backorder_qty_final,service_loss_auc_ration_hours,service_loss_auc_per_order,rpj_mean,rpj_p95,ttr_mean,ttr_p95,backlog_age_mean,backlog_age_max,apj_p50,apj_p90,apj_p99,apj_positive_p50,apj_positive_p90,apj_positive_p99,ctj_p50,ctj_p90,ctj_p99,rpj_p50,rpj_p90,rpj_p99,dpj_p99,delivered_rations,demanded_rations,flow_fill_rate,backlog_auc,risk_sha256,demand_sha256,mass_residual,allocation_live_epochs,allocation_moot_epochs,dispatch_a,dispatch_b
dra1-cal-r22_localized-830016,r22_localized,830016,0.75,R24_AGE_PARTIAL,623.0,501.0,62.0,501.0,0.5501130965971324,0.5501130965971324,0.5501130965971327,0.3163624348841376,ret_excel_visible_v1,501.0,122.0,0.00033621254160941326,0.7006871106438753,0.00012410791105420057,0.00013789735982981514,0.00013653741125068268,0.00016801075268817206,0.0006097560975609756,0.7976190476190477,0.8038897893030794,0.8068783068783069,0.8103448275862069,0.31126604194043417,0.0,0.3203755378899376,0.0013690223099520555,153,0.31507365137841176,69.46107784431138,0.0,30.538922155688624,0.0,0.0,0.0032102728731941976,0.0,62.0,0.09951845906902086,147188.0,2682552478.0,4305862.72552167,2255.346405228758,4214.0,2255.346405228758,4214.0,3646.032786885246,11904.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,4294.0,4630.0,2332.0,3936.0,4526.0,4702.0,1247750.0,1556940.0,0.8014117435482421,1897976592.0,3d0ffc560f93366a1e764e8ee65520677691e5c8f65da0c6e724271df373937b,09557ed1e61c40caacbb0aa0aa6c20b51de8dc4b001e595fe50be3fb91774389,0.0,415,163,761292.0,488708.0
dra1-cal-r22_localized-830017,r22_localized,830017,0.25,SPT_FULL,623.0,452.0,110.0,452.0,0.6867296072830549,0.6867296072830549,0.6867296072830552,0.34918435355522537,ret_excel_visible_v1,452.0,171.0,0.00016857895603850762,0.9374319228201716,0.001266154326243199,0.21645779428143913,0.005050505050505051,0.6989473684210527,0.7221135029354208,0.72782874617737,0.7340425531914894,0.7565217391304347,0.8125,0.3417023276137513,0.0,0.4051063402979328,0.0033878932132900084,31,0.34541926360284747,93.14159292035399,0.0,6.8584070796460175,0.0,0.0,0.0032102728731941976,0.0,110.0,0.17656500802568217,149902.0,3782423748.0,6071306.176565008,1324.2903225806451,5204.0,1324.2903225806451,5204.0,7997.0526315789475,17136.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,526.0,5278.0,476.0,3505.0,5252.0,8134.0,1121102.0,1560022.0,0.7186449934680408,2147816328.0,5d3cd46c5fd8c326fa94e9940af8da362fafc53e8d9df10ee303f4fe28422a5f,dacef33b89236785b070d69e4584809d184a4b83db79a2614f2487221950e4b1,0.0,228,498,456181.0,669785.0
dra1-cal-r22_localized-830017,r22_localized,830017,0.25,FIFO_PARTIAL,623.0,499.0,64.0,499.0,0.572439116640626,0.572439116640626,0.5724391166406255,0.32433599237650784,ret_excel_visible_v1,499.0,124.0,0.00019902991816036963,0.7243713469361663,0.00011854303067832237,0.00014274408772314053,0.00013572204125950055,0.00019485580670303975,0.0019230769230769232,0.7964824120603016,0.8011811023622047,0.8043478260869565,0.8202247191011236,0.31823947092030047,0.0,0.31906822559730036,0.0008856831358136447,140,0.32377364462035363,71.9438877755511,0.0,28.0561122244489,0.0,0.0,0.0032102728731941976,0.0,64.0,0.10272873194221509,145094.0,2726160593.0,4375859.699839487,2092.05,4488.0,2092.05,4488.0,3954.7741935483873,11976.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,4174.0,4798.0,2012.0,4164.0,4868.0,4966.0,1246352.0,1560022.0,0.7989323227492946,1904833728.0,5d3cd46c5fd8c326fa94e9940af8da362fafc53e8d9df10ee303f4fe28422a5f,dacef33b89236785b070d69e4584809d184a4b83db79a2614f2487221950e4b1,0.0,422,151,505584.75,744415.25
dra1-cal-r22_localized-830017,r22_localized,830017,0.25,R24_AGE_PARTIAL,623.0,499.0,64.0,499.0,0.572439116640626,0.572439116640626,0.5724391166406255,0.32433599237650784,ret_excel_visible_v1,499.0,124.0,0.00019902991816036963,0.7243713469361663,0.00011854303067832237,0.00014274408772314053,0.00013572204125950055,0.00019485580670303975,0.0019230769230769232,0.7964824120603016,0.8011811023622047,0.8043478260869565,0.8202247191011236,0.31823947092030047,0.0,0.31906822559730036,0.0008856831358136447,140,0.32377364462035363,71.9438877755511,0.0,28.0561122244489,0.0,0.0,0.0032102728731941976,0.0,64.0,0.10272873194221509,145094.0,2726160593.0,4375859.699839487,2092.05,4488.0,2092.05,4488.0,3954.7741935483873,11976.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,4174.0,4798.0,2012.0,4164.0,4868.0,4966.0,1246352.0,1560022.0,0.7989323227492946,1904833728.0,5d3cd46c5fd8c326fa94e9940af8da362fafc53e8d9df10ee303f4fe28422a5f,dacef33b89236785b070d69e4584809d184a4b83db79a2614f2487221950e4b1,0.0,422,151,505584.75,744415.25
dra1-cal-r22_localized-830017,r22_localized,830017,0.5,SPT_FULL,623.0,448.0,114.0,448.0,0.672209318802545,0.672209318802545,0.6722093188025454,0.33324596840121534,ret_excel_visible_v1,448.0,175.0,0.00013048653455718478,0.9386010353190498,0.0011958477630418676,0.20859550860106799,0.004901960784313725,0.6609195402298851,0.7053364269141531,0.7125382262996942,0.72,0.7354838709677419,0.8125,0.32703175788616723,0.0,0.3726353035878549,0.002709770367637538,30,0.32922329261917704,93.30357142857143,0.0,6.696428571428571,0.0,0.0,0.0032102728731941976,0.0,114.0,0.18298555377207062,150570.0,3982021909.0,6391688.457463885,1143.0333333333333,4412.0,1143.0333333333333,4412.0,8138.4685714285715,17136.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,718.0,4486.0,596.0,4148.0,4796.0,7174.0,1109955.0,1560022.0,0.7114995814161595,2179364376.0,5d3cd46c5fd8c326fa94e9940af8da362fafc53e8d9df10ee303f4fe28422a5f,dacef33b89236785b070d69e4584809d184a4b83db79a2614f2487221950e4b1,0.0,266,460,557492.0,557399.0
dra1-cal-r22_localized-830017,r22_localized,830017,0.5,FIFO_PARTIAL,623.0,500.0,64.0,500.0,0.5355980408037171,0.5355980408037171,0.5355980408037176,0.30464045452587957,ret_excel_visible_v1,500.0,123.0,0.00027280492053448016,0.6960507449516015,0.0002634290526362267,0.0003017138863768716,0.00030637254901960784,0.00037537537537537537,0.0013157894736842105,0.7584097859327217,0.7748917748917749,0.7843137254901961,0.8,0.30464045452587935,-4.1300296516055825e-16,-4.1300296516055825e-16,0.0010964997773740721,155,0.30337545206524746,69.0,0.0,31.0,0.0,0.0,0.0032102728731941976,0.0,64.0,0.10272873194221509,144747.0,2729839355.0,4381764.614767255,999.483870967742,2012.0,999.483870967742,2012.0,3125.268292682927,10824.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,2158.0,2350.0,961.0,1824.0,2276.0,2302.0,1248066.0,1560022.0,0.8000310252034907,1903639848.0,5d3cd46c5fd8c326fa94e9940af8da362fafc53e8d9df10ee303f4fe28422a5f,dacef33b89236785b070d69e4584809d184a4b83db79a2614f2487221950e4b1,0.0,558,16,635036.0,614964.0
dra1-cal-r22_localized-830017,r22_localized,830017,0.5,R24_AGE_PARTIAL,623.0,500.0,64.0,500.0,0.5355980408037171,0.5355980408037171,0.5355980408037176,0.30464045452587957,ret_excel_visible_v1,500.0,123.0,0.00027280492053448016,0.6960507449516015,0.0002634290526362267,0.0003017138863768716,0.00030637254901960784,0.00037537537537537537,0.0013157894736842105,0.7584097859327217,0.7748917748917749,0.7843137254901961,0.8,0.30464045452587935,-4.1300296516055825e-16,-4.1300296516055825e-16,0.0010964997773740721,155,0.30337545206524746,69.0,0.0,31.0,0.0,0.0,0.0032102728731941976,0.0,64.0,0.10272873194221509,144747.0,2729839355.0,4381764.614767255,999.483870967742,2012.0,999.483870967742,2012.0,3125.268292682927,10824.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,2158.0,2350.0,961.0,1824.0,2276.0,2302.0,1248066.0,1560022.0,0.8000310252034907,1903639848.0,5d3cd46c5fd8c326fa94e9940af8da362fafc53e8d9df10ee303f4fe28422a5f,dacef33b89236785b070d69e4584809d184a4b83db79a2614f2487221950e4b1,0.0,558,16,635036.0,614964.0
dra1-cal-r22_localized-830017,r22_localized,830017,0.75,SPT_FULL,623.0,457.0,105.0,457.0,0.6976245861483045,0.6976245861483045,0.6976245861483041,0.36111620620491597,ret_excel_visible_v1,457.0,166.0,0.0001653599990383049,0.9492157332656994,0.002652973397185514,0.28672251082325123,0.007142857142857143,0.6993670886075949,0.7254408060453401,0.7320143884892086,0.743421052631579,0.7575757575757576,0.8,0.35393311217589823,0.0,0.438338785342107,0.003962279976956306,26,0.3574227069755947,94.31072210065645,0.0,5.689277899343545,0.0,0.0,0.0032102728731941976,0.0,105.0,0.16853932584269662,150038.0,3714792069.0,5962748.104333868,946.4615384615385,5065.0,946.4615384615385,5065.0,8113.156626506024,17040.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,574.0,3598.0,212.0,4177.0,5089.0,7150.0,1133789.0,1560022.0,0.726777571085536,2133263568.0,5d3cd46c5fd8c326fa94e9940af8da362fafc53e8d9df10ee303f4fe28422a5f,dacef33b89236785b070d69e4584809d184a4b83db79a2614f2487221950e4b1,0.0,217,509,667733.0,470954.0
dra1-cal-r22_localized-830017,r22_localized,830017,0.75,FIFO_PARTIAL,623.0,500.0,64.0,500.0,0.5625477438496734,0.5625477438496734,0.5625477438496741,0.31940436255105337,ret_excel_visible_v1,500.0,123.0,0.00024120241572470855,0.7164140599202188,0.0001371304685214205,0.0001576120817169588,0.00015042117930204573,0.00020661157024793388,0.0018115942028985507,0.7966101694915254,0.8016528925619835,0.8061224489795918,0.8227848101265822,0.31442919264552566,0.0,0.31929961460577,0.0010363386551482303,145,0.3188482514948943,71.0,0.0,29.0,0.0,0.0,0.0032102728731941976,0.0,64.0,0.10272873194221509,145068.0,2723888205.0,4372212.2070626,1802.1310344827587,3788.0,1802.1310344827587,3788.0,3742.439024390244,12024.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,4054.0,4606.0,1748.0,3620.0,3984.0,4630.0,1248857.0,1560022.0,0.8005380693349197,1908612048.0,5d3cd46c5fd8c326fa94e9940af8da362fafc53e8d9df10ee303f4fe28422a5f,dacef33b89236785b070d69e4584809d184a4b83db79a2614f2487221950e4b1,0.0,402,172,745441.0,504559.0
dra1-cal-r22_localized-830017,r22_localized,830017,0.75,R24_AGE_PARTIAL,623.0,500.0,64.0,500.0,0.5625477438496734,0.5625477438496734,0.5625477438496741,0.31940436255105337,ret_excel_visible_v1,500.0,123.0,0.00024120241572470855,0.7164140599202188,0.0001371304685214205,0.0001576120817169588,0.00015042117930204573,0.00020661157024793388,0.0018115942028985507,0.7966101694915254,0.8016528925619835,0.8061224489795918,0.8227848101265822,0.31442919264552566,0.0,0.31929961460577,0.0010363386551482303,145,0.3188482514948943,71.0,0.0,29.0,0.0,0.0,0.0032102728731941976,0.0,64.0,0.10272873194221509,145068.0,2723888205.0,4372212.2070626,1802.1310344827587,3788.0,1802.1310344827587,3788.0,3742.439024390244,12024.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,4054.0,4606.0,1748.0,3620.0,3984.0,4630.0,1248857.0,1560022.0,0.8005380693349197,1908612048.0,5d3cd46c5fd8c326fa94e9940af8da362fafc53e8d9df10ee303f4fe28422a5f,dacef33b89236785b070d69e4584809d184a4b83db79a2614f2487221950e4b1,0.0,402,172,745441.0,504559.0
dra1-cal-r22_localized-830018,r22_localized,830018,0.25,SPT_FULL,623.0,453.0,109.0,453.0,0.7002939318608844,0.7002939318608844,0.7002939318608842,0.3572880467272915,ret_excel_visible_v1,453.0,170.0,0.00018755304120931493,0.9522131446521368,0.0034080002700810764,0.29115370606251834,0.013513513513513514,0.6842105263157895,0.7342657342657343,0.7452229299363058,0.7520661157024793,0.7617021276595745,0.7704918032786885,0.3522822790787083,-8.673617379884036e-21,0.2915497946789778,0.0048685643613918,24,0.35329055960421785,94.70198675496688,0.0,5.298013245033113,0.0,0.0,0.0032102728731941976,0.0,109.0,0.17495987158908508,152442.0,3564503290.0,5721514.109149278,900.2916666666666,4933.0,900.2916666666666,4933.0,7697.505882352942,17352.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,382.0,2830.0,334.0,2653.0,5317.0,7870.0,1121743.0,1557868.0,0.7200500941029664,2121319776.0,d3b594330c41dc86eea97a9e7bda203622345b5567254f9a98866e722e9d1821,d318ccd252c0a7a5fa4d967c00b69e6e477b95ba680cde2e93a2fdfcf8ede886,0.0,206,520,500052.0,624185.0
dra1-cal-r22_localized-830018,r22_localized,830018,0.25,FIFO_PARTIAL,623.0,501.0,63.0,501.0,0.5755388821331594,0.5755388821331594,0.5755388821331597,0.32924486687705434,ret_excel_visible_v1,501.0,122.0,0.0002838525086356213,0.7447549847198005,0.00015797000870499927,0.00018450826225005208,0.0001772421127259837,0.00025759917568263783,0.006756756756756757,0.7945205479452055,0.8027888446215139,0.8059149722735675,0.8092783505154639,0.3212961343193628,0.0,0.3840999034564544,0.0013499245258014661,131,0.3286928833144386,73.85229540918164,0.0,26.147704590818364,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,145743.0,2694730905.0,4325410.762439807,1626.9160305343512,3429.0,1626.9160305343512,3429.0,3769.7704918032787,11760.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,3790.0,4174.0,1509.0,3085.0,3741.0,4270.0,1248933.0,1557868.0,0.8016937250139293,1898448000.0,d3b594330c41dc86eea97a9e7bda203622345b5567254f9a98866e722e9d1821,d318ccd252c0a7a5fa4d967c00b69e6e477b95ba680cde2e93a2fdfcf8ede886,0.0,381,190,537870.0,712130.0
dra1-cal-r22_localized-830018,r22_localized,830018,0.25,R24_AGE_PARTIAL,623.0,501.0,63.0,501.0,0.5755388821331594,0.5755388821331594,0.5755388821331597,0.32924486687705434,ret_excel_visible_v1,501.0,122.0,0.0002838525086356213,0.7447549847198005,0.00015797000870499927,0.00018450826225005208,0.0001772421127259837,0.00025759917568263783,0.006756756756756757,0.7945205479452055,0.8027888446215139,0.8059149722735675,0.8092783505154639,0.3212961343193628,0.0,0.3840999034564544,0.0013499245258014661,131,0.3286928833144386,73.85229540918164,0.0,26.147704590818364,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,145743.0,2694730905.0,4325410.762439807,1626.9160305343512,3429.0,1626.9160305343512,3429.0,3769.7704918032787,11760.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,3790.0,4174.0,1509.0,3085.0,3741.0,4270.0,1248933.0,1557868.0,0.8016937250139293,1898448000.0,d3b594330c41dc86eea97a9e7bda203622345b5567254f9a98866e722e9d1821,d318ccd252c0a7a5fa4d967c00b69e6e477b95ba680cde2e93a2fdfcf8ede886,0.0,381,190,537870.0,712130.0
dra1-cal-r22_localized-830018,r22_localized,830018,0.5,SPT_FULL,623.0,454.0,108.0,454.0,0.6747352767118464,0.6747352767118464,0.675123978448047,0.34110717270406726,ret_excel_visible_v1,454.0,169.0,0.00021367794915093166,0.9244155596511243,-0.007211308881202473,0.06433751596129034,0.0013966480446927375,0.5,0.7304582210242587,0.7444444444444445,0.7567567567567568,0.76890756302521,0.7777777777777778,0.33703110424875116,0.0,0.2337503333162318,0.003597874657325148,37,0.33671981786689503,91.85022026431719,0.0,8.14977973568282,0.0,0.0,0.0032102728731941976,0.0,108.0,0.17335473515248795,152613.0,3529969304.0,5666082.349919743,1926.4054054054054,7189.0,1926.4054054054054,7189.0,7051.029585798817,17184.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,550.0,9382.0,426.0,6253.0,8830.0,11998.0,1123880.0,1557868.0,0.7214218406180755,2113650600.0,d3b594330c41dc86eea97a9e7bda203622345b5567254f9a98866e722e9d1821,d318ccd252c0a7a5fa4d967c00b69e6e477b95ba680cde2e93a2fdfcf8ede886,0.0,254,472,563510.0,562902.0
dra1-cal-r22_localized-830018,r22_localized,830018,0.5,FIFO_PARTIAL,623.0,501.0,62.0,501.0,0.5376929311445685,0.5376929311445685,0.5376929311445685,0.30343842012700056,ret_excel_visible_v1,501.0,122.0,0.0003810026997473614,0.7073093432205385,0.00023904172034992435,0.0002889512078983763,0.00029533372711163615,0.0003965107057890563,0.002109704641350211,0.7515527950310559,0.78,0.7954545454545454,0.7996108949416343,0.3034578381785927,-2.1316282072803005e-16,-2.1316282072803005e-16,0.0015824312129507077,150,0.30200885887953355,70.05988023952096,0.0,29.940119760479043,0.0,0.0,0.0032102728731941976,0.0,62.0,0.09951845906902086,147794.0,2704423715.0,4340969.044943821,995.54,2397.0,995.54,2397.0,3301.377049180328,10152.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,2782.0,3094.0,885.0,1933.0,2829.0,3190.0,1247669.0,1557868.0,0.8008823597377955,1902433056.0,d3b594330c41dc86eea97a9e7bda203622345b5567254f9a98866e722e9d1821,d318ccd252c0a7a5fa4d967c00b69e6e477b95ba680cde2e93a2fdfcf8ede886,0.0,556,14,622695.0,627305.0
dra1-cal-r22_localized-830018,r22_localized,830018,0.5,R24_AGE_PARTIAL,623.0,501.0,62.0,501.0,0.5376929311445685,0.5376929311445685,0.5376929311445685,0.30343842012700056,ret_excel_visible_v1,501.0,122.0,0.0003810026997473614,0.7073093432205385,0.00023904172034992435,0.0002889512078983763,0.00029533372711163615,0.0003965107057890563,0.002109704641350211,0.7515527950310559,0.78,0.7954545454545454,0.7996108949416343,0.3034578381785927,-2.1316282072803005e-16,-2.1316282072803005e-16,0.0015824312129507077,150,0.30200885887953355,70.05988023952096,0.0,29.940119760479043,0.0,0.0,0.0032102728731941976,0.0,62.0,0.09951845906902086,147794.0,2704423715.0,4340969.044943821,995.54,2397.0,995.54,2397.0,3301.377049180328,10152.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,2782.0,3094.0,885.0,1933.0,2829.0,3190.0,1247669.0,1557868.0,0.8008823597377955,1902433056.0,d3b594330c41dc86eea97a9e7bda203622345b5567254f9a98866e722e9d1821,d318ccd252c0a7a5fa4d967c00b69e6e477b95ba680cde2e93a2fdfcf8ede886,0.0,556,14,622695.0,627305.0
dra1-cal-r22_localized-830018,r22_localized,830018,0.75,SPT_FULL,623.0,473.0,89.0,473.0,0.7067542949287753,0.7067542949287753,0.7067542949287748,0.3910693819082215,ret_excel_visible_v1,473.0,150.0,0.00020539666618364018,0.9457741793714831,0.002207133251728451,0.22782815316723373,0.00819672131147541,0.6864864864864865,0.75,0.7602739726027398,0.7674418604651163,0.7777777777777778,0.7796610169491526,0.38600614510835374,0.0,0.36381223539779073,0.004570075822585993,28,0.3872633809102051,94.08033826638477,0.0,5.919661733615222,0.0,0.0,0.0032102728731941976,0.0,89.0,0.14285714285714285,152479.0,3287814336.0,5277390.587479936,1013.75,4549.0,1013.75,4549.0,7917.76,17376.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,406.0,4870.0,378.0,4261.0,5245.0,6190.0,1172904.0,1557868.0,0.7528904887962267,2112866544.0,d3b594330c41dc86eea97a9e7bda203622345b5567254f9a98866e722e9d1821,d318ccd252c0a7a5fa4d967c00b69e6e477b95ba680cde2e93a2fdfcf8ede886,0.0,245,481,739805.0,435633.0
dra1-cal-r22_localized-830018,r22_localized,830018,0.75,FIFO_PARTIAL,623.0,500.0,63.0,500.0,0.604967851675513,0.604967851675513,0.6049678516755143,0.34896190423511797,ret_excel_visible_v1,500.0,123.0,0.0002171578918963578,0.7749372439858205,0.0001108891048127278,0.0001298533212071521,0.0001271294177472667,0.00018135654697134566,0.6666666666666667,0.7980049875311721,0.802547770700637,0.8051948051948052,0.8102189781021898,0.34523089575928273,0.0,0.2559991390207216,0.0011764292752298343,115,0.34839101899148855,77.0,0.0,23.0,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,145652.0,2699003883.0,4332269.475120385,2474.095652173913,4861.0,2474.095652173913,4861.0,3656.7804878048782,11688.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,4918.0,5422.0,2301.0,4557.0,5221.0,5494.0,1246696.0,1557868.0,0.8002577882079868,1895260104.0,d3b594330c41dc86eea97a9e7bda203622345b5567254f9a98866e722e9d1821,d318ccd252c0a7a5fa4d967c00b69e6e477b95ba680cde2e93a2fdfcf8ede886,0.0,424,147,783293.75,466706.25
dra1-cal-r22_localized-830018,r22_localized,830018,0.75,R24_AGE_PARTIAL,623.0,500.0,63.0,500.0,0.604967851675513,0.604967851675513,0.6049678516755143,0.34896190423511797,ret_excel_visible_v1,500.0,123.0,0.0002171578918963578,0.7749372439858205,0.0001108891048127278,0.0001298533212071521,0.0001271294177472667,0.00018135654697134566,0.6666666666666667,0.7980049875311721,0.802547770700637,0.8051948051948052,0.8102189781021898,0.34523089575928273,0.0,0.2559991390207216,0.0011764292752298343,115,0.34839101899148855,77.0,0.0,23.0,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,145652.0,2699003883.0,4332269.475120385,2474.095652173913,4861.0,2474.095652173913,4861.0,3656.7804878048782,11688.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,4918.0,5422.0,2301.0,4557.0,5221.0,5494.0,1246696.0,1557868.0,0.8002577882079868,1895260104.0,d3b594330c41dc86eea97a9e7bda203622345b5567254f9a98866e722e9d1821,d318ccd252c0a7a5fa4d967c00b69e6e477b95ba680cde2e93a2fdfcf8ede886,0.0,424,147,783293.75,466706.25
dra1-cal-r22_localized-830019,r22_localized,830019,0.25,SPT_FULL,623.0,465.0,97.0,465.0,0.7055749113927582,0.7055749113927582,0.7055749113927586,0.3712822519231726,ret_excel_visible_v1,465.0,158.0,0.0003372128302437744,0.9405670962444557,0.0021086447203705473,0.22260108047539867,0.007936507936507936,0.7160493827160495,0.7425373134328358,0.7491349480968859,0.7637362637362637,0.7931034482758621,0.8085106382978724,0.36262545404100033,0.0,0.506320344754679,0.006776890104576498,31,0.36769484385001117,93.33333333333333,0.0,6.666666666666667,0.0,0.0,0.0032102728731941976,0.0,97.0,0.15569823434991975,149838.0,3475421432.0,5578525.573033708,858.7741935483871,3895.0,858.7741935483871,3895.0,7926.683544303797,17304.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,502.0,3406.0,290.0,2703.0,7815.0,11446.0,1151864.0,1557072.0,0.7397628369144137,2082504720.0,1d930c6ec31e766518fc2b87e597103154d398e08f1fcd07f900486427daf86b,11b35b6b64593267337576b5d0c0a3a3d711cf6a72bfb1262f25e1b714307abf,0.0,226,501,499768.0,657013.0
dra1-cal-r22_localized-830019,r22_localized,830019,0.25,FIFO_PARTIAL,623.0,500.0,63.0,500.0,0.61462078873931,0.61462078873931,0.6146207887393108,0.3692407276387771,ret_excel_visible_v1,500.0,123.0,0.0004654448012949676,0.7872692886279783,0.00016292715915970594,0.0002272357866059105,0.00022820629849383843,0.0003885003885003885,0.695364238410596,0.8,0.8037865748709122,0.8080808080808081,0.8214285714285714,0.36348961286855513,0.0,0.35181431840108596,0.0026361101018796797,110,0.36839167810000706,78.0,0.0,22.0,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,145121.0,2687564868.0,4313908.295345104,1371.6545454545455,3519.0,1371.6545454545455,3519.0,3879.8048780487807,11184.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,4198.0,4678.0,1167.0,3303.0,3903.0,4678.0,1246809.0,1557072.0,0.8007394648417029,1891631280.0,1d930c6ec31e766518fc2b87e597103154d398e08f1fcd07f900486427daf86b,11b35b6b64593267337576b5d0c0a3a3d711cf6a72bfb1262f25e1b714307abf,0.0,409,166,508282.75,741717.25
dra1-cal-r22_localized-830019,r22_localized,830019,0.25,R24_AGE_PARTIAL,623.0,500.0,63.0,500.0,0.61462078873931,0.61462078873931,0.6146207887393108,0.3692407276387771,ret_excel_visible_v1,500.0,123.0,0.0004654448012949676,0.7872692886279783,0.00016292715915970594,0.0002272357866059105,0.00022820629849383843,0.0003885003885003885,0.695364238410596,0.8,0.8037865748709122,0.8080808080808081,0.8214285714285714,0.36348961286855513,0.0,0.35181431840108596,0.0026361101018796797,110,0.36839167810000706,78.0,0.0,22.0,0.0,0.0,0.0032102728731941976,0.0,63.0,0.10112359550561797,145121.0,2687564868.0,4313908.295345104,1371.6545454545455,3519.0,1371.6545454545455,3519.0,3879.8048780487807,11184.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,4198.0,4678.0,1167.0,3303.0,3903.0,4678.0,1246809.0,1557072.0,0.8007394648417029,1891631280.0,1d930c6ec31e766518fc2b87e597103154d398e08f1fcd07f900486427daf86b,11b35b6b64593267337576b5d0c0a3a3d711cf6a72bfb1262f25e1b714307abf,0.0,409,166,508282.75,741717.25
dra1-cal-r22_localized-830019,r22_localized,830019,0.5,SPT_FULL,623.0,456.0,106.0,456.0,0.6939743958291927,0.6939743958291927,0.6939743958291928,0.3446520927647069,ret_excel_visible_v1,456.0,167.0,0.00037683059710629375,0.9333116121576361,0.001075447235892692,0.17741189147398034,0.00423728813559322,0.6992665036674817,0.73125,0.7404426559356136,0.7543859649122807,0.7904761904761904,0.8125,0.33729401220193095,0.0,0.40850582203345126,0.006904866529330029,34,0.34072201055890816,92.54385964912281,0.0,7.456140350877193,0.0,0.0,0.0032102728731941976,0.0,106.0,0.17014446227929375,150469.0,3606746736.0,5789320.6035313,796.9117647058823,2631.0,796.9117647058823,2631.0,7780.023952095808,17304.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,622.0,4462.0,334.0,2311.0,4239.0,6406.0,1127967.0,1557072.0,0.7244154412898055,2109338664.0,1d930c6ec31e766518fc2b87e597103154d398e08f1fcd07f900486427daf86b,11b35b6b64593267337576b5d0c0a3a3d711cf6a72bfb1262f25e1b714307abf,0.0,263,464,568091.0,564793.0
dra1-cal-r22_localized-830019,r22_localized,830019,0.5,FIFO_PARTIAL,623.0,501.0,62.0,501.0,0.5493943132472755,0.5493943132472755,0.549394313247276,0.321998841775553,ret_excel_visible_v1,501.0,122.0,0.0004728987987466798,0.7137930873474414,0.000290847470064242,0.00034722611406483143,0.0003355704697986577,0.00047036688617121356,0.002577319587628866,0.76,0.7726269315673289,0.7894736842105263,0.8043478260869565,0.321998893760651,0.0,8.437694987151189e-16,0.002004190147069263,147,0.3205254457310002,70.65868263473054,0.0,29.34131736526946,0.0,0.0,0.0032102728731941976,0.0,62.0,0.09951845906902086,147164.0,2690629076.0,4318826.767255217,842.2993197278912,1802.0,842.2993197278912,1802.0,3051.344262295082,10224.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.0,2326.0,2470.0,807.0,1634.0,2175.0,2422.0,1248038.0,1557072.0,0.8015287668136092,1894147944.0,1d930c6ec31e766518fc2b87e597103154d398e08f1fcd07f900486427daf86b,11b35b6b64593267337576b5d0c0a3a3d711cf6a72bfb1262f25e1b714307abf,0.0,556,18,631056.0,618944.0
