algo,reward_mode,reward_family,frame_stack,observation_version,learned_policy,w_bo,w_cost,w_disr,best_static_policy,static_reward_gap_best_minus_s1,random_reward_mean,random_fill_rate_mean,random_backorder_rate_mean,random_ret_thesis_corrected_total_mean,learned_reward_mean,learned_fill_rate_mean,learned_backorder_rate_mean,learned_ret_thesis_corrected_total_mean,ppo_reward_mean,static_s2_reward_mean,best_static_reward_mean,ppo_fill_rate_mean,static_s2_fill_rate_mean,best_static_fill_rate_mean,ppo_backorder_rate_mean,static_s2_backorder_rate_mean,best_static_backorder_rate_mean,ppo_ret_thesis_corrected_total_mean,static_s2_ret_thesis_corrected_total_mean,best_static_ret_thesis_corrected_total_mean,ppo_pct_steps_S1_mean,ppo_pct_steps_S2_mean,ppo_pct_steps_S3_mean,best_heuristic_policy,best_heuristic_reward_mean,best_heuristic_fill_rate_mean,best_baseline_policy,best_baseline_reward_mean,learned_beats_random,learned_beats_best_static,learned_beats_best_heuristic,learned_beats_best_baseline,ppo_beats_static_s2,ppo_beats_best_static,collapsed_to_S1,collapsed_to_S2,collapsed_to_S3
ppo,ReT_seq_v1,resilience_index,1,v1,ppo,4.0,0.02,0.0,static_s2,40.09902446005731,126.10286601922462,0.777218376337319,0.22278162366268095,241.86119626817043,136.95696448141476,0.8058527375707993,0.19414726242920072,243.3001788562714,136.95696448141476,134.4198490240862,134.4198490240862,0.8058527375707993,0.7957835116425425,0.7957835116425425,0.19414726242920072,0.20421648835745754,0.20421648835745754,243.3001788562714,241.1030269909457,241.1030269909457,0.0,100.0,0.0,heuristic_hysteresis,133.7096856719271,0.8042794210195091,static_s2,134.4198490240862,True,True,True,True,True,True,False,True,False
