phase,policy,algo,reward_mode,reward_family,frame_stack,observation_version,seed,episode,eval_seed,w_bo,w_cost,w_disr,steps,reward_total,service_loss_total,shift_cost_total,mean_disruption_fraction,fill_rate,backorder_rate,ret_thesis_corrected_total,order_level_ret_mean,demanded_total,delivered_total,backorder_qty_total,flow_fill_rate,flow_backorder_rate,fill_rate_state_terminal,backorder_rate_state_terminal,pct_steps_S1,pct_steps_S2,pct_steps_S3
cross_eval_severe,static_s2,ppo,ReT_seq_v1,resilience_index,1,v1,11,1,80011,4.0,0.02,0.0,260,90.27489409980326,0.0,0.0,0.0,0.514159848961611,0.48584015103838896,231.49329202631188,0.15654203712585524,5193041.0,3335009.0,3989743.0,0.23171355666169402,0.768286443338306,0.5147891755821271,0.4852108244178729,0.0,100.0,0.0
cross_eval_severe,static_s2,ppo,ReT_seq_v1,resilience_index,1,v1,11,2,80012,4.0,0.02,0.0,260,87.37486819650591,0.0,0.0,0.0,0.4808055380742605,0.5191944619257395,228.2224713669442,0.1698259214089988,5194585.0,3204829.0,4033887.0,0.22344383622560804,0.776556163774392,0.4814348646947766,0.5185651353052234,0.0,100.0,0.0
cross_eval_severe,static_s3,ppo,ReT_seq_v1,resilience_index,1,v1,11,1,80011,4.0,0.02,0.0,260,87.17258342912595,0.0,0.0,0.0,0.4795468848332285,0.5204531151667715,229.10346460992713,0.16891284506988294,5224681.0,3227600.0,4009273.0,0.2326281738540592,0.7673718261459408,0.4795468848332285,0.5204531151667715,0.0,0.0,100.0
cross_eval_severe,static_s3,ppo,ReT_seq_v1,resilience_index,1,v1,11,2,80012,4.0,0.02,0.0,260,83.75907928692602,0.0,0.0,0.0,0.4682190056639396,0.5317809943360604,227.35318513774763,0.1584644468170043,5162998.0,3123298.0,4027047.0,0.22001771064021325,0.7799822893597868,0.46884833228445566,0.5311516677155443,0.0,0.0,100.0
cross_eval_severe,random,ppo,ReT_seq_v1,resilience_index,1,v1,11,1,80011,4.0,0.02,0.0,260,83.36601810738054,0.0,0.0,0.0,0.473882945248584,0.526117054751416,228.7060472822603,0.1559961345383069,5176136.0,3163920.0,4091334.0,0.2095775690592364,0.7904224309407636,0.47451227186910006,0.5254877281309,32.30769230769231,33.84615384615385,33.84615384615385
cross_eval_severe,random,ppo,ReT_seq_v1,resilience_index,1,v1,11,2,80012,4.0,0.02,0.0,260,85.49765424020894,0.0,0.0,0.0,0.500943989930774,0.49905601006922595,229.08984472620583,0.1524758835287695,5168377.0,3256552.0,4040168.0,0.21829077097123528,0.7817092290287647,0.5015733165512901,0.4984266834487099,35.76923076923077,30.76923076923077,33.46153846153846
cross_eval_severe,heuristic_hysteresis,ppo,ReT_seq_v1,resilience_index,1,v1,11,1,80011,4.0,0.02,0.0,260,87.17258342912595,0.0,0.0,0.0,0.4795468848332285,0.5204531151667715,229.10346460992713,0.16891284506988294,5224681.0,3227600.0,4009273.0,0.2326281738540592,0.7673718261459408,0.4795468848332285,0.5204531151667715,0.0,0.0,100.0
cross_eval_severe,heuristic_hysteresis,ppo,ReT_seq_v1,resilience_index,1,v1,11,2,80012,4.0,0.02,0.0,260,83.75907928692602,0.0,0.0,0.0,0.4682190056639396,0.5317809943360604,227.35318513774763,0.1584644468170043,5162998.0,3123298.0,4027047.0,0.22001771064021325,0.7799822893597868,0.46884833228445566,0.5311516677155443,0.0,0.0,100.0
cross_eval_severe,heuristic_disruption,ppo,ReT_seq_v1,resilience_index,1,v1,11,1,80011,4.0,0.02,0.0,260,88.71346912246287,0.0,0.0,0.0,0.48584015103838896,0.514159848961611,230.0510820455779,0.16870225393998056,5175481.0,3209156.0,3974554.0,0.23204162086577074,0.7679583791342293,0.48584015103838896,0.514159848961611,0.0,58.46153846153846,41.53846153846154
cross_eval_severe,heuristic_disruption,ppo,ReT_seq_v1,resilience_index,1,v1,11,2,80012,4.0,0.02,0.0,260,85.4874388621546,0.0,0.0,0.0,0.5091252359974827,0.4908747640025173,228.58274666437106,0.1689620176099114,5135417.0,3257769.0,3999328.0,0.2212262412185807,0.7787737587814193,0.5097545626179987,0.49024543738200127,0.0,60.38461538461539,39.61538461538461
