phase,policy,algo,frame_stack,observation_version,w_bo,w_cost,w_disr,seed_count,reward_total_mean,reward_total_std,reward_total_ci95_low,reward_total_ci95_high,service_loss_total_mean,service_loss_total_std,service_loss_total_ci95_low,service_loss_total_ci95_high,shift_cost_total_mean,shift_cost_total_std,shift_cost_total_ci95_low,shift_cost_total_ci95_high,mean_disruption_fraction_mean,mean_disruption_fraction_std,mean_disruption_fraction_ci95_low,mean_disruption_fraction_ci95_high,fill_rate_mean,fill_rate_std,fill_rate_ci95_low,fill_rate_ci95_high,backorder_rate_mean,backorder_rate_std,backorder_rate_ci95_low,backorder_rate_ci95_high,ret_thesis_corrected_total_mean,ret_thesis_corrected_total_std,ret_thesis_corrected_total_ci95_low,ret_thesis_corrected_total_ci95_high,pct_steps_S1_mean,pct_steps_S1_std,pct_steps_S1_ci95_low,pct_steps_S1_ci95_high,pct_steps_S2_mean,pct_steps_S2_std,pct_steps_S2_ci95_low,pct_steps_S2_ci95_high,pct_steps_S3_mean,pct_steps_S3_std,pct_steps_S3_ci95_low,pct_steps_S3_ci95_high
cross_eval_current,heuristic_disruption,recurrent_ppo,1,v2,4.0,0.02,0.0,10,-234.51234692848737,22.72120186492065,-248.59509374613185,-220.4296001108429,58.21658673212185,5.66822760230974,54.70338286629321,61.72979059795048,82.3,5.109033394118913,79.1333882952138,85.46661170478619,0.020657951552194815,0.0008691541739603991,0.02011924421399363,0.021196658890396,0.7736387637303949,0.022197195170360562,0.7598807996268917,0.787396727833898,0.2263612362696051,0.022197195170360562,0.2126032721661019,0.24011920037310833,255.09761657110494,0.18296370598407513,254.98421449125414,255.21101865095574,75.16153846153846,1.6216605802310617,74.15642282059135,76.16665410248557,18.02307692307692,1.3228383804042774,17.20317320043723,18.84298064571661,6.815384615384614,0.4192915348418168,6.555505029653928,7.0752642011153
cross_eval_current,heuristic_hysteresis,recurrent_ppo,1,v2,4.0,0.02,0.0,10,-223.70531502623462,19.245504987432497,-235.63380260039634,-211.7768274520729,55.195028756558656,4.752962735365527,52.24911193253745,58.14094558057986,146.26,15.503418977761001,136.6508813640376,155.8691186359624,0.020688766961099385,0.0010117348974931215,0.020061687174885757,0.021315846747313013,0.7852010215418715,0.018417049926758303,0.7737860157341512,0.7966160273495919,0.2147989784581284,0.018417049926758324,0.20338397265040806,0.22621398426584874,255.08923599618842,0.2076455200152861,254.96053596950946,255.21793602286738,71.87307692307692,2.9814267264925016,70.02516949308415,73.7209843530697,0.0,0.0,0.0,0.0,28.126923076923077,2.9814267264925003,26.279015646930308,29.974830506915847
cross_eval_current,heuristic_tuned,recurrent_ppo,1,v2,4.0,0.02,0.0,10,-218.09161856116503,21.951501408648305,-231.6973000934628,-204.48593702886728,53.876254640291236,5.460342789613187,50.491899116282006,57.260610164300466,129.32999999999998,10.766929821345439,122.65658775804226,136.0034122419577,0.02055406676471343,0.0007590986339391387,0.020083572556927297,0.021024560972499565,0.7905351081895475,0.021243471621173696,0.7773682680660641,0.803701948313031,0.20946489181045255,0.021243471621173744,0.19629805168696907,0.22263173193393604,255.11523546707403,0.15870586895152725,255.0168685503851,255.21360238376295,72.56923076923076,2.0177385613696686,71.31862345220156,73.81983808625995,5.119230769230769,0.36955559074144406,4.890177841027538,5.348283697434,22.311538461538465,2.1381025647175598,20.986328762329673,23.636748160747256
cross_eval_current,random,recurrent_ppo,1,v2,4.0,0.02,0.0,10,-229.40553628855986,20.13132553318529,-241.883061125181,-216.92801145193872,56.05148407213994,5.027495776766727,52.935409906173724,59.16755823810616,259.97999999999996,5.952739798707075,256.29045364787964,263.6695463521203,0.02079302753015596,0.001082090880231994,0.020122340654057363,0.021463714406254556,0.7820380821003947,0.019519469777446067,0.769939789390147,0.7941363748106425,0.21796191789960528,0.019519469777446098,0.20586362518935755,0.23006021060985302,255.06643827215527,0.22171084754479847,254.9290204651545,255.20385607915603,33.684615384615384,1.3850664032767046,32.826142333808775,34.54308843542199,32.63846153846154,0.8512279871618135,32.11086496594921,33.16605811097387,33.676923076923075,1.0319039550840368,33.03734237930115,34.316503774545
cross_eval_current,recurrent_ppo,recurrent_ppo,1,v2,4.0,0.02,0.0,10,-330.3869782304447,153.85969877196789,-425.7502075229034,-235.023748937986,81.33664455761114,38.173626990521676,57.67638542102458,104.9969036941977,252.01999999999998,162.29969398204875,151.42560747980696,352.614392520193,0.020655330155411676,0.000889325748394168,0.020104120345846833,0.02120653996497652,0.6847253755635588,0.1471182551766171,0.5935405363009573,0.7759102148261604,0.3152746244364411,0.14711825517661709,0.22408978517383954,0.4064594636990427,255.09721964040332,0.18251644529175498,254.98409477560168,255.21034450520497,26.661538461538463,35.18031788658141,4.856551528788209,48.466525394288716,49.746153846153845,36.316773274050526,27.236784566623562,72.25552312568414,23.592307692307692,37.01502617925083,0.6501567783779407,46.53445860623744
cross_eval_current,static_s1,recurrent_ppo,1,v2,4.0,0.02,0.0,10,-524.6676822472855,5.142766350532538,-527.8552018550694,-521.4801626395016,131.16692056182137,1.2856915876331345,130.3700406598754,131.96380046376734,0.0,0.0,0.0,0.0,0.020268464652030953,0.0010967380764056866,0.0195886993496885,0.020948229954373405,0.49242213663769696,0.004789175319036487,0.4894537750217813,0.49539049825361264,0.507577863362303,0.004789175319036488,0.5046095017463873,0.5105462249782188,255.1794248408872,0.22739522926459768,255.03848381759488,255.32036586417954,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cross_eval_current,static_s2,recurrent_ppo,1,v2,4.0,0.02,0.0,10,-228.08947505295654,17.317809985117687,-238.82316488619634,-217.35578521971675,55.72236876323899,4.329452496279448,53.03894630492903,58.40579122154895,260.0,0.0,260.0,260.0,0.020263190608680405,0.0010422919254794753,0.01961717138030215,0.02090920983705866,0.7834254738669136,0.01667903023305033,0.773087703825861,0.7937632439079663,0.2165745261330864,0.016679030233050316,0.2062367560920338,0.226912296174139,255.1872801633403,0.21561836238139687,255.05363851776605,255.32092180891453,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
cross_eval_current,static_s3,recurrent_ppo,1,v2,4.0,0.02,0.0,10,-218.72376818180842,25.29174827024251,-234.39975616796008,-203.04778019565677,52.0809420454522,6.3229370675606,48.1619450489143,55.999939041990096,520.0,0.0,520.0,520.0,0.020397044996281175,0.0013185777251284536,0.01957978205514078,0.02121430793742157,0.7974553865418631,0.024455624849271006,0.7822976332211067,0.8126131398626195,0.20254461345813696,0.024455624849271017,0.1873868601373805,0.2177023667788934,255.15437794864573,0.27742870868141434,254.98242585352622,255.32633004376524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
cross_eval_severe,heuristic_disruption,recurrent_ppo,1,v2,4.0,0.02,0.0,10,-817.8670514389503,5.420172125841639,-821.2265089276023,-814.5075939502983,202.64636285973756,1.3508636179399967,201.80908891491217,203.48363680456296,364.08000000000004,2.706699507189935,362.40237026466247,365.7576297353376,0.14023329196103876,0.0021480995747025803,0.13890188605084652,0.141564697871231,0.22390561204953868,0.0050365253947024435,0.22078394126839318,0.22702728283068419,0.7760943879504614,0.00503652539470245,0.7729727171693158,0.7792160587316069,229.2986853962624,0.43575035285469366,229.0286045294388,229.56876626308602,0.0,0.0,0.0,0.0,59.96923076923076,1.041038271996126,59.32398856333169,60.614472975129836,40.03076923076923,1.0410382719961297,39.38552702487016,40.676011436668304
cross_eval_severe,heuristic_hysteresis,recurrent_ppo,1,v2,4.0,0.02,0.0,10,-816.8886079955203,3.064204251306482,-818.7878214669397,-814.9893945241008,201.6221519988801,0.7660510628266162,201.14734863102524,202.09695536673496,520.0,0.0,520.0,520.0,0.1403513032855625,0.0018775507087230715,0.13918758529980496,0.14151502127132004,0.2277598265797379,0.0028315330272265372,0.22600482422707652,0.22951482893239927,0.7722401734202622,0.00283153302722654,0.7704851710676008,0.7739951757729235,229.3540020094245,0.3399613831450569,229.14329176112554,229.56471225772347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
