state_id,tape_id,family,category,allocation_a,service_rule,short_ret,short_clipped,long_ret,long_clipped,long_lost,long_service,long_backlog,mass_residual,prefix_hash,pulse_dispatch_a,pulse_dispatch_b
dra1-cal-nominal-830004,dra1-cal-nominal-830004,nominal,joint_scarcity,0.25,SPT_FULL,1.0,0.0,0.9881991546444405,0.9881991546444405,6.0,11694410.0,153037.0,0.0,4ae1963ada678c27fc4378c9d2f215e1ce19e9f3c5a660e6ebe1ec9344683077,0.0,0.0
dra1-cal-nominal-830004,dra1-cal-nominal-830004,nominal,joint_scarcity,0.25,FIFO_PARTIAL,1.0,0.0,0.9876357785668088,0.9876357785668088,5.0,11991170.0,153045.0,0.0,4ae1963ada678c27fc4378c9d2f215e1ce19e9f3c5a660e6ebe1ec9344683077,615.25,1845.75
dra1-cal-nominal-830004,dra1-cal-nominal-830004,nominal,joint_scarcity,0.25,R24_AGE_PARTIAL,1.0,0.0,0.9876357785668088,0.9876357785668088,5.0,11991170.0,153045.0,0.0,4ae1963ada678c27fc4378c9d2f215e1ce19e9f3c5a660e6ebe1ec9344683077,615.25,1845.75
dra1-cal-nominal-830004,dra1-cal-nominal-830004,nominal,joint_scarcity,0.5,SPT_FULL,1.0,0.0,0.9881991546444405,0.9881991546444405,6.0,11694410.0,153037.0,0.0,4ae1963ada678c27fc4378c9d2f215e1ce19e9f3c5a660e6ebe1ec9344683077,0.0,0.0
dra1-cal-nominal-830004,dra1-cal-nominal-830004,nominal,joint_scarcity,0.5,FIFO_PARTIAL,1.0,0.0,0.9876357785668088,0.9876357785668088,5.0,11991170.0,153045.0,0.0,4ae1963ada678c27fc4378c9d2f215e1ce19e9f3c5a660e6ebe1ec9344683077,1230.5,1230.5
dra1-cal-nominal-830004,dra1-cal-nominal-830004,nominal,joint_scarcity,0.5,R24_AGE_PARTIAL,1.0,0.0,0.9876357785668088,0.9876357785668088,5.0,11991170.0,153045.0,0.0,4ae1963ada678c27fc4378c9d2f215e1ce19e9f3c5a660e6ebe1ec9344683077,1230.5,1230.5
dra1-cal-nominal-830004,dra1-cal-nominal-830004,nominal,joint_scarcity,0.75,SPT_FULL,1.0,0.0,0.9881991546444405,0.9881991546444405,6.0,11694410.0,153037.0,0.0,4ae1963ada678c27fc4378c9d2f215e1ce19e9f3c5a660e6ebe1ec9344683077,0.0,0.0
dra1-cal-nominal-830004,dra1-cal-nominal-830004,nominal,joint_scarcity,0.75,FIFO_PARTIAL,1.0,0.0,0.9876357785668088,0.9876357785668088,5.0,11991170.0,153045.0,0.0,4ae1963ada678c27fc4378c9d2f215e1ce19e9f3c5a660e6ebe1ec9344683077,1845.75,615.25
dra1-cal-nominal-830004,dra1-cal-nominal-830004,nominal,joint_scarcity,0.75,R24_AGE_PARTIAL,1.0,0.0,0.9876357785668088,0.9876357785668088,5.0,11991170.0,153045.0,0.0,4ae1963ada678c27fc4378c9d2f215e1ce19e9f3c5a660e6ebe1ec9344683077,1845.75,615.25
dra1-cal-nominal-830005,dra1-cal-nominal-830005,nominal,joint_scarcity,0.25,SPT_FULL,1.0,1.0,0.9843019999491737,0.9843019999491737,4.0,8990904.0,150517.0,0.0,756a09c134e63d9a428c46ba8871a300db2dab3586006bfa3f1f8ae7792497c2,2501.0,2419.0
dra1-cal-nominal-830005,dra1-cal-nominal-830005,nominal,joint_scarcity,0.25,FIFO_PARTIAL,1.0,1.0,0.9843019999491737,0.9843019999491737,4.0,8990904.0,150480.0,0.0,756a09c134e63d9a428c46ba8871a300db2dab3586006bfa3f1f8ae7792497c2,642.0,4345.0
dra1-cal-nominal-830005,dra1-cal-nominal-830005,nominal,joint_scarcity,0.25,R24_AGE_PARTIAL,1.0,1.0,0.9843019999491737,0.9843019999491737,4.0,8990904.0,150480.0,0.0,756a09c134e63d9a428c46ba8871a300db2dab3586006bfa3f1f8ae7792497c2,642.0,4345.0
dra1-cal-nominal-830005,dra1-cal-nominal-830005,nominal,joint_scarcity,0.5,SPT_FULL,1.0,1.0,0.9843019999491737,0.9843019999491737,4.0,8990904.0,150517.0,0.0,756a09c134e63d9a428c46ba8871a300db2dab3586006bfa3f1f8ae7792497c2,2501.0,2419.0
dra1-cal-nominal-830005,dra1-cal-nominal-830005,nominal,joint_scarcity,0.5,FIFO_PARTIAL,1.0,1.0,0.9843019999491737,0.9843019999491737,4.0,8990904.0,150480.0,0.0,756a09c134e63d9a428c46ba8871a300db2dab3586006bfa3f1f8ae7792497c2,1284.0,3703.0
dra1-cal-nominal-830005,dra1-cal-nominal-830005,nominal,joint_scarcity,0.5,R24_AGE_PARTIAL,1.0,1.0,0.9843019999491737,0.9843019999491737,4.0,8990904.0,150480.0,0.0,756a09c134e63d9a428c46ba8871a300db2dab3586006bfa3f1f8ae7792497c2,1284.0,3703.0
dra1-cal-nominal-830005,dra1-cal-nominal-830005,nominal,joint_scarcity,0.75,SPT_FULL,1.0,1.0,0.9843019999491737,0.9843019999491737,4.0,8990904.0,150517.0,0.0,756a09c134e63d9a428c46ba8871a300db2dab3586006bfa3f1f8ae7792497c2,2501.0,2419.0
dra1-cal-nominal-830005,dra1-cal-nominal-830005,nominal,joint_scarcity,0.75,FIFO_PARTIAL,1.0,1.0,0.9843019999491737,0.9843019999491737,4.0,8990904.0,150480.0,0.0,756a09c134e63d9a428c46ba8871a300db2dab3586006bfa3f1f8ae7792497c2,1926.0,3061.0
dra1-cal-nominal-830005,dra1-cal-nominal-830005,nominal,joint_scarcity,0.75,R24_AGE_PARTIAL,1.0,1.0,0.9843019999491737,0.9843019999491737,4.0,8990904.0,150480.0,0.0,756a09c134e63d9a428c46ba8871a300db2dab3586006bfa3f1f8ae7792497c2,1926.0,3061.0
dra1-cal-nominal-830006,dra1-cal-nominal-830006,nominal,joint_scarcity,0.25,SPT_FULL,1.0,0.0,0.9865740201212239,0.9865740201212239,2.0,12341320.0,152889.0,0.0,d966952fa231bd0f6265a525411be2184dc4c44cd6a14e050369f2fa681abe78,2417.0,2483.0
dra1-cal-nominal-830006,dra1-cal-nominal-830006,nominal,joint_scarcity,0.25,FIFO_PARTIAL,1.0,0.0,0.9862401303048631,0.9862401303048631,2.0,12460504.0,152815.0,0.0,d966952fa231bd0f6265a525411be2184dc4c44cd6a14e050369f2fa681abe78,3042.25,1875.75
dra1-cal-nominal-830006,dra1-cal-nominal-830006,nominal,joint_scarcity,0.25,R24_AGE_PARTIAL,1.0,0.0,0.9862401303048631,0.9862401303048631,2.0,12460504.0,152815.0,0.0,d966952fa231bd0f6265a525411be2184dc4c44cd6a14e050369f2fa681abe78,3042.25,1875.75
dra1-cal-nominal-830006,dra1-cal-nominal-830006,nominal,joint_scarcity,0.5,SPT_FULL,1.0,0.0,0.9865740201212239,0.9865740201212239,2.0,12341320.0,152889.0,0.0,d966952fa231bd0f6265a525411be2184dc4c44cd6a14e050369f2fa681abe78,2417.0,2483.0
dra1-cal-nominal-830006,dra1-cal-nominal-830006,nominal,joint_scarcity,0.5,FIFO_PARTIAL,1.0,0.0,0.9862401303048631,0.9862401303048631,2.0,12460504.0,152815.0,0.0,d966952fa231bd0f6265a525411be2184dc4c44cd6a14e050369f2fa681abe78,3667.5,1250.5
dra1-cal-nominal-830006,dra1-cal-nominal-830006,nominal,joint_scarcity,0.5,R24_AGE_PARTIAL,1.0,0.0,0.9862401303048631,0.9862401303048631,2.0,12460504.0,152815.0,0.0,d966952fa231bd0f6265a525411be2184dc4c44cd6a14e050369f2fa681abe78,3667.5,1250.5
dra1-cal-nominal-830006,dra1-cal-nominal-830006,nominal,joint_scarcity,0.75,SPT_FULL,1.0,0.0,0.9865740201212239,0.9865740201212239,2.0,12341320.0,152889.0,0.0,d966952fa231bd0f6265a525411be2184dc4c44cd6a14e050369f2fa681abe78,2417.0,2483.0
dra1-cal-nominal-830006,dra1-cal-nominal-830006,nominal,joint_scarcity,0.75,FIFO_PARTIAL,1.0,0.0,0.9862401303048631,0.9862401303048631,2.0,12460504.0,152815.0,0.0,d966952fa231bd0f6265a525411be2184dc4c44cd6a14e050369f2fa681abe78,4292.75,625.25
dra1-cal-nominal-830006,dra1-cal-nominal-830006,nominal,joint_scarcity,0.75,R24_AGE_PARTIAL,1.0,0.0,0.9862401303048631,0.9862401303048631,2.0,12460504.0,152815.0,0.0,d966952fa231bd0f6265a525411be2184dc4c44cd6a14e050369f2fa681abe78,4292.75,625.25
dra1-cal-nominal-830007,dra1-cal-nominal-830007,nominal,joint_scarcity,0.25,SPT_FULL,1.0,0.0,0.9914200190910388,0.9914200190910388,2.0,8267018.0,150482.0,0.0,f0981ca10cfe2bab753e45413a10f191a53813f77cd12c4620b87ea7ad155b38,2471.0,2421.0
dra1-cal-nominal-830007,dra1-cal-nominal-830007,nominal,joint_scarcity,0.25,FIFO_PARTIAL,1.0,0.0,0.9911728614044347,0.9911728614044347,1.0,8383226.0,150505.0,0.0,f0981ca10cfe2bab753e45413a10f191a53813f77cd12c4620b87ea7ad155b38,3082.5,1834.5
dra1-cal-nominal-830007,dra1-cal-nominal-830007,nominal,joint_scarcity,0.25,R24_AGE_PARTIAL,1.0,0.0,0.9911728614044347,0.9911728614044347,1.0,8383226.0,150505.0,0.0,f0981ca10cfe2bab753e45413a10f191a53813f77cd12c4620b87ea7ad155b38,3082.5,1834.5
dra1-cal-nominal-830007,dra1-cal-nominal-830007,nominal,joint_scarcity,0.5,SPT_FULL,1.0,0.0,0.9914200190910388,0.9914200190910388,2.0,8267018.0,150482.0,0.0,f0981ca10cfe2bab753e45413a10f191a53813f77cd12c4620b87ea7ad155b38,2471.0,2421.0
dra1-cal-nominal-830007,dra1-cal-nominal-830007,nominal,joint_scarcity,0.5,FIFO_PARTIAL,1.0,0.0,0.9911728614044347,0.9911728614044347,1.0,8383226.0,150505.0,0.0,f0981ca10cfe2bab753e45413a10f191a53813f77cd12c4620b87ea7ad155b38,3694.0,1223.0
dra1-cal-nominal-830007,dra1-cal-nominal-830007,nominal,joint_scarcity,0.5,R24_AGE_PARTIAL,1.0,0.0,0.9911728614044347,0.9911728614044347,1.0,8383226.0,150505.0,0.0,f0981ca10cfe2bab753e45413a10f191a53813f77cd12c4620b87ea7ad155b38,3694.0,1223.0
dra1-cal-nominal-830007,dra1-cal-nominal-830007,nominal,joint_scarcity,0.75,SPT_FULL,1.0,0.0,0.9914200190910388,0.9914200190910388,2.0,8267018.0,150482.0,0.0,f0981ca10cfe2bab753e45413a10f191a53813f77cd12c4620b87ea7ad155b38,2471.0,2421.0
dra1-cal-nominal-830007,dra1-cal-nominal-830007,nominal,joint_scarcity,0.75,FIFO_PARTIAL,1.0,0.0,0.9911728614044347,0.9911728614044347,1.0,8383226.0,150505.0,0.0,f0981ca10cfe2bab753e45413a10f191a53813f77cd12c4620b87ea7ad155b38,4305.5,611.5
dra1-cal-nominal-830007,dra1-cal-nominal-830007,nominal,joint_scarcity,0.75,R24_AGE_PARTIAL,1.0,0.0,0.9911728614044347,0.9911728614044347,1.0,8383226.0,150505.0,0.0,f0981ca10cfe2bab753e45413a10f191a53813f77cd12c4620b87ea7ad155b38,4305.5,611.5
dra1-cal-nominal-830008,dra1-cal-nominal-830008,nominal,joint_scarcity,0.25,SPT_FULL,1.0,1.0,0.9950361081989224,0.9950361081989224,1.0,6005776.0,150680.0,0.0,65b544ec89d93fab60281707a92192182a769d31ba9cb39a41f1d219c64e5e6b,0.0,2429.0
dra1-cal-nominal-830008,dra1-cal-nominal-830008,nominal,joint_scarcity,0.25,FIFO_PARTIAL,1.0,1.0,0.9940534375507882,0.9940534375507882,1.0,6545128.0,150676.0,0.0,65b544ec89d93fab60281707a92192182a769d31ba9cb39a41f1d219c64e5e6b,603.25,4238.75
dra1-cal-nominal-830008,dra1-cal-nominal-830008,nominal,joint_scarcity,0.25,R24_AGE_PARTIAL,1.0,1.0,0.9940534375507882,0.9940534375507882,1.0,6545128.0,150676.0,0.0,65b544ec89d93fab60281707a92192182a769d31ba9cb39a41f1d219c64e5e6b,603.25,4238.75
dra1-cal-nominal-830008,dra1-cal-nominal-830008,nominal,joint_scarcity,0.5,SPT_FULL,1.0,1.0,0.9950361081989224,0.9950361081989224,1.0,6005776.0,150680.0,0.0,65b544ec89d93fab60281707a92192182a769d31ba9cb39a41f1d219c64e5e6b,0.0,2429.0
dra1-cal-nominal-830008,dra1-cal-nominal-830008,nominal,joint_scarcity,0.5,FIFO_PARTIAL,1.0,1.0,0.9940534375507882,0.9940534375507882,1.0,6545128.0,150676.0,0.0,65b544ec89d93fab60281707a92192182a769d31ba9cb39a41f1d219c64e5e6b,1206.5,3635.5
dra1-cal-nominal-830008,dra1-cal-nominal-830008,nominal,joint_scarcity,0.5,R24_AGE_PARTIAL,1.0,1.0,0.9940534375507882,0.9940534375507882,1.0,6545128.0,150676.0,0.0,65b544ec89d93fab60281707a92192182a769d31ba9cb39a41f1d219c64e5e6b,1206.5,3635.5
