time_offset,sb_inventory,queue_qty,queue_count,queue_occupancy,contingent_share,size_p25,size_p50,size_p75,age_p25,age_p50,age_p75,oldest_age,in_transit,op9_down,op10_down,op11_down,op12_down,recent_demand,recent_delivered,recent_fill,prior_rule,operational_day,day,r24,downstream,stratum,fallback,state_id,tape_id,tape_sha256,seed,family,risk_level,state_sha256,rule,horizon_hours,ret_excel,ret_excel_visible_clipped_0_1,ret_excel_full_ledger,ret_excel_visible_n,service_loss_auc,lost_orders,served_qty,ct_mean,terminal_open_orders,cohort_orders,risk_sha256,demand_sha256,pre_risk_sha256,pre_demand_sha256,raw_residual,ration_residual,base_ret,base_ret_clipped,base_sl,base_lost
432.0,2407.0,12615.0,3.0,0.05,0.6666666666666666,3743.5,5054.0,5091.0,48.0,72.0,180.0,288.0,5000.0,0,1,0,0,17650.0,12638.0,0.7160339943342776,spt_flat,4.0,18,1.0,1.0,downstream,False,d1v2-selection-R2-increased-810018:downstream:0:18,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased,de2d20740e3bba0746f7e41f6d5b38fc015bc7e7f86a050222ec9a355c375312,lpt_contingent,672.0,0.2807566038622077,0.2807566038622077,0.002358238486612063,18.0,11236226.0,0.0,46847.0,110.0,9.0,27.0,63a7bb4de7059cf3ea284f4b82c4cf1804557f7639902dccb4aa629f0c90b32e,e8759b4205c1af202d6712678f82e8099cc63301bf8790e7201f7ba3156a4781,3ab9789d560c4837857eedf671460425177404fa8e6958c49997af19cf134f05,38a5cd971a3e2b9d820453efc7ae73abb3ceee21e74e860967fdd0fb6ac68200,0.0,0.0,0.2805631992150308,0.2805631992150308,11305440.0,0.0
16176.0,3157.0,151988.0,59.0,0.9833333333333333,0.0,2574.5,2580.0,2586.0,2760.0,6744.0,9636.0,15096.0,2442.0,0,1,0,0,17431.0,12281.0,0.7045493660719407,spt_flat,2.0,674,0.0,1.0,downstream,False,d1v2-selection-R2-increased-810018:downstream:1:674,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased,8bc1be1d4d4edbcba82e683cf883cc338275d2508e5c2e1d8b64802cdc520e0b,spt_contingent,672.0,0.16272661297661994,0.16272661297661994,0.0019521105450348184,19.0,107293334.0,4.0,47669.0,205.3684210526316,61.0,84.0,7924a64f5d79e2f3d130a8c957f736e10bde81be5227d79c516e52039c5ac59e,aa0274f2e95ea793498e488fea918164265ffe2a7628dbc4bf1e75f9692ceb55,9d5bc0c4597bf9a93973d8537c0667fb0315d072483d701d5ebd6be79929880b,e5edf16bc314c81c570ccfa7f19d1df93e6b66cb3b3751c425d47eac14bbbe12,0.0,0.0,0.16272661297661994,0.16272661297661994,107293334.0,4.0
480.0,2562.0,12756.0,3.0,0.05,0.6666666666666666,3814.0,5054.0,5091.0,48.0,72.0,204.0,336.0,9845.0,0,0,0,0,17462.0,10089.0,0.5777688695452984,spt_flat,6.0,20,1.0,0.0,high_age,False,d1v2-selection-R2-increased-810018:high_age:0:20,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased,924553e84fed69c4215ce4f937cfa09c371ee4cc6722e22a3ca5797ffb4517bd,lpt_contingent,672.0,0.3073271403951217,0.3073271403951217,0.002258119080769546,19.0,12037788.0,0.0,49314.0,107.89473684210526,10.0,29.0,63a7bb4de7059cf3ea284f4b82c4cf1804557f7639902dccb4aa629f0c90b32e,afc72315c496e276e2422ca36b2c4048db1e8bf36ac33f3b7f6a619cd69eef4b,526c4d2b2f502484681744cdae5f93c8a4d7ecc749b46304e9a237d782497bab,1ee93f5d464eb5cb7f33f07f548a8a6032e6b876018eaba272e0245aab2bfd3b,0.0,0.0,0.3070755797948198,0.3070755797948198,12092794.0,0.0
16752.0,425.0,154430.0,59.0,0.9833333333333333,0.01694915254237288,2574.5,2580.0,2585.5,3180.0,7176.0,10212.0,15672.0,2562.0,0,0,0,0,17659.0,12584.0,0.7126111331332465,spt_flat,5.0,698,1.0,0.0,high_age,False,d1v2-selection-R2-increased-810018:high_age:1:698,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased,478769d3162e44ba7af2eb0223fc9c9a67c37be57fb9a21cc2ef46a1ffcd5de3,spt_contingent,672.0,0.1639256322832294,0.1639256322832294,0.0067419463204266335,19.0,109784938.0,5.0,47305.0,539.0526315789474,60.0,84.0,f21b5cc27e834f197ecd68d8457c60cede0a96cf99d9b7b26481b6c67592bbd2,35a10976068fdbfbe8f20ed9fcd2f157addcf9933fa5c980faf454585d411f65,7924a64f5d79e2f3d130a8c957f736e10bde81be5227d79c516e52039c5ac59e,7ea543da9aa1e3371ec6af4ffe619852449576e8728960380f65cb536d85d097,0.0,0.0,0.1639256322832294,0.1639256322832294,109784938.0,5.0
5496.0,4081.0,164977.0,48.0,0.8,0.3541666666666667,2583.0,2593.5,4968.0,474.0,1452.0,2946.0,5352.0,0.0,1,0,0,0,17733.0,2542.0,0.1433485591834433,spt_flat,5.0,229,1.0,1.0,high_occupancy,False,d1v2-selection-R2-increased-810018:high_occupancy:0:229,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased,0ab6342aa6368dc631f9128113e95df15db6b5fa5f51938121822f0e9dc0fb1a,spt_contingent,672.0,0.0037057441018772458,0.0037057441018772458,0.0006690926850611693,13.0,123697139.0,0.0,32028.0,247.46153846153845,59.0,72.0,9b00e3bf2266f45c799f06d96b2e9fa91afa39cdb6bbadf66efc61d8b2a1cf21,427775742ec2d5fbc65b903537db5fc938249a1df9cee3a02bb0a57fc6db3575,ddd1b779b2748df56dc29ffe2bccc17992ff4e8e0ddff45bebdbdbad43062e85,724feeb682a8ef38f864a85c97a3e71d7498bf9bb90f5ea6b59d8d795ab972da,0.0,0.0,0.0037057441018772458,0.0037057441018772458,123697139.0,0.0
16776.0,425.0,156932.0,60.0,1.0,0.016666666666666666,2572.75,2580.0,2585.25,3024.0,6948.0,10218.0,15696.0,5000.0,0,0,0,0,17597.0,15146.0,0.8607148945843042,spt_flat,6.0,699,1.0,0.0,high_occupancy,False,d1v2-selection-R2-increased-810018:high_occupancy:1:699,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased,af16313228f7d97cbe992c5faedb725bc33b6bf1f69d663b9f0041179d70eae9,spt_flat,672.0,0.17301214186352676,0.17301214186352676,0.006148724215787829,18.0,110158774.0,6.0,44743.0,482.44444444444446,60.0,84.0,f21b5cc27e834f197ecd68d8457c60cede0a96cf99d9b7b26481b6c67592bbd2,c3888e0202951c39acf7d632896836a41ad435b050051a6d88dba4c739e8d19a,7924a64f5d79e2f3d130a8c957f736e10bde81be5227d79c516e52039c5ac59e,6bb9bf63c624264456de14b80b5266123f25d68a2886245d89508046582990c1,0.0,0.0,0.17301214186352676,0.17301214186352676,110158774.0,6.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810018:nominal:0:0,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,spt_contingent,672.0,0.11386686525365103,0.11386686525365103,0.006504503241987749,18.0,5061972.0,0.0,44958.0,80.66666666666667,5.0,23.0,526c4d2b2f502484681744cdae5f93c8a4d7ecc749b46304e9a237d782497bab,f02cdcbf22ee4705ac73674e09e440346bf1bac2fb812a6c88de8b6ef1b75253,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0,0.11386686525365103,0.11386686525365103,5061972.0,0.0
144.0,5037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5063.0,0,0,0,0,9963.0,4900.0,0.49181973301214493,spt_flat,6.0,6,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810018:nominal:1:6,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased,dfc7c625ac98dd6c57d888b811809c899205c7d42f45ae3e0a62447fb6258451,spt_contingent,672.0,0.25552865994714713,0.25552865994714713,0.004274693696314606,21.0,7050308.0,0.0,52334.0,82.57142857142857,5.0,26.0,526c4d2b2f502484681744cdae5f93c8a4d7ecc749b46304e9a237d782497bab,3756493b9b295b45221fc0fbd69a36118dfd6e65c0a24eb5f33f673201868b23,2ba62965caa728a25d2125b638c9ca4fa1156f478c294e19829c49f751a29791,3a559ab967414a63603d8e438887ce709adb42e4fd7233a83d9aee3815602a12,0.0,0.0,0.25552865994714713,0.25552865994714713,7050308.0,0.0
168.0,5037.0,5054.0,1.0,0.016666666666666666,1.0,5054.0,5054.0,5054.0,24.0,24.0,24.0,24.0,2482.0,0,0,0,0,15017.0,7481.0,0.4981687420922954,spt_flat,0.0,7,1.0,0.0,r24,False,d1v2-selection-R2-increased-810018:r24:0:7,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased,0a373fcb88138a5aee4eebe75a9f464deb0c4ece73f94abf40dc4febf758f4b9,spt_flat,672.0,0.25522529535806826,0.25522529535806826,0.004029668451289361,21.0,7352492.0,0.0,52214.0,82.57142857142857,5.0,26.0,63a7bb4de7059cf3ea284f4b82c4cf1804557f7639902dccb4aa629f0c90b32e,3a26c74bda3ba897a94c65e96948c6b292aa1e9c94d64bd386021bcf5dd9a210,2ba62965caa728a25d2125b638c9ca4fa1156f478c294e19829c49f751a29791,e31d3469cbc497c93ed4b766d1cdf9bbf005d7f02c3ffb2d6935f558ca05cb15,0.0,0.0,0.25522529535806826,0.25522529535806826,7352492.0,0.0
16728.0,425.0,151900.0,58.0,0.9666666666666667,0.017241379310344827,2575.0,2580.0,2585.75,3288.0,7224.0,10206.0,15648.0,5120.0,0,0,0,0,17670.0,12575.0,0.7116581777023203,spt_flat,4.0,697,1.0,0.0,r24,False,d1v2-selection-R2-increased-810018:r24:1:697,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased,e807a01fd3001068061777d4e6e55a606b339dcc8412fb68050907d7170d925a,spt_contingent,672.0,0.1558167632564805,0.1558167632564805,0.007625715586506469,20.0,109416150.0,4.0,49863.0,526.4,60.0,84.0,f21b5cc27e834f197ecd68d8457c60cede0a96cf99d9b7b26481b6c67592bbd2,f562e4e0b6ed1f12cf4dc31b5456bfc745eda10616f7e3643a7659446bb490e4,7924a64f5d79e2f3d130a8c957f736e10bde81be5227d79c516e52039c5ac59e,dff307f01df47b3c9e50cf40d127a3fbbb981a9152642eb987e43992b5e8cd7a,0.0,0.0,0.1558167632564805,0.1558167632564805,109416150.0,4.0
624.0,102.0,12468.0,4.0,0.06666666666666667,0.25,2428.75,2486.0,3174.25,42.0,84.0,126.0,144.0,5000.0,0,0,1,0,17451.0,14924.0,0.8551945447252306,spt_flat,5.0,26,1.0,1.0,downstream,False,d1v2-selection-R2-increased-810019:downstream:0:26,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased,d0abb4a5778eb80aa686d4cf384eaf1367f9ef1fcc9d390d89c43f3e0284f7f9,spt_flat,672.0,0.1749260399595845,0.1749260399595845,0.0024505013221775515,14.0,16118288.0,0.0,34664.0,150.85714285714286,14.0,28.0,5e55056e26f75216d33ef764e40a24c497e5d3ca63f83d18f64c777b41e79537,ca5641c942765779a4a9141a3d7e90d6d2158b221bf2b2c91fe84c8b0e44ff94,05c1b67c862a97314485af110e337e0b9602ebcd9a44e55e02b37d47dda9b0c4,f15ee98fa5d854eccc7de63e0f978cb744cebee185a3b36ca32e434279748e7d,0.0,0.0,0.1749260399595845,0.1749260399595845,16118288.0,0.0
16272.0,5552.0,154029.0,60.0,1.0,0.0,2571.75,2580.0,2584.0,2640.0,6528.0,10314.0,15432.0,0.0,1,0,0,0,14963.0,0,0.0,spt_flat,6.0,678,0.0,1.0,downstream,False,d1v2-selection-R2-increased-810019:downstream:1:678,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased,81d7afc3a684e0258309bd4959a224a36bacc0420da967f97e8fcd9d9a5dbf05,spt_contingent,672.0,0.0035909348577168607,0.0035909348577168607,0.000726736816442698,17.0,110941237.0,6.0,41978.0,258.1764705882353,61.0,84.0,6091e561dca4a657a1f5d7f5faa83610b436983bb01ceb7695993867559ff70e,b97f3120e5b97db9a5792222bf708fe7f9f7f11cd473f9b9cff2590925f03cfe,32bd94b7e8d1e8a9733754536e7517dcdb297580bfe97dd69ace9aef5dba7dea,1a6136e408dd8dc5f1e77beb0de3588a9e3ceaaaf10e8022000004a7aa09e30d,0.0,0.0,0.0035909348577168607,0.0035909348577168607,110941237.0,6.0
816.0,231.0,15265.0,5.0,0.08333333333333333,0.2,2543.0,2552.0,2596.0,120.0,192.0,312.0,336.0,2514.0,0,0,0,1,15116.0,12357.0,0.8174781688277322,spt_flat,6.0,34,1.0,1.0,high_age,False,d1v2-selection-R2-increased-810019:high_age:0:34,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased,a688836843c4236cf5a1607b01bcc8a3def16f53a573575b5faa4980888affef,spt_contingent,672.0,0.1577212487898154,0.1577212487898154,0.001973918021155744,14.0,21592520.0,0.0,34676.0,169.71428571428572,16.0,30.0,5e55056e26f75216d33ef764e40a24c497e5d3ca63f83d18f64c777b41e79537,7615ace3f49e6267792ead24c990162e95ed9a97dfade7480fa0e9406e4e8bca,b61cc557ee956283bb43b55a564f64abc2da816521e9c1fcad7e3aa288deb52b,f3de820088d0f2f737ed8eba3d574a1b04105e46eebea5c34fc9ea9c14e5559d,0.0,0.0,0.1577212487898154,0.1577212487898154,21592520.0,0.0
16752.0,1025.0,149437.0,58.0,0.9666666666666667,0.0,2573.25,2580.0,2584.0,3198.0,7008.0,10566.0,15792.0,5000.0,0,0,0,0,17615.0,9994.0,0.5673573658813511,spt_flat,5.0,698,0.0,0.0,high_age,False,d1v2-selection-R2-increased-810019:high_age:1:698,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased,b6b62f22e43e551ad61caca5ed804298d22c9c4ae1149be41311a3f21323e75a,spt_contingent,672.0,0.11764853960786328,0.11764853960786328,0.005797932374263302,20.0,108721427.0,4.0,49995.0,288.75,60.0,84.0,c3215afd4518ca7f1ac911225802d44f01fac9825586283454fd409ab220f305,47918bcd55bac9f6a8834f5b764d0cad1b1923d4b89ea9a527bc5780c7df3b14,324d121080832bab9a28d7cd14189edaa156b4e868bf48b25756708048c45d91,fd9273655c10fd3ecadc848f71373b8e808fcd55d97e71ca39c67eeae778d594,0.0,0.0,0.11764853960786328,0.11764853960786328,108721427.0,4.0
6000.0,2265.0,165272.0,48.0,0.8,0.3541666666666667,2584.75,2596.0,4949.0,1050.0,2364.0,4242.0,5520.0,5000.0,0,0,0,0,17634.0,22203.0,1.2591017352841103,spt_flat,5.0,250,1.0,0.0,high_occupancy,False,d1v2-selection-R2-increased-810019:high_occupancy:0:250,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased,fa20dd64ffcaa50bb5ecda08e34379479f2d4d5ec229dc1af03c15cb32a76bcc,fifo_contingent,672.0,0.3149968344349475,0.3149968344349475,0.0054626486523987015,20.0,114596204.0,0.0,52046.0,407.2,52.0,72.0,2c2b2d5210f9f38ffb2132ee42141cadbbfba7741f8c584456f6e8cd5a89874f,b80c3e0d42886cda5dcb28000476170321b7237095d163e6aa203973aedde5a6,72f56afb88e2710c3dd5c2e3bac0603c2d09435758eb901cf5555de0cf68a271,2ba228d3a12e06d379ca6d9d89c5579b96eb1ede6fe4eee47d28e0cc2cc1da9e,0.0,0.0,0.277502946127483,0.277502946127483,115156158.0,0.0
16776.0,1025.0,151941.0,59.0,0.9833333333333333,0.0,2572.5,2580.0,2584.0,3072.0,7008.0,10524.0,15816.0,2471.0,0,0,1,0,15071.0,12523.0,0.8309335810496981,spt_flat,6.0,699,0.0,1.0,high_occupancy,False,d1v2-selection-R2-increased-810019:high_occupancy:1:699,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased,00199fd86c2d9fe72636a4d29cce708a7b7504b3859673b7c14d7fb69b14f87e,spt_contingent,672.0,0.12378143140271831,0.12378143140271831,0.00535967820195636,19.0,109089773.0,5.0,47466.0,278.7894736842105,60.0,84.0,c3215afd4518ca7f1ac911225802d44f01fac9825586283454fd409ab220f305,3c05aac174aaac937997c3a58dd1a5d664d799844108d7a065f4054e76b08316,324d121080832bab9a28d7cd14189edaa156b4e868bf48b25756708048c45d91,c5d1f94e6e521094704d1ca5de455597ee71abea84db2bec056f0b8d93c36b58,0.0,0.0,0.12378143140271831,0.12378143140271831,109089773.0,5.0
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810019:nominal:0:0,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,spt_contingent,672.0,0.4173211814165459,0.4173211814165459,0.004106960177446988,17.0,3332412.0,0.0,44898.0,96.82352941176471,6.0,23.0,b61cc557ee956283bb43b55a564f64abc2da816521e9c1fcad7e3aa288deb52b,efbb04da7e22e057912e74436085edd203309ec2d37eef27ab1752c13f2bd83e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.0,0.0,0.4173211814165459,0.4173211814165459,3332412.0,0.0
480.0,96.0,7539.0,3.0,0.05,0.0,2505.5,2508.0,2518.0,36.0,48.0,60.0,72.0,9930.0,0,0,0,0,17632.0,10181.0,0.5774160617059891,spt_flat,6.0,20,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810019:nominal:1:20,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased,3120190cbf2fec1271e67fba6b04de14a12e66e3282c7e778418b27d6aa6a7d7,spt_flat,672.0,0.1027869390928939,0.1027869390928939,0.003033023266349088,17.0,12050878.0,0.0,42205.0,139.41176470588235,12.0,29.0,5e55056e26f75216d33ef764e40a24c497e5d3ca63f83d18f64c777b41e79537,f3ac157b5f8e937b19ea60e196f8487ab06a315af2390ee8c6d51d4bc5044c41,05c1b67c862a97314485af110e337e0b9602ebcd9a44e55e02b37d47dda9b0c4,d06c0e30fd33016a177e0cfa7a979f278f1878db35ba9c6d2020f7729d9a6752,0.0,0.0,0.1027869390928939,0.1027869390928939,12050878.0,0.0
504.0,2593.0,10104.0,3.0,0.05,0.3333333333333333,2518.0,2528.0,3798.0,36.0,48.0,72.0,96.0,4968.0,0,0,0,0,17537.0,10071.0,0.5742715401722074,spt_flat,0.0,21,1.0,0.0,r24,False,d1v2-selection-R2-increased-810019:r24:0:21,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased,c4f7feffe1a3b1ff28c057ad68a8d594d47e17575ae8de75fcb7708a5e5a48d4,spt_contingent,672.0,0.10907249005470912,0.10907249005470912,0.0029565362420783978,16.0,12884340.0,0.0,39740.0,143.0625,13.0,29.0,5e55056e26f75216d33ef764e40a24c497e5d3ca63f83d18f64c777b41e79537,40624f490af092ec1a39420621013c1e66931042a0918c2d94578b48d52605ec,05c1b67c862a97314485af110e337e0b9602ebcd9a44e55e02b37d47dda9b0c4,3561c7810ae1568f57e8615498aae28580093ed5bdf4475e55e9e32428b38c31,0.0,0.0,0.10902286977415157,0.10902286977415157,12662192.0,0.0
16416.0,5822.0,156828.0,60.0,1.0,0.016666666666666666,2572.75,2580.0,2584.0,2466.0,6252.0,10098.0,15456.0,2468.0,0,0,0,0,17650.0,7262.0,0.41144475920679885,spt_flat,5.0,684,1.0,0.0,r24,False,d1v2-selection-R2-increased-810019:r24:1:684,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased,188039ec87ffd1862d91582bfdbde4ca9ff70adb6f79d773345b578d1b26fbda,lpt_contingent,672.0,0.0035833777256507405,0.0035833777256507405,0.0006745181601224923,16.0,112401539.0,8.0,42243.0,274.4375,61.0,85.0,6091e561dca4a657a1f5d7f5faa83610b436983bb01ceb7695993867559ff70e,00b3019f11f9d75af58926e9997644e2d6a290a529e78ce2cbb67856615d2917,c7481fd62bbcf038c9deb435b23eacf25256b292e618daa9db8a784bd7ad24c6,9827177a23696acabbb2ee72474f42e4352cfe8e601de8f6d9599356ebcbda7c,0.0,0.0,0.0035752441855659476,0.0035752441855659476,112499385.0,7.0
888.0,140.0,20361.0,5.0,0.08333333333333333,0.6,2523.0,5062.0,5094.0,96.0,216.0,384.0,576.0,4872.0,0,0,1,0,17437.0,12464.0,0.7148018581177955,spt_flat,2.0,37,1.0,1.0,downstream,False,d1v2-selection-R2-increased-810020:downstream:0:37,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased,4049fff15a9eb840be3d40a461262e48b5b5fd09e8365ba7aebeccfd3bcec114,spt_contingent,672.0,0.21254059061237401,0.21254059061237401,0.0024965419439181504,20.0,18876120.0,0.0,49497.0,153.35,11.0,31.0,902cb63d379a04454f0c08ab4abc34ae90938de1898e7927a13603e597bfd406,2478354c738fa972e0341bb5aea9a992c0693ff906f85c468f8dbee6bf5185e7,92cfcdf6a17b8e82e216a38541e11fcc19bd7b430feda233d3907f38d393fc96,205d014864d679a4d4b2f5fc21f85f81df508fccbfc2dd4c3f98d6e8e4a864eb,0.0,0.0,0.21254059061237401,0.21254059061237401,18876120.0,0.0
16656.0,4597.0,151680.0,59.0,0.9833333333333333,0.0,2567.5,2574.0,2580.0,2856.0,5568.0,9288.0,15648.0,2416.0,0,0,1,0,14840.0,12462.0,0.8397574123989219,spt_flat,1.0,694,0.0,1.0,downstream,False,d1v2-selection-R2-increased-810020:downstream:1:694,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased,ff8cbdcea58100a8f97cd23ad20d53df3edd27161c5bb42af70ebb8ec64bc72e,spt_contingent,672.0,0.0460164029278989,0.0460164029278989,0.003657269981325977,19.0,107810388.0,4.0,46962.0,288.5263157894737,61.0,84.0,ff8b7bdac3f05859ce0551ee404f000ecd7e2d0f93b0a39803dfcf500f0c3e06,bf6cbb4e9ad907947ebf596a0fafd12343197263428bc48af42c5c120b0c3795,426e0a2bcc693e14e4c96c375cb60df18162494c4dcb9f2918d7c2ede72b04e2,7596876fbd56b62eac4fbc56dac463ac264420c1fbead2c5d470c2096cb447c2,0.0,0.0,0.0460164029278989,0.0460164029278989,107810388.0,4.0
648.0,4966.0,12668.0,4.0,0.06666666666666667,0.25,2492.25,2508.0,3182.75,66.0,108.0,192.0,336.0,2408.0,0,0,0,0,14901.0,14827.0,0.99503389034293,spt_flat,6.0,27,1.0,0.0,high_age,False,d1v2-selection-R2-increased-810020:high_age:0:27,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased,9c42b4fe908dd7bfde7146e0a3b56ac84ac07d9b703c3234b2684e472850a967,spt_flat,672.0,0.18007474219585518,0.18007474219585518,0.002921923572854519,19.0,15043774.0,0.0,47074.0,145.10526315789474,10.0,29.0,3fb6151a88e78442575122b53c1e63b0fb51079e34a62528f860879221a8b734,108709033a25d989e682a97a8e602858184511372d83f7c889309be325bc29fc,aa95ba89cfb86b9bd40d81c6e325dccd707975c74fa0be7c89d5496fef8bb321,57bfe34b5964c6a470ae8cadab9409cdfbb7860505ac8aa504ebb604e4a1bbf1,0.0,0.0,0.18007474219585518,0.18007474219585518,15043774.0,0.0
16752.0,2242.0,151833.0,59.0,0.9833333333333333,0.0,2568.0,2574.0,2580.0,2952.0,5664.0,9384.0,15744.0,9937.0,0,0,0,0,14920.0,9840.0,0.6595174262734584,spt_flat,5.0,698,0.0,0.0,high_age,False,d1v2-selection-R2-increased-810020:high_age:1:698,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased,5545e93bcd0c622f270807eedd169930a03046bf96df0c8b489706ed1f732698,spt_contingent,672.0,0.15052641512798823,0.15052641512798823,0.010345422973512156,21.0,109329858.0,4.0,52047.0,272.2857142857143,60.0,85.0,a2b794be6e9c19d73fb23dcda033e7b8c2e1689b8796653b8f0094eaff29932a,8efc966d580dfb771de7a5dfa7eaff8c0561d4b5ec64e712a5e3ae5f0b00e373,a554e2928a4a5fe1d131a448161c45e11e0142bfd567ee9daf3d784b8175f45b,7cff6dc3f24291717803f552e5e3cda77579a1d5861cf371835ed5c076fae86b,0.0,0.0,0.15052641512798823,0.15052641512798823,109329858.0,4.0
5136.0,1847.0,159964.0,48.0,0.8,0.3125,2552.75,2584.5,4952.25,636.0,1368.0,2826.0,4824.0,5000.0,0,0,0,0,15009.0,12337.0,0.8219734825771204,spt_flat,4.0,214,1.0,0.0,high_occupancy,False,d1v2-selection-R2-increased-810020:high_occupancy:0:214,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased,6bd1dda0f9cf0f8c37d82a8a4f3477b051d70035f969232086c9e4638fe76386,spt_contingent,672.0,0.04430016457567838,0.04430016457567838,0.0008648309337093856,18.0,112530368.0,0.0,47108.0,456.6666666666667,54.0,72.0,673c2133c871820040a70e3c51edd1ae6b51f47befe7c750d6e9bca4a636e6ec,6ce00ae185f388c67bf09d7b4f2b0d200b21931e2304238e76633e5c2755b5ea,1ec8e557c03e7d4549b9c50dd9e638d83cfef5a978991809c47807927e70d7fa,63c730cc6731e2b965ef4740fc59066ce4e9d543e290b24301d5256cdd081cd8,0.0,0.0,0.04268333366880277,0.04268333366880277,112532404.0,0.0
