policy_id,inventory_threshold,maximum_wait_hours,mean_ret,ret_ci_low,ret_ci_high,mean_service_loss,mean_departures,mean_vehicle_hours,mean_load_factor,mean_dispatch_feasible_fraction,strong_live_fraction,mean_unavailable_hours,lost_deg_ci_high,service_deg_ci_high,backlog_deg_ci_high,admissible,pareto_nondominated
threshold_1000__wait_24h,1000.0,24.0,0.6271247247251142,0.39973646671143465,0.8481883864330504,61661572.5,55.0,2659.25,0.6935290909090908,0.49107142857142855,,2659.25,0.0,-0.014502421343497118,-0.015900213197410498,True,False
threshold_1000__wait_48h,1000.0,48.0,0.626250423419256,0.3959372119957548,0.8490532309906109,61650362.5,54.0,2593.25,0.7131388888888889,0.49776785714285715,,2593.25,0.0,-0.013152361258957444,-0.013525659237553913,True,False
threshold_1000__wait_72h,1000.0,72.0,0.626250423419256,0.3959372119957548,0.8490532309906109,61650362.5,54.0,2593.25,0.7131388888888889,0.49776785714285715,,2593.25,0.0,-0.013883877984915442,-0.014217091445393557,True,False
threshold_2500__wait_24h,2500.0,24.0,0.6271247247251142,0.39973646671143465,0.8481883864330504,61661572.5,55.0,2659.25,0.6935290909090908,0.49107142857142855,,2659.25,0.0,-0.014502421343497118,-0.0159002131974105,True,False
threshold_2500__wait_48h,2500.0,48.0,0.6290025601713928,0.4041936222521651,0.8490532309906109,61635626.5,53.75,2581.25,0.7164859538784066,0.49776785714285715,,2581.25,0.0,-0.01461705852956514,-0.015001916832983178,True,True
threshold_2500__wait_72h,2500.0,72.0,0.6290025601713928,0.4041936222521651,0.8490532309906109,61635626.5,53.75,2581.25,0.7164859538784066,0.49776785714285715,,2581.25,0.0,-0.013888750721831891,-0.014282696353743903,True,True
threshold_5000__wait_24h,5000.0,24.0,0.6249348050081671,0.3978262767991695,0.84632842952645,62351318.5,50.0,2401.25,0.77019,0.5334821428571429,,2401.25,0.0,-0.0049194455442630475,-0.005021830484085976,True,True
threshold_5000__wait_48h,5000.0,48.0,0.6261579191034795,0.40418251278565487,0.8448908534764223,62664521.5,48.75,2365.25,0.779461181972789,0.5334821428571429,,2365.25,0.0,0.0,0.0,True,True
threshold_5000__wait_72h,5000.0,72.0,0.6179389108382265,0.3856151808813642,0.8408678509222347,62936159.5,48.75,2365.25,0.779461181972789,0.5535714285714286,,2365.25,0.0,0.00478628664851872,0.004875549752446598,True,False
