algo,reward_mode,reward_family,frame_stack,observation_version,learned_policy,w_bo,w_cost,w_disr,best_static_policy,static_reward_gap_best_minus_s1,random_reward_mean,random_fill_rate_mean,random_backorder_rate_mean,random_ret_thesis_corrected_total_mean,learned_reward_mean,learned_fill_rate_mean,learned_backorder_rate_mean,learned_ret_thesis_corrected_total_mean,ppo_reward_mean,static_s2_reward_mean,best_static_reward_mean,ppo_fill_rate_mean,static_s2_fill_rate_mean,best_static_fill_rate_mean,ppo_backorder_rate_mean,static_s2_backorder_rate_mean,best_static_backorder_rate_mean,ppo_ret_thesis_corrected_total_mean,static_s2_ret_thesis_corrected_total_mean,best_static_ret_thesis_corrected_total_mean,ppo_pct_steps_S1_mean,ppo_pct_steps_S2_mean,ppo_pct_steps_S3_mean,best_heuristic_policy,best_heuristic_reward_mean,best_heuristic_fill_rate_mean,best_baseline_policy,best_baseline_reward_mean,learned_beats_random,learned_beats_best_static,learned_beats_best_heuristic,learned_beats_best_baseline,ppo_beats_static_s2,ppo_beats_best_static,collapsed_to_S1,collapsed_to_S2,collapsed_to_S3
ppo,ReT_seq_v1,resilience_index,1,v1,ppo,1.0,0.02,0.0,static_s2,41.81561422995786,132.3746065359552,0.7938745542269773,0.20612544577302286,242.63731499304268,134.2393337508738,0.795531780994336,0.20446821900566395,242.67520428447347,134.2393337508738,133.9981818920874,133.9981818920874,0.795531780994336,0.7977344241661423,0.7977344241661423,0.20446821900566395,0.20226557583385776,0.20226557583385776,242.67520428447347,242.66932541443506,242.66932541443506,44.97435897435898,40.14102564102564,14.884615384615387,heuristic_disruption,132.32769351030254,0.7941262848751837,static_s2,133.9981818920874,True,True,True,True,True,True,False,False,False
