state_id,campaign_id,campaign_sha256,family,risk_level,buffer_level,reference_shift,decision_week,branch_action,branch_shift,late_backlog_hours_increment,total_backlog_hours_increment,shift_hours_increment,extra_shift_hours_increment,ret_excel_final,obs_buffer_level_fraction,obs_effective_shift_fraction,obs_pending_shift_fraction,obs_raw_material_wdc,obs_raw_material_al,obs_rations_al,obs_rations_sb,obs_rations_sb_dispatch,obs_rations_cssu,obs_rations_theatre,obs_pending_batch,obs_in_transit,obs_pending_backorder_qty,obs_pending_backorder_count,obs_oldest_backorder_age_hours,obs_previous_week_demanded,obs_previous_week_produced,obs_previous_week_delivered,obs_rolling_fill_rate_4w,obs_previous_week_capacity_utilization,obs_fraction_operations_down,obs_previous_week_downtime_hours,obs_week_phase_sin,obs_week_phase_cos
I168:l-cal-017-700017:w99,l-cal-017-700017,9940280e221ab3bb07052879a65851083c3ead7e419329a3d48e0c9d5767a37e,mixed,increased,168,1,99,1,2,781469.0,3913805.0,840.0,168.0,0.00805616055677913,0.20000000298023224,0.0,0.0,2195244.0,97458.0,0.0,10574.0,0.0,0.0,0.0,3914.5,5087.0,0.0,0.0,0.0,17630.0,14268.5,19977.0,1.0,0.947223424911499,0.07692307978868484,317.9521789550781,-0.5680647492408752,0.8229838609695435
I168:l-cal-017-700017:w99,l-cal-017-700017,9940280e221ab3bb07052879a65851083c3ead7e419329a3d48e0c9d5767a37e,mixed,increased,168,1,99,2,3,781469.0,3913805.0,1008.0,336.0,0.00805616055677913,0.20000000298023224,0.0,0.0,2195244.0,97458.0,0.0,10574.0,0.0,0.0,0.0,3914.5,5087.0,0.0,0.0,0.0,17630.0,14268.5,19977.0,1.0,0.947223424911499,0.07692307978868484,317.9521789550781,-0.5680647492408752,0.8229838609695435
I168:l-cal-018-700018:w1,l-cal-018-700018,f80c4fe0beedd66cd1d9c8b8c3dd07dd7d8be4205f4f3ea3c3c8c8514ab0e569,R1,current,168,1,1,0,1,300095.0,3185087.0,672.0,0.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,267918.0,0.0,18279.0,0.0,0.0,0.0,2517.5,9924.0,0.0,0.0,0.0,12471.0,14825.5,7547.0,1.0,0.9842002391815186,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-018-700018:w1,l-cal-018-700018,f80c4fe0beedd66cd1d9c8b8c3dd07dd7d8be4205f4f3ea3c3c8c8514ab0e569,R1,current,168,1,1,1,2,300095.0,3185087.0,840.0,168.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,267918.0,0.0,18279.0,0.0,0.0,0.0,2517.5,9924.0,0.0,0.0,0.0,12471.0,14825.5,7547.0,1.0,0.9842002391815186,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-018-700018:w1,l-cal-018-700018,f80c4fe0beedd66cd1d9c8b8c3dd07dd7d8be4205f4f3ea3c3c8c8514ab0e569,R1,current,168,1,1,2,3,300095.0,3185087.0,1008.0,336.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,267918.0,0.0,18279.0,0.0,0.0,0.0,2517.5,9924.0,0.0,0.0,0.0,12471.0,14825.5,7547.0,1.0,0.9842002391815186,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-018-700018:w99,l-cal-018-700018,f80c4fe0beedd66cd1d9c8b8c3dd07dd7d8be4205f4f3ea3c3c8c8514ab0e569,R1,current,168,1,99,0,1,298955.0,3163691.0,672.0,0.0,0.009403382159566986,0.20000000298023224,0.0,0.0,2043618.0,236568.0,0.0,13534.0,0.0,0.0,0.0,936.5,10056.0,0.0,0.0,0.0,15015.0,14726.5,14981.0,1.0,0.9776280522346497,0.0,28.495241165161133,-0.5680647492408752,0.8229838609695435
I168:l-cal-018-700018:w99,l-cal-018-700018,f80c4fe0beedd66cd1d9c8b8c3dd07dd7d8be4205f4f3ea3c3c8c8514ab0e569,R1,current,168,1,99,1,2,298955.0,3163691.0,840.0,168.0,0.009403382159566986,0.20000000298023224,0.0,0.0,2043618.0,236568.0,0.0,13534.0,0.0,0.0,0.0,936.5,10056.0,0.0,0.0,0.0,15015.0,14726.5,14981.0,1.0,0.9776280522346497,0.0,28.495241165161133,-0.5680647492408752,0.8229838609695435
I168:l-cal-018-700018:w99,l-cal-018-700018,f80c4fe0beedd66cd1d9c8b8c3dd07dd7d8be4205f4f3ea3c3c8c8514ab0e569,R1,current,168,1,99,2,3,298955.0,3163691.0,1008.0,336.0,0.009403382159566986,0.20000000298023224,0.0,0.0,2043618.0,236568.0,0.0,13534.0,0.0,0.0,0.0,936.5,10056.0,0.0,0.0,0.0,15015.0,14726.5,14981.0,1.0,0.9776280522346497,0.0,28.495241165161133,-0.5680647492408752,0.8229838609695435
I168:l-cal-019-700019:w1,l-cal-019-700019,a6f296263e60203ba10840a8f96ccb92a6f93a14ee0ab1cb1f04db787582fc54,R2,current,168,1,1,0,1,345213.0,3216309.0,672.0,0.0,0.005783271886069543,0.20000000298023224,0.0,0.0,184320.0,274458.0,0.0,20831.0,0.0,0.0,0.0,3052.0,4879.0,0.0,0.0,0.0,14919.0,15360.0,10040.0,1.0,0.9984399080276489,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-019-700019:w1,l-cal-019-700019,a6f296263e60203ba10840a8f96ccb92a6f93a14ee0ab1cb1f04db787582fc54,R2,current,168,1,1,1,2,345213.0,3216309.0,840.0,168.0,0.005783271886069543,0.20000000298023224,0.0,0.0,184320.0,274458.0,0.0,20831.0,0.0,0.0,0.0,3052.0,4879.0,0.0,0.0,0.0,14919.0,15360.0,10040.0,1.0,0.9984399080276489,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-019-700019:w1,l-cal-019-700019,a6f296263e60203ba10840a8f96ccb92a6f93a14ee0ab1cb1f04db787582fc54,R2,current,168,1,1,2,3,345213.0,3216309.0,1008.0,336.0,0.005783271886069543,0.20000000298023224,0.0,0.0,184320.0,274458.0,0.0,20831.0,0.0,0.0,0.0,3052.0,4879.0,0.0,0.0,0.0,14919.0,15360.0,10040.0,1.0,0.9984399080276489,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-019-700019:w99,l-cal-019-700019,a6f296263e60203ba10840a8f96ccb92a6f93a14ee0ab1cb1f04db787582fc54,R2,current,168,1,99,0,1,324735.0,3444711.0,672.0,0.0,0.4327230147148694,0.20000000298023224,0.0,0.0,2280000.0,88170.0,0.0,15857.0,0.0,0.0,0.0,1160.0,9853.0,0.0,0.0,0.0,15102.0,15384.0,15367.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-019-700019:w99,l-cal-019-700019,a6f296263e60203ba10840a8f96ccb92a6f93a14ee0ab1cb1f04db787582fc54,R2,current,168,1,99,1,2,324735.0,3444711.0,840.0,168.0,0.4327230147148694,0.20000000298023224,0.0,0.0,2280000.0,88170.0,0.0,15857.0,0.0,0.0,0.0,1160.0,9853.0,0.0,0.0,0.0,15102.0,15384.0,15367.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-019-700019:w99,l-cal-019-700019,a6f296263e60203ba10840a8f96ccb92a6f93a14ee0ab1cb1f04db787582fc54,R2,current,168,1,99,2,3,324735.0,3444711.0,1008.0,336.0,0.4327230147148694,0.20000000298023224,0.0,0.0,2280000.0,88170.0,0.0,15857.0,0.0,0.0,0.0,1160.0,9853.0,0.0,0.0,0.0,15102.0,15384.0,15367.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-020-700020:w1,l-cal-020-700020,a0fda6e40d2cf55167c79fab4f8656f2e0eb255c3bbc92917aff0c3f1a4caefb,mixed,current,168,1,1,0,1,324750.0,3451662.0,672.0,0.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,271812.0,0.0,23430.0,0.0,0.0,0.0,2844.0,4885.0,0.0,0.0,0.0,12320.0,15152.0,7435.0,1.0,0.9849193692207336,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-020-700020:w1,l-cal-020-700020,a0fda6e40d2cf55167c79fab4f8656f2e0eb255c3bbc92917aff0c3f1a4caefb,mixed,current,168,1,1,1,2,324750.0,3451662.0,840.0,168.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,271812.0,0.0,23430.0,0.0,0.0,0.0,2844.0,4885.0,0.0,0.0,0.0,12320.0,15152.0,7435.0,1.0,0.9849193692207336,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-020-700020:w1,l-cal-020-700020,a0fda6e40d2cf55167c79fab4f8656f2e0eb255c3bbc92917aff0c3f1a4caefb,mixed,current,168,1,1,2,3,324750.0,3451662.0,1008.0,336.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,271812.0,0.0,23430.0,0.0,0.0,0.0,2844.0,4885.0,0.0,0.0,0.0,12320.0,15152.0,7435.0,1.0,0.9849193692207336,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-020-700020:w99,l-cal-020-700020,a0fda6e40d2cf55167c79fab4f8656f2e0eb255c3bbc92917aff0c3f1a4caefb,mixed,current,168,1,99,0,1,347699.0,3226643.0,672.0,0.0,0.009214173672021746,0.20000000298023224,0.0,0.0,2280000.0,243234.0,0.0,13287.0,0.0,0.0,0.0,1048.0,10026.0,0.0,0.0,0.0,17608.0,15049.0,17548.0,1.0,0.9782241582870483,0.0,25.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-020-700020:w99,l-cal-020-700020,a0fda6e40d2cf55167c79fab4f8656f2e0eb255c3bbc92917aff0c3f1a4caefb,mixed,current,168,1,99,1,2,347699.0,3226643.0,840.0,168.0,0.009214173672021746,0.20000000298023224,0.0,0.0,2280000.0,243234.0,0.0,13287.0,0.0,0.0,0.0,1048.0,10026.0,0.0,0.0,0.0,17608.0,15049.0,17548.0,1.0,0.9782241582870483,0.0,25.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-020-700020:w99,l-cal-020-700020,a0fda6e40d2cf55167c79fab4f8656f2e0eb255c3bbc92917aff0c3f1a4caefb,mixed,current,168,1,99,2,3,347699.0,3226643.0,1008.0,336.0,0.009214173672021746,0.20000000298023224,0.0,0.0,2280000.0,243234.0,0.0,13287.0,0.0,0.0,0.0,1048.0,10026.0,0.0,0.0,0.0,17608.0,15049.0,17548.0,1.0,0.9782241582870483,0.0,25.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-021-700021:w1,l-cal-021-700021,2bff77b801a7e3cecd6482f92fb680c86c157b629ed0bdac2549adf268f9d5ee,R1,increased,168,1,1,0,1,300615.0,3190911.0,672.0,0.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,277236.0,0.0,18294.0,0.0,0.0,0.0,1763.0,9936.0,0.0,0.0,0.0,12456.0,14071.0,7520.0,1.0,0.9544190168380737,0.0,7.730137348175049,0.1205366775393486,0.9927088618278503
I168:l-cal-021-700021:w1,l-cal-021-700021,2bff77b801a7e3cecd6482f92fb680c86c157b629ed0bdac2549adf268f9d5ee,R1,increased,168,1,1,1,2,300615.0,3190911.0,840.0,168.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,277236.0,0.0,18294.0,0.0,0.0,0.0,1763.0,9936.0,0.0,0.0,0.0,12456.0,14071.0,7520.0,1.0,0.9544190168380737,0.0,7.730137348175049,0.1205366775393486,0.9927088618278503
I168:l-cal-021-700021:w1,l-cal-021-700021,2bff77b801a7e3cecd6482f92fb680c86c157b629ed0bdac2549adf268f9d5ee,R1,increased,168,1,1,2,3,300615.0,3190911.0,1008.0,336.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,277236.0,0.0,18294.0,0.0,0.0,0.0,1763.0,9936.0,0.0,0.0,0.0,12456.0,14071.0,7520.0,1.0,0.9544190168380737,0.0,7.730137348175049,0.1205366775393486,0.9927088618278503
I168:l-cal-021-700021:w99,l-cal-021-700021,2bff77b801a7e3cecd6482f92fb680c86c157b629ed0bdac2549adf268f9d5ee,R1,increased,168,1,99,0,1,301040.0,3192248.0,672.0,0.0,0.009403382159566986,0.20000000298023224,0.0,0.0,2031588.0,227598.0,0.0,13276.0,0.0,0.0,0.0,3986.0,4952.0,0.0,0.0,0.0,15016.0,13549.5,15129.0,1.0,0.939469575881958,0.07692307978868484,244.95993041992188,-0.5680647492408752,0.8229838609695435
I168:l-cal-021-700021:w99,l-cal-021-700021,2bff77b801a7e3cecd6482f92fb680c86c157b629ed0bdac2549adf268f9d5ee,R1,increased,168,1,99,1,2,301040.0,3192248.0,840.0,168.0,0.009403382159566986,0.20000000298023224,0.0,0.0,2031588.0,227598.0,0.0,13276.0,0.0,0.0,0.0,3986.0,4952.0,0.0,0.0,0.0,15016.0,13549.5,15129.0,1.0,0.939469575881958,0.07692307978868484,244.95993041992188,-0.5680647492408752,0.8229838609695435
I168:l-cal-021-700021:w99,l-cal-021-700021,2bff77b801a7e3cecd6482f92fb680c86c157b629ed0bdac2549adf268f9d5ee,R1,increased,168,1,99,2,3,301040.0,3192248.0,1008.0,336.0,0.009403382159566986,0.20000000298023224,0.0,0.0,2031588.0,227598.0,0.0,13276.0,0.0,0.0,0.0,3986.0,4952.0,0.0,0.0,0.0,15016.0,13549.5,15129.0,1.0,0.939469575881958,0.07692307978868484,244.95993041992188,-0.5680647492408752,0.8229838609695435
I168:l-cal-022-700022:w1,l-cal-022-700022,a4caf5597e47fc8829c0d0f7dabc85232759c5e08cce3f88179c9a633859c5ec,R2,increased,168,1,1,0,1,506985.0,3629841.0,672.0,0.0,0.006252082079586958,0.20000000298023224,0.0,0.0,184320.0,274458.0,0.0,20970.0,0.0,0.0,0.0,3052.0,7461.0,0.0,0.0,0.0,14780.0,15360.0,7319.0,1.0,0.9984399080276489,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-022-700022:w1,l-cal-022-700022,a4caf5597e47fc8829c0d0f7dabc85232759c5e08cce3f88179c9a633859c5ec,R2,increased,168,1,1,1,2,506985.0,3629841.0,840.0,168.0,0.006252082079586958,0.20000000298023224,0.0,0.0,184320.0,274458.0,0.0,20970.0,0.0,0.0,0.0,3052.0,7461.0,0.0,0.0,0.0,14780.0,15360.0,7319.0,1.0,0.9984399080276489,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-022-700022:w1,l-cal-022-700022,a4caf5597e47fc8829c0d0f7dabc85232759c5e08cce3f88179c9a633859c5ec,R2,increased,168,1,1,2,3,506985.0,3629841.0,1008.0,336.0,0.006252082079586958,0.20000000298023224,0.0,0.0,184320.0,274458.0,0.0,20970.0,0.0,0.0,0.0,3052.0,7461.0,0.0,0.0,0.0,14780.0,15360.0,7319.0,1.0,0.9984399080276489,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-022-700022:w99,l-cal-022-700022,a4caf5597e47fc8829c0d0f7dabc85232759c5e08cce3f88179c9a633859c5ec,R2,increased,168,1,99,0,1,19605395.0,22733051.0,672.0,0.0,0.20131857774147083,0.20000000298023224,0.0,0.0,2280000.0,180474.0,0.0,15826.0,0.0,0.0,0.0,3863.0,0.0,32653.0,13.0,792.0,15039.0,320.5,0.0,0.5390830039978027,1.0,0.07692307978868484,806.9339599609375,-0.5680647492408752,0.8229838609695435
I168:l-cal-022-700022:w99,l-cal-022-700022,a4caf5597e47fc8829c0d0f7dabc85232759c5e08cce3f88179c9a633859c5ec,R2,increased,168,1,99,1,2,19605395.0,22733051.0,840.0,168.0,0.20131857774147083,0.20000000298023224,0.0,0.0,2280000.0,180474.0,0.0,15826.0,0.0,0.0,0.0,3863.0,0.0,32653.0,13.0,792.0,15039.0,320.5,0.0,0.5390830039978027,1.0,0.07692307978868484,806.9339599609375,-0.5680647492408752,0.8229838609695435
I168:l-cal-022-700022:w99,l-cal-022-700022,a4caf5597e47fc8829c0d0f7dabc85232759c5e08cce3f88179c9a633859c5ec,R2,increased,168,1,99,2,3,19605395.0,22733051.0,1008.0,336.0,0.20131857774147083,0.20000000298023224,0.0,0.0,2280000.0,180474.0,0.0,15826.0,0.0,0.0,0.0,3863.0,0.0,32653.0,13.0,792.0,15039.0,320.5,0.0,0.5390830039978027,1.0,0.07692307978868484,806.9339599609375,-0.5680647492408752,0.8229838609695435
I168:l-cal-023-700023:w1,l-cal-023-700023,efd5385a69c0646d720f10bab7054d49c339dd175cbcc2410a5d882aac6dad62,mixed,increased,168,1,1,0,1,1271817.0,4233657.0,672.0,0.0,0.007966199907018067,0.20000000298023224,0.0,0.0,184320.0,276786.0,0.0,15996.0,0.0,0.0,0.0,2227.5,9950.0,0.0,0.0,0.0,14754.0,14535.5,9804.0,1.0,0.9649483561515808,0.0,9.89448356628418,0.1205366775393486,0.9927088618278503
I168:l-cal-023-700023:w1,l-cal-023-700023,efd5385a69c0646d720f10bab7054d49c339dd175cbcc2410a5d882aac6dad62,mixed,increased,168,1,1,1,2,1271817.0,4233657.0,840.0,168.0,0.007966199907018067,0.20000000298023224,0.0,0.0,184320.0,276786.0,0.0,15996.0,0.0,0.0,0.0,2227.5,9950.0,0.0,0.0,0.0,14754.0,14535.5,9804.0,1.0,0.9649483561515808,0.0,9.89448356628418,0.1205366775393486,0.9927088618278503
I168:l-cal-023-700023:w1,l-cal-023-700023,efd5385a69c0646d720f10bab7054d49c339dd175cbcc2410a5d882aac6dad62,mixed,increased,168,1,1,2,3,1271817.0,4233657.0,1008.0,336.0,0.007966199907018067,0.20000000298023224,0.0,0.0,184320.0,276786.0,0.0,15996.0,0.0,0.0,0.0,2227.5,9950.0,0.0,0.0,0.0,14754.0,14535.5,9804.0,1.0,0.9649483561515808,0.0,9.89448356628418,0.1205366775393486,0.9927088618278503
I168:l-cal-023-700023:w99,l-cal-023-700023,efd5385a69c0646d720f10bab7054d49c339dd175cbcc2410a5d882aac6dad62,mixed,increased,168,1,99,0,1,1121866.0,4241938.0,672.0,0.0,0.00799477200300006,0.20000000298023224,0.0,0.0,2168724.0,112368.0,0.0,13191.0,0.0,0.0,0.0,116.5,10036.0,0.0,0.0,0.0,15078.0,11352.0,15018.0,1.0,0.9320962429046631,0.1538461595773697,350.19482421875,-0.5680647492408752,0.8229838609695435
I168:l-cal-023-700023:w99,l-cal-023-700023,efd5385a69c0646d720f10bab7054d49c339dd175cbcc2410a5d882aac6dad62,mixed,increased,168,1,99,1,2,1121866.0,4241938.0,840.0,168.0,0.00799477200300006,0.20000000298023224,0.0,0.0,2168724.0,112368.0,0.0,13191.0,0.0,0.0,0.0,116.5,10036.0,0.0,0.0,0.0,15078.0,11352.0,15018.0,1.0,0.9320962429046631,0.1538461595773697,350.19482421875,-0.5680647492408752,0.8229838609695435
I168:l-cal-023-700023:w99,l-cal-023-700023,efd5385a69c0646d720f10bab7054d49c339dd175cbcc2410a5d882aac6dad62,mixed,increased,168,1,99,2,3,1121866.0,4241938.0,1008.0,336.0,0.00799477200300006,0.20000000298023224,0.0,0.0,2168724.0,112368.0,0.0,13191.0,0.0,0.0,0.0,116.5,10036.0,0.0,0.0,0.0,15078.0,11352.0,15018.0,1.0,0.9320962429046631,0.1538461595773697,350.19482421875,-0.5680647492408752,0.8229838609695435
I168:l-cal-024-700024:w1,l-cal-024-700024,e5012361be98306ebcc9c176837b16ace9e55b413ec7d800f01f30c998e7e0bb,R1,current,168,1,1,0,1,300975.0,3188103.0,672.0,0.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,271428.0,0.0,23043.0,0.0,0.0,0.0,2844.0,4992.0,0.0,0.0,0.0,12707.0,15152.0,7715.0,1.0,0.9849193692207336,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-024-700024:w1,l-cal-024-700024,e5012361be98306ebcc9c176837b16ace9e55b413ec7d800f01f30c998e7e0bb,R1,current,168,1,1,1,2,300975.0,3188103.0,840.0,168.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,271428.0,0.0,23043.0,0.0,0.0,0.0,2844.0,4992.0,0.0,0.0,0.0,12707.0,15152.0,7715.0,1.0,0.9849193692207336,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-024-700024:w1,l-cal-024-700024,e5012361be98306ebcc9c176837b16ace9e55b413ec7d800f01f30c998e7e0bb,R1,current,168,1,1,2,3,300975.0,3188103.0,1008.0,336.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,271428.0,0.0,23043.0,0.0,0.0,0.0,2844.0,4992.0,0.0,0.0,0.0,12707.0,15152.0,7715.0,1.0,0.9849193692207336,0.0,1.0,0.1205366775393486,0.9927088618278503
I168:l-cal-024-700024:w99,l-cal-024-700024,e5012361be98306ebcc9c176837b16ace9e55b413ec7d800f01f30c998e7e0bb,R1,current,168,1,99,0,1,300895.0,3197215.0,672.0,0.0,0.009403382159566986,0.20000000298023224,0.0,0.0,2039280.0,239754.0,0.0,14581.0,0.0,0.0,0.0,3332.5,4838.0,0.0,0.0,0.0,14754.0,15091.0,14833.0,1.0,0.9809542298316956,0.0,51.11205291748047,-0.5680647492408752,0.8229838609695435
I168:l-cal-024-700024:w99,l-cal-024-700024,e5012361be98306ebcc9c176837b16ace9e55b413ec7d800f01f30c998e7e0bb,R1,current,168,1,99,1,2,300895.0,3197215.0,840.0,168.0,0.009403382159566986,0.20000000298023224,0.0,0.0,2039280.0,239754.0,0.0,14581.0,0.0,0.0,0.0,3332.5,4838.0,0.0,0.0,0.0,14754.0,15091.0,14833.0,1.0,0.9809542298316956,0.0,51.11205291748047,-0.5680647492408752,0.8229838609695435
I168:l-cal-024-700024:w99,l-cal-024-700024,e5012361be98306ebcc9c176837b16ace9e55b413ec7d800f01f30c998e7e0bb,R1,current,168,1,99,2,3,300895.0,3197215.0,1008.0,336.0,0.009403382159566986,0.20000000298023224,0.0,0.0,2039280.0,239754.0,0.0,14581.0,0.0,0.0,0.0,3332.5,4838.0,0.0,0.0,0.0,14754.0,15091.0,14833.0,1.0,0.9809542298316956,0.0,51.11205291748047,-0.5680647492408752,0.8229838609695435
I168:l-cal-025-700025:w1,l-cal-025-700025,22bfe2b49b05d03dccb60a5d9b8655bb9ec638e4440f708e6bd3624ddc28e11f,R2,current,168,1,1,0,1,323820.0,3440988.0,672.0,0.0,0.010117526918782227,0.20000000298023224,0.0,0.0,184320.0,274458.0,0.0,23457.0,0.0,0.0,0.0,3052.0,4910.0,0.0,0.0,0.0,12293.0,15360.0,7383.0,1.0,0.9984399080276489,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-025-700025:w1,l-cal-025-700025,22bfe2b49b05d03dccb60a5d9b8655bb9ec638e4440f708e6bd3624ddc28e11f,R2,current,168,1,1,1,2,323820.0,3440988.0,840.0,168.0,0.010117526918782227,0.20000000298023224,0.0,0.0,184320.0,274458.0,0.0,23457.0,0.0,0.0,0.0,3052.0,4910.0,0.0,0.0,0.0,12293.0,15360.0,7383.0,1.0,0.9984399080276489,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-025-700025:w1,l-cal-025-700025,22bfe2b49b05d03dccb60a5d9b8655bb9ec638e4440f708e6bd3624ddc28e11f,R2,current,168,1,1,2,3,323820.0,3440988.0,1008.0,336.0,0.010117526918782227,0.20000000298023224,0.0,0.0,184320.0,274458.0,0.0,23457.0,0.0,0.0,0.0,3052.0,4910.0,0.0,0.0,0.0,12293.0,15360.0,7383.0,1.0,0.9984399080276489,0.0,0.0,0.1205366775393486,0.9927088618278503
I168:l-cal-025-700025:w99,l-cal-025-700025,22bfe2b49b05d03dccb60a5d9b8655bb9ec638e4440f708e6bd3624ddc28e11f,R2,current,168,1,99,0,1,311825.0,3307553.0,672.0,0.0,0.4148748828196241,0.20000000298023224,0.0,0.0,2280000.0,88170.0,0.0,15970.0,0.0,0.0,0.0,4388.0,4884.0,0.0,0.0,0.0,17354.0,15384.0,17291.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-025-700025:w99,l-cal-025-700025,22bfe2b49b05d03dccb60a5d9b8655bb9ec638e4440f708e6bd3624ddc28e11f,R2,current,168,1,99,1,2,311825.0,3307553.0,840.0,168.0,0.4148748828196241,0.20000000298023224,0.0,0.0,2280000.0,88170.0,0.0,15970.0,0.0,0.0,0.0,4388.0,4884.0,0.0,0.0,0.0,17354.0,15384.0,17291.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-025-700025:w99,l-cal-025-700025,22bfe2b49b05d03dccb60a5d9b8655bb9ec638e4440f708e6bd3624ddc28e11f,R2,current,168,1,99,2,3,311825.0,3307553.0,1008.0,336.0,0.4148748828196241,0.20000000298023224,0.0,0.0,2280000.0,88170.0,0.0,15970.0,0.0,0.0,0.0,4388.0,4884.0,0.0,0.0,0.0,17354.0,15384.0,17291.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I168:l-cal-026-700026:w1,l-cal-026-700026,8bb37bd82bdbf1d755b762c32047fa718075b2eb44836d29e07053653d599ef2,mixed,current,168,1,1,0,1,324025.0,3434761.0,672.0,0.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,271860.0,0.0,23333.0,0.0,0.0,0.0,2828.0,4914.0,0.0,0.0,0.0,12417.0,15136.0,7503.0,1.0,0.9838793277740479,0.0,4.872868061065674,0.1205366775393486,0.9927088618278503
I168:l-cal-026-700026:w1,l-cal-026-700026,8bb37bd82bdbf1d755b762c32047fa718075b2eb44836d29e07053653d599ef2,mixed,current,168,1,1,1,2,324025.0,3434761.0,840.0,168.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,271860.0,0.0,23333.0,0.0,0.0,0.0,2828.0,4914.0,0.0,0.0,0.0,12417.0,15136.0,7503.0,1.0,0.9838793277740479,0.0,4.872868061065674,0.1205366775393486,0.9927088618278503
I168:l-cal-026-700026:w1,l-cal-026-700026,8bb37bd82bdbf1d755b762c32047fa718075b2eb44836d29e07053653d599ef2,mixed,current,168,1,1,2,3,324025.0,3434761.0,1008.0,336.0,0.00878334417696812,0.20000000298023224,0.0,0.0,184320.0,271860.0,0.0,23333.0,0.0,0.0,0.0,2828.0,4914.0,0.0,0.0,0.0,12417.0,15136.0,7503.0,1.0,0.9838793277740479,0.0,4.872868061065674,0.1205366775393486,0.9927088618278503
I168:l-cal-026-700026:w99,l-cal-026-700026,8bb37bd82bdbf1d755b762c32047fa718075b2eb44836d29e07053653d599ef2,mixed,current,168,1,99,0,1,314490.0,3327618.0,672.0,0.0,0.009218311582406866,0.20000000298023224,0.0,0.0,2050698.0,228552.0,0.0,13291.0,0.0,0.0,0.0,1153.0,10035.0,0.0,0.0,0.0,17540.0,15106.0,17503.0,1.0,0.9819293022155762,0.0,50.730934143066406,-0.5680647492408752,0.8229838609695435
I168:l-cal-026-700026:w99,l-cal-026-700026,8bb37bd82bdbf1d755b762c32047fa718075b2eb44836d29e07053653d599ef2,mixed,current,168,1,99,1,2,314490.0,3327618.0,840.0,168.0,0.009218311582406866,0.20000000298023224,0.0,0.0,2050698.0,228552.0,0.0,13291.0,0.0,0.0,0.0,1153.0,10035.0,0.0,0.0,0.0,17540.0,15106.0,17503.0,1.0,0.9819293022155762,0.0,50.730934143066406,-0.5680647492408752,0.8229838609695435
I168:l-cal-026-700026:w99,l-cal-026-700026,8bb37bd82bdbf1d755b762c32047fa718075b2eb44836d29e07053653d599ef2,mixed,current,168,1,99,2,3,314490.0,3327618.0,1008.0,336.0,0.009218311582406866,0.20000000298023224,0.0,0.0,2050698.0,228552.0,0.0,13291.0,0.0,0.0,0.0,1153.0,10035.0,0.0,0.0,0.0,17540.0,15106.0,17503.0,1.0,0.9819293022155762,0.0,50.730934143066406,-0.5680647492408752,0.8229838609695435
