state_id,campaign_id,buffer_level,reference_action,optimal_action,budget_lambda,obs_buffer_level_fraction,obs_effective_shift_fraction,obs_pending_shift_fraction,obs_raw_material_wdc,obs_raw_material_al,obs_rations_al,obs_rations_sb,obs_rations_sb_dispatch,obs_rations_cssu,obs_rations_theatre,obs_pending_batch,obs_in_transit,obs_pending_backorder_qty,obs_pending_backorder_count,obs_oldest_backorder_age_hours,obs_previous_week_demanded,obs_previous_week_produced,obs_previous_week_delivered,obs_rolling_fill_rate_4w,obs_previous_week_capacity_utilization,obs_fraction_operations_down,obs_previous_week_downtime_hours,obs_week_phase_sin,obs_week_phase_cos
I1344:l-cal-021-700021:w1,l-cal-021-700021,1344,0,0,0.0,1.0,0.0,0.0,1298364.0,1389600.0,0.0,128544.0,0.0,0.0,0.0,1763.0,9936.0,0.0,0.0,0.0,12456.0,14071.0,7520.0,1.0,0.9544190168380737,0.0,7.730137348175049,0.1205366775393486,0.9927088618278503
I1344:l-cal-021-700021:w99,l-cal-021-700021,1344,0,0,0.0,1.0,0.0,0.0,1777212.0,1413654.0,0.0,118634.0,0.0,0.0,0.0,3986.0,4952.0,0.0,0.0,0.0,15016.0,13549.5,15129.0,1.0,0.939469575881958,0.07692307978868484,244.95993041992188,-0.5680647492408752,0.8229838609695435
I1344:l-cal-022-700022:w1,l-cal-022-700022,1344,0,0,0.0,1.0,0.0,0.0,1293798.0,1378410.0,0.0,131220.0,0.0,0.0,0.0,3076.0,7461.0,0.0,0.0,0.0,14780.0,15384.0,7319.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-022-700022:w99,l-cal-022-700022,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1439946.0,0.0,118227.0,0.0,0.0,0.0,4559.0,0.0,32653.0,13.0,792.0,15039.0,320.5,0.0,0.5390830039978027,1.0,0.07692307978868484,806.9339599609375,-0.5680647492408752,0.8229838609695435
I1344:l-cal-023-700023:w1,l-cal-023-700023,1344,0,0,0.0,1.0,0.0,0.0,1295802.0,1386588.0,0.0,126246.0,0.0,0.0,0.0,2227.5,9950.0,0.0,0.0,0.0,14754.0,14535.5,9804.0,1.0,0.9649483561515808,0.0,9.89448356628418,0.1205366775393486,0.9927088618278503
I1344:l-cal-023-700023:w99,l-cal-023-700023,1344,0,0,0.0,1.0,0.0,0.0,1891524.0,1403844.0,0.0,105953.0,0.0,0.0,0.0,2536.5,10036.0,0.0,0.0,0.0,15078.0,11249.0,15018.0,1.0,0.9236390590667725,0.1538461595773697,350.19482421875,-0.5680647492408752,0.8229838609695435
I1344:l-cal-024-700024:w1,l-cal-024-700024,1344,0,0,0.0,1.0,0.0,0.0,1294782.0,1380210.0,0.0,133293.0,0.0,0.0,0.0,2844.0,4992.0,0.0,0.0,0.0,12707.0,15152.0,7715.0,1.0,0.9849193692207336,0.0,1.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-024-700024:w99,l-cal-024-700024,1344,0,0,0.0,1.0,0.0,0.0,1709940.0,1410954.0,0.0,124501.0,0.0,0.0,0.0,3332.5,4838.0,0.0,0.0,0.0,14754.0,15091.0,14833.0,1.0,0.9809542298316956,0.0,51.11205291748047,-0.5680647492408752,0.8229838609695435
I1344:l-cal-025-700025:w1,l-cal-025-700025,1344,0,0,0.0,1.0,0.0,0.0,1293798.0,1378410.0,0.0,133707.0,0.0,0.0,0.0,3076.0,4910.0,0.0,0.0,0.0,12293.0,15384.0,7383.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-025-700025:w99,l-cal-025-700025,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1409178.0,0.0,121330.0,0.0,0.0,0.0,324.0,9884.0,0.0,0.0,0.0,17354.0,15384.0,17291.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I1344:l-cal-026-700026:w1,l-cal-026-700026,1344,0,0,0.0,1.0,0.0,0.0,1294662.0,1380522.0,0.0,133583.0,0.0,0.0,0.0,2828.0,4914.0,0.0,0.0,0.0,12417.0,15136.0,7503.0,1.0,0.9838793277740479,0.0,4.872868061065674,0.1205366775393486,0.9927088618278503
I1344:l-cal-026-700026:w99,l-cal-026-700026,1344,0,0,0.0,1.0,0.0,0.0,1720506.0,1410690.0,0.0,120538.0,0.0,0.0,0.0,1153.0,10035.0,0.0,0.0,0.0,17540.0,15106.0,17503.0,1.0,0.9819293022155762,0.0,50.730934143066406,-0.5680647492408752,0.8229838609695435
I1344:l-cal-027-700027:w1,l-cal-027-700027,1344,0,0,0.0,1.0,0.0,0.0,1311606.0,1399602.0,0.0,128585.0,0.0,0.0,0.0,4826.0,4894.0,0.0,0.0,0.0,12415.0,12134.0,7521.0,1.0,0.9464898705482483,0.0,17.581668853759766,0.1205366775393486,0.9927088618278503
I1344:l-cal-027-700027:w99,l-cal-027-700027,1344,0,0,0.0,1.0,0.0,0.0,1867626.0,1414242.0,0.0,119062.0,0.0,0.0,0.0,2927.5,5003.0,0.0,0.0,0.0,14956.0,14566.0,14839.0,1.0,0.9468278884887695,0.1538461595773697,343.9940490722656,-0.5680647492408752,0.8229838609695435
I1344:l-cal-028-700028:w1,l-cal-028-700028,1344,0,0,0.0,1.0,0.0,0.0,1293798.0,1378410.0,0.0,131120.0,0.0,0.0,0.0,3076.0,7473.0,0.0,0.0,0.0,14880.0,15384.0,7407.0,1.0,1.0,0.0,22.227035522460938,0.1205366775393486,0.9927088618278503
I1344:l-cal-028-700028:w99,l-cal-028-700028,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1378410.0,0.0,123413.0,0.0,0.0,0.0,2636.0,5083.0,0.0,0.0,0.0,17552.0,15384.0,19991.0,1.0,1.0,0.0,100.0980224609375,-0.5680647492408752,0.8229838609695435
I1344:l-cal-029-700029:w1,l-cal-029-700029,1344,0,0,0.0,1.0,0.0,0.0,1315740.0,1383918.0,0.0,128571.0,0.0,0.0,0.0,788.5,9890.0,0.0,0.0,0.0,12429.0,13096.5,7539.0,1.0,0.9502956867218018,0.0,8.231755256652832,0.1205366775393486,0.9927088618278503
I1344:l-cal-029-700029:w99,l-cal-029-700029,1344,0,0,0.0,1.0,0.0,0.0,1860432.0,1354470.0,0.0,105406.0,0.0,0.0,0.0,3981.0,5134.0,0.0,0.0,0.0,17622.0,13827.0,20037.0,1.0,0.9378688335418701,0.07692307978868484,272.9158935546875,-0.5680647492408752,0.8229838609695435
I1344:l-cal-030-700030:w1,l-cal-030-700030,1344,0,0,0.0,1.0,0.0,0.0,1294650.0,1380630.0,0.0,133531.0,0.0,0.0,0.0,2820.0,4909.0,0.0,0.0,0.0,12469.0,15128.0,7560.0,1.0,0.9833593368530273,0.0,1.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-030-700030:w99,l-cal-030-700030,1344,0,0,0.0,1.0,0.0,0.0,1716828.0,1410930.0,0.0,123323.0,0.0,0.0,0.0,1606.5,10058.0,0.0,0.0,0.0,14847.0,15071.0,14876.0,1.0,0.9796541929244995,0.0,4.906053066253662,-0.5680647492408752,0.8229838609695435
I1344:l-cal-031-700031:w1,l-cal-031-700031,1344,0,0,0.0,1.0,0.0,0.0,1293798.0,1378410.0,0.0,133423.0,0.0,0.0,0.0,3076.0,4940.0,0.0,0.0,0.0,12577.0,15384.0,7637.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-031-700031:w99,l-cal-031-700031,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1209186.0,0.0,123140.0,0.0,0.0,0.0,2632.0,5139.0,0.0,0.0,0.0,15305.0,15384.0,15235.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I1344:l-cal-032-700032:w1,l-cal-032-700032,1344,0,0,0.0,1.0,0.0,0.0,1294626.0,1380510.0,0.0,133562.0,0.0,0.0,0.0,2832.0,4869.0,0.0,0.0,0.0,12438.0,15140.0,7569.0,1.0,0.9841393828392029,0.0,2.000330924987793,0.1205366775393486,0.9927088618278503
I1344:l-cal-032-700032:w99,l-cal-032-700032,1344,0,0,0.0,1.0,0.0,0.0,1687836.0,1208274.0,0.0,121403.0,0.0,0.0,0.0,3371.0,4840.0,0.0,0.0,0.0,14632.0,15032.0,14904.0,1.0,0.9771190881729126,0.0,25.0,-0.5680647492408752,0.8229838609695435
I1344:l-cal-033-700033:w1,l-cal-033-700033,1344,0,0,0.0,1.0,0.0,0.0,1311606.0,1383978.0,0.0,128463.0,0.0,0.0,0.0,1128.0,9981.0,0.0,0.0,0.0,12537.0,13436.0,7556.0,1.0,0.9527726769447327,0.0,9.343721389770508,0.1205366775393486,0.9927088618278503
I1344:l-cal-033-700033:w99,l-cal-033-700033,1344,0,0,0.0,1.0,0.0,0.0,1565232.0,1412814.0,0.0,118744.0,0.0,0.0,0.0,322.0,9979.0,0.0,0.0,0.0,14836.0,14252.5,14777.0,1.0,0.9461612701416016,0.1538461595773697,347.4879455566406,-0.5680647492408752,0.8229838609695435
I1344:l-cal-034-700034:w1,l-cal-034-700034,1344,0,0,0.0,1.0,0.0,0.0,1293798.0,1378410.0,0.0,133496.0,0.0,0.0,0.0,3076.0,4901.0,0.0,0.0,0.0,12504.0,15384.0,7603.0,1.0,1.0,0.0,18.933208465576172,0.1205366775393486,0.9927088618278503
I1344:l-cal-034-700034:w99,l-cal-034-700034,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1255338.0,0.0,116185.0,0.0,0.0,0.0,1415.5,9874.0,0.0,0.0,0.0,17511.0,15384.0,17690.0,1.0,1.0,0.0,40.42253494262695,-0.5680647492408752,0.8229838609695435
I1344:l-cal-035-700035:w1,l-cal-035-700035,1344,0,0,0.0,1.0,0.0,0.0,1296318.0,1384314.0,0.0,125737.0,0.0,0.0,0.0,2374.0,10091.0,0.0,0.0,0.0,15263.0,14682.0,10172.0,1.0,0.9543681740760803,0.07692307978868484,36.210201263427734,0.1205366775393486,0.9927088618278503
I1344:l-cal-035-700035:w99,l-cal-035-700035,1344,0,0,0.0,1.0,0.0,0.0,2142540.0,1318464.0,0.0,118489.0,0.0,0.0,0.0,4016.5,4925.0,32289.0,12.0,360.0,17386.0,1553.0,0.0,0.5195732712745667,0.6056942343711853,0.0,780.79541015625,-0.5680647492408752,0.8229838609695435
I1344:l-cal-036-700036:w1,l-cal-036-700036,1344,0,0,0.0,1.0,0.0,0.0,1294794.0,1380270.0,0.0,133517.0,0.0,0.0,0.0,2838.0,5014.0,0.0,0.0,0.0,12483.0,15146.0,7469.0,1.0,0.9845293760299683,0.0,1.1045547723770142,0.1205366775393486,0.9927088618278503
I1344:l-cal-036-700036:w99,l-cal-036-700036,1344,0,0,0.0,1.0,0.0,0.0,1712502.0,1411062.0,0.0,124018.0,0.0,0.0,0.0,1847.0,9864.0,0.0,0.0,0.0,14755.0,15123.0,14871.0,1.0,0.9830343127250671,0.07692307978868484,193.0,-0.5680647492408752,0.8229838609695435
I1344:l-cal-037-700037:w1,l-cal-037-700037,1344,0,0,0.0,1.0,0.0,0.0,1293798.0,1378410.0,0.0,130758.0,0.0,0.0,0.0,3076.0,5062.0,0.0,0.0,0.0,15242.0,15384.0,10180.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-037-700037:w99,l-cal-037-700037,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1409178.0,0.0,123844.0,0.0,0.0,0.0,2953.5,4889.0,42793.0,17.0,576.0,17474.0,11538.0,12257.0,0.3150380253791809,1.0,0.0,136.4043426513672,-0.5680647492408752,0.8229838609695435
I1344:l-cal-038-700038:w1,l-cal-038-700038,1344,0,0,0.0,1.0,0.0,0.0,1294734.0,1388190.0,0.0,128405.0,0.0,0.0,0.0,2183.0,10034.0,0.0,0.0,0.0,12595.0,14491.0,7561.0,1.0,0.9829071164131165,0.0,2.22672700881958,0.1205366775393486,0.9927088618278503
I1344:l-cal-038-700038:w99,l-cal-038-700038,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1338504.0,0.0,120603.0,0.0,0.0,0.0,3028.5,5058.0,0.0,0.0,0.0,15009.0,15019.0,14965.0,1.0,0.9762740731239319,0.0,25.0,-0.5680647492408752,0.8229838609695435
I1344:l-cal-039-700039:w1,l-cal-039-700039,1344,0,0,0.0,1.0,0.0,0.0,1303842.0,1392342.0,0.0,128393.0,0.0,0.0,0.0,1078.0,9991.0,0.0,0.0,0.0,12607.0,13386.0,7616.0,1.0,0.9492270350456238,0.0,5.71804141998291,0.1205366775393486,0.9927088618278503
I1344:l-cal-039-700039:w99,l-cal-039-700039,1344,0,0,0.0,1.0,0.0,0.0,1850346.0,1412910.0,0.0,119063.0,0.0,0.0,0.0,1803.0,9844.0,0.0,0.0,0.0,14968.0,14238.5,15172.0,1.0,0.9452318549156189,0.07692307978868484,245.0824432373047,-0.5680647492408752,0.8229838609695435
I1344:l-cal-040-700040:w1,l-cal-040-700040,1344,0,0,0.0,1.0,0.0,0.0,1293798.0,1378410.0,0.0,131240.0,0.0,0.0,0.0,3076.0,4910.0,0.0,0.0,0.0,14760.0,15384.0,9850.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-040-700040:w99,l-cal-040-700040,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1378410.0,0.0,113335.0,0.0,0.0,0.0,7.5,9908.0,0.0,0.0,0.0,14758.0,15384.0,17406.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I1344:l-cal-041-700041:w1,l-cal-041-700041,1344,0,0,0.0,1.0,0.0,0.0,1296546.0,1391754.0,0.0,126012.0,0.0,0.0,0.0,1735.0,12450.0,0.0,0.0,0.0,14988.0,14043.0,7538.0,1.0,0.9525198340415955,0.0,64.78843688964844,0.1205366775393486,0.9927088618278503
I1344:l-cal-041-700041:w99,l-cal-041-700041,1344,0,0,0.0,1.0,0.0,0.0,1674840.0,1271256.0,0.0,116033.0,0.0,0.0,0.0,1145.0,10123.0,0.0,0.0,0.0,15116.0,14572.0,14976.0,1.0,0.9472178816795349,0.1538461595773697,346.64959716796875,-0.5680647492408752,0.8229838609695435
I1344:l-cal-042-700042:w1,l-cal-042-700042,1344,0,0,0.0,1.0,0.0,0.0,1294578.0,1380378.0,0.0,133348.0,0.0,0.0,0.0,2847.0,4963.0,0.0,0.0,0.0,12652.0,15155.0,7689.0,1.0,0.9851143956184387,0.0,2.741041421890259,0.1205366775393486,0.9927088618278503
I1344:l-cal-042-700042:w99,l-cal-042-700042,1344,0,0,0.0,1.0,0.0,0.0,1713750.0,1410954.0,0.0,123628.0,0.0,0.0,0.0,1832.0,10036.0,0.0,0.0,0.0,15004.0,14733.5,14882.0,1.0,0.9780927300453186,0.0,49.0,-0.5680647492408752,0.8229838609695435
I1344:l-cal-043-700043:w1,l-cal-043-700043,1344,0,0,0.0,1.0,0.0,0.0,1293798.0,1378410.0,0.0,133501.0,0.0,0.0,0.0,3076.0,5094.0,0.0,0.0,0.0,12499.0,15384.0,7405.0,1.0,1.0,0.0,0.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-043-700043:w99,l-cal-043-700043,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1409178.0,0.0,120888.0,0.0,0.0,0.0,196.0,10128.0,0.0,0.0,0.0,17654.0,15384.0,17479.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I1344:l-cal-044-700044:w1,l-cal-044-700044,1344,0,0,0.0,1.0,0.0,0.0,1294758.0,1384404.0,0.0,128556.0,0.0,0.0,0.0,2496.5,9976.0,0.0,0.0,0.0,12444.0,14804.5,7468.0,1.0,0.9828061461448669,0.0,17.548009872436523,0.1205366775393486,0.9927088618278503
I1344:l-cal-044-700044:w99,l-cal-044-700044,1344,0,0,0.0,1.0,0.0,0.0,2006958.0,1318914.0,0.0,118713.0,0.0,0.0,0.0,957.0,9952.0,0.0,0.0,0.0,17489.0,15170.0,17618.0,1.0,0.9860894680023193,0.0,25.054290771484375,-0.5680647492408752,0.8229838609695435
I1344:l-cal-045-700045:w1,l-cal-045-700045,1344,0,0,0.0,1.0,0.0,0.0,1295418.0,1386552.0,0.0,128417.0,0.0,0.0,0.0,2262.5,9959.0,0.0,0.0,0.0,12583.0,14570.5,7624.0,1.0,0.9672718644142151,0.0,7.307623386383057,0.1205366775393486,0.9927088618278503
I1344:l-cal-045-700045:w99,l-cal-045-700045,1344,0,0,0.0,1.0,0.0,0.0,1751922.0,1414254.0,0.0,123521.0,0.0,0.0,0.0,3840.0,5062.0,0.0,0.0,0.0,15091.0,14609.0,15027.0,1.0,0.9496229887008667,0.07692307978868484,274.45941162109375,-0.5680647492408752,0.8229838609695435
I1344:l-cal-046-700046:w1,l-cal-046-700046,1344,0,0,0.0,1.0,0.0,0.0,1293798.0,1378410.0,0.0,133403.0,0.0,0.0,0.0,3076.0,5168.0,0.0,0.0,0.0,12597.0,15384.0,7429.0,1.0,1.0,0.07692307978868484,11.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-046-700046:w99,l-cal-046-700046,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1378410.0,0.0,118887.0,0.0,0.0,0.0,1801.5,9816.0,24992.0,10.0,360.0,14979.0,8012.5,4896.0,0.6135218143463135,1.0,0.0,427.3618469238281,-0.5680647492408752,0.8229838609695435
I1344:l-cal-047-700047:w1,l-cal-047-700047,1344,0,0,0.0,1.0,0.0,0.0,1296222.0,1384158.0,0.0,128679.0,0.0,0.0,0.0,2395.0,9927.0,0.0,0.0,0.0,12321.0,14703.0,7394.0,1.0,0.9557332396507263,0.0,4.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-047-700047:w99,l-cal-047-700047,1344,0,0,0.0,1.0,0.0,0.0,1861092.0,1386780.0,0.0,101026.0,0.0,0.0,0.0,1012.0,9832.0,5195.0,2.0,4992.0,14895.0,14375.5,17619.0,1.0,0.9543266892433167,0.23076923191547394,349.7405090332031,-0.5680647492408752,0.8229838609695435
I1344:l-cal-048-700048:w1,l-cal-048-700048,1344,0,0,0.0,1.0,0.0,0.0,1294770.0,1380066.0,0.0,133517.0,0.0,0.0,0.0,2857.0,5056.0,0.0,0.0,0.0,12483.0,15165.0,7427.0,1.0,0.9857644438743591,0.0,1.8317776918411255,0.1205366775393486,0.9927088618278503
I1344:l-cal-048-700048:w99,l-cal-048-700048,1344,0,0,0.0,1.0,0.0,0.0,1710180.0,1411206.0,0.0,123955.0,0.0,0.0,0.0,3123.0,5000.0,0.0,0.0,0.0,14896.0,15073.0,14874.0,1.0,0.9797841906547546,0.0,1.0,-0.5680647492408752,0.8229838609695435
I1344:l-cal-049-700049:w1,l-cal-049-700049,1344,0,0,0.0,1.0,0.0,0.0,1293798.0,1389948.0,0.0,135954.0,0.0,0.0,0.0,2114.5,2594.0,2553.0,1.0,24.0,12599.0,14422.5,7452.0,0.7973648905754089,1.0,0.38461539149284363,95.0,0.1205366775393486,0.9927088618278503
I1344:l-cal-049-700049:w99,l-cal-049-700049,1344,0,0,0.0,1.0,0.0,0.0,2280000.0,1255338.0,0.0,121404.0,0.0,0.0,0.0,4299.0,12783.0,0.0,0.0,0.0,15189.0,15384.0,7352.0,1.0,1.0,0.0,122.96830749511719,-0.5680647492408752,0.8229838609695435
