cell_id,tape_id,state_id,state_week,prefix,action,ret,service,lost,observation,mass
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w5|p102,5,102,120,0.49822443669761757,8539531.0,0.0,"{""active_m"": 1.0, ""active_r"": 2.0, ""active_t"": 0.0, ""backlog_count"": 7.0, ""backlog_qty"": 17780.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 2.0, ""pending_t"": 0.0, ""recent_damage_hours"": 9.354181652334173, ""recent_r11_count"": 6.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7486.0, ""route_threat_score"": 0.1, ""sb_inventory"": 261.0, ""week_phase"": 0.16129032258064516}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w5|p102,5,102,201,0.38527429251682216,8844719.0,0.0,"{""active_m"": 1.0, ""active_r"": 2.0, ""active_t"": 0.0, ""backlog_count"": 7.0, ""backlog_qty"": 17780.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 2.0, ""pending_t"": 0.0, ""recent_damage_hours"": 9.354181652334173, ""recent_r11_count"": 6.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7486.0, ""route_threat_score"": 0.1, ""sb_inventory"": 261.0, ""week_phase"": 0.16129032258064516}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w5|p102,5,102,210,0.3831118146126234,8965319.0,0.0,"{""active_m"": 1.0, ""active_r"": 2.0, ""active_t"": 0.0, ""backlog_count"": 7.0, ""backlog_qty"": 17780.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 2.0, ""pending_t"": 0.0, ""recent_damage_hours"": 9.354181652334173, ""recent_r11_count"": 6.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7486.0, ""route_threat_score"": 0.1, ""sb_inventory"": 261.0, ""week_phase"": 0.16129032258064516}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w7|p111,7,111,012,0.37238753136065816,10212376.0,0.0,"{""active_m"": 1.0, ""active_r"": 1.0, ""active_t"": 1.0, ""backlog_count"": 9.0, ""backlog_qty"": 23004.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 1.0, ""pending_t"": 1.0, ""recent_damage_hours"": 16.212618005758845, ""recent_r11_count"": 3.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 415.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w7|p111,7,111,021,0.37238753136065816,10212376.0,0.0,"{""active_m"": 1.0, ""active_r"": 1.0, ""active_t"": 1.0, ""backlog_count"": 9.0, ""backlog_qty"": 23004.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 1.0, ""pending_t"": 1.0, ""recent_damage_hours"": 16.212618005758845, ""recent_r11_count"": 3.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 415.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w7|p111,7,111,102,0.37238753136065816,10212376.0,0.0,"{""active_m"": 1.0, ""active_r"": 1.0, ""active_t"": 1.0, ""backlog_count"": 9.0, ""backlog_qty"": 23004.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 1.0, ""pending_t"": 1.0, ""recent_damage_hours"": 16.212618005758845, ""recent_r11_count"": 3.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 415.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w7|p111,7,111,111,0.37238753136065816,10212376.0,0.0,"{""active_m"": 1.0, ""active_r"": 1.0, ""active_t"": 1.0, ""backlog_count"": 9.0, ""backlog_qty"": 23004.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 1.0, ""pending_t"": 1.0, ""recent_damage_hours"": 16.212618005758845, ""recent_r11_count"": 3.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 415.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w7|p111,7,111,120,0.2971760614940787,10688128.0,0.0,"{""active_m"": 1.0, ""active_r"": 1.0, ""active_t"": 1.0, ""backlog_count"": 9.0, ""backlog_qty"": 23004.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 1.0, ""pending_t"": 1.0, ""recent_damage_hours"": 16.212618005758845, ""recent_r11_count"": 3.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 415.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w7|p111,7,111,201,0.26659720633082457,11169726.0,0.0,"{""active_m"": 1.0, ""active_r"": 1.0, ""active_t"": 1.0, ""backlog_count"": 9.0, ""backlog_qty"": 23004.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 1.0, ""pending_t"": 1.0, ""recent_damage_hours"": 16.212618005758845, ""recent_r11_count"": 3.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 415.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w7|p111,7,111,210,0.3438271929838078,11587110.0,0.0,"{""active_m"": 1.0, ""active_r"": 1.0, ""active_t"": 1.0, ""backlog_count"": 9.0, ""backlog_qty"": 23004.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 1.0, ""pending_r"": 1.0, ""pending_t"": 1.0, ""recent_damage_hours"": 16.212618005758845, ""recent_r11_count"": 3.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 415.0, ""week_phase"": 0.22580645161290322}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w10|p120,10,120,012,0.4451066093080445,8042023.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 2.0, ""backlog_count"": 15.0, ""backlog_qty"": 38365.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 2.0, ""recent_damage_hours"": 5.263185962377322, ""recent_r11_count"": 3.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 441.0, ""week_phase"": 0.3225806451612903}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w10|p120,10,120,021,0.4451066093080445,8042023.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 2.0, ""backlog_count"": 15.0, ""backlog_qty"": 38365.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 2.0, ""recent_damage_hours"": 5.263185962377322, ""recent_r11_count"": 3.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 441.0, ""week_phase"": 0.3225806451612903}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w10|p120,10,120,102,0.4451066093080445,8042023.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 2.0, ""backlog_count"": 15.0, ""backlog_qty"": 38365.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 2.0, ""recent_damage_hours"": 5.263185962377322, ""recent_r11_count"": 3.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 441.0, ""week_phase"": 0.3225806451612903}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w10|p120,10,120,111,0.4451066093080445,8042023.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 2.0, ""backlog_count"": 15.0, ""backlog_qty"": 38365.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 2.0, ""recent_damage_hours"": 5.263185962377322, ""recent_r11_count"": 3.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 441.0, ""week_phase"": 0.3225806451612903}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w10|p120,10,120,120,0.5124546156578996,8591897.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 2.0, ""backlog_count"": 15.0, ""backlog_qty"": 38365.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 2.0, ""recent_damage_hours"": 5.263185962377322, ""recent_r11_count"": 3.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 441.0, ""week_phase"": 0.3225806451612903}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w10|p120,10,120,201,0.29967922002003555,8347562.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 2.0, ""backlog_count"": 15.0, ""backlog_qty"": 38365.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 2.0, ""recent_damage_hours"": 5.263185962377322, ""recent_r11_count"": 3.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 441.0, ""week_phase"": 0.3225806451612903}",0.0
FSC-06,program-f-phase-screen-equipment_pressure-970070,program-f-phase-screen-equipment_pressure-970070|w10|p120,10,120,210,0.32388718721147464,8956563.0,0.0,"{""active_m"": 1.0, ""active_r"": 0.0, ""active_t"": 2.0, ""backlog_count"": 15.0, ""backlog_qty"": 38365.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.8, ""mission_tempo_score"": 0.1, ""pending_m"": 1.0, ""pending_r"": 0.0, ""pending_t"": 2.0, ""recent_damage_hours"": 5.263185962377322, ""recent_r11_count"": 3.0, ""recent_r24_count"": 2.0, ""recent_transport_attack_count"": 1.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 441.0, ""week_phase"": 0.3225806451612903}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w3|p201,3,201,012,0.4876937980469031,6342982.0,0.0,"{""active_m"": 2.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 3.0, ""backlog_qty"": 7724.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 4980.0, ""week_phase"": 0.0967741935483871}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w3|p201,3,201,021,0.4876937980469031,6342982.0,0.0,"{""active_m"": 2.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 3.0, ""backlog_qty"": 7724.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 4980.0, ""week_phase"": 0.0967741935483871}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w3|p201,3,201,102,0.4888373770990951,6164398.0,0.0,"{""active_m"": 2.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 3.0, ""backlog_qty"": 7724.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 4980.0, ""week_phase"": 0.0967741935483871}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w3|p201,3,201,111,0.4888373770990951,6164398.0,0.0,"{""active_m"": 2.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 3.0, ""backlog_qty"": 7724.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 4980.0, ""week_phase"": 0.0967741935483871}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w3|p201,3,201,120,0.4887440582835472,6466678.0,0.0,"{""active_m"": 2.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 3.0, ""backlog_qty"": 7724.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 4980.0, ""week_phase"": 0.0967741935483871}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w3|p201,3,201,201,0.33078356496023237,7136565.0,0.0,"{""active_m"": 2.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 3.0, ""backlog_qty"": 7724.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 4980.0, ""week_phase"": 0.0967741935483871}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w3|p201,3,201,210,0.32743663322854905,7554957.0,0.0,"{""active_m"": 2.0, ""active_r"": 1.0, ""active_t"": 0.0, ""backlog_count"": 3.0, ""backlog_qty"": 7724.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 1.0, ""pending_t"": 0.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 4980.0, ""week_phase"": 0.0967741935483871}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w4|p210,4,210,012,0.25118114491577487,7565736.0,0.0,"{""active_m"": 2.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 4.0, ""backlog_qty"": 10267.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2665.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w4|p210,4,210,021,0.25118114491577487,7565736.0,0.0,"{""active_m"": 2.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 4.0, ""backlog_qty"": 10267.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2665.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w4|p210,4,210,102,0.25118114491577487,7565736.0,0.0,"{""active_m"": 2.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 4.0, ""backlog_qty"": 10267.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2665.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w4|p210,4,210,111,0.25118114491577487,7565736.0,0.0,"{""active_m"": 2.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 4.0, ""backlog_qty"": 10267.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2665.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w4|p210,4,210,120,0.2493304743908856,8052912.0,0.0,"{""active_m"": 2.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 4.0, ""backlog_qty"": 10267.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2665.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w4|p210,4,210,201,0.20819338526057565,8180039.0,0.0,"{""active_m"": 2.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 4.0, ""backlog_qty"": 10267.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2665.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w4|p210,4,210,210,0.20484645352889227,8598431.0,0.0,"{""active_m"": 2.0, ""active_r"": 0.0, ""active_t"": 1.0, ""backlog_count"": 4.0, ""backlog_qty"": 10267.0, ""equipment_condition"": 0.0, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 2.0, ""pending_r"": 0.0, ""pending_t"": 1.0, ""recent_damage_hours"": 3.7170611442432238, ""recent_r11_count"": 3.0, ""recent_r24_count"": 0.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 10000.0, ""route_threat_score"": 0.1, ""sb_inventory"": 2665.0, ""week_phase"": 0.12903225806451613}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w6|p012,6,012,012,0.5470307171196532,8052383.0,0.0,"{""active_m"": 0.0, ""active_r"": 2.0, ""active_t"": 1.0, ""backlog_count"": 7.0, ""backlog_qty"": 17743.0, ""equipment_condition"": 0.35, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 2.0, ""pending_t"": 1.0, ""recent_damage_hours"": 17.776572609575105, ""recent_r11_count"": 6.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7468.0, ""route_threat_score"": 0.1, ""sb_inventory"": 5049.0, ""week_phase"": 0.1935483870967742}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w6|p012,6,012,021,0.5470307171196532,8052383.0,0.0,"{""active_m"": 0.0, ""active_r"": 2.0, ""active_t"": 1.0, ""backlog_count"": 7.0, ""backlog_qty"": 17743.0, ""equipment_condition"": 0.35, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 2.0, ""pending_t"": 1.0, ""recent_damage_hours"": 17.776572609575105, ""recent_r11_count"": 6.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7468.0, ""route_threat_score"": 0.1, ""sb_inventory"": 5049.0, ""week_phase"": 0.1935483870967742}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w6|p012,6,012,102,0.5470307171196532,8052383.0,0.0,"{""active_m"": 0.0, ""active_r"": 2.0, ""active_t"": 1.0, ""backlog_count"": 7.0, ""backlog_qty"": 17743.0, ""equipment_condition"": 0.35, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 2.0, ""pending_t"": 1.0, ""recent_damage_hours"": 17.776572609575105, ""recent_r11_count"": 6.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7468.0, ""route_threat_score"": 0.1, ""sb_inventory"": 5049.0, ""week_phase"": 0.1935483870967742}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w6|p012,6,012,111,0.5470307171196532,8052383.0,0.0,"{""active_m"": 0.0, ""active_r"": 2.0, ""active_t"": 1.0, ""backlog_count"": 7.0, ""backlog_qty"": 17743.0, ""equipment_condition"": 0.35, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 2.0, ""pending_t"": 1.0, ""recent_damage_hours"": 17.776572609575105, ""recent_r11_count"": 6.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7468.0, ""route_threat_score"": 0.1, ""sb_inventory"": 5049.0, ""week_phase"": 0.1935483870967742}",0.0
FSC-06,program-f-phase-screen-interdiction_campaign-970071,program-f-phase-screen-interdiction_campaign-970071|w6|p012,6,012,120,0.5470307171196532,8052383.0,0.0,"{""active_m"": 0.0, ""active_r"": 2.0, ""active_t"": 1.0, ""backlog_count"": 7.0, ""backlog_qty"": 17743.0, ""equipment_condition"": 0.35, ""equipment_condition_score"": 0.1, ""mission_tempo_score"": 0.8, ""pending_m"": 0.0, ""pending_r"": 2.0, ""pending_t"": 1.0, ""recent_damage_hours"": 17.776572609575105, ""recent_r11_count"": 6.0, ""recent_r24_count"": 1.0, ""recent_transport_attack_count"": 0.0, ""reserve_inventory"": 7468.0, ""route_threat_score"": 0.1, ""sb_inventory"": 5049.0, ""week_phase"": 0.1935483870967742}",0.0
