cell_id,tape_id,action,ret,service,lost,mass,reserve_issued,r11_hours,transport_hours,threat_sha256
FSC-01,program-f-phase-screen-mission_surge-970006,210,0.1508254261574097,380068226.0,0.0,0.0,0.0,161.9631582071604,259.77455795320714,48f8de5a6ffaf9e47f837c4ba1eb3fc3a65870aa5cd3a5beab143fbf8fbdf58f
FSC-01,program-f-phase-screen-equipment_pressure-970007,012,0.16605133412726794,387701971.0,0.0,0.0,34480.0,488.67805117622146,163.80273850309604,fec84ea8eae05f62ca655057dbc2522d776253b45cd9842415d37c77cd8f9622
FSC-01,program-f-phase-screen-equipment_pressure-970007,021,0.16311992940724165,387515231.0,1.0,0.0,28000.0,488.67805117622146,120.12200823560376,fec84ea8eae05f62ca655057dbc2522d776253b45cd9842415d37c77cd8f9622
FSC-01,program-f-phase-screen-equipment_pressure-970007,102,0.15454331437411464,361477025.0,0.0,0.0,34480.0,256.19786268342807,218.40365133746138,fec84ea8eae05f62ca655057dbc2522d776253b45cd9842415d37c77cd8f9622
FSC-01,program-f-phase-screen-equipment_pressure-970007,111,0.17019387596311492,347022587.0,0.0,0.0,20624.0,256.19786268342807,163.80273850309604,fec84ea8eae05f62ca655057dbc2522d776253b45cd9842415d37c77cd8f9622
FSC-01,program-f-phase-screen-equipment_pressure-970007,120,0.15821874874821132,361020846.0,0.0,0.0,2000.0,256.19786268342807,120.12200823560376,fec84ea8eae05f62ca655057dbc2522d776253b45cd9842415d37c77cd8f9622
FSC-01,program-f-phase-screen-equipment_pressure-970007,201,0.1539664413364521,408641013.0,7.0,0.0,20624.0,191.4025645324471,218.40365133746138,fec84ea8eae05f62ca655057dbc2522d776253b45cd9842415d37c77cd8f9622
FSC-01,program-f-phase-screen-equipment_pressure-970007,210,0.1479326667416298,411020072.0,7.0,0.0,2000.0,191.4025645324471,163.80273850309604,fec84ea8eae05f62ca655057dbc2522d776253b45cd9842415d37c77cd8f9622
FSC-01,program-f-phase-screen-interdiction_campaign-970008,012,0.11833843518968934,363694634.0,2.0,0.0,24910.0,677.7528854890313,800.7463955834777,b5687f25c3912339a24d372d9482e6cd77a96b57d866f7d45e0ca0393ddbe952
FSC-01,program-f-phase-screen-interdiction_campaign-970008,021,0.12717915483531889,359077048.0,2.0,0.0,20438.0,677.7528854890313,587.2140234278837,b5687f25c3912339a24d372d9482e6cd77a96b57d866f7d45e0ca0393ddbe952
FSC-01,program-f-phase-screen-interdiction_campaign-970008,102,0.11391585719607078,339716056.0,0.0,0.0,17143.0,309.7642467767691,1067.6618607779706,b5687f25c3912339a24d372d9482e6cd77a96b57d866f7d45e0ca0393ddbe952
FSC-01,program-f-phase-screen-interdiction_campaign-970008,111,0.11605568746092701,330172766.0,0.0,0.0,14878.0,309.7642467767691,800.7463955834777,b5687f25c3912339a24d372d9482e6cd77a96b57d866f7d45e0ca0393ddbe952
FSC-01,program-f-phase-screen-interdiction_campaign-970008,120,0.1290991179108673,325118913.0,0.0,0.0,0.0,309.7642467767691,587.2140234278837,b5687f25c3912339a24d372d9482e6cd77a96b57d866f7d45e0ca0393ddbe952
FSC-01,program-f-phase-screen-interdiction_campaign-970008,201,0.11303231045615672,417575334.0,8.0,0.0,20044.0,240.73264638352413,1067.6618607779706,b5687f25c3912339a24d372d9482e6cd77a96b57d866f7d45e0ca0393ddbe952
FSC-01,program-f-phase-screen-interdiction_campaign-970008,210,0.11936258473209735,410075575.0,6.0,0.0,0.0,240.73264638352413,800.7463955834777,b5687f25c3912339a24d372d9482e6cd77a96b57d866f7d45e0ca0393ddbe952
FSC-01,program-f-phase-screen-mission_surge-970009,012,0.25955430107654776,321921761.0,0.0,0.0,24873.0,305.5569682880377,257.87212381157127,4555ba0aa85c62ec8d4958236342fdd0c1f5fed7d7c4b53b0a26bb52d25c0e06
FSC-01,program-f-phase-screen-mission_surge-970009,021,0.2738095402186365,323950393.0,0.0,0.0,20000.0,305.5569682880377,189.10622412848562,4555ba0aa85c62ec8d4958236342fdd0c1f5fed7d7c4b53b0a26bb52d25c0e06
FSC-01,program-f-phase-screen-mission_surge-970009,102,0.28509732221178863,274687971.0,0.0,0.0,3401.0,139.6916953921143,343.82949841542836,4555ba0aa85c62ec8d4958236342fdd0c1f5fed7d7c4b53b0a26bb52d25c0e06
FSC-01,program-f-phase-screen-mission_surge-970009,111,0.277308002018689,304890626.0,0.0,0.0,18493.0,139.6916953921143,257.87212381157127,4555ba0aa85c62ec8d4958236342fdd0c1f5fed7d7c4b53b0a26bb52d25c0e06
FSC-01,program-f-phase-screen-mission_surge-970009,120,0.2692119823270229,304292423.0,0.0,0.0,0.0,139.6916953921143,189.10622412848562,4555ba0aa85c62ec8d4958236342fdd0c1f5fed7d7c4b53b0a26bb52d25c0e06
FSC-01,program-f-phase-screen-mission_surge-970009,201,0.21990298283597237,348253993.0,0.0,0.0,5456.0,110.83977607590616,343.82949841542836,4555ba0aa85c62ec8d4958236342fdd0c1f5fed7d7c4b53b0a26bb52d25c0e06
FSC-01,program-f-phase-screen-mission_surge-970009,210,0.21533148651806389,378665611.0,1.0,0.0,0.0,110.83977607590616,257.87212381157127,4555ba0aa85c62ec8d4958236342fdd0c1f5fed7d7c4b53b0a26bb52d25c0e06
FSC-01,program-f-phase-screen-equipment_pressure-970010,012,0.12924202656275247,394004140.0,0.0,0.0,27517.0,585.3448478279757,349.2930493201704,67a1e5d5b95390b7ad05e3dc3c932f3fd2de7dfe02b3342be30092fe114830d4
FSC-01,program-f-phase-screen-equipment_pressure-970010,021,0.13287997547704566,399638616.0,0.0,0.0,26000.0,585.3448478279757,256.148236168125,67a1e5d5b95390b7ad05e3dc3c932f3fd2de7dfe02b3342be30092fe114830d4
FSC-01,program-f-phase-screen-equipment_pressure-970010,102,0.14901808472155298,367505920.0,0.0,0.0,27517.0,273.6003545497088,465.7240657602271,67a1e5d5b95390b7ad05e3dc3c932f3fd2de7dfe02b3342be30092fe114830d4
FSC-01,program-f-phase-screen-equipment_pressure-970010,111,0.14536098879190934,368199938.0,0.0,0.0,22033.0,273.6003545497088,349.2930493201704,67a1e5d5b95390b7ad05e3dc3c932f3fd2de7dfe02b3342be30092fe114830d4
FSC-01,program-f-phase-screen-equipment_pressure-970010,120,0.14899511361517356,372979276.0,0.0,0.0,0.0,273.6003545497088,256.148236168125,67a1e5d5b95390b7ad05e3dc3c932f3fd2de7dfe02b3342be30092fe114830d4
FSC-01,program-f-phase-screen-equipment_pressure-970010,201,0.12277552873358002,429592354.0,3.0,0.0,22033.0,212.15026848579728,465.7240657602271,67a1e5d5b95390b7ad05e3dc3c932f3fd2de7dfe02b3342be30092fe114830d4
FSC-01,program-f-phase-screen-equipment_pressure-970010,210,0.12355736338504839,431497942.0,3.0,0.0,0.0,212.15026848579728,349.2930493201704,67a1e5d5b95390b7ad05e3dc3c932f3fd2de7dfe02b3342be30092fe114830d4
FSC-01,program-f-phase-screen-interdiction_campaign-970011,012,0.2679219893259541,345476713.0,0.0,0.0,19789.0,449.23500592569826,30.606322821227728,9f946d1b548c2cf7bde438d6bf3b87b4084a9c5a27c98543ec3d303cd07750af
FSC-01,program-f-phase-screen-interdiction_campaign-970011,021,0.2679340579724889,345464268.0,0.0,0.0,16000.0,449.23500592569826,22.444636735567002,9f946d1b548c2cf7bde438d6bf3b87b4084a9c5a27c98543ec3d303cd07750af
FSC-01,program-f-phase-screen-interdiction_campaign-970011,102,0.27839242701871286,324042760.0,0.0,0.0,19789.0,208.21380853089684,40.80843042830364,9f946d1b548c2cf7bde438d6bf3b87b4084a9c5a27c98543ec3d303cd07750af
FSC-01,program-f-phase-screen-interdiction_campaign-970011,111,0.27840162962073334,324030315.0,0.0,0.0,16000.0,208.21380853089684,30.606322821227728,9f946d1b548c2cf7bde438d6bf3b87b4084a9c5a27c98543ec3d303cd07750af
FSC-01,program-f-phase-screen-interdiction_campaign-970011,120,0.27603364163998484,325200926.0,0.0,0.0,0.0,208.21380853089684,22.444636735567002,9f946d1b548c2cf7bde438d6bf3b87b4084a9c5a27c98543ec3d303cd07750af
FSC-01,program-f-phase-screen-interdiction_campaign-970011,201,0.2265953364093286,388475571.0,0.0,0.0,16000.0,163.98361330580775,40.80843042830364,9f946d1b548c2cf7bde438d6bf3b87b4084a9c5a27c98543ec3d303cd07750af
FSC-01,program-f-phase-screen-interdiction_campaign-970011,210,0.22639476102837863,389231942.0,0.0,0.0,0.0,163.98361330580775,30.606322821227728,9f946d1b548c2cf7bde438d6bf3b87b4084a9c5a27c98543ec3d303cd07750af
FSC-01,program-f-phase-screen-mission_surge-970012,012,0.24396864820487985,331620282.0,0.0,0.0,19964.0,450.39045468807757,43.61780831204332,34c6d6f1850682ea34d1d6619084786d1f85d3782529b79c726b5ad117c02f81
FSC-01,program-f-phase-screen-mission_surge-970012,021,0.2374668543156876,332192422.0,0.0,0.0,16000.0,450.39045468807757,31.98639276216511,34c6d6f1850682ea34d1d6619084786d1f85d3782529b79c726b5ad117c02f81
FSC-01,program-f-phase-screen-mission_surge-970012,102,0.2521998026837886,315270086.0,0.0,0.0,19964.0,214.69376847707196,58.15707774939111,34c6d6f1850682ea34d1d6619084786d1f85d3782529b79c726b5ad117c02f81
FSC-01,program-f-phase-screen-mission_surge-970012,111,0.24542408132546623,315944286.0,0.0,0.0,16000.0,214.69376847707196,43.61780831204332,34c6d6f1850682ea34d1d6619084786d1f85d3782529b79c726b5ad117c02f81
FSC-01,program-f-phase-screen-mission_surge-970012,120,0.24184873545008165,318212554.0,0.0,0.0,0.0,214.69376847707196,31.98639276216511,34c6d6f1850682ea34d1d6619084786d1f85d3782529b79c726b5ad117c02f81
FSC-01,program-f-phase-screen-mission_surge-970012,201,0.19045153946002039,389815669.0,0.0,0.0,16000.0,169.6954211027183,58.15707774939111,34c6d6f1850682ea34d1d6619084786d1f85d3782529b79c726b5ad117c02f81
FSC-01,program-f-phase-screen-mission_surge-970012,210,0.18846757699809497,390343325.0,0.0,0.0,0.0,169.6954211027183,43.61780831204332,34c6d6f1850682ea34d1d6619084786d1f85d3782529b79c726b5ad117c02f81
FSC-02,program-f-phase-screen-equipment_pressure-970013,001,0.16990782003343877,384192803.0,0.0,0.0,29725.0,617.4680322757818,220.77058769174405,16fce6407da4b25cbd600e21b07fc4a702a047cc5c9a0d8647830d25d5b76b66
FSC-02,program-f-phase-screen-equipment_pressure-970013,010,0.17854818018871824,386492462.0,0.0,0.0,0.0,617.4680322757818,143.85088199963366,16fce6407da4b25cbd600e21b07fc4a702a047cc5c9a0d8647830d25d5b76b66
FSC-02,program-f-phase-screen-equipment_pressure-970013,100,0.18946817115281606,337817297.0,0.0,0.0,0.0,277.8555089756128,220.77058769174405,16fce6407da4b25cbd600e21b07fc4a702a047cc5c9a0d8647830d25d5b76b66
FSC-02,program-f-phase-screen-interdiction_campaign-970014,001,0.2877128684441119,285691250.0,0.0,0.0,2407.0,524.1652614426031,186.206523010199,abf8271025f9a13fb7a8b15915b90f4c8663f1817073309f8c2415f3d9ce7156
FSC-02,program-f-phase-screen-interdiction_campaign-970014,010,0.2759134195803897,314299673.0,0.0,0.0,0.0,524.1652614426031,121.03423995662936,abf8271025f9a13fb7a8b15915b90f4c8663f1817073309f8c2415f3d9ce7156
