contract_id,split,campaign_id,campaign_sha256,seed,family,risk_level,horizon_weeks,policy,buffer_level,initial_shift,n_orders,n_served,n_lost,n_late,ret_excel,ret_thesis,ret_continuous,ret_excel_cvar05,ret_excel_cvar10,ret_excel_p05,ret_excel_p10,ret_excel_p25,ret_excel_p50,ret_excel_p75,ret_excel_p90,ret_excel_p95,ret_excel_rolling_4w_mean,ret_excel_rolling_4w_min,ret_excel_rolling_4w_final,ret_excel_risk_conditional,ret_excel_risk_conditional_n,ration_ret_excel,excel_case_pct_fill_rate,excel_case_pct_autotomy,excel_case_pct_recovery,excel_case_pct_risk_no_recovery,excel_case_pct_unfulfilled,fill_rate,fill_rate_on_time,lost_orders,lost_rate,backorder_qty_final,service_loss_auc_ration_hours,service_loss_auc_per_order,rpj_mean,rpj_p95,ttr_mean,ttr_p95,backlog_age_mean,backlog_age_max,apj_p50,apj_p90,apj_p99,apj_positive_p50,apj_positive_p90,apj_positive_p99,ctj_p50,ctj_p90,ctj_p99,rpj_p50,rpj_p90,rpj_p99,dpj_p99,delivered_rations,demanded_rations,flow_fill_rate,shift_hours,surge_hours,strategic_buffer_units,end_state_inventory,unit_surge_hours_per_ration,unit_buffer_units_per_ration,system_ttr_mean,system_ttr_p95,system_ttr_n_recovered,system_ttr_n_censored,system_ttr_n_clusters,system_ttr_censored_fraction,switches,late_backlog_hours,total_backlog_hours,l_program_return
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,static_I504_S1,504,1,624.0,623.0,0.0,623.0,0.009136323358763581,0.009136323358763581,0.3025858109397728,0.0026205809317212886,0.004870396930757234,0.005,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.00915419118670058,0.00513265259743061,0.009070872947277438,0.009150988404283356,623,0.009144283681794868,0.0,0.0,99.83974358974359,0.0,0.16025641025641027,0.0016025641025640969,0.0,0.0,0.0,0.0,25935490.0,41563.28525641026,63.68539325842696,100.0,63.68539325842696,100.0,44.79999999999927,44.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,340.0,52.0,52.0,340.0,340.0,1692633.0,1695155.0,0.9985122304450036,17472.0,0.0,1153170.0,2315519.0,0.0,0.6812876742920645,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25935490.0,107294859.6,-133230349.60000001
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,static_I504_S2,504,2,624.0,623.0,0.0,623.0,0.008908181305251105,0.008908181305251105,0.29604278264861744,0.002054459395241314,0.0031649949489065627,0.0029069767441860465,0.00625,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.008923677083651719,0.006245742192754136,0.009034637876743138,0.008922480151648062,623,0.00892416761406304,0.0,0.0,99.83974358974359,0.0,0.16025641025641027,0.0016025641025640969,0.0,0.0,0.0,0.0,29188619.0,46776.633012820515,65.76404494382022,172.0,65.76404494382022,172.0,44.79999999999927,44.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,52.0,77.0,305.0,52.0,77.0,305.0,305.0,1689746.0,1692283.0,0.998500841762282,34944.0,17472.0,1153170.0,2810790.0,0.010340015599977747,0.6824516820871303,0.0,0.0,0.0,1.0,1.0,1.0,0.0,29188619.0,110410084.6,-139603071.60000002
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,static_I504_S3,504,3,624.0,622.0,0.0,622.0,0.008111144822538129,0.008111144822538129,0.27533584845341524,0.001235270203020739,0.0018331264904449722,0.0018450184501845018,0.003205128205128205,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.008139049977492473,0.004493196614708964,0.008327868852459017,0.00813722567405754,622,0.008142511568122788,0.0,0.0,99.67948717948718,0.0,0.32051282051282054,0.0032051282051281937,0.0,0.0,0.0,0.0,56669696.0,90816.82051282052,82.78456591639872,262.0,82.78456591639872,262.0,35.79999999999927,47.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,55.0,151.0,487.0,55.0,151.0,487.0,487.0,1688328.0,1693277.0,0.997077264972004,52416.0,34944.0,1153170.0,4179281.0,0.020697400031273544,0.6830248624674826,0.0,0.0,0.0,1.0,1.0,1.0,0.0,56669696.0,137888114.2,-194566546.20000002
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,heuristic_I504,504,1,624.0,623.0,0.0,623.0,0.008517552618150867,0.008517552618150867,0.28412179296785817,0.001119601339676446,0.0018753114342277542,0.0018656716417910447,0.0033783783783783786,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.008532345517559157,0.0035750052102442097,0.009230769230769226,0.008531224452208965,623,0.008514883416514948,0.0,0.0,99.83974358974359,0.0,0.16025641025641027,0.0016025641025640969,0.0,0.0,0.0,0.0,67220850.0,107725.72115384616,88.892455858748,268.0,88.892455858748,268.0,44.79999999999927,44.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,52.0,148.0,796.0,52.0,148.0,796.0,796.0,1691630.0,1694152.0,0.9985113496309658,37128.0,19656.0,1153170.0,3061043.0,0.011619562197407235,0.681691622872614,0.0,0.0,0.0,1.0,1.0,1.0,13.0,67220850.0,148532075.6,-215757840.89999992
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,static_I672_S1,672,1,624.0,623.0,0.0,623.0,0.009136323358763581,0.009136323358763581,0.3025858109397728,0.0026205809317212886,0.004870396930757234,0.005,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.00915419118670058,0.00513265259743061,0.009070872947277438,0.009150988404283356,623,0.009144283681794868,0.0,0.0,99.83974358974359,0.0,0.16025641025641027,0.0016025641025640969,0.0,0.0,0.0,0.0,25935490.0,41563.28525641026,63.68539325842696,100.0,63.68539325842696,100.0,44.79999999999927,44.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,340.0,52.0,52.0,340.0,340.0,1692633.0,1695155.0,0.9985122304450036,17472.0,0.0,1537560.0,2685341.0,0.0,0.9083835657227527,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25935490.0,107294859.6,-133230349.60000001
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,static_I672_S2,672,2,624.0,623.0,0.0,623.0,0.008908181305251105,0.008908181305251105,0.29604278264861744,0.002054459395241314,0.0031649949489065627,0.0029069767441860465,0.00625,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.008923677083651719,0.006245742192754136,0.009034637876743138,0.008922480151648062,623,0.00892416761406304,0.0,0.0,99.83974358974359,0.0,0.16025641025641027,0.0016025641025640969,0.0,0.0,0.0,0.0,29188619.0,46776.633012820515,65.76404494382022,172.0,65.76404494382022,172.0,44.79999999999927,44.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,52.0,77.0,305.0,52.0,77.0,305.0,305.0,1689746.0,1692283.0,0.998500841762282,34944.0,17472.0,1537560.0,2955936.0,0.010340015599977747,0.9099355761161737,0.0,0.0,0.0,1.0,1.0,1.0,0.0,29188619.0,110410084.6,-139603071.60000002
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,static_I672_S3,672,3,624.0,622.0,0.0,622.0,0.008381225746612268,0.008381225746612268,0.28339699607648,0.00123904151568999,0.0025308069717274568,0.0024271844660194173,0.005813953488372093,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.008408615024001503,0.003963803687683382,0.008363636363636363,0.008408175025540265,622,0.00839241117385622,0.0,0.0,99.67948717948718,0.0,0.32051282051282054,0.0032051282051281937,0.0,0.0,0.0,0.0,50088288.0,80269.69230769231,78.62057877813506,186.0,78.62057877813506,186.0,35.79999999999927,47.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,55.0,81.0,583.0,55.0,81.0,583.0,583.0,1686977.0,1691926.0,0.9970749311731127,52416.0,34944.0,1537560.0,4812826.0,0.02071397535354661,0.911429142187475,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50088288.0,131241858.19999999,-181338882.19999996
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,heuristic_I672,672,1,624.0,621.0,0.0,621.0,0.00885746036641888,0.00885746036641888,0.29516210458104114,0.0015918173620946504,0.0027572022739632295,0.002717391304347826,0.0056179775280898875,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.008899989952217734,0.00524377872838488,0.00846153846153846,0.00890025003002485,621,0.008827520614001905,0.0,0.0,99.51923076923077,0.0,0.4807692307692308,0.0016025641025640969,0.0,0.0,0.0,0.0,35821059.6,57405.544230769236,69.13526570048309,172.0,69.13526570048309,172.0,68.79999999999927,92.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,52.0,85.0,349.0,52.0,85.0,349.0,349.0,1683553.0,1693587.0,0.9940752969879906,35616.0,18144.0,1537560.0,3354402.0,0.010777207489161316,0.9132828013136504,0.0,0.0,0.0,1.0,1.0,1.0,9.0,35821059.6,117097181.19999999,-152922777.70000008
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,static_I1344_S1,1344,1,624.0,623.0,0.0,623.0,0.009136323358763581,0.009136323358763581,0.3025858109397728,0.0026205809317212886,0.004870396930757234,0.005,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.00915419118670058,0.00513265259743061,0.009070872947277438,0.009150988404283356,623,0.009144283681794868,0.0,0.0,99.83974358974359,0.0,0.16025641025641027,0.0016025641025640969,0.0,0.0,0.0,0.0,25935490.0,41563.28525641026,63.68539325842696,100.0,63.68539325842696,100.0,44.79999999999927,44.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,340.0,52.0,52.0,340.0,340.0,1692633.0,1695155.0,0.9985122304450036,17472.0,0.0,3075120.0,3192856.0,0.0,1.8167671314455054,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25935490.0,107294859.6,-133230349.60000001
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,static_I1344_S2,1344,2,624.0,623.0,0.0,623.0,0.008908181305251105,0.008908181305251105,0.29604278264861744,0.002054459395241314,0.0031649949489065627,0.0029069767441860465,0.00625,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.008923677083651719,0.006245742192754136,0.009034637876743138,0.008922480151648062,623,0.00892416761406304,0.0,0.0,99.83974358974359,0.0,0.16025641025641027,0.0016025641025640969,0.0,0.0,0.0,0.0,29188619.0,46776.633012820515,65.76404494382022,172.0,65.76404494382022,172.0,44.79999999999927,44.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,52.0,77.0,305.0,52.0,77.0,305.0,305.0,1689746.0,1692283.0,0.998500841762282,34944.0,17472.0,3075120.0,3420822.0,0.010340015599977747,1.8198711522323474,0.0,0.0,0.0,1.0,1.0,1.0,0.0,29188619.0,110410084.6,-139603071.60000002
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,static_I1344_S3,1344,3,624.0,622.0,0.0,622.0,0.008614070497779184,0.008614070497779184,0.29069193272523236,0.002214466984779949,0.004367936358955708,0.004098360655737705,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.008641459775168475,0.006133981281907922,0.008363636363636366,0.008641768473656266,622,0.008624631194483043,0.0,0.0,99.67948717948718,0.0,0.32051282051282054,0.0032051282051281937,0.0,0.0,0.0,0.0,32529202.0,52130.131410256414,67.54501607717042,111.0,67.54501607717042,111.0,35.79999999999927,47.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,343.0,55.0,55.0,343.0,343.0,1687173.0,1692122.0,0.997075269986443,52416.0,34944.0,3075120.0,3263189.0,0.02071156899737016,1.8226465217259877,0.0,0.0,0.0,1.0,1.0,1.0,0.0,32529202.0,113692180.19999999,-146230118.19999993
garrido_learning_v1,calibration,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,700005,mixed,increased,104,heuristic_I1344,1344,1,624.0,621.0,0.0,621.0,0.00885746036641888,0.00885746036641888,0.29516210458104114,0.0015918173620946504,0.0027572022739632295,0.002717391304347826,0.0056179775280898875,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.008899989952217734,0.00524377872838488,0.00846153846153846,0.00890025003002485,621,0.008827520614001905,0.0,0.0,99.51923076923077,0.0,0.4807692307692308,0.0016025641025640969,0.0,0.0,0.0,0.0,35821059.6,57405.544230769236,69.13526570048309,172.0,69.13526570048309,172.0,68.79999999999927,92.79999999999927,0.0,0.0,0.0,0.0,0.0,0.0,52.0,85.0,349.0,52.0,85.0,349.0,349.0,1683553.0,1693587.0,0.9940752969879906,35616.0,18144.0,3075120.0,3937768.0,0.010777207489161316,1.8265656026273007,0.0,0.0,0.0,1.0,1.0,1.0,9.0,35821059.6,117097181.19999999,-152922777.70000008
garrido_learning_v1,calibration,l-cal-006-700006,97ee3f62c1491c190546c8231c962e9aa1931eb0a21f61c9a5a2ee873772df73,700006,R1,current,104,static_I0_S1,0,1,623.0,491.0,71.0,491.0,0.004112385429853613,0.004112385429853613,0.19363929352666676,0.0,0.0,0.0,0.0,0.00045045045045045046,0.005319148936170213,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.004166741037130081,0.002706753717508217,0.0039370125415538835,0.005217955443582068,491,0.004061144479977494,0.0,0.0,78.81219903691814,0.0,21.187800963081862,0.0032102728731941976,0.0,71.0,0.11396468699839486,153889.0,2927130946.400002,4698444.5367576275,244.18329938900203,1110.0,244.18329938900203,1110.0,7935.800000000032,17159.8,0.0,0.0,0.0,0.0,0.0,0.0,94.0,334.0,3454.0,94.0,334.0,3454.0,3454.0,1215970.0,1555854.0,0.7815450549987338,17472.0,0.0,0.0,1869812.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2927130946.400002,3001749259.200002,-5928880205.600004
