phase,policy,algo,frame_stack,observation_version,w_bo,w_cost,w_disr,seed_count,reward_total_mean,reward_total_std,reward_total_ci95_low,reward_total_ci95_high,service_loss_total_mean,service_loss_total_std,service_loss_total_ci95_low,service_loss_total_ci95_high,shift_cost_total_mean,shift_cost_total_std,shift_cost_total_ci95_low,shift_cost_total_ci95_high,mean_disruption_fraction_mean,mean_disruption_fraction_std,mean_disruption_fraction_ci95_low,mean_disruption_fraction_ci95_high,fill_rate_mean,fill_rate_std,fill_rate_ci95_low,fill_rate_ci95_high,backorder_rate_mean,backorder_rate_std,backorder_rate_ci95_low,backorder_rate_ci95_high,ret_thesis_corrected_total_mean,ret_thesis_corrected_total_std,ret_thesis_corrected_total_ci95_low,ret_thesis_corrected_total_ci95_high,pct_steps_S1_mean,pct_steps_S1_std,pct_steps_S1_ci95_low,pct_steps_S1_ci95_high,pct_steps_S2_mean,pct_steps_S2_std,pct_steps_S2_ci95_low,pct_steps_S2_ci95_high,pct_steps_S3_mean,pct_steps_S3_std,pct_steps_S3_ci95_low,pct_steps_S3_ci95_high
cross_eval_severe,random,ppo,1,v1,4.0,0.02,0.0,10,-384.0384769809714,7.499983628454756,-388.68701499423,-379.38993896771274,94.70971924524284,1.8560919951052848,93.55930150798044,95.86013698250524,259.97999999999996,5.952739798707075,256.29045364787964,263.6695463521203,0.13092348488525846,0.0011020218247887422,0.13024044468173915,0.13160652508877776,0.6287835232515131,0.007066338448855248,0.6244037613051764,0.6331632851978498,0.3712164767484869,0.007066338448855206,0.3668367148021502,0.3755962386948236,231.13250655865477,0.21339734843940897,231.00024151178377,231.26477160552577,33.684615384615384,1.3850664032767046,32.826142333808775,34.54308843542199,32.63846153846154,0.8512279871618135,32.11086496594921,33.16605811097387,33.676923076923075,1.0319039550840368,33.03734237930115,34.316503774545
cross_eval_severe,static_s1,ppo,1,v1,4.0,0.02,0.0,10,-564.6955916957287,4.696192419011694,-567.6063219131292,-561.7848614783281,141.17389792393217,1.1740481047529234,140.44621536958203,141.9015804782823,0.0,0.0,0.0,0.0,0.13218505951845796,0.0020068894453772225,0.13094117655318732,0.1334289424837286,0.4518181790217094,0.0044537723556841565,0.4490577023162337,0.4545786557271851,0.5481818209782907,0.0044537723556841565,0.5454213442728151,0.5509422976837663,230.8462834242329,0.41040903556477015,230.59190926859213,231.10065757987365,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cross_eval_severe,static_s2,ppo,1,v1,4.0,0.02,0.0,10,-384.81459671329884,9.665876727202242,-390.80556917721196,-378.8236242493857,94.90364917832473,2.4164691818005677,93.40590606234645,96.40139229430301,260.0,0.0,260.0,260.0,0.13296711864221902,0.0012910535164946807,0.1321669153823336,0.13376732190210444,0.6279300879617215,0.009388835702651213,0.6221108273038144,0.6337493486196285,0.3720699120382786,0.009388835702651192,0.3662506513803715,0.3778891726961857,230.75852691332062,0.24897107842351845,230.6042130401726,230.91284078646865,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
cross_eval_severe,static_s3,ppo,1,v1,4.0,0.02,0.0,10,-388.39938589077434,4.826202026656172,-391.39069689783577,-385.4080748837129,94.49984647269353,1.2065505066640543,93.75201872092818,95.24767422445889,520.0,0.0,520.0,520.0,0.13204036464060726,0.0013764255195296876,0.13118724726503356,0.13289348201618095,0.6294673206143212,0.00442142952424273,0.626726890203459,0.6322077510251835,0.3705326793856788,0.004421429524242704,0.36779224897481655,0.37327310979654105,230.92308769726432,0.24436762001710288,230.7716270771972,231.07454831733145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
heuristic_eval,heuristic_disruption,ppo,1,v1,4.0,0.02,0.0,10,-180.2622174653878,8.730255688070672,-185.6732860012568,-174.8511489295188,43.4819543663469,2.179061710759418,42.13135792540659,44.832550807287205,316.71999999999997,2.19129591287388,315.3618207220285,318.07817927797146,0.07417355683995953,0.0016810725232498439,0.07313161729522194,0.07521549638469713,0.8288870872644463,0.00842555560183613,0.8236648737986244,0.8341093007302681,0.17111291273555382,0.008425555601836105,0.16589069926973202,0.17633512620137562,242.98014633793818,0.32446365395064614,242.77904168171094,243.18125099416542,0.0,0.0,0.0,0.0,78.1846153846154,0.8428061203361072,77.66223873924176,78.70699202998904,21.815384615384616,0.8428061203361079,21.293007970010972,22.33776126075826
heuristic_eval,heuristic_hysteresis,ppo,1,v1,4.0,0.02,0.0,10,-178.08742827833896,6.128938880288692,-181.88618395266712,-174.2886726040108,41.921857069584746,1.5322347200721835,40.9721681510027,42.871545988166794,520.0,0.0,520.0,520.0,0.07441976261331948,0.0022263004775259923,0.07303988728139856,0.0757996379452404,0.834747291760463,0.0059647073313712825,0.8310503278547492,0.8384442556661769,0.16525270823953694,0.005964707331371294,0.1615557443338231,0.16894967214525078,242.94018705210118,0.43366728386737396,242.67139728481212,243.20897681939024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
heuristic_eval,heuristic_tuned,ppo,1,v1,4.0,0.02,0.0,10,-179.63435976728016,7.924864264714799,-184.5462415272183,-174.722478007342,42.30858994182003,1.9812160661787113,41.080619501835486,43.53656038180458,520.0,0.0,520.0,520.0,0.07422203055888686,0.0014615876971753275,0.07331612911874859,0.07512793199902514,0.8330908217207549,0.007506868477523045,0.8284380164338334,0.8377436270076764,0.1669091782792451,0.007506868477523096,0.16225637299232357,0.17156198356616661,242.98877819808678,0.28140638028865367,242.8143607165629,243.16319567961065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
ppo_eval,ppo,ppo,1,v1,4.0,0.02,0.0,10,-187.04205371801564,45.640703128391216,-215.3304545938842,-158.75365284214706,45.48476342950388,11.483203388958634,38.36740023086543,52.60212662814233,255.14999999999995,130.05165853955455,174.54314692437396,335.75685307562594,0.07404838635077107,0.0015673278135985881,0.07307694650747482,0.07501982619406733,0.820875985250856,0.04390021171708422,0.7936663521280949,0.8480856183736172,0.1791240147491439,0.0439002117170842,0.15191438162638282,0.206333647871905,242.99820082993506,0.2968190358177366,242.81423048554353,243.18217117432658,41.06153846153846,24.112383433528432,26.11652837434729,56.00654854872963,19.742307692307694,8.717723413378234,14.339006740767742,25.145608643847645,39.19615384615385,26.600487716310052,22.709000747399198,55.683306944908495
random_eval,random,ppo,1,v1,4.0,0.02,0.0,10,-174.19519443054426,7.54099555824482,-178.8691519012405,-169.521236959848,42.248898607636036,1.8941444936888667,41.07489568740148,43.42290152787059,259.97999999999996,5.952739798707075,256.29045364787964,263.6695463521203,0.0744838910429603,0.0016079564746930269,0.07348726929462511,0.07548051279129549,0.8334783148162922,0.007420725152097612,0.8288789017156295,0.8380777279169549,0.1665216851837079,0.0074207251520975945,0.16192227208304527,0.17112109828437055,242.91295525591914,0.3098809693697992,242.72088904123626,243.10502147060203,33.684615384615384,1.3850664032767046,32.826142333808775,34.54308843542199,32.63846153846154,0.8512279871618135,32.11086496594921,33.16605811097387,33.676923076923075,1.0319039550840368,33.03734237930115,34.316503774545
static_screen,static_s1,ppo,1,v1,4.0,0.02,0.0,10,-356.8101546015124,2.998562487678664,-358.66868288632384,-354.951626316701,89.2025386503781,0.749640621919666,88.73790657917525,89.66717072158096,0.0,0.0,0.0,0.0,0.07408527072880933,0.0015353312912015484,0.073133662535557,0.07503687892206165,0.6516280825263177,0.0031336557733227825,0.6496858225555769,0.6535703424970584,0.3483719174736824,0.003133655773322803,0.3464296575029417,0.3503141774444231,242.99200661128307,0.2891984396425852,242.81275956133575,243.1712536612304,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_screen,static_s2,ppo,1,v1,4.0,0.02,0.0,10,-171.35247163859816,7.534055282283135,-176.0221274816871,-166.6828157955092,41.538117909649486,1.8835138205707775,40.37070394887725,42.70553187042172,260.0,0.0,260.0,260.0,0.07393868994115897,0.0012036802307242413,0.07319264120485228,0.07468473867746567,0.8361561149878657,0.00675938088683134,0.8319666073095665,0.8403456226661649,0.1638438850121342,0.006759380886831311,0.15965437733383503,0.16803339269043338,243.0354559935081,0.22744507325483398,242.89448407659054,243.17642791042564,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s3,ppo,1,v1,4.0,0.02,0.0,10,-178.08742827833896,6.128938880288692,-181.88618395266712,-174.2886726040108,41.921857069584746,1.5322347200721835,40.9721681510027,42.871545988166794,520.0,0.0,520.0,520.0,0.07441976261331948,0.0022263004775259923,0.07303988728139856,0.0757996379452404,0.834747291760463,0.0059647073313712825,0.8310503278547492,0.8384442556661769,0.16525270823953694,0.005964707331371294,0.1615557443338231,0.16894967214525078,242.94018705210118,0.43366728386737396,242.67139728481212,243.20897681939024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
