algo,reward_mode,reward_family,frame_stack,observation_version,learned_policy,w_bo,w_cost,w_disr,best_static_policy,static_reward_gap_best_minus_s1,random_reward_mean,random_fill_rate_mean,random_backorder_rate_mean,random_ret_thesis_corrected_total_mean,learned_reward_mean,learned_fill_rate_mean,learned_backorder_rate_mean,learned_ret_thesis_corrected_total_mean,ppo_reward_mean,static_s2_reward_mean,best_static_reward_mean,ppo_fill_rate_mean,static_s2_fill_rate_mean,best_static_fill_rate_mean,ppo_backorder_rate_mean,static_s2_backorder_rate_mean,best_static_backorder_rate_mean,ppo_ret_thesis_corrected_total_mean,static_s2_ret_thesis_corrected_total_mean,best_static_ret_thesis_corrected_total_mean,ppo_pct_steps_S1_mean,ppo_pct_steps_S2_mean,ppo_pct_steps_S3_mean,best_heuristic_policy,best_heuristic_reward_mean,best_heuristic_fill_rate_mean,best_baseline_policy,best_baseline_reward_mean,learned_beats_random,learned_beats_best_static,learned_beats_best_heuristic,learned_beats_best_baseline,ppo_beats_static_s2,ppo_beats_best_static,collapsed_to_S1,collapsed_to_S2,collapsed_to_S3
ppo,ReT_cd_v1,resilience_index,1,v1,ppo,1.0,0.02,0.0,static_s2,44.42997380721002,127.6463444718528,0.7938745542269773,0.20612544577302286,242.63731499304268,115.43414448813098,0.741934130480386,0.258065869519614,242.09570315893384,115.43414448813098,129.2821140057014,129.2821140057014,0.741934130480386,0.7977344241661423,0.7977344241661423,0.258065869519614,0.20226557583385776,0.20226557583385776,242.09570315893384,242.66932541443506,242.66932541443506,43.756410256410255,28.17948717948718,28.064102564102566,heuristic_disruption,128.07508152342598,0.7941262848751837,static_s2,129.2821140057014,False,False,False,False,False,False,False,False,False
