phase,risk_level,policy,algo,reward_mode,reward_family,frame_stack,observation_version,seed,episode,eval_seed,w_bo,w_cost,w_disr,step,shifts_active,fill_rate,backorder_rate,disruption_fraction,reward,service_loss
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,54,2,0.2506963908672333,0.7493036389350891,0.0,1.6009657126325578,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,55,2,0.2684931457042694,0.7315068244934082,0.0,1.5966595683096463,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,56,2,0.2776280343532562,0.7223719954490662,0.0,1.5922912927995325,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,57,2,0.2811671197414398,0.7188329100608826,0.0,1.587860150784876,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,58,2,0.2819843292236328,0.7180156707763672,0.0,1.5834824355289785,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,59,2,0.29048842191696167,0.7095115780830383,0.0,1.5790736527740408,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,60,2,0.2936708927154541,0.7063291072845459,0.0,1.5744833421910853,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,61,2,0.29925188422203064,0.7007481455802917,0.0,1.5700446630037503,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,62,2,0.30221131443977356,0.6977887153625488,0.0,1.5656540018656933,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,63,2,0.3075060546398163,0.6924939751625061,0.0,1.561283421943502,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,64,1,0.3126491606235504,0.6873508095741272,0.0,1.5570758348282412,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,65,2,0.31294116377830505,0.6870588064193726,0.0,1.5530025917277233,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,66,2,0.32250580191612244,0.6774942278862,0.0,1.5490725078920837,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,67,2,0.32951945066452026,0.6704805493354797,0.0,1.5451152546981732,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,68,2,0.33182844519615173,0.6681715846061707,0.0,1.5410145851591937,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,69,2,0.3273942172527313,0.6726058125495911,0.0,1.5369837573642255,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,70,2,0.34065935015678406,0.6593406796455383,0.0,1.5330750267272104,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,71,2,0.3470715880393982,0.6529284119606018,0.0,1.5292915459971386,0.0
