algo,frame_stack,observation_version,learned_policy,w_bo,w_cost,w_disr,best_static_policy,static_reward_gap_best_minus_s1,random_reward_mean,random_fill_rate_mean,random_backorder_rate_mean,random_ret_thesis_corrected_total_mean,learned_reward_mean,learned_fill_rate_mean,learned_backorder_rate_mean,learned_ret_thesis_corrected_total_mean,ppo_reward_mean,static_s2_reward_mean,best_static_reward_mean,ppo_fill_rate_mean,static_s2_fill_rate_mean,best_static_fill_rate_mean,ppo_backorder_rate_mean,static_s2_backorder_rate_mean,best_static_backorder_rate_mean,ppo_ret_thesis_corrected_total_mean,static_s2_ret_thesis_corrected_total_mean,best_static_ret_thesis_corrected_total_mean,ppo_pct_steps_S1_mean,ppo_pct_steps_S2_mean,ppo_pct_steps_S3_mean,best_heuristic_policy,best_heuristic_reward_mean,best_heuristic_fill_rate_mean,best_baseline_policy,best_baseline_reward_mean,learned_beats_random,learned_beats_best_static,learned_beats_best_heuristic,learned_beats_best_baseline,ppo_beats_static_s2,ppo_beats_best_static,collapsed_to_S1,collapsed_to_S2,collapsed_to_S3
ppo,1,v1,ppo,4.0,0.02,0.0,static_s2,189.8066896249936,-178.57284665312918,0.829082415269645,0.1709175847303551,242.8570949194105,-171.04949213775373,0.8350940559667274,0.1649059440332726,243.10509906476668,-171.04949213775373,-166.27624008106258,-166.27624008106258,0.8350940559667274,0.8406725921043458,0.8406725921043458,0.1649059440332726,0.15932740789565417,0.15932740789565417,243.10509906476668,242.98946906522428,242.98946906522428,53.85897435897436,21.82051282051282,24.320512820512818,heuristic_hysteresis,-176.01624430893207,0.8368083892257197,static_s2,-166.27624008106258,True,False,True,False,False,False,False,False,False
ppo,1,v1,ppo,4.0,0.06,0.0,static_s2,179.4066896249936,-188.93017998646258,0.829082415269645,0.1709175847303551,242.8570949194105,-178.83920779946507,0.8290973137492874,0.1709026862507127,243.14278285195385,-178.83920779946507,-176.6762400810626,-176.6762400810626,0.8290973137492874,0.8406725921043458,0.8406725921043458,0.1709026862507127,0.15932740789565417,0.15932740789565417,243.14278285195385,242.98946906522428,242.98946906522428,69.23076923076924,25.961538461538463,4.8076923076923075,heuristic_disruption,-196.02245246101606,0.8257055750982706,static_s2,-176.6762400810626,True,False,True,False,False,False,False,False,False
ppo,1,v1,ppo,4.0,0.1,0.0,static_s2,169.00668962499427,-199.2875133197954,0.829082415269645,0.1709175847303551,242.8570949194105,-193.30959912750322,0.8178580195331921,0.18214198046680785,242.9240732870678,-193.30959912750322,-187.0762400810619,-187.0762400810619,0.8178580195331921,0.8406725921043458,0.8406725921043458,0.18214198046680785,0.15932740789565417,0.15932740789565417,242.9240732870678,242.98946906522428,242.98946906522428,70.97435897435896,26.179487179487182,2.8461538461538467,heuristic_disruption,-208.65045246101525,0.8257055750982706,static_s2,-187.0762400810619,False,False,True,False,False,False,False,False,False
ppo,1,v1,ppo,2.0,0.02,0.0,static_s2,92.30334481249692,-91.8757566598979,0.829082415269645,0.1709175847303551,242.8570949194105,-86.87138857968993,0.8337754933997455,0.16622450660025445,242.97090104383986,-86.87138857968993,-85.73812004053117,-85.73812004053117,0.8337754933997455,0.8406725921043458,0.8406725921043458,0.16622450660025445,0.15932740789565417,0.15932740789565417,242.97090104383986,242.98946906522428,242.98946906522428,62.79487179487179,24.19230769230769,13.012820512820513,heuristic_hysteresis,-93.2081221544662,0.8368083892257197,static_s2,-85.73812004053117,True,False,True,False,False,False,False,False,False
