phase,policy,algo,frame_stack,observation_version,w_bo,w_cost,w_disr,seed_count,reward_total_mean,reward_total_std,reward_total_ci95_low,reward_total_ci95_high,service_loss_total_mean,service_loss_total_std,service_loss_total_ci95_low,service_loss_total_ci95_high,shift_cost_total_mean,shift_cost_total_std,shift_cost_total_ci95_low,shift_cost_total_ci95_high,mean_disruption_fraction_mean,mean_disruption_fraction_std,mean_disruption_fraction_ci95_low,mean_disruption_fraction_ci95_high,fill_rate_mean,fill_rate_std,fill_rate_ci95_low,fill_rate_ci95_high,backorder_rate_mean,backorder_rate_std,backorder_rate_ci95_low,backorder_rate_ci95_high,ret_thesis_corrected_total_mean,ret_thesis_corrected_total_std,ret_thesis_corrected_total_ci95_low,ret_thesis_corrected_total_ci95_high,pct_steps_S1_mean,pct_steps_S1_std,pct_steps_S1_ci95_low,pct_steps_S1_ci95_high,pct_steps_S2_mean,pct_steps_S2_std,pct_steps_S2_ci95_low,pct_steps_S2_ci95_high,pct_steps_S3_mean,pct_steps_S3_std,pct_steps_S3_ci95_low,pct_steps_S3_ci95_high
heuristic_eval,heuristic_disruption,ppo,1,v1,1.0,0.02,0.0,3,-50.58411311525405,2.0963872308746203,-52.956398590113515,-48.21182764039458,44.270113115253956,2.0440789815226075,41.957019996809166,46.583206233698746,315.7,3.2140317359976134,312.062980707594,319.33701929240596,0.07437361301622292,0.00239031680289915,0.0716687149190024,0.07707851111344344,0.8257055750982706,0.008106157914282248,0.8165325938886179,0.8348785563079233,0.1742944249017293,0.008106157914282293,0.16512144369207649,0.18346740611138213,242.93371318674306,0.5007643188885097,242.36704501469382,243.5003813587923,0.0,0.0,0.0,0.0,78.57692307692308,1.2361660523067817,77.17806950292078,79.97577665092538,21.423076923076923,1.2361660523067846,20.02422334907462,22.821930497079226
heuristic_eval,heuristic_disruption,ppo,1,v1,1.0,0.06,0.0,3,-63.21211311525402,2.2029054677669384,-65.70493532229052,-60.71929090821752,44.270113115253956,2.0440789815226075,41.957019996809166,46.583206233698746,315.7,3.2140317359976134,312.062980707594,319.33701929240596,0.07437361301622292,0.00239031680289915,0.0716687149190024,0.07707851111344344,0.8257055750982706,0.008106157914282248,0.8165325938886179,0.8348785563079233,0.1742944249017293,0.008106157914282293,0.16512144369207649,0.18346740611138213,242.93371318674306,0.5007643188885097,242.36704501469382,243.5003813587923,0.0,0.0,0.0,0.0,78.57692307692308,1.2361660523067817,77.17806950292078,79.97577665092538,21.423076923076923,1.2361660523067846,20.02422334907462,22.821930497079226
heuristic_eval,heuristic_disruption,ppo,1,v1,1.0,0.1,0.0,3,-75.84011311525397,2.311666407174871,-78.45600991127367,-73.22421631923427,44.270113115253956,2.0440789815226075,41.957019996809166,46.583206233698746,315.7,3.2140317359976134,312.062980707594,319.33701929240596,0.07437361301622292,0.00239031680289915,0.0716687149190024,0.07707851111344344,0.8257055750982706,0.008106157914282248,0.8165325938886179,0.8348785563079233,0.1742944249017293,0.008106157914282293,0.16512144369207649,0.18346740611138213,242.93371318674306,0.5007643188885097,242.36704501469382,243.5003813587923,0.0,0.0,0.0,0.0,78.57692307692308,1.2361660523067817,77.17806950292078,79.97577665092538,21.423076923076923,1.2361660523067846,20.02422334907462,22.821930497079226
heuristic_eval,heuristic_disruption,ppo,1,v1,2.0,0.02,0.0,3,-94.85422623050788,4.140297647386416,-99.53941407454558,-90.16903838647018,44.270113115253956,2.0440789815226075,41.957019996809166,46.583206233698746,315.7,3.2140317359976134,312.062980707594,319.33701929240596,0.07437361301622292,0.00239031680289915,0.0716687149190024,0.07707851111344344,0.8257055750982706,0.008106157914282248,0.8165325938886179,0.8348785563079233,0.1742944249017293,0.008106157914282293,0.16512144369207649,0.18346740611138213,242.93371318674306,0.5007643188885097,242.36704501469382,243.5003813587923,0.0,0.0,0.0,0.0,78.57692307692308,1.2361660523067817,77.17806950292078,79.97577665092538,21.423076923076923,1.2361660523067846,20.02422334907462,22.821930497079226
heuristic_eval,heuristic_disruption,ppo,1,v1,2.0,0.06,0.0,3,-107.48222623050806,4.24557590501453,-112.28654763809331,-102.67790482292281,44.270113115253956,2.0440789815226075,41.957019996809166,46.583206233698746,315.7,3.2140317359976134,312.062980707594,319.33701929240596,0.07437361301622292,0.00239031680289915,0.0716687149190024,0.07707851111344344,0.8257055750982706,0.008106157914282248,0.8165325938886179,0.8348785563079233,0.1742944249017293,0.008106157914282293,0.16512144369207649,0.18346740611138213,242.93371318674306,0.5007643188885097,242.36704501469382,243.5003813587923,0.0,0.0,0.0,0.0,78.57692307692308,1.2361660523067817,77.17806950292078,79.97577665092538,21.423076923076923,1.2361660523067846,20.02422334907462,22.821930497079226
heuristic_eval,heuristic_disruption,ppo,1,v1,2.0,0.1,0.0,3,-120.11022623050773,4.352105343569596,-125.0350970461447,-115.18535541487077,44.270113115253956,2.0440789815226075,41.957019996809166,46.583206233698746,315.7,3.2140317359976134,312.062980707594,319.33701929240596,0.07437361301622292,0.00239031680289915,0.0716687149190024,0.07707851111344344,0.8257055750982706,0.008106157914282248,0.8165325938886179,0.8348785563079233,0.1742944249017293,0.008106157914282293,0.16512144369207649,0.18346740611138213,242.93371318674306,0.5007643188885097,242.36704501469382,243.5003813587923,0.0,0.0,0.0,0.0,78.57692307692308,1.2361660523067817,77.17806950292078,79.97577665092538,21.423076923076923,1.2361660523067846,20.02422334907462,22.821930497079226
heuristic_eval,heuristic_disruption,ppo,1,v1,4.0,0.02,0.0,3,-183.39445246101604,8.228369721854202,-192.70572934986845,-174.08317557216364,44.270113115253956,2.0440789815226075,41.957019996809166,46.583206233698746,315.7,3.2140317359976134,312.062980707594,319.33701929240596,0.07437361301622292,0.00239031680289915,0.0716687149190024,0.07707851111344344,0.8257055750982706,0.008106157914282248,0.8165325938886179,0.8348785563079233,0.1742944249017293,0.008106157914282293,0.16512144369207649,0.18346740611138213,242.93371318674306,0.5007643188885097,242.36704501469382,243.5003813587923,0.0,0.0,0.0,0.0,78.57692307692308,1.2361660523067817,77.17806950292078,79.97577665092538,21.423076923076923,1.2361660523067846,20.02422334907462,22.821930497079226
heuristic_eval,heuristic_disruption,ppo,1,v1,4.0,0.06,0.0,3,-196.02245246101606,8.33298941509586,-205.45211767765747,-186.59278724437465,44.270113115253956,2.0440789815226075,41.957019996809166,46.583206233698746,315.7,3.2140317359976134,312.062980707594,319.33701929240596,0.07437361301622292,0.00239031680289915,0.0716687149190024,0.07707851111344344,0.8257055750982706,0.008106157914282248,0.8165325938886179,0.8348785563079233,0.1742944249017293,0.008106157914282293,0.16512144369207649,0.18346740611138213,242.93371318674306,0.5007643188885097,242.36704501469382,243.5003813587923,0.0,0.0,0.0,0.0,78.57692307692308,1.2361660523067817,77.17806950292078,79.97577665092538,21.423076923076923,1.2361660523067846,20.02422334907462,22.821930497079226
heuristic_eval,heuristic_disruption,ppo,1,v1,4.0,0.1,0.0,3,-208.65045246101525,8.438270729519974,-218.19925470029452,-199.10165022173598,44.270113115253956,2.0440789815226075,41.957019996809166,46.583206233698746,315.7,3.2140317359976134,312.062980707594,319.33701929240596,0.07437361301622292,0.00239031680289915,0.0716687149190024,0.07707851111344344,0.8257055750982706,0.008106157914282248,0.8165325938886179,0.8348785563079233,0.1742944249017293,0.008106157914282293,0.16512144369207649,0.18346740611138213,242.93371318674306,0.5007643188885097,242.36704501469382,243.5003813587923,0.0,0.0,0.0,0.0,78.57692307692308,1.2361660523067817,77.17806950292078,79.97577665092538,21.423076923076923,1.2361660523067846,20.02422334907462,22.821930497079226
heuristic_eval,heuristic_hysteresis,ppo,1,v1,1.0,0.02,0.0,3,-51.804061077232916,1.3228562862955788,-53.30101388589712,-50.30710826856871,41.404061077233,1.3228562862955828,39.90710826856879,42.901013885897214,520.0,0.0,520.0,520.0,0.07363734176593952,0.0017378675201741023,0.0716707595359862,0.07560392399589283,0.8368083892257197,0.005666485306283705,0.8303961574645135,0.8432206209869259,0.16319161077428038,0.005666485306283671,0.15677937901307418,0.16960384253548658,243.08434378117136,0.3186836420128814,242.7237192916265,243.4449682707162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
