algo,reward_mode,reward_family,frame_stack,observation_version,learned_policy,w_bo,w_cost,w_disr,best_static_policy,static_reward_gap_best_minus_s1,random_reward_mean,random_fill_rate_mean,random_backorder_rate_mean,random_ret_thesis_corrected_total_mean,learned_reward_mean,learned_fill_rate_mean,learned_backorder_rate_mean,learned_ret_thesis_corrected_total_mean,ppo_reward_mean,static_s2_reward_mean,garrido_cf_s2_reward_mean,best_static_reward_mean,best_garrido_reward_mean,ppo_fill_rate_mean,static_s2_fill_rate_mean,garrido_cf_s2_fill_rate_mean,best_static_fill_rate_mean,best_garrido_fill_rate_mean,ppo_backorder_rate_mean,static_s2_backorder_rate_mean,garrido_cf_s2_backorder_rate_mean,best_static_backorder_rate_mean,best_garrido_backorder_rate_mean,ppo_ret_thesis_corrected_total_mean,static_s2_ret_thesis_corrected_total_mean,garrido_cf_s2_ret_thesis_corrected_total_mean,best_static_ret_thesis_corrected_total_mean,best_garrido_ret_thesis_corrected_total_mean,ppo_ret_unified_total_mean,static_s2_ret_unified_total_mean,garrido_cf_s2_ret_unified_total_mean,best_static_ret_unified_total_mean,best_garrido_ret_unified_total_mean,ppo_ret_garrido2024_sigmoid_total_mean,static_s2_ret_garrido2024_sigmoid_total_mean,garrido_cf_s2_ret_garrido2024_sigmoid_total_mean,best_static_ret_garrido2024_sigmoid_total_mean,best_garrido_ret_garrido2024_sigmoid_total_mean,ppo_pct_steps_S1_mean,ppo_pct_steps_S2_mean,ppo_pct_steps_S3_mean,best_garrido_policy,best_heuristic_policy,best_heuristic_reward_mean,best_heuristic_fill_rate_mean,best_baseline_policy,best_baseline_reward_mean,learned_beats_random,learned_beats_best_static,learned_beats_best_heuristic,learned_beats_best_baseline,ppo_beats_static_s2,ppo_beats_garrido_cf_s2,ppo_beats_best_garrido,ppo_beats_best_static,ppo_meets_garrido_cf_s2_fill_rate,ppo_meets_unified_acceptance_gate,shift_collapse_flag,collapsed_to_S1,collapsed_to_S2,collapsed_to_S3
ppo,ReT_unified_v1,resilience_index,1,v5,ppo,1.0,0.02,0.0,garrido_cf_s3,92.34476369858567,453.2347004656038,0.7938929570010586,0.20610704299894153,849.2415649213981,455.3646770056254,0.7992005325953365,0.2007994674046635,850.0703331706763,455.3646770056254,452.11449207168863,446.2280579490416,453.8518619449613,453.8518619449613,0.7992005325953365,0.7923327108980157,0.7873181426142667,0.7946254838274732,0.7946254838274732,0.2007994674046635,0.20766728910198431,0.21268185738573323,0.20537451617252667,0.20537451617252667,850.0703331706763,850.1162544245932,849.2982120909159,849.4678224577942,849.4678224577942,455.3646770056254,452.11449207168863,446.2280579490416,453.8518619449613,453.8518619449613,499.9501413180378,507.0400469449148,502.2907738411629,478.4312973846883,478.4312973846883,41.82783882783883,42.64102564102564,15.531135531135531,garrido_cf_s3,heuristic_cycle_guard,451.7931830798603,0.7951094791495512,garrido_cf_s3,453.8518619449613,True,True,True,True,True,True,True,True,True,True,none,False,False,False
