phase,policy,algo,reward_mode,reward_family,frame_stack,observation_version,seed,episode,eval_seed,w_bo,w_cost,w_disr,steps,reward_total,service_loss_total,shift_cost_total,mean_disruption_fraction,fill_rate,backorder_rate,ret_thesis_corrected_total,ret_unified_total,ret_garrido2024_raw_total,ret_garrido2024_train_total,ret_garrido2024_sigmoid_total,order_level_ret_mean,demanded_total,delivered_total,backorder_qty_total,flow_fill_rate,flow_backorder_rate,fill_rate_state_terminal,backorder_rate_state_terminal,pct_steps_S1,pct_steps_S2,pct_steps_S3
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,1,80011,1.0,0.02,0.0,910,440.5085047838751,0.0,0.0,0.0,0.7891238670694865,0.21087613293051355,846.9603417682432,440.5085047838751,1198.7949730478024,1066.419093385011,516.0478493306586,0.17547595382150732,4530002.0,3774562.0,2718638.0,0.39985942611062864,0.6001405738893714,0.7897280966767372,0.21027190332326284,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,2,80012,1.0,0.02,0.0,910,437.4535084185042,0.0,0.0,0.0,0.7808549066827213,0.21914509331727872,848.4991294786347,437.4535084185042,1090.389694701496,921.2269853924955,494.7054432800124,0.1713461051710458,4552136.0,3788995.0,2734655.0,0.3992589412970087,0.6007410587029913,0.7814569536423841,0.2185430463576159,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,3,80013,1.0,0.02,0.0,910,450.34295967790285,0.0,0.0,0.0,0.7835051546391752,0.21649484536082475,846.7094449459511,450.34295967790285,1207.8147297379885,1066.6249628119579,517.35359928565,0.17328014368024003,4550057.0,3767735.0,2614966.0,0.42528939747348216,0.5747106025265178,0.7841115827774409,0.21588841722255914,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,4,80014,1.0,0.02,0.0,910,457.30066210596704,0.0,0.0,0.0,0.8031306441902468,0.19686935580975318,848.1669903662678,457.30066210596704,1196.8107523288177,1067.949305596763,515.7575032773279,0.19298399178320189,4538311.0,3884165.0,2581036.0,0.43127828833237736,0.5687217116676226,0.8031306441902468,0.19686935580975315,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,5,80015,1.0,0.02,0.0,910,470.47674988639443,0.0,0.0,0.0,0.8007224563515954,0.19927754364840455,850.4652836475868,470.47674988639443,1139.3276579085752,969.8863989131061,504.53579010171137,0.19871733821440143,4560751.0,3855386.0,2468806.0,0.45868432633134326,0.5413156736686567,0.8013245033112583,0.1986754966887417,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,6,80016,1.0,0.02,0.0,910,479.01348492793613,0.0,0.0,0.0,0.8266104756170981,0.1733895243829019,858.7825199875869,479.01348492793613,1106.7724299563633,979.3576209787911,498.37055315882867,0.18450861827911383,4532565.0,4031662.0,2398106.0,0.47091635751500527,0.5290836424849947,0.827212522576761,0.17278747742323902,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,7,80017,1.0,0.02,0.0,910,463.67161689056866,0.0,0.0,0.0,0.7916917519566526,0.20830824804334735,849.905546288778,463.67161689056866,1093.49611751081,930.253373846393,495.14992109758515,0.17853334529609644,4531450.0,3803464.0,2530150.0,0.4416467135243686,0.5583532864756314,0.7916917519566526,0.20830824804334738,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,8,80018,1.0,0.02,0.0,910,435.26036864758726,0.0,0.0,0.0,0.7609873570138471,0.23901264298615288,846.3791124820289,435.26036864758726,1113.0592759618614,988.8373656480675,499.1486856990125,0.17225793840453504,4533064.0,3700034.0,2762117.0,0.39067328411864466,0.6093267158813553,0.7615894039735099,0.23841059602649006,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,9,80019,1.0,0.02,0.0,910,455.79456916089356,0.0,0.0,0.0,0.8034083992696287,0.1965916007303713,851.2733720341748,455.79456916089356,1113.8800282100092,976.0576848466939,499.4030184507575,0.1803541930799439,4580708.0,3869831.0,2585506.0,0.43556629237227085,0.5644337076277292,0.8040170419963482,0.19598295800365187,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,10,80020,1.0,0.02,0.0,910,483.40213144047993,0.0,0.0,0.0,0.8410596026490066,0.1589403973509934,846.7397135992092,483.40213144047993,1213.0822973133502,1070.6473580948298,518.7928146688132,0.20762456886898994,4542550.0,4022366.0,2379805.0,0.476108133097049,0.523891866902951,0.8416616496086695,0.1583383503913305,0.0,100.0,0.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,1,80011,1.0,0.02,0.0,910,437.57850195920673,0.0,0.0,0.0,0.7933534743202417,0.20664652567975828,845.5259085930135,437.57850195920673,1075.1247520640113,1060.1018138181762,490.6199993022577,0.18560102955416324,4545060.0,3808450.0,2646237.0,0.4177773230716426,0.5822226769283574,0.7939577039274924,0.20604229607250754,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,2,80012,1.0,0.02,0.0,910,454.68922819968196,0.0,0.0,0.0,0.7953040337146298,0.20469596628537023,848.5983551608804,454.68922819968196,964.4323337287317,920.7370559130777,466.0983241129605,0.17799552733044555,4572834.0,3869155.0,2611896.0,0.4288233511209898,0.5711766488790102,0.7959060806742926,0.20409391932570742,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,3,80013,1.0,0.02,0.0,910,462.0815528130091,0.0,0.0,0.0,0.8065494238932687,0.19345057610673133,848.8485942831479,462.0815528130091,1092.167738201965,1063.472878653754,493.8028972921088,0.18868545066701337,4540418.0,3854847.0,2511045.0,0.44695730657397625,0.5530426934260237,0.8065494238932687,0.19345057610673136,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,4,80014,1.0,0.02,0.0,910,466.6563720338229,0.0,0.0,0.0,0.8085490668272125,0.1914509331727875,847.3118235647909,466.6563720338229,1064.1729917171124,1062.3686662819173,488.31005537993246,0.18195341558871025,4538406.0,3906868.0,2505646.0,0.4479017522892399,0.5520982477107601,0.8085490668272125,0.19145093317278747,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,5,80015,1.0,0.02,0.0,910,439.0546837574721,0.0,0.0,0.0,0.7826610475617098,0.21733895243829016,843.3803902615015,439.0546837574721,957.373117589279,924.2445142342978,463.94808162059974,0.17413875391415087,4527820.0,3750399.0,2688337.0,0.4062623955899307,0.5937376044100693,0.7832630945213727,0.21673690547862734,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,6,80016,1.0,0.02,0.0,910,444.3478273546343,0.0,0.0,0.0,0.7784467188440698,0.2215532811559302,848.6942106962744,444.3478273546343,1077.0086555042574,1061.382288144828,490.8446877203353,0.18805269361029117,4544692.0,3839495.0,2647263.0,0.4175044205415901,0.5824955794584099,0.7784467188440698,0.22155328115593018,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,7,80017,1.0,0.02,0.0,910,447.3482529270533,0.0,0.0,0.0,0.8001204093919325,0.19987959060806748,851.9454709810668,447.3482529270533,1100.5025002766931,1057.4428181843832,495.2973869934691,0.17121810794913825,4523523.0,3831769.0,2578655.0,0.42994542085891907,0.5700545791410809,0.8007224563515954,0.19927754364840458,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,8,80018,1.0,0.02,0.0,910,442.1627930400828,0.0,0.0,0.0,0.8115593016255268,0.1884406983744732,847.3035319656788,442.1627930400828,1081.4736628892367,1057.7498175214823,491.6647223884836,0.18955569248358958,4539244.0,3916573.0,2628014.0,0.4210458834114227,0.5789541165885773,0.8121613485851896,0.18783865141481035,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,9,80019,1.0,0.02,0.0,910,419.87322570075463,0.0,0.0,0.0,0.7559342665855143,0.24406573341448567,846.7582465797179,419.87322570075463,1074.211456886282,1061.0989533132004,489.58919054402895,0.15805842290805422,4528972.0,3618256.0,2839641.0,0.3730053972512968,0.6269946027487032,0.7559342665855143,0.2440657334144857,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,10,80020,1.0,0.02,0.0,910,471.5023120698419,0.0,0.0,0.0,0.7928958458759783,0.20710415412402172,848.0276512913265,471.5023120698419,1082.9048301350397,1062.907789728111,491.94855723697924,0.18078323187278578,4581197.0,3857678.0,2489149.0,0.456659689596409,0.543340310403591,0.7934978928356412,0.20650210716435882,0.0,0.0,100.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v5,11,1,80011,1.0,0.02,0.0,910,362.20683056504095,0.0,0.0,0.0,0.659214501510574,0.34078549848942596,850.6260800218206,362.20683056504095,1330.4307851702802,910.0363333560747,540.3446459878418,0.1168222523188298,4560114.0,3259356.0,3277666.0,0.2812315657020855,0.7187684342979145,0.6598187311178247,0.3401812688821752,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v5,11,2,80012,1.0,0.02,0.0,910,331.1765308685811,0.0,0.0,0.0,0.5821794099939795,0.41782059000602045,844.7081495738664,331.1765308685811,1342.9536179325682,882.2558094953475,542.420035739383,0.10775102761234533,4623179.0,3025140.0,3522122.0,0.23816014910951966,0.7618398508904803,0.5821794099939795,0.41782059000602045,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v5,11,3,80013,1.0,0.02,0.0,910,377.7786982019622,0.0,0.0,0.0,0.6791995148574894,0.3208004851425106,856.8808648188453,377.7786982019622,1349.728463255194,903.4744234837815,543.4840156068233,0.1348954774631427,4505887.0,3287562.0,3137128.0,0.30377126634556084,0.6962287336544392,0.679805942995755,0.32019405700424497,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v5,11,4,80014,1.0,0.02,0.0,910,340.7763990702361,0.0,0.0,0.0,0.6164960866947622,0.3835039133052378,844.0433606525226,340.7763990702361,1308.4972617991405,934.7217755018803,536.4187908080702,0.12182202850927387,4534809.0,3092092.0,3383015.0,0.2539895285556679,0.7460104714443321,0.617098133654425,0.38290186634557494,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v5,11,5,80015,1.0,0.02,0.0,910,360.84391401291185,0.0,0.0,0.0,0.6164960866947622,0.3835039133052378,842.8564913768714,360.84391401291185,1350.8382146600509,888.9746232942078,543.6459731365184,0.12315640769072037,4508903.0,3029767.0,3259885.0,0.2770115036850427,0.7229884963149573,0.617098133654425,0.38290186634557494,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v5,11,6,80016,1.0,0.02,0.0,910,356.19958154910813,0.0,0.0,0.0,0.6207104154124021,0.37928958458759787,850.2597024103484,356.19958154910813,1339.6590624419887,901.2878673392601,541.882558639922,0.12334599660481615,4543596.0,3177451.0,3307680.0,0.272012740569364,0.727987259430636,0.6213124623720649,0.378687537627935,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v5,11,7,80017,1.0,0.02,0.0,910,341.91127227664543,0.0,0.0,0.0,0.6213124623720649,0.37868753762793506,850.8766880785107,341.91127227664543,1341.0875609941684,883.8105099515922,542.1011611755061,0.10433705290469421,4569334.0,3120286.0,3431828.0,0.24894350030004375,0.7510564996999562,0.6219145093317279,0.37808549066827213,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v5,11,8,80018,1.0,0.02,0.0,910,349.93183544674054,0.0,0.0,0.0,0.6309452137266707,0.3690547862733293,849.723228240606,349.93183544674054,1346.6753537939549,893.9173771978906,543.0214584558437,0.11960007734986018,4548635.0,3169996.0,3297769.0,0.2749981038267524,0.7250018961732476,0.6315472606863335,0.36845273931366646,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v5,11,9,80019,1.0,0.02,0.0,910,347.37605112211537,0.0,0.0,0.0,0.6232501521606817,0.3767498478393183,848.2241200001232,347.37605112211537,1360.9549020131512,902.3929785469606,545.3079045790333,0.12499196550277039,4564897.0,3102714.0,3388648.0,0.2576726265674779,0.7423273734325221,0.623858794887401,0.3761412051125989,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v5,11,10,80020,1.0,0.02,0.0,910,348.1104240451758,0.0,0.0,0.0,0.6291390728476821,0.3708609271523179,847.3041644376289,348.1104240451758,1330.3589999518767,899.870880100857,540.3295833880222,0.13576251134355036,4552442.0,3139756.0,3327147.0,0.26915115008604173,0.7308488499139583,0.629741119807345,0.370258880192655,100.0,0.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,1,80011,1.0,0.02,0.0,910,476.9743180528718,0.0,0.0,0.0,0.8235649546827795,0.17643504531722054,847.0308081256755,476.9743180528718,1189.8035471753142,1052.8352612565166,514.3197217568362,0.19051407686404667,4553500.0,3944115.0,2501033.0,0.4507449214889645,0.5492550785110355,0.8235649546827795,0.17643504531722054,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,2,80012,1.0,0.02,0.0,910,452.72385936362764,0.0,0.0,0.0,0.7772426249247442,0.22275737507525584,848.3894545047501,452.72385936362764,1064.5440825783944,905.8776831829108,488.84037367712983,0.17544085184940827,4586809.0,3806311.0,2712188.0,0.4086982911213438,0.5913017088786562,0.7772426249247442,0.22275737507525586,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,3,80013,1.0,0.02,0.0,910,425.3005986214982,0.0,0.0,0.0,0.7683444511825348,0.2316555488174652,845.1552981908668,425.3005986214982,1180.9745105533564,1054.1075204233446,512.2156275801891,0.16572111689356175,4547040.0,3702662.0,2814454.0,0.3810360146380942,0.6189639853619058,0.7689508793208004,0.23104912067919953,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,4,80014,1.0,0.02,0.0,910,438.7702969178252,0.0,0.0,0.0,0.7826610475617098,0.21733895243829016,848.6726845124819,438.7702969178252,1156.2957003121792,1052.5457374422465,507.5679684847711,0.16896456784130912,4542113.0,3799646.0,2709684.0,0.4034309582346366,0.5965690417653634,0.7826610475617098,0.21733895243829018,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,5,80015,1.0,0.02,0.0,910,435.8965200668854,0.0,0.0,0.0,0.7898856110776641,0.21011438892233592,848.5518189501499,435.8965200668854,1062.628503271653,940.8817091364571,488.8084795715497,0.16510147447512658,4553660.0,3806683.0,2710343.0,0.40479899685088483,0.5952010031491152,0.7904876580373269,0.2095123419626731,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,6,80016,1.0,0.02,0.0,910,451.5219188128164,0.0,0.0,0.0,0.7808549066827213,0.21914509331727872,850.7646979056676,451.5219188128164,1079.998058404321,951.3005986768428,492.5765211384333,0.1600391332892156,4562139.0,3866472.0,2682587.0,0.41198920067976885,0.5880107993202311,0.7814569536423841,0.2185430463576159,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,7,80017,1.0,0.02,0.0,910,424.0407052624801,0.0,0.0,0.0,0.7742323901264299,0.22576760987357014,842.7423453018979,424.0407052624801,1069.2115368749273,906.8052058462412,489.85244132723545,0.17741474657309922,4472053.0,3670036.0,2721440.0,0.3914562282692088,0.6085437717307912,0.7742323901264299,0.22576760987357014,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,8,80018,1.0,0.02,0.0,910,414.4207748918981,0.0,0.0,0.0,0.75316074653823,0.24683925346177005,845.1499103012122,414.4207748918981,1060.5671537647731,919.3753515992717,488.08796203571194,0.1524810393859495,4615430.0,3747797.0,2938038.0,0.36343135959163064,0.6365686404083694,0.7537627934978928,0.24623720650210718,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,9,80019,1.0,0.02,0.0,910,437.5832767909635,0.0,0.0,0.0,0.8027997565429092,0.19720024345709075,853.9343945146569,437.5832767909635,1099.842379070873,964.3329111986776,496.20816373348885,0.1766376802977672,4559701.0,3844522.0,2749746.0,0.3969459839581586,0.6030540160418414,0.8027997565429092,0.1972002434570907,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v5,11,10,80020,1.0,0.02,0.0,910,451.7730552147967,0.0,0.0,0.0,0.7838651414810356,0.2161348585189644,845.2070884768971,451.7730552147967,1183.0500735734138,1055.3511492926696,512.9024101135863,0.17329198531468026,4515967.0,3754611.0,2641149.0,0.41515316653111056,0.5848468334688894,0.7844671884406984,0.21553281155930162,0.0,100.0,0.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,1,80011,1.0,0.02,0.0,910,454.12260847731676,0.0,0.0,0.0,0.7806646525679758,0.2193353474320242,853.9214796839444,454.12260847731676,1028.434789525552,1036.3642367111563,480.0233154574484,0.1815781730706887,4551649.0,3764292.0,2613460.0,0.42582127927702684,0.5741787207229732,0.7812688821752266,0.21873111782477342,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,2,80012,1.0,0.02,0.0,910,420.35875265391724,0.0,0.0,0.0,0.7429259482239614,0.2570740517760386,842.0119536918288,420.35875265391724,952.8993167132352,913.3041362648612,462.5980883810019,0.15704391438408985,4547394.0,3624522.0,2820766.0,0.3796961512461863,0.6203038487538137,0.7435279951836243,0.25647200481637566,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,3,80013,1.0,0.02,0.0,910,410.5712570573075,0.0,0.0,0.0,0.7550030321406913,0.2449969678593087,846.9511872805759,410.5712570573075,1048.4323076889643,1039.6463093560235,484.200903205454,0.15435548584408468,4539686.0,3638073.0,2916571.0,0.3575390456520561,0.6424609543479439,0.7556094602789569,0.24439053972104305,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,4,80014,1.0,0.02,0.0,910,468.19061216260036,0.0,0.0,0.0,0.8223961468994582,0.17760385310054183,850.1235645091834,468.19061216260036,1031.3473233829307,1036.0000386111374,480.73307829389523,0.19161465701591818,4541645.0,3967836.0,2502437.0,0.44900206863372194,0.5509979313662781,0.8223961468994582,0.17760385310054183,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,5,80015,1.0,0.02,0.0,910,467.13770532042344,0.0,0.0,0.0,0.8163756773028297,0.18362432269717033,847.4214327591486,467.13770532042344,968.8922564371319,951.0222224550835,466.543668359484,0.1999921356589602,4529405.0,3890846.0,2485723.0,0.4512031933554187,0.5487968066445813,0.8169777242624925,0.18302227573750754,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,6,80016,1.0,0.02,0.0,910,430.9729599449233,0.0,0.0,0.0,0.7537627934978928,0.24623720650210723,852.8167926142,430.9729599449233,1028.1182466652695,1036.6462911344042,479.7254561823243,0.15184875294104602,4558517.0,3748119.0,2747969.0,0.3971791703310529,0.6028208296689471,0.7543648404575557,0.2456351595424443,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,7,80017,1.0,0.02,0.0,910,424.3898769023733,0.0,0.0,0.0,0.7621914509331728,0.23780854906682725,846.9879276306416,424.3898769023733,1058.4640310760612,1034.4239789608644,486.00532328716713,0.16090958341474565,4555816.0,3704352.0,2828377.0,0.3791722492743341,0.6208277507256659,0.7621914509331728,0.23780854906682722,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,8,80018,1.0,0.02,0.0,910,444.97459217036544,0.0,0.0,0.0,0.7700180614087899,0.22998193859121008,849.4849828069792,444.97459217036544,996.7195144797159,979.4921480435438,472.7001336674802,0.17316232742549723,4572062.0,3776655.0,2688183.0,0.4120414377582806,0.5879585622417194,0.7706201083684527,0.22937989163154726,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,9,80019,1.0,0.02,0.0,910,467.66450602432536,0.0,0.0,0.0,0.8058429701765064,0.1941570298234936,848.3412789554936,467.66450602432536,1043.5830103414087,1031.1270182410633,482.8268322447932,0.18501945503218087,4552578.0,3850473.0,2573376.0,0.4347431279595868,0.5652568720404132,0.8064516129032258,0.1935483870967742,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v5,11,10,80020,1.0,0.02,0.0,910,473.17337315055795,0.0,0.0,0.0,0.8121613485851896,0.18783865141481038,851.6767919857907,473.17337315055795,1045.5481637254877,1038.4279288864163,483.5209579140772,0.19205183285183974,4578223.0,3935756.0,2517187.0,0.4501825271508181,0.5498174728491819,0.8121613485851896,0.18783865141481035,0.0,0.0,100.0
random_eval,random,ppo,ReT_unified_v1,resilience_index,1,v5,11,1,80011,1.0,0.02,0.0,910,448.3960106495775,0.0,0.0,0.0,0.7903323262839879,0.20966767371601214,844.9218568667869,448.3960106495775,1231.3526628241111,1069.2637264585728,522.1552917630873,0.17205395594051198,4555147.0,3803067.0,2638569.0,0.4207499779919287,0.5792500220080713,0.7909365558912387,0.20906344410876132,33.62637362637363,32.637362637362635,33.73626373626374
random_eval,random,ppo,ReT_unified_v1,resilience_index,1,v5,11,2,80012,1.0,0.02,0.0,910,433.9813202504722,0.0,0.0,0.0,0.7549668874172185,0.2450331125827815,847.7149049952311,433.9813202504722,1065.7008717968454,932.7391259076612,489.5603844600314,0.17071761958041687,4587700.0,3715012.0,2828419.0,0.3834777775355843,0.6165222224644157,0.7549668874172185,0.24503311258278146,32.08791208791209,33.62637362637363,34.285714285714285
random_eval,random,ppo,ReT_unified_v1,resilience_index,1,v5,11,3,80013,1.0,0.02,0.0,910,428.0356203122902,0.0,0.0,0.0,0.7774408732565191,0.22255912674348088,846.9103780079269,428.0356203122902,1221.5255930736266,1065.152150260877,520.0310303133064,0.17043624588470663,4523875.0,3717139.0,2742123.0,0.3938552678842806,0.6061447321157194,0.7780473013947847,0.22195269860521527,33.84615384615385,34.94505494505494,31.208791208791208
