seed,algo,reward_mode,reward_family,w_bo,w_cost,w_disr,episode_index,timesteps,progress_fraction,episode_reward,episode_length,time_elapsed_seconds
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,25,22750,0.2275,461.91992,910,45.343625
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,26,23660,0.2366,442.998524,910,47.135042
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,27,24570,0.2457,449.981289,910,48.722716
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,28,25480,0.2548,455.777623,910,50.572932
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,29,26390,0.2639,459.794832,910,52.361053
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,30,27300,0.273,469.453802,910,54.196932
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,31,28210,0.2821,472.877607,910,56.050272
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,32,29120,0.2912,447.277976,910,57.875867
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,33,30030,0.3003,453.819344,910,59.712855
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,34,30940,0.3094,487.246857,910,61.501585
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,35,31850,0.3185,469.327006,910,63.324827
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,36,32760,0.3276,416.072634,910,64.895786
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,37,33670,0.3367,456.527195,910,66.732501
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,38,34580,0.3458,470.639275,910,68.629218
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,39,35490,0.3549,440.665466,910,70.394659
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,40,36400,0.364,455.248762,910,72.170167
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,41,37310,0.3731,465.00207,910,74.037631
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,42,38220,0.3822,456.833182,910,75.881455
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,43,39130,0.3913,421.521683,910,77.749764
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,44,40040,0.4004,489.898602,910,79.824781
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,45,40950,0.4095,438.365608,910,81.419321
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,46,41860,0.4186,409.05096,910,83.40287
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,47,42770,0.4277,427.701305,910,85.314247
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,48,43680,0.4368,443.685501,910,87.136952
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,49,44590,0.4459,453.852588,910,88.950134
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,50,45500,0.455,436.955508,910,90.805392
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,51,46410,0.4641,437.55909,910,92.689372
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,52,47320,0.4732,433.511564,910,94.590942
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,53,48230,0.4823,440.845213,910,96.449539
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,54,49140,0.4914,444.910062,910,98.006614
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,55,50050,0.5005,487.128828,910,99.913115
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,56,50960,0.5096,458.764817,910,101.774933
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,57,51870,0.5187,448.331234,910,103.676781
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,58,52780,0.5278,482.094445,910,105.539653
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,59,53690,0.5369,481.512166,910,107.327577
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,60,54600,0.546,477.540821,910,109.239679
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,61,55510,0.5551,469.541234,910,111.102237
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,62,56420,0.5642,445.890682,910,113.053119
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,63,57330,0.5733,432.209542,910,114.63368
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,64,58240,0.5824,449.609215,910,116.425302
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,65,59150,0.5915,427.242621,910,118.195679
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,66,60060,0.6006,451.254191,910,120.086846
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,67,60970,0.6097,457.336317,910,121.965106
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,68,61880,0.6188,428.523795,910,123.784515
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,69,62790,0.6279,424.965454,910,125.546271
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,70,63700,0.637,486.621593,910,127.378519
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,71,64610,0.6461,440.13655,910,129.254169
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,72,65520,0.6552,460.066382,910,130.843771
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,73,66430,0.6643,446.281703,910,132.646284
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,74,67340,0.6734,432.368609,910,134.399867
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,75,68250,0.6825,463.541906,910,136.214679
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,76,69160,0.6916,425.557788,910,138.074857
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,77,70070,0.7007,437.532489,910,139.918771
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,78,70980,0.7098,432.788603,910,141.764716
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,79,71890,0.7189,463.352312,910,143.534272
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,80,72800,0.728,467.026751,910,145.395851
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,81,73710,0.7371,464.233744,910,147.046554
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,82,74620,0.7462,450.785765,910,148.876911
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,83,75530,0.7553,463.079491,910,150.669227
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,84,76440,0.7644,425.451337,910,152.442198
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,85,77350,0.7735,446.968847,910,154.272811
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,86,78260,0.7826,447.956605,910,156.226703
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,87,79170,0.7917,447.200413,910,158.249045
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,88,80080,0.8008,466.473976,910,160.184547
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,89,80990,0.8099,470.186595,910,162.073415
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,90,81900,0.819,432.35396,910,163.683317
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,91,82810,0.8281,476.913271,910,165.565994
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,92,83720,0.8372,452.614918,910,167.425524
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,93,84630,0.8463,503.123592,910,169.267684
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,94,85540,0.8554,457.331978,910,171.21132
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,95,86450,0.8645,460.499414,910,173.089081
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,96,87360,0.8736,442.460975,910,175.046453
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,97,88270,0.8827,455.47379,910,176.841785
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,98,89180,0.8918,457.120222,910,178.644209
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,99,90090,0.9009,436.758477,910,180.197416
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,100,91000,0.91,456.597376,910,182.031102
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,101,91910,0.9191,443.779596,910,183.925519
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,102,92820,0.9282,470.718504,910,185.845821
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,103,93730,0.9373,467.840227,910,187.658672
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,104,94640,0.9464,465.266298,910,189.477669
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,105,95550,0.9555,437.311583,910,191.295798
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,106,96460,0.9646,430.840433,910,193.121764
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,107,97370,0.9737,444.530213,910,194.893027
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,108,98280,0.9828,451.838636,910,196.382787
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,109,99190,0.9919,429.668069,910,198.145337
33,ppo,ReT_unified_v1,resilience_index,1.0,0.02,0.0,110,100100,1.0,465.357374,910,199.966028
