state_id,campaign_id,buffer_level,reference_action,optimal_action,budget_lambda,obs_buffer_level_fraction,obs_effective_shift_fraction,obs_pending_shift_fraction,obs_raw_material_wdc,obs_raw_material_al,obs_rations_al,obs_rations_sb,obs_rations_sb_dispatch,obs_rations_cssu,obs_rations_theatre,obs_pending_batch,obs_in_transit,obs_pending_backorder_qty,obs_pending_backorder_count,obs_oldest_backorder_age_hours,obs_previous_week_demanded,obs_previous_week_produced,obs_previous_week_delivered,obs_rolling_fill_rate_4w,obs_previous_week_capacity_utilization,obs_fraction_operations_down,obs_previous_week_downtime_hours,obs_week_phase_sin,obs_week_phase_cos
I0:l-cal-016-700016:w1,l-cal-016-700016,0,1,0,0.0,0.0,0.5,0.5,1538784.0,0.0,0.0,7690.0,0.0,0.0,0.0,1000.0,7355.0,0.0,0.0,0.0,22310.0,20744.0,14955.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-016-700016:w99,l-cal-016-700016,0,1,0,0.0,0.0,0.5,0.5,1910784.0,342294.0,0.0,657627.0,0.0,0.0,0.0,4430.5,5120.0,0.0,0.0,0.0,15092.0,20744.0,14925.0,1.0,0.6742069721221924,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-017-700017:w1,l-cal-017-700017,0,1,0,0.0,0.0,0.5,0.5,1573884.0,0.0,0.0,12489.0,0.0,0.0,0.0,1000.0,4971.0,2576.0,1.0,71.80000305175781,20087.0,21513.0,12540.0,0.8717578649520874,0.72175532579422,0.07692307978868484,93.2359848022461,0.1205366775393486,0.9927088618278503
I0:l-cal-017-700017:w99,l-cal-017-700017,0,1,0,0.0,0.0,0.5,0.5,1375896.0,372000.0,0.0,430206.0,0.0,0.0,0.0,1211.5,4939.0,12664.0,5.0,191.8000030517578,15041.0,0.0,4838.0,0.805683434009552,0.0,0.23076923191547394,558.5525512695312,-0.5680647492408752,0.8229838609695435
I0:l-cal-018-700018:w1,l-cal-018-700018,0,1,0,0.0,0.0,0.5,0.5,1550718.0,0.0,0.0,17529.0,0.0,0.0,0.0,1000.0,4924.0,0.0,0.0,0.0,12471.0,20872.0,7547.0,1.0,0.6855078339576721,0.0,25.0,0.1205366775393486,0.9927088618278503
I0:l-cal-018-700018:w99,l-cal-018-700018,0,1,0,0.0,0.0,0.5,0.5,2280000.0,231720.0,0.0,847446.0,0.0,0.0,0.0,1584.0,10056.0,0.0,0.0,0.0,15015.0,21617.0,14981.0,1.0,0.7025806307792664,0.0,1.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-019-700019:w1,l-cal-019-700019,0,1,0,0.0,0.0,0.5,0.5,1538784.0,0.0,0.0,15081.0,0.0,0.0,0.0,1000.0,4879.0,0.0,0.0,0.0,14919.0,20744.0,10040.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-019-700019:w99,l-cal-019-700019,0,1,0,0.0,0.0,0.5,0.5,1908000.0,125856.0,0.0,765878.0,0.0,0.0,0.0,4428.5,12360.0,0.0,0.0,0.0,17609.0,25640.0,15367.0,1.0,0.8333333134651184,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-020-700020:w1,l-cal-020-700020,0,1,2,0.0,0.0,0.5,0.5,1546464.0,0.0,0.0,15186.0,0.0,0.0,0.0,1000.0,4885.0,0.0,0.0,0.0,14814.0,20872.0,9929.0,1.0,0.6855078339576721,0.07692307978868484,88.80000305175781,0.1205366775393486,0.9927088618278503
I0:l-cal-020-700020:w99,l-cal-020-700020,0,1,1,0.0,0.0,0.5,0.5,1188774.0,59688.0,0.0,760201.0,0.0,0.0,0.0,3643.0,10026.0,0.0,0.0,0.0,15022.0,25057.0,14962.0,1.0,0.8143850564956665,0.0,49.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-021-700021:w1,l-cal-021-700021,0,1,0,0.0,0.0,0.5,0.5,1578186.0,0.0,0.0,17544.0,0.0,0.0,0.0,1000.0,4936.0,0.0,0.0,0.0,12456.0,21192.5,7520.0,1.0,0.7187309265136719,0.07692307978868484,173.81793212890625,0.1205366775393486,0.9927088618278503
I0:l-cal-021-700021:w99,l-cal-021-700021,0,1,0,0.0,0.0,0.5,0.5,1603410.0,257550.0,0.0,741765.0,0.0,0.0,0.0,959.5,9952.0,0.0,0.0,0.0,15016.0,16651.0,15129.0,1.0,0.5526936054229736,0.07692307978868484,148.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-022-700022:w1,l-cal-022-700022,0,1,0,0.0,0.0,0.5,0.5,1538784.0,0.0,0.0,10216.0,0.0,0.0,0.0,1000.0,5014.0,0.0,0.0,0.0,19784.0,20744.0,14770.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-022-700022:w99,l-cal-022-700022,0,1,0,0.0,0.0,0.5,0.5,1910784.0,0.0,0.0,669660.0,0.0,0.0,0.0,4302.5,5020.0,15519.0,6.0,887.7999877929688,15039.0,25231.0,17450.0,0.8412438035011292,0.8200402855873108,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-023-700023:w1,l-cal-023-700023,0,1,2,0.0,0.0,0.5,0.5,1597434.0,0.0,0.0,10327.0,0.0,0.0,0.0,1000.0,7318.0,2503.0,1.0,47.79999923706055,22176.0,20872.0,12355.0,0.8871302604675293,0.7661558389663696,0.0,126.67143249511719,0.1205366775393486,0.9927088618278503
I0:l-cal-023-700023:w99,l-cal-023-700023,0,1,2,0.0,0.0,0.5,0.5,890676.0,248778.0,0.0,516541.0,0.0,0.0,0.0,396.5,10036.0,0.0,0.0,0.0,15078.0,19641.0,17474.0,1.0,0.651940107345581,0.07692307978868484,127.89861297607422,-0.5680647492408752,0.8229838609695435
I0:l-cal-024-700024:w1,l-cal-024-700024,0,1,0,0.0,0.0,0.5,0.5,1551858.0,348462.0,0.0,17293.0,0.0,0.0,0.0,1640.0,4992.0,0.0,0.0,0.0,12707.0,21370.5,7715.0,1.0,0.6945690512657166,0.0,51.135589599609375,0.1205366775393486,0.9927088618278503
I0:l-cal-024-700024:w99,l-cal-024-700024,0,1,0,0.0,0.0,0.5,0.5,1207086.0,225720.0,0.0,846995.0,0.0,0.0,0.0,1133.0,9838.0,0.0,0.0,0.0,14754.0,21650.0,14833.0,1.0,0.7036531567573547,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-025-700025:w1,l-cal-025-700025,0,1,0,0.0,0.0,0.5,0.5,1538784.0,0.0,0.0,12660.0,0.0,0.0,0.0,1000.0,4910.0,0.0,0.0,0.0,17340.0,20744.0,12430.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-025-700025:w99,l-cal-025-700025,0,1,0,0.0,0.0,0.5,0.5,1910784.0,246144.0,0.0,810757.0,0.0,0.0,0.0,1005.0,9884.0,0.0,0.0,0.0,14792.0,20744.0,14729.0,1.0,0.6742069721221924,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-026-700026:w1,l-cal-026-700026,0,1,0,0.0,0.0,0.5,0.5,1551246.0,356754.0,0.0,15169.0,0.0,0.0,0.0,999.0,4914.0,0.0,0.0,0.0,14831.0,20711.5,9917.0,1.0,0.6874730587005615,0.07692307978868484,27.799999237060547,0.1205366775393486,0.9927088618278503
I0:l-cal-026-700026:w99,l-cal-026-700026,0,1,0,0.0,0.0,0.5,0.5,1552530.0,291264.0,0.0,767785.0,0.0,0.0,0.0,3306.5,10035.0,0.0,0.0,0.0,15002.0,19534.5,17501.0,1.0,0.6484050750732422,0.0,5.385508060455322,-0.5680647492408752,0.8229838609695435
I0:l-cal-027-700027:w1,l-cal-027-700027,0,1,0,0.0,0.0,0.5,0.5,1574580.0,0.0,0.0,17585.0,0.0,0.0,0.0,1000.0,4894.0,0.0,0.0,0.0,12415.0,21513.0,7521.0,1.0,0.7627641558647156,0.07692307978868484,181.11801147460938,0.1205366775393486,0.9927088618278503
I0:l-cal-027-700027:w99,l-cal-027-700027,0,1,0,0.0,0.0,0.5,0.5,1586856.0,223422.0,0.0,736977.0,0.0,0.0,0.0,1677.5,10003.0,0.0,0.0,0.0,14956.0,20893.0,14839.0,1.0,0.7163600921630859,0.0,134.81996154785156,-0.5680647492408752,0.8229838609695435
I0:l-cal-028-700028:w1,l-cal-028-700028,0,1,0,0.0,0.0,0.5,0.5,1538784.0,0.0,0.0,10097.0,0.0,0.0,0.0,1000.0,4892.0,0.0,0.0,0.0,19903.0,20744.0,15011.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-028-700028:w99,l-cal-028-700028,0,1,0,0.0,0.0,0.5,0.5,2280000.0,2784.0,0.0,608645.0,0.0,0.0,0.0,1444.0,10083.0,0.0,0.0,0.0,17579.0,30768.0,17437.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-029-700029:w1,l-cal-029-700029,0,1,1,0.0,0.0,0.5,0.5,1574712.0,0.0,0.0,9892.0,0.0,0.0,0.0,1000.0,4890.0,2498.0,1.0,71.80000305175781,22606.0,21192.5,15218.0,0.8894983530044556,0.7110026478767395,0.07692307978868484,150.53738403320312,0.1205366775393486,0.9927088618278503
I0:l-cal-029-700029:w99,l-cal-029-700029,0,1,0,0.0,0.0,0.5,0.5,1245618.0,132438.0,0.0,424856.0,0.0,0.0,0.0,4529.5,10134.0,0.0,0.0,0.0,15110.0,19963.5,34914.0,1.0,0.6920956969261169,0.0,187.73548889160156,-0.5680647492408752,0.8229838609695435
I0:l-cal-030-700030:w1,l-cal-030-700030,0,1,0,0.0,0.0,0.5,0.5,1554096.0,0.0,0.0,17531.0,0.0,0.0,0.0,1000.0,4909.0,0.0,0.0,0.0,12469.0,20872.0,7560.0,1.0,0.6928004622459412,0.0,2.249160051345825,0.1205366775393486,0.9927088618278503
I0:l-cal-030-700030:w99,l-cal-030-700030,0,1,0,0.0,0.0,0.5,0.5,99504.0,250608.0,0.0,837072.0,0.0,0.0,0.0,3620.0,10058.0,0.0,0.0,0.0,14847.0,19779.5,14876.0,1.0,0.6428594589233398,0.07692307978868484,88.80000305175781,-0.5680647492408752,0.8229838609695435
I0:l-cal-031-700031:w1,l-cal-031-700031,0,1,0,0.0,0.0,0.5,0.5,1538784.0,0.0,0.0,12490.0,0.0,0.0,0.0,1000.0,4940.0,0.0,0.0,0.0,17510.0,20744.0,12570.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-031-700031:w99,l-cal-031-700031,0,1,0,0.0,0.0,0.5,0.5,1908000.0,125856.0,0.0,800136.0,0.0,0.0,0.0,1478.5,10139.0,0.0,0.0,0.0,15305.0,25640.0,15235.0,1.0,0.8333333134651184,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-032-700032:w1,l-cal-032-700032,0,1,0,0.0,0.0,0.5,0.5,1550226.0,0.0,0.0,12720.0,0.0,0.0,0.0,1000.0,4869.0,0.0,0.0,0.0,17280.0,20872.0,12411.0,1.0,0.6855078339576721,0.0,1.0,0.1205366775393486,0.9927088618278503
I0:l-cal-032-700032:w99,l-cal-032-700032,0,1,0,0.0,0.0,0.5,0.5,1195170.0,238812.0,0.0,774604.0,0.0,0.0,0.0,2285.5,9840.0,0.0,0.0,0.0,17215.0,21063.0,17487.0,1.0,0.6845749020576477,0.0,48.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-033-700033:w1,l-cal-033-700033,0,1,0,0.0,0.0,0.5,0.5,1600944.0,0.0,0.0,17463.0,0.0,0.0,0.0,1000.0,4981.0,0.0,0.0,0.0,12537.0,20872.0,7556.0,1.0,0.8039906620979309,0.0,164.03634643554688,0.1205366775393486,0.9927088618278503
I0:l-cal-033-700033:w99,l-cal-033-700033,0,1,0,0.0,0.0,0.5,0.5,1226142.0,230112.0,0.0,744842.0,0.0,0.0,0.0,1490.0,9979.0,0.0,0.0,0.0,14836.0,19250.5,14777.0,1.0,0.7066348791122437,0.07692307978868484,130.88075256347656,-0.5680647492408752,0.8229838609695435
I0:l-cal-034-700034:w1,l-cal-034-700034,0,1,0,0.0,0.0,0.5,0.5,1538784.0,0.0,0.0,10136.0,0.0,0.0,0.0,1000.0,4901.0,0.0,0.0,0.0,19864.0,20744.0,14963.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-034-700034:w99,l-cal-034-700034,0,1,0,0.0,0.0,0.5,0.5,1908000.0,125856.0,0.0,679878.0,0.0,0.0,0.0,2097.5,9874.0,0.0,0.0,0.0,14939.0,25640.0,15118.0,1.0,0.8333333134651184,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-035-700035:w1,l-cal-035-700035,0,1,2,0.0,0.0,0.5,0.5,1546464.0,0.0,0.0,7328.0,0.0,0.0,0.0,1000.0,5091.0,0.0,0.0,0.0,22672.0,20872.0,17581.0,1.0,0.6928004622459412,0.1538461595773697,187.48289489746094,0.1205366775393486,0.9927088618278503
I0:l-cal-035-700035:w99,l-cal-035-700035,0,1,0,0.0,0.0,0.5,0.5,1581132.0,53232.0,0.0,455616.0,0.0,0.0,0.0,1845.5,10009.0,0.0,0.0,0.0,17332.0,25980.5,17262.0,1.0,0.8811130523681641,0.07692307978868484,93.55563354492188,-0.5680647492408752,0.8229838609695435
I0:l-cal-036-700036:w1,l-cal-036-700036,0,1,0,0.0,0.0,0.5,0.5,1546464.0,0.0,0.0,17517.0,0.0,0.0,0.0,1000.0,5014.0,0.0,0.0,0.0,12483.0,20872.0,7469.0,1.0,0.6928004622459412,0.0,1.4852656126022339,0.1205366775393486,0.9927088618278503
I0:l-cal-036-700036:w99,l-cal-036-700036,0,1,0,0.0,0.0,0.5,0.5,1183704.0,250752.0,0.0,845728.0,0.0,0.0,0.0,3255.5,9864.0,0.0,0.0,0.0,14755.0,19719.0,14871.0,1.0,0.6408931612968445,0.0,49.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-037-700037:w1,l-cal-037-700037,0,1,0,0.0,0.0,0.5,0.5,1538784.0,0.0,0.0,14758.0,0.0,0.0,0.0,1000.0,5062.0,0.0,0.0,0.0,15242.0,20744.0,10180.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-037-700037:w99,l-cal-037-700037,0,1,0,0.0,0.0,0.5,0.5,2280000.0,61536.0,5000.0,756802.0,0.0,0.0,0.0,134.0,10018.0,0.0,0.0,0.0,14924.0,25640.0,14957.0,1.0,0.8333333134651184,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-038-700038:w1,l-cal-038-700038,0,1,0,0.0,0.0,0.5,0.5,1558230.0,0.0,0.0,12421.0,0.0,0.0,0.0,1000.0,5034.0,0.0,0.0,0.0,17579.0,20872.0,12545.0,1.0,0.700249969959259,0.0,26.03588104248047,0.1205366775393486,0.9927088618278503
I0:l-cal-038-700038:w99,l-cal-038-700038,0,1,0,0.0,0.0,0.5,0.5,2280000.0,41142.0,0.0,737361.0,0.0,0.0,0.0,2177.5,10058.0,0.0,0.0,0.0,15009.0,25632.0,14965.0,1.0,0.841842532157898,0.0,1.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-039-700039:w1,l-cal-039-700039,0,1,0,0.0,0.0,0.5,0.5,1567008.0,0.0,0.0,17393.0,0.0,0.0,0.0,1000.0,4991.0,0.0,0.0,0.0,12607.0,20872.0,7616.0,1.0,0.7078613638877869,0.07692307978868484,93.70137023925781,0.1205366775393486,0.9927088618278503
I0:l-cal-039-700039:w99,l-cal-039-700039,0,1,0,0.0,0.0,0.5,0.5,1616076.0,202170.0,0.0,743049.0,0.0,0.0,0.0,4287.5,9844.0,0.0,0.0,0.0,14968.0,21679.5,15172.0,1.0,0.8149728178977966,0.07692307978868484,100.03850555419922,-0.5680647492408752,0.8229838609695435
I0:l-cal-040-700040:w1,l-cal-040-700040,0,1,0,0.0,0.0,0.5,0.5,1538784.0,0.0,0.0,10373.0,0.0,0.0,0.0,1000.0,4910.0,0.0,0.0,0.0,19627.0,20744.0,14717.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
