state_id,campaign_id,campaign_sha256,family,risk_level,buffer_level,reference_shift,decision_week,branch_action,branch_shift,late_backlog_hours_increment,total_backlog_hours_increment,shift_hours_increment,extra_shift_hours_increment,ret_excel_final,obs_buffer_level_fraction,obs_effective_shift_fraction,obs_pending_shift_fraction,obs_raw_material_wdc,obs_raw_material_al,obs_rations_al,obs_rations_sb,obs_rations_sb_dispatch,obs_rations_cssu,obs_rations_theatre,obs_pending_batch,obs_in_transit,obs_pending_backorder_qty,obs_pending_backorder_count,obs_oldest_backorder_age_hours,obs_previous_week_demanded,obs_previous_week_produced,obs_previous_week_delivered,obs_rolling_fill_rate_4w,obs_previous_week_capacity_utilization,obs_fraction_operations_down,obs_previous_week_downtime_hours,obs_week_phase_sin,obs_week_phase_cos
I0:l-cal-003-700003:w1,l-cal-003-700003,a2539084a786e2fbdf251cbe7a100ce05bb0418a3fe4b4241c72e2e8281e3fe2,R1,increased,0,2,1,2,3,838502.0,3716454.4,1512.0,840.0,0.007508342602892101,0.0,0.5,0.5,1584690.0,0.0,0.0,17472.0,0.0,0.0,0.0,1000.0,5058.0,0.0,0.0,0.0,12528.0,21833.5,7470.0,1.0,0.7404700517654419,0.07692307978868484,93.30183410644531,0.1205366775393486,0.9927088618278503
I0:l-cal-003-700003:w99,l-cal-003-700003,a2539084a786e2fbdf251cbe7a100ce05bb0418a3fe4b4241c72e2e8281e3fe2,R1,increased,0,2,99,0,1,836878.0,3702896.799999997,1176.0,504.0,0.008038375071887906,0.0,0.5,0.5,1971756.0,191100.0,0.0,743882.0,0.0,0.0,0.0,1569.5,10049.0,0.0,0.0,0.0,15139.0,23366.0,15110.0,1.0,0.8011520504951477,0.07692307978868484,177.1005859375,-0.5680647492408752,0.8229838609695435
I0:l-cal-003-700003:w99,l-cal-003-700003,a2539084a786e2fbdf251cbe7a100ce05bb0418a3fe4b4241c72e2e8281e3fe2,R1,increased,0,2,99,1,2,836878.0,3702896.799999997,1344.0,672.0,0.008038375071887906,0.0,0.5,0.5,1971756.0,191100.0,0.0,743882.0,0.0,0.0,0.0,1569.5,10049.0,0.0,0.0,0.0,15139.0,23366.0,15110.0,1.0,0.8011520504951477,0.07692307978868484,177.1005859375,-0.5680647492408752,0.8229838609695435
I0:l-cal-003-700003:w99,l-cal-003-700003,a2539084a786e2fbdf251cbe7a100ce05bb0418a3fe4b4241c72e2e8281e3fe2,R1,increased,0,2,99,2,3,836878.0,3702896.799999997,1512.0,840.0,0.008038375071887906,0.0,0.5,0.5,1971756.0,191100.0,0.0,743882.0,0.0,0.0,0.0,1569.5,10049.0,0.0,0.0,0.0,15139.0,23366.0,15110.0,1.0,0.8011520504951477,0.07692307978868484,177.1005859375,-0.5680647492408752,0.8229838609695435
I0:l-cal-004-700004:w1,l-cal-004-700004,85ccb492b1773bbcd783284dd0c4d1cdfb060532381dae0ec6778c9e893b37e1,R2,increased,0,2,1,0,1,970934.0,4099333.0,1176.0,504.0,0.010792871502445445,0.0,0.5,0.5,1538784.0,0.0,0.0,7507.0,0.0,0.0,0.0,1000.0,7372.0,0.0,0.0,0.0,22493.0,20744.0,15121.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-004-700004:w1,l-cal-004-700004,85ccb492b1773bbcd783284dd0c4d1cdfb060532381dae0ec6778c9e893b37e1,R2,increased,0,2,1,1,2,970934.0,4099333.0,1344.0,672.0,0.010792871502445445,0.0,0.5,0.5,1538784.0,0.0,0.0,7507.0,0.0,0.0,0.0,1000.0,7372.0,0.0,0.0,0.0,22493.0,20744.0,15121.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-004-700004:w1,l-cal-004-700004,85ccb492b1773bbcd783284dd0c4d1cdfb060532381dae0ec6778c9e893b37e1,R2,increased,0,2,1,2,3,970934.0,4099333.0,1512.0,840.0,0.010792871502445445,0.0,0.5,0.5,1538784.0,0.0,0.0,7507.0,0.0,0.0,0.0,1000.0,7372.0,0.0,0.0,0.0,22493.0,20744.0,15121.0,1.0,0.6742069721221924,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-004-700004:w99,l-cal-004-700004,85ccb492b1773bbcd783284dd0c4d1cdfb060532381dae0ec6778c9e893b37e1,R2,increased,0,2,99,0,1,3992044.0,7129708.799999982,1176.0,504.0,0.1927084101531432,0.0,0.5,0.5,2280000.0,2784.0,0.0,615519.0,0.0,0.0,0.0,827.0,9946.0,0.0,0.0,0.0,14909.0,30768.0,15082.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-004-700004:w99,l-cal-004-700004,85ccb492b1773bbcd783284dd0c4d1cdfb060532381dae0ec6778c9e893b37e1,R2,increased,0,2,99,1,2,3992044.0,7129708.799999982,1344.0,672.0,0.1927084101531432,0.0,0.5,0.5,2280000.0,2784.0,0.0,615519.0,0.0,0.0,0.0,827.0,9946.0,0.0,0.0,0.0,14909.0,30768.0,15082.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-004-700004:w99,l-cal-004-700004,85ccb492b1773bbcd783284dd0c4d1cdfb060532381dae0ec6778c9e893b37e1,R2,increased,0,2,99,2,3,3992044.0,7129708.799999982,1512.0,840.0,0.1927084101531432,0.0,0.5,0.5,2280000.0,2784.0,0.0,615519.0,0.0,0.0,0.0,827.0,9946.0,0.0,0.0,0.0,14909.0,30768.0,15082.0,1.0,1.0,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-005-700005:w1,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,mixed,increased,0,2,1,0,1,260788.0,3511052.1999999997,1176.0,504.0,0.008952254641909815,0.0,0.5,0.5,1571148.0,329376.0,0.0,10259.0,0.0,0.0,0.0,1623.0,4859.0,0.0,0.0,0.0,19741.0,21853.5,14882.0,1.0,0.7331790328025818,0.0,124.93677520751953,0.1205366775393486,0.9927088618278503
I0:l-cal-005-700005:w1,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,mixed,increased,0,2,1,1,2,260788.0,3511052.1999999997,1344.0,672.0,0.008952254641909815,0.0,0.5,0.5,1571148.0,329376.0,0.0,10259.0,0.0,0.0,0.0,1623.0,4859.0,0.0,0.0,0.0,19741.0,21853.5,14882.0,1.0,0.7331790328025818,0.0,124.93677520751953,0.1205366775393486,0.9927088618278503
I0:l-cal-005-700005:w1,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,mixed,increased,0,2,1,2,3,260216.0,3388848.4,1512.0,840.0,0.008952254641909815,0.0,0.5,0.5,1571148.0,329376.0,0.0,10259.0,0.0,0.0,0.0,1623.0,4859.0,0.0,0.0,0.0,19741.0,21853.5,14882.0,1.0,0.7331790328025818,0.0,124.93677520751953,0.1205366775393486,0.9927088618278503
I0:l-cal-005-700005:w99,l-cal-005-700005,f84820c4356d34f34cb4f2143d0bd1fcc86cbac515119fc55c835c97d4f9699b,mixed,increased,0,2,99,0,1,1132394.0,4250276.0,1176.0,504.0,0.008719771483138274,0.0,0.5,0.5,1916262.0,256044.0,0.0,405864.0,0.0,0.0,0.0,4981.5,5061.0,0.0,0.0,0.0,15239.0,22617.5,15159.0,1.0,0.7670589685440063,0.07692307978868484,104.40812683105469,-0.5680647492408752,0.8229838609695435
