time_offset,sb_inventory,queue_qty,queue_count,queue_occupancy,contingent_share,size_p25,size_p50,size_p75,age_p25,age_p50,age_p75,oldest_age,in_transit,op9_down,op10_down,op11_down,op12_down,recent_demand,recent_delivered,recent_fill,prior_rule,operational_day,day,state_sha256,r24,downstream,stratum,fallback,state_id,tape_id,tape_sha256,seed,family,risk_level
16776.0,179.0,151784.0,59.0,0.9833333333333333,0.0,2571.0,2575.0,2581.0,1836.0,5952.0,10020.0,16632.0,9975.0,0,0,0,0,15013.0,12432.0,0.8280823286485046,spt_flat,6.0,699,8421baa355fe706c2d03a84174502a3aa498e1f60337c1f550d5b334659268c4,0.0,0.0,high_occupancy,False,d1v2-selection-R2-increased-810017:high_occupancy:1:699,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased
480.0,266.0,7708.0,3.0,0.05,0.0,2563.5,2575.0,2578.0,180.0,312.0,324.0,336.0,9975.0,0,0,0,0,14859.0,12239.0,0.8236758866680126,spt_flat,6.0,20,45bb3b9ee4ba68f43d637ccb4c367f8b1437e52d68c30acdf2f0b36b13ba2536,0.0,0.0,high_age,False,d1v2-selection-R2-increased-810017:high_age:0:20,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased
16752.0,2676.0,151784.0,59.0,0.9833333333333333,0.0,2571.0,2575.0,2581.0,1812.0,5928.0,9996.0,16608.0,2478.0,0,0,0,0,15092.0,14926.0,0.9890007951232441,spt_flat,5.0,698,f4c439c0d144874b8af2ba9c6c4c23eeca4049592b5ea82ac371fd5c4ff32058,0.0,0.0,high_age,False,d1v2-selection-R2-increased-810017:high_age:1:698,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased
648.0,2869.0,12726.0,4.0,0.06666666666666667,0.25,2573.75,2578.0,3185.75,60.0,276.0,486.0,504.0,2551.0,0,0,0,0,17415.0,14821.0,0.8510479471719782,spt_flat,6.0,27,680584fb922d084fbfbd2996806e1d028be036d6f2fd065c775f34b276640b14,1.0,0.0,r24,False,d1v2-selection-R2-increased-810017:r24:0:27,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased
16296.0,2360.0,156645.0,60.0,1.0,0.016666666666666666,2570.0,2575.0,2581.0,1242.0,5388.0,9510.0,16152.0,5000.0,0,0,0,0,17690.0,14971.0,0.8462973431317128,spt_flat,0.0,679,7869476456071d442a83350dc258c5818fdc6f44b9a867057c939c56da206cd6,1.0,0.0,r24,False,d1v2-selection-R2-increased-810017:r24:1:679,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased
2256.0,3139.0,53386.0,15.0,0.25,0.4,2580.0,2586.0,4993.5,504.0,936.0,1344.0,2112.0,2427.0,1,0,0,0,17473.0,12510.0,0.7159617695873634,spt_flat,3.0,94,3841957f8844b2d914aed3c5518a2826fd7860f92ef875bf3429a54ea60da2ee,1.0,1.0,downstream,False,d1v2-selection-R2-increased-810017:downstream:0:94,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased
15792.0,6757.0,153389.0,60.0,1.0,0.0,2570.0,2575.0,2580.25,870.0,5208.0,9156.0,15648.0,0.0,1,0,0,0,17286.0,0,0.0,spt_flat,0.0,658,8be6988cfe4967ce45d9b700b1fed4029387726ab76f142ed37828fb2905641c,0.0,1.0,downstream,False,d1v2-selection-R2-increased-810017:downstream:1:658,d1v2-selection-R2-increased-810017,07f3fe8fb186597a79a87accc1958a529b3236c72c8c0a665090cd13edf5db04,810017,R2,increased
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810018:nominal:0:0,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased
144.0,5037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5063.0,0,0,0,0,9963.0,4900.0,0.49181973301214493,spt_flat,6.0,6,dfc7c625ac98dd6c57d888b811809c899205c7d42f45ae3e0a62447fb6258451,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810018:nominal:1:6,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased
5496.0,4081.0,164977.0,48.0,0.8,0.3541666666666667,2583.0,2593.5,4968.0,474.0,1452.0,2946.0,5352.0,0.0,1,0,0,0,17733.0,2542.0,0.1433485591834433,spt_flat,5.0,229,0ab6342aa6368dc631f9128113e95df15db6b5fa5f51938121822f0e9dc0fb1a,1.0,1.0,high_occupancy,False,d1v2-selection-R2-increased-810018:high_occupancy:0:229,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased
16776.0,425.0,156932.0,60.0,1.0,0.016666666666666666,2572.75,2580.0,2585.25,3024.0,6948.0,10218.0,15696.0,5000.0,0,0,0,0,17597.0,15146.0,0.8607148945843042,spt_flat,6.0,699,af16313228f7d97cbe992c5faedb725bc33b6bf1f69d663b9f0041179d70eae9,1.0,0.0,high_occupancy,False,d1v2-selection-R2-increased-810018:high_occupancy:1:699,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased
480.0,2562.0,12756.0,3.0,0.05,0.6666666666666666,3814.0,5054.0,5091.0,48.0,72.0,204.0,336.0,9845.0,0,0,0,0,17462.0,10089.0,0.5777688695452984,spt_flat,6.0,20,924553e84fed69c4215ce4f937cfa09c371ee4cc6722e22a3ca5797ffb4517bd,1.0,0.0,high_age,False,d1v2-selection-R2-increased-810018:high_age:0:20,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased
16752.0,425.0,154430.0,59.0,0.9833333333333333,0.01694915254237288,2574.5,2580.0,2585.5,3180.0,7176.0,10212.0,15672.0,2562.0,0,0,0,0,17659.0,12584.0,0.7126111331332465,spt_flat,5.0,698,478769d3162e44ba7af2eb0223fc9c9a67c37be57fb9a21cc2ef46a1ffcd5de3,1.0,0.0,high_age,False,d1v2-selection-R2-increased-810018:high_age:1:698,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased
168.0,5037.0,5054.0,1.0,0.016666666666666666,1.0,5054.0,5054.0,5054.0,24.0,24.0,24.0,24.0,2482.0,0,0,0,0,15017.0,7481.0,0.4981687420922954,spt_flat,0.0,7,0a373fcb88138a5aee4eebe75a9f464deb0c4ece73f94abf40dc4febf758f4b9,1.0,0.0,r24,False,d1v2-selection-R2-increased-810018:r24:0:7,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased
16728.0,425.0,151900.0,58.0,0.9666666666666667,0.017241379310344827,2575.0,2580.0,2585.75,3288.0,7224.0,10206.0,15648.0,5120.0,0,0,0,0,17670.0,12575.0,0.7116581777023203,spt_flat,4.0,697,e807a01fd3001068061777d4e6e55a606b339dcc8412fb68050907d7170d925a,1.0,0.0,r24,False,d1v2-selection-R2-increased-810018:r24:1:697,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased
432.0,2407.0,12615.0,3.0,0.05,0.6666666666666666,3743.5,5054.0,5091.0,48.0,72.0,180.0,288.0,5000.0,0,1,0,0,17650.0,12638.0,0.7160339943342776,spt_flat,4.0,18,de2d20740e3bba0746f7e41f6d5b38fc015bc7e7f86a050222ec9a355c375312,1.0,1.0,downstream,False,d1v2-selection-R2-increased-810018:downstream:0:18,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased
16176.0,3157.0,151988.0,59.0,0.9833333333333333,0.0,2574.5,2580.0,2586.0,2760.0,6744.0,9636.0,15096.0,2442.0,0,1,0,0,17431.0,12281.0,0.7045493660719407,spt_flat,2.0,674,8bc1be1d4d4edbcba82e683cf883cc338275d2508e5c2e1d8b64802cdc520e0b,0.0,1.0,downstream,False,d1v2-selection-R2-increased-810018:downstream:1:674,d1v2-selection-R2-increased-810018,fcac52e946c95d4b3a5f1ec84a1e1ba7cebcb144aed47317328ba6ecab5a4c78,810018,R2,increased
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810019:nominal:0:0,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased
480.0,96.0,7539.0,3.0,0.05,0.0,2505.5,2508.0,2518.0,36.0,48.0,60.0,72.0,9930.0,0,0,0,0,17632.0,10181.0,0.5774160617059891,spt_flat,6.0,20,3120190cbf2fec1271e67fba6b04de14a12e66e3282c7e778418b27d6aa6a7d7,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810019:nominal:1:20,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased
6000.0,2265.0,165272.0,48.0,0.8,0.3541666666666667,2584.75,2596.0,4949.0,1050.0,2364.0,4242.0,5520.0,5000.0,0,0,0,0,17634.0,22203.0,1.2591017352841103,spt_flat,5.0,250,fa20dd64ffcaa50bb5ecda08e34379479f2d4d5ec229dc1af03c15cb32a76bcc,1.0,0.0,high_occupancy,False,d1v2-selection-R2-increased-810019:high_occupancy:0:250,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased
16776.0,1025.0,151941.0,59.0,0.9833333333333333,0.0,2572.5,2580.0,2584.0,3072.0,7008.0,10524.0,15816.0,2471.0,0,0,1,0,15071.0,12523.0,0.8309335810496981,spt_flat,6.0,699,00199fd86c2d9fe72636a4d29cce708a7b7504b3859673b7c14d7fb69b14f87e,0.0,1.0,high_occupancy,False,d1v2-selection-R2-increased-810019:high_occupancy:1:699,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased
816.0,231.0,15265.0,5.0,0.08333333333333333,0.2,2543.0,2552.0,2596.0,120.0,192.0,312.0,336.0,2514.0,0,0,0,1,15116.0,12357.0,0.8174781688277322,spt_flat,6.0,34,a688836843c4236cf5a1607b01bcc8a3def16f53a573575b5faa4980888affef,1.0,1.0,high_age,False,d1v2-selection-R2-increased-810019:high_age:0:34,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased
16752.0,1025.0,149437.0,58.0,0.9666666666666667,0.0,2573.25,2580.0,2584.0,3198.0,7008.0,10566.0,15792.0,5000.0,0,0,0,0,17615.0,9994.0,0.5673573658813511,spt_flat,5.0,698,b6b62f22e43e551ad61caca5ed804298d22c9c4ae1149be41311a3f21323e75a,0.0,0.0,high_age,False,d1v2-selection-R2-increased-810019:high_age:1:698,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased
504.0,2593.0,10104.0,3.0,0.05,0.3333333333333333,2518.0,2528.0,3798.0,36.0,48.0,72.0,96.0,4968.0,0,0,0,0,17537.0,10071.0,0.5742715401722074,spt_flat,0.0,21,c4f7feffe1a3b1ff28c057ad68a8d594d47e17575ae8de75fcb7708a5e5a48d4,1.0,0.0,r24,False,d1v2-selection-R2-increased-810019:r24:0:21,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased
16416.0,5822.0,156828.0,60.0,1.0,0.016666666666666666,2572.75,2580.0,2584.0,2466.0,6252.0,10098.0,15456.0,2468.0,0,0,0,0,17650.0,7262.0,0.41144475920679885,spt_flat,5.0,684,188039ec87ffd1862d91582bfdbde4ca9ff70adb6f79d773345b578d1b26fbda,1.0,0.0,r24,False,d1v2-selection-R2-increased-810019:r24:1:684,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased
624.0,102.0,12468.0,4.0,0.06666666666666667,0.25,2428.75,2486.0,3174.25,42.0,84.0,126.0,144.0,5000.0,0,0,1,0,17451.0,14924.0,0.8551945447252306,spt_flat,5.0,26,d0abb4a5778eb80aa686d4cf384eaf1367f9ef1fcc9d390d89c43f3e0284f7f9,1.0,1.0,downstream,False,d1v2-selection-R2-increased-810019:downstream:0:26,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased
16272.0,5552.0,154029.0,60.0,1.0,0.0,2571.75,2580.0,2584.0,2640.0,6528.0,10314.0,15432.0,0.0,1,0,0,0,14963.0,0,0.0,spt_flat,6.0,678,81d7afc3a684e0258309bd4959a224a36bacc0420da967f97e8fcd9d9a5dbf05,0.0,1.0,downstream,False,d1v2-selection-R2-increased-810019:downstream:1:678,d1v2-selection-R2-increased-810019,6a858ac711928601173b132b574d5d0b45bb1870fcea4853c69876b96ef435f6,810019,R2,increased
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810020:nominal:0:0,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased
312.0,2379.0,2599.0,1.0,0.016666666666666666,0.0,2599.0,2599.0,2599.0,72.0,72.0,72.0,72.0,10064.0,0,0,0,0,15271.0,12596.0,0.8248313797393753,spt_flat,6.0,13,bb66ce27cdd3fe32441cdbef0f14e41c43eea73ceb8237ff5e050f81bc0e699f,0.0,0.0,nominal,False,d1v2-selection-R2-increased-810020:nominal:1:13,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased
5136.0,1847.0,159964.0,48.0,0.8,0.3125,2552.75,2584.5,4952.25,636.0,1368.0,2826.0,4824.0,5000.0,0,0,0,0,15009.0,12337.0,0.8219734825771204,spt_flat,4.0,214,6bd1dda0f9cf0f8c37d82a8a4f3477b051d70035f969232086c9e4638fe76386,1.0,0.0,high_occupancy,False,d1v2-selection-R2-increased-810020:high_occupancy:0:214,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased
16776.0,4767.0,151833.0,59.0,0.9833333333333333,0.0,2568.0,2574.0,2580.0,2976.0,5688.0,9408.0,15768.0,4942.0,0,0,0,0,14977.0,9792.0,0.6538024971623155,spt_flat,6.0,699,3fbb5226a80a0fa3a06b382ce3e67acbdc7e2ab728297a4a206b8faee34c9693,0.0,0.0,high_occupancy,False,d1v2-selection-R2-increased-810020:high_occupancy:1:699,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased
648.0,4966.0,12668.0,4.0,0.06666666666666667,0.25,2492.25,2508.0,3182.75,66.0,108.0,192.0,336.0,2408.0,0,0,0,0,14901.0,14827.0,0.99503389034293,spt_flat,6.0,27,9c42b4fe908dd7bfde7146e0a3b56ac84ac07d9b703c3234b2684e472850a967,1.0,0.0,high_age,False,d1v2-selection-R2-increased-810020:high_age:0:27,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased
16752.0,2242.0,151833.0,59.0,0.9833333333333333,0.0,2568.0,2574.0,2580.0,2952.0,5664.0,9384.0,15744.0,9937.0,0,0,0,0,14920.0,9840.0,0.6595174262734584,spt_flat,5.0,698,5545e93bcd0c622f270807eedd169930a03046bf96df0c8b489706ed1f732698,0.0,0.0,high_age,False,d1v2-selection-R2-increased-810020:high_age:1:698,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased
336.0,4780.0,5162.0,1.0,0.016666666666666666,1.0,5162.0,5162.0,5162.0,24.0,24.0,24.0,24.0,5175.0,0,0,0,0,17851.0,12572.0,0.704274270349,spt_flat,0.0,14,c50cad69fa441def5d172bfdae76412fffd5645ed56c6b4217a5a2bb397221d9,1.0,0.0,r24,False,d1v2-selection-R2-increased-810020:r24:0:14,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased
16224.0,6831.0,156642.0,60.0,1.0,0.016666666666666666,2568.0,2574.5,2582.0,2604.0,5304.0,8988.0,15216.0,0.0,0,0,0,0,17246.0,14773.0,0.8566044300127565,spt_flat,4.0,676,ace71420d6ac6b5f6ce8539a9d34be936584030f3fc42cf137c4f0e2eb75f2ec,1.0,0.0,r24,False,d1v2-selection-R2-increased-810020:r24:1:676,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased
888.0,140.0,20361.0,5.0,0.08333333333333333,0.6,2523.0,5062.0,5094.0,96.0,216.0,384.0,576.0,4872.0,0,0,1,0,17437.0,12464.0,0.7148018581177955,spt_flat,2.0,37,4049fff15a9eb840be3d40a461262e48b5b5fd09e8365ba7aebeccfd3bcec114,1.0,1.0,downstream,False,d1v2-selection-R2-increased-810020:downstream:0:37,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased
16656.0,4597.0,151680.0,59.0,0.9833333333333333,0.0,2567.5,2574.0,2580.0,2856.0,5568.0,9288.0,15648.0,2416.0,0,0,1,0,14840.0,12462.0,0.8397574123989219,spt_flat,1.0,694,ff8cbdcea58100a8f97cd23ad20d53df3edd27161c5bb42af70ebb8ec64bc72e,0.0,1.0,downstream,False,d1v2-selection-R2-increased-810020:downstream:1:694,d1v2-selection-R2-increased-810020,9bec3ece9c2004edfc739a7420a49f6da7f81052c823755ab6251cd380a000a3,810020,R2,increased
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-selection-mixed-current-810021:nominal:0:0,d1v2-selection-mixed-current-810021,dffd58d34d1e5e9d96cf12cf316a7d6383e24097c9c13f4299e007e6de86f9ef,810021,mixed,current
456.0,2496.0,5166.0,2.0,0.03333333333333333,0.0,2578.5,2583.0,2587.5,48.0,72.0,96.0,120.0,2547.0,0,0,0,0,15088.0,12415.0,0.82283934252386,spt_flat,5.0,19,75abe6dc67332073b8113c674ac0e338b394cafa4f83d6fe813310f8164ada4a,0.0,0.0,nominal,False,d1v2-selection-mixed-current-810021:nominal:1:19,d1v2-selection-mixed-current-810021,dffd58d34d1e5e9d96cf12cf316a7d6383e24097c9c13f4299e007e6de86f9ef,810021,mixed,current
5664.0,1506.0,142914.0,48.0,0.8,0.16666666666666666,2568.25,2583.0,2593.75,1158.0,2424.0,4026.0,5232.0,5000.0,0,0,0,0,14760.0,14847.0,1.0058943089430894,spt_flat,5.0,236,c3816d945125483f803b16b0302a1e5a102155731657d83f763252774f978215,1.0,0.0,high_occupancy,False,d1v2-selection-mixed-current-810021:high_occupancy:0:236,d1v2-selection-mixed-current-810021,dffd58d34d1e5e9d96cf12cf316a7d6383e24097c9c13f4299e007e6de86f9ef,810021,mixed,current
16776.0,1206.0,151901.0,59.0,0.9833333333333333,0.0,2569.5,2577.0,2581.0,3216.0,7008.0,10800.0,15960.0,9878.0,0,0,0,0,17219.0,9914.0,0.5757593356176317,spt_flat,6.0,699,b457df098abf77478373552374ce8c22d98bce55fe780c3bf48fabc99928b5d9,0.0,0.0,high_occupancy,False,d1v2-selection-mixed-current-810021:high_occupancy:1:699,d1v2-selection-mixed-current-810021,dffd58d34d1e5e9d96cf12cf316a7d6383e24097c9c13f4299e007e6de86f9ef,810021,mixed,current
768.0,4935.0,12730.0,4.0,0.06666666666666667,0.25,2592.0,2594.0,3184.5,150.0,240.0,318.0,336.0,2557.0,0,0,0,0,15119.0,12452.0,0.8235994444076989,spt_flat,4.0,32,fc41f1d18b214b061e6fe6306481514c2326d7c36878e6ef5d0f7368b32c5afa,1.0,0.0,high_age,False,d1v2-selection-mixed-current-810021:high_age:0:32,d1v2-selection-mixed-current-810021,dffd58d34d1e5e9d96cf12cf316a7d6383e24097c9c13f4299e007e6de86f9ef,810021,mixed,current
16752.0,3665.0,151901.0,59.0,0.9833333333333333,0.0,2569.5,2577.0,2581.0,3192.0,6984.0,10776.0,15936.0,2419.0,0,0,0,0,17311.0,12424.0,0.7176939518225406,spt_flat,5.0,698,6136012bfc1315af75773b557a16f6188554889663602c6c11deaee740b65cf4,0.0,0.0,high_age,False,d1v2-selection-mixed-current-810021:high_age:1:698,d1v2-selection-mixed-current-810021,dffd58d34d1e5e9d96cf12cf316a7d6383e24097c9c13f4299e007e6de86f9ef,810021,mixed,current
480.0,2496.0,10116.0,3.0,0.05,0.3333333333333333,2583.0,2592.0,3771.0,36.0,48.0,96.0,144.0,7547.0,0,0,0,0,17617.0,12415.0,0.704717034682409,spt_flat,6.0,20,08a5550fea6158d78455778612659d974e9b5803076709c35ab8dc2e33d13803,1.0,0.0,r24,False,d1v2-selection-mixed-current-810021:r24:0:20,d1v2-selection-mixed-current-810021,dffd58d34d1e5e9d96cf12cf316a7d6383e24097c9c13f4299e007e6de86f9ef,810021,mixed,current
16032.0,699.0,156955.0,60.0,1.0,0.016666666666666666,2571.0,2578.5,2582.0,3246.0,6888.0,10662.0,15216.0,5000.0,0,0,0,0,17671.0,14869.0,0.8414351196876237,spt_flat,3.0,668,7ad6983923366474f10815b74417561b10e890743a5570cf2fe572248f0dba7d,1.0,0.0,r24,False,d1v2-selection-mixed-current-810021:r24:1:668,d1v2-selection-mixed-current-810021,dffd58d34d1e5e9d96cf12cf316a7d6383e24097c9c13f4299e007e6de86f9ef,810021,mixed,current
1056.0,129.0,20336.0,7.0,0.11666666666666667,0.14285714285714285,2557.0,2592.0,2594.0,144.0,384.0,528.0,624.0,2516.0,1,0,0,0,14886.0,14709.0,0.9881096332124143,spt_flat,2.0,44,6bbc75b83ba6f5d50f0d47ff7944caaec7b712fbdb5c2c81639545f8f9b1bb94,1.0,1.0,downstream,False,d1v2-selection-mixed-current-810021:downstream:0:44,d1v2-selection-mixed-current-810021,dffd58d34d1e5e9d96cf12cf316a7d6383e24097c9c13f4299e007e6de86f9ef,810021,mixed,current
11256.0,1351.0,154667.0,59.0,0.9833333333333333,0.01694915254237288,2571.5,2580.0,2588.0,2484.0,5064.0,7884.0,10824.0,7604.0,0,0,1,0,15001.0,12316.0,0.8210119325378308,spt_flat,0.0,469,c9d479459a2c9f3a4193229c68414fde14d05687c65550bb51607aeb90a8dc38,1.0,1.0,downstream,False,d1v2-selection-mixed-current-810021:downstream:1:469,d1v2-selection-mixed-current-810021,dffd58d34d1e5e9d96cf12cf316a7d6383e24097c9c13f4299e007e6de86f9ef,810021,mixed,current
0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,spt_flat,0.0,0,29e49acdb1211bacd00b799607cd9b125d749c27a60a986d206370454301500c,0.0,0.0,nominal,False,d1v2-selection-mixed-current-810022:nominal:0:0,d1v2-selection-mixed-current-810022,dd898b2fe25ead80b6a4970c6e0b5556d65ff55884de7b4be67b518d00504353,810022,mixed,current
552.0,2983.0,7714.0,3.0,0.05,0.0,2559.5,2568.0,2581.5,108.0,120.0,216.0,312.0,4867.0,0,0,0,0,15000.0,12332.0,0.8221333333333334,spt_flat,2.0,23,7697bfbe025896025d0456a6af0c905f537bce9961124fb42f33b7cc80aad42f,0.0,0.0,nominal,False,d1v2-selection-mixed-current-810022:nominal:1:23,d1v2-selection-mixed-current-810022,dd898b2fe25ead80b6a4970c6e0b5556d65ff55884de7b4be67b518d00504353,810022,mixed,current
6480.0,1996.0,145547.0,48.0,0.8,0.1875,2570.0,2583.0,2598.25,948.0,2412.0,4296.0,6240.0,5000.0,0,0,0,0,17566.0,14930.0,0.8499373790276671,spt_flat,4.0,270,9e21f1c35a3ce10a5abae0718342206b53b190f8b6eefee1673db114125cc45b,1.0,0.0,high_occupancy,False,d1v2-selection-mixed-current-810022:high_occupancy:0:270,d1v2-selection-mixed-current-810022,dd898b2fe25ead80b6a4970c6e0b5556d65ff55884de7b4be67b518d00504353,810022,mixed,current
16776.0,3757.0,153781.0,59.0,0.9833333333333333,0.01694915254237288,2561.5,2566.0,2572.0,2208.0,6216.0,10236.0,16344.0,4890.0,0,0,0,0,17512.0,10094.0,0.5764047510278666,spt_flat,6.0,699,21a4cf9053e381a408967b2fd4329ad02b3134e1c9f8f98fbae7e1fc3867a189,1.0,0.0,high_occupancy,False,d1v2-selection-mixed-current-810022:high_occupancy:1:699,d1v2-selection-mixed-current-810022,dd898b2fe25ead80b6a4970c6e0b5556d65ff55884de7b4be67b518d00504353,810022,mixed,current
576.0,432.0,5163.0,2.0,0.03333333333333333,0.0,2574.75,2581.5,2588.25,192.0,240.0,288.0,336.0,5014.0,0,0,0,0,15000.0,12332.0,0.8221333333333334,spt_flat,3.0,24,756ab7939a61372213ac1a0829fee4bb3efb7a9d37f829edcce3d8043ab2b54b,0.0,0.0,high_age,False,d1v2-selection-mixed-current-810022:high_age:0:24,d1v2-selection-mixed-current-810022,dd898b2fe25ead80b6a4970c6e0b5556d65ff55884de7b4be67b518d00504353,810022,mixed,current
16752.0,1236.0,153781.0,59.0,0.9833333333333333,0.01694915254237288,2561.5,2566.0,2572.0,2184.0,6192.0,10212.0,16320.0,9965.0,0,0,0,0,17483.0,10091.0,0.5771892695761597,spt_flat,5.0,698,860285600e53e2696d23aef47ce57417c60d79a0163a0e0bd0bd32d6304bdcea,1.0,0.0,high_age,False,d1v2-selection-mixed-current-810022:high_age:1:698,d1v2-selection-mixed-current-810022,dd898b2fe25ead80b6a4970c6e0b5556d65ff55884de7b4be67b518d00504353,810022,mixed,current
