phase,policy,algo,reward_mode,reward_family,frame_stack,observation_version,w_bo,w_cost,w_disr,seed_count,reward_total_mean,reward_total_std,reward_total_ci95_low,reward_total_ci95_high,service_loss_total_mean,service_loss_total_std,service_loss_total_ci95_low,service_loss_total_ci95_high,shift_cost_total_mean,shift_cost_total_std,shift_cost_total_ci95_low,shift_cost_total_ci95_high,mean_disruption_fraction_mean,mean_disruption_fraction_std,mean_disruption_fraction_ci95_low,mean_disruption_fraction_ci95_high,fill_rate_mean,fill_rate_std,fill_rate_ci95_low,fill_rate_ci95_high,backorder_rate_mean,backorder_rate_std,backorder_rate_ci95_low,backorder_rate_ci95_high,ret_thesis_corrected_total_mean,ret_thesis_corrected_total_std,ret_thesis_corrected_total_ci95_low,ret_thesis_corrected_total_ci95_high,ret_unified_total_mean,ret_unified_total_std,ret_unified_total_ci95_low,ret_unified_total_ci95_high,ret_garrido2024_raw_total_mean,ret_garrido2024_raw_total_std,ret_garrido2024_raw_total_ci95_low,ret_garrido2024_raw_total_ci95_high,ret_garrido2024_train_total_mean,ret_garrido2024_train_total_std,ret_garrido2024_train_total_ci95_low,ret_garrido2024_train_total_ci95_high,ret_garrido2024_sigmoid_total_mean,ret_garrido2024_sigmoid_total_std,ret_garrido2024_sigmoid_total_ci95_low,ret_garrido2024_sigmoid_total_ci95_high,order_level_ret_mean_mean,order_level_ret_mean_std,order_level_ret_mean_ci95_low,order_level_ret_mean_ci95_high,pct_steps_S1_mean,pct_steps_S1_std,pct_steps_S1_ci95_low,pct_steps_S1_ci95_high,pct_steps_S2_mean,pct_steps_S2_std,pct_steps_S2_ci95_low,pct_steps_S2_ci95_high,pct_steps_S3_mean,pct_steps_S3_std,pct_steps_S3_ci95_low,pct_steps_S3_ci95_high
cross_eval_severe,static_s2,recurrent_ppo,control_v1,operational_penalty,1,v4,4.0,0.02,0.0,5,-805.5354063800536,1.0612388451660741,-806.4656232417302,-804.605189518377,200.0838515950134,0.2653097112915395,199.85129737959423,200.3164058104326,260.0,0.0,260.0,260.0,0.13977739780393428,0.0008537840699668637,0.13902902307026177,0.14052577253760679,0.49902953063607514,0.007845263395545336,0.4921528540725737,0.5059062071995766,0.5009704693639249,0.007845263395545374,0.49409379280042337,0.5078471459274263,229.49549836292604,0.16717701290186865,229.34896125019745,229.64203547565464,92.42493437225781,0.24575105036811998,92.20952407902509,92.64034466549053,344.56902712328457,2.0927852333714103,342.7346199859871,346.40343426058206,284.2034890474537,2.484218830108918,282.02597523481114,286.3810028600962,147.78563805756914,0.3788118550164872,147.45359482663727,148.11768128850102,0.16315567110723578,0.0007204026505255801,0.16252421034251927,0.1637871318719523,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
cross_eval_severe,static_s3,recurrent_ppo,control_v1,operational_penalty,1,v4,4.0,0.02,0.0,5,-814.1846286888778,2.442794697664923,-816.3258326485072,-812.0434247292483,200.94615717221944,0.6106986744162357,200.41085618231207,201.4814581621268,520.0,0.0,520.0,520.0,0.14023078036867026,0.00134374888058519,0.1390529325427326,0.14140862819460792,0.49326798868680133,0.004265704351313043,0.4895289339654319,0.49700704340817076,0.5067320113131987,0.004265704351313042,0.5029929565918293,0.510471066034568,229.30816415014232,0.24956277537982452,229.08941273262442,229.5269155676602,91.14574229075942,0.652726814055232,90.57360201218938,91.71788256932945,314.9912106702667,3.087829005104879,312.28460921140913,317.69781212912426,293.18207639815347,3.638928695590285,289.9924147621366,296.37173803417033,141.7393409685573,0.6417890071133459,141.17678810048722,142.30189383662736,0.16276121228450027,0.0021765095473112663,0.1608534175503259,0.16466900701867465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
heuristic_eval,heuristic_cycle_guard,recurrent_ppo,control_v1,operational_penalty,1,v4,4.0,0.02,0.0,5,-608.1955467606214,8.341755172822063,-615.5074175549129,-600.8836759663299,150.45303669015533,2.079014586546696,148.63070005699637,152.27537332331428,319.16999999999996,1.3863621460498627,317.9548,320.38519999999994,0.07712822355262088,0.0020099632912244205,0.07536641304844972,0.07889003405679203,0.7929934846497073,0.008641285523863925,0.7854190639267242,0.8005679053726904,0.20700651535029285,0.008641285523863954,0.19943209462730974,0.21458093607327597,242.38305080565647,0.42160910255351297,242.01349413326548,242.75260747804745,138.73910344834573,2.2155182824072988,136.79711605028206,140.6810908464094,337.51778714688874,1.9589942421685937,335.800652984025,339.23492130975245,303.18546822820707,2.1796058226151938,301.2749594890665,305.09597696734767,146.2854464866494,0.3877185044053537,145.9455962333113,146.62529673998748,0.2021636881240926,0.0021232453680530383,0.20030258150154837,0.20402479474663684,0.0,0.0,0.0,0.0,77.24230769230769,0.5332162100191784,76.77492307692307,77.70969230769231,22.75769230769231,0.5332162100191822,22.290307692307692,23.225076923076927
heuristic_eval,heuristic_disruption,recurrent_ppo,control_v1,operational_penalty,1,v4,4.0,0.02,0.0,5,-598.6684136676695,5.936970601803869,-603.8723978473216,-593.4644294880173,148.07135341691736,1.4742735479735303,146.77909567560351,149.3636111582312,319.15,2.0454217169082822,317.3571088153488,320.94289118465116,0.0763043446059094,0.0008832368791535376,0.07553015334671674,0.07707853586510206,0.800709401123561,0.005139284553862533,0.7962046195932457,0.8052141826538763,0.199290598876439,0.005139284553862588,0.19478581734612363,0.20379538040675435,242.55665875756227,0.16722176390696517,242.41008241884822,242.70323509627633,140.80809018259532,1.4331429354336367,139.55188501275487,142.06429535243578,338.5330659757257,2.0697683332701082,336.7188340409053,340.34729791054616,303.9691054546501,1.8798107257354677,302.32137870415966,305.61683220514055,146.4737043116363,0.41116805496993963,146.11329962096937,146.83410900230325,0.20567392448953542,0.002627417213625884,0.20337089175952655,0.2079769572195443,0.0,0.0,0.0,0.0,77.25,0.7867006603493428,76.56042646744184,77.93957353255816,22.749999999999996,0.7867006603493365,22.060426467441843,23.43957353255815
heuristic_eval,heuristic_hysteresis,recurrent_ppo,control_v1,operational_penalty,1,v4,4.0,0.02,0.0,5,-610.2107188412149,2.347553248838015,-612.2684399901342,-608.1529976922956,149.95267971030367,0.5868883122095097,149.43824942307384,150.4671099975335,520.0,0.0,520.0,520.0,0.07720100836398859,0.0012015314225181227,0.0761478196363504,0.07825419709162679,0.7940704420167919,0.0014532924414053412,0.7927965750262457,0.7953443090073381,0.2059295579832082,0.001453292441405341,0.20465569099266195,0.20720342497375444,242.36114923808637,0.23405895313863254,242.15598751994187,242.56631095623086,138.57490949583953,0.5809126673351866,138.06571709228388,139.0841018993952,313.161723994854,0.9964861225510031,312.2882653970596,314.0351825926484,308.2281744458083,1.5841500648479456,306.83960569103647,309.6167432005801,141.29310479108568,0.21791633783807762,141.10209269911869,141.48411688305268,0.20149397427300864,0.001180446064423204,0.20045926767663028,0.202528680869387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
heuristic_eval,heuristic_tuned,recurrent_ppo,control_v1,operational_penalty,1,v4,4.0,0.02,0.0,5,-610.2107188412149,2.347553248838015,-612.2684399901342,-608.1529976922956,149.95267971030367,0.5868883122095097,149.43824942307384,150.4671099975335,520.0,0.0,520.0,520.0,0.07720100836398859,0.0012015314225181227,0.0761478196363504,0.07825419709162679,0.7940704420167919,0.0014532924414053412,0.7927965750262457,0.7953443090073381,0.2059295579832082,0.001453292441405341,0.20465569099266195,0.20720342497375444,242.36114923808637,0.23405895313863254,242.15598751994187,242.56631095623086,138.57490949583953,0.5809126673351866,138.06571709228388,139.0841018993952,313.161723994854,0.9964861225510031,312.2882653970596,314.0351825926484,308.2281744458083,1.5841500648479456,306.83960569103647,309.6167432005801,141.29310479108568,0.21791633783807762,141.10209269911869,141.48411688305268,0.20149397427300864,0.001180446064423204,0.20045926767663028,0.202528680869387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
random_eval,random,recurrent_ppo,control_v1,operational_penalty,1,v4,4.0,0.02,0.0,5,-606.696030164255,2.734049222644877,-609.0925299711955,-604.2995303573146,150.38005754106376,0.6776435494761074,149.7860767809358,150.97403830119174,258.79,3.276316529274907,255.9181819416962,261.6618180583038,0.0763557724725625,0.0003146922255404031,0.07607993257490929,0.07663161237021572,0.7924500212334683,0.001441537797528319,0.7911864576425641,0.7937135848243725,0.20754997876653164,0.0014415377975282688,0.20628641517562749,0.2088135423574358,242.51239644626156,0.070068485786666,242.45097871052016,242.57381418200296,138.68040270646202,0.796586559679071,137.98216380107922,139.3786416118448,344.3906299508044,1.249354469763799,343.29552247402944,345.48573742757935,301.8552454492861,1.463115670995524,300.57276801836394,303.13772288020823,147.63658926545705,0.21802248884070125,147.44548412803383,147.82769440288027,0.20065888543037264,0.003082179955599422,0.19795723558172645,0.20336053527901882,33.91153846153846,0.6419448537579163,33.34884898786139,34.47422793521554,32.642307692307696,0.6396363149357749,32.08164174212674,33.20297364248865,33.44615384615385,0.7657855540508084,32.77491321257623,34.117394479731466
recurrent_ppo_eval,recurrent_ppo,recurrent_ppo,control_v1,operational_penalty,1,v4,4.0,0.02,0.0,5,-652.3645624289175,58.00775582981514,-703.2106022499265,-601.5185226079084,162.08914060722938,15.114621497215095,148.84059072742397,175.3376904870348,200.4,172.91752007821532,48.83111087693493,351.9688891230651,0.07727155825864691,0.0011393599288137212,0.07627286524799352,0.0782702512693003,0.7513973195162056,0.055812478836688884,0.7024755248209366,0.8003191142114746,0.24860268048379455,0.05581247883668883,0.19968088578852555,0.29752447517906355,242.33700745759793,0.2288319505033942,242.13642740927216,242.5375875059237,127.36515028553654,14.75669040408391,114.43034084188797,140.29995972918513,365.8073638714801,33.18755645629887,336.71718803206875,394.89753971089146,288.9184251242262,17.450652335587982,273.62225393358284,304.21459631486954,151.39671878993914,6.166729331102722,145.99134220452964,156.80209537534864,0.1834139072664342,0.023531470088130887,0.16278766430922925,0.20404015022363914,50.68076923076923,35.38338887924505,19.66586140991484,81.69567705162362,21.56153846153846,9.22052115419891,13.479395322743137,29.643681600333785,27.757692307692302,31.655930392172692,0.010045906515614433,55.50533870886899
static_screen,garrido_cf_s1,recurrent_ppo,control_v1,operational_penalty,1,v4,4.0,0.02,0.0,5,-760.2078866413015,4.331495421804404,-764.0046097785959,-756.411163504007,190.05197166032536,1.082873855451101,189.10279087600176,191.00115244464897,0.0,0.0,0.0,0.0,0.07755605866928131,0.0006620984741109938,0.07697570376848417,0.07813641357007844,0.6333886804265052,0.004021925684063142,0.6298633071283384,0.636914053724672,0.3666113195734947,0.0040219256840631715,0.3630859462753278,0.37013669287166157,242.30879245981686,0.12283715873840442,242.20112094287288,242.41646397676084,99.94843746954834,1.0304053882940254,99.0452473244462,100.85162761465048,399.5775751767095,0.9022261496529806,398.78673908804234,400.36841126537666,268.68109532510834,0.6642080276728954,268.0988913190859,269.2632993311308,157.45897367405632,0.13692163727024836,157.3389565673538,157.57899078075886,0.1412121031801444,0.0016942588076166597,0.13972701985694344,0.14269718650334537,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_screen,garrido_cf_s2,recurrent_ppo,control_v1,operational_penalty,1,v4,4.0,0.02,0.0,5,-610.3809984892799,8.86294921585951,-618.1497160049737,-602.6122809735862,151.29524962232,2.2157373039648616,149.35307024339656,153.23742900124344,260.0,0.0,260.0,260.0,0.07670661905181916,0.0008508722766767761,0.07596079661749801,0.07745244148614032,0.791621970089675,0.005548192868747514,0.7867587646182098,0.7964851755611403,0.20837802991032484,0.005548192868747465,0.20351482443885965,0.21324123538179002,242.4475928583754,0.16625495919605468,242.30186396135474,242.59332175539606,138.00821512562996,1.8316501579275337,136.40270297409327,139.61372727716665,337.8450528740744,1.5171715971432405,336.51519333477466,339.1749124133741,298.8226485795095,1.9721104335226787,297.09401756802015,300.5512795909989,146.33978848932318,0.30263511447176644,146.07451711549496,146.6050598631514,0.1988012500798983,0.0033523783115592966,0.1958627609298488,0.20173973922994778,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
