family,buffer,shifts,tape,ret_excel,placed,attended,lost,fill_qty,backlog_auc_qty_weeks,backlog_peak_qty,shift_hours_per_week,warmup_hours
R1,I168,1,700015,0.008998210340777182,696,694,0,0.9973020892942775,149995.0,24759.0,48.0,74.0
R1,I168,2,700015,0.00909076808424852,696,694,0,0.9972950887242987,7620.0,5043.0,96.0,49.0
R1,I168,3,700015,0.009111685527960885,696,694,0,0.9972992337425085,35557.0,10139.0,144.0,46.0
R1,I336,1,700015,0.008998210340777182,696,694,0,0.9973020892942775,149995.0,24759.0,48.0,74.0
R1,I336,2,700015,0.009189755568038577,696,694,0,0.997298959195997,0.0,0.0,96.0,49.0
R1,I336,3,700015,0.00910626113483058,696,694,0,0.9972984771124815,22922.0,7481.0,144.0,46.0
R1,I504,1,700015,0.008998210340777182,696,694,0,0.9973020892942775,149995.0,24759.0,48.0,74.0
R1,I504,2,700015,0.009127348547309589,696,694,0,0.9958744593790586,7620.0,5043.0,96.0,49.0
R1,I504,3,700015,0.009167106824443244,696,694,0,0.9972998810931477,2577.0,2577.0,144.0,46.0
R1,I672,1,700015,0.008998210340777182,696,694,0,0.9973020892942775,149995.0,24759.0,48.0,74.0
R1,I672,2,700015,0.009127348547309589,696,694,0,0.9958744593790586,7620.0,5043.0,96.0,49.0
R1,I672,3,700015,0.009061563895968242,696,694,0,0.9972986368310341,25319.0,9900.0,144.0,46.0
R1,I1344,1,700015,0.008998210340777182,696,694,0,0.9973020892942775,149995.0,24759.0,48.0,74.0
R1,I1344,2,700015,0.009127348547309589,696,694,0,0.9958744593790586,7620.0,5043.0,96.0,49.0
R1,I1344,3,700015,0.008988463645244684,696,689,0,0.9904497063913206,53374.0,12566.0,144.0,46.0
R1,B0,1,700016,0.0057096452558791306,696,461,181,0.6677102409508923,18205964.0,154394.0,48.0,1134.0
R1,B0,2,700016,0.008841787711077544,696,694,0,0.9972364959121329,2327518.0,97734.0,96.0,1095.0
R1,B0,3,700016,0.008621081127782357,696,694,0,0.9972363174813405,2311346.0,95328.0,144.0,1101.0
R1,I168,1,700016,0.008754268182896971,696,694,0,0.9972373054239395,344491.0,37387.0,48.0,73.0
R1,I168,2,700016,0.009192829757137649,696,694,0,0.9972403760318282,0.0,0.0,96.0,49.0
R1,I168,3,700016,0.009222984250708945,696,694,0,0.9972362351208954,0.0,0.0,144.0,46.0
R1,I336,1,700016,0.008754268182896971,696,694,0,0.9972373054239395,344491.0,37387.0,48.0,73.0
R1,I336,2,700016,0.00909552537064385,696,694,0,0.9972375401088988,0.0,0.0,96.0,49.0
R1,I336,3,700016,0.00916938919369063,696,694,0,0.9972372536050034,7657.0,2572.0,144.0,46.0
R1,I504,1,700016,0.008754268182896971,696,694,0,0.9972373054239395,344491.0,37387.0,48.0,73.0
R1,I504,2,700016,0.009128588329933383,696,694,0,0.9972370386880789,35709.0,10153.0,96.0,49.0
R1,I504,3,700016,0.009102557810292764,696,694,0,0.9972367322593301,12807.0,5187.0,144.0,46.0
R1,I672,1,700016,0.008754268182896971,696,694,0,0.9972373054239395,344491.0,37387.0,48.0,73.0
R1,I672,2,700016,0.009128588329933383,696,694,0,0.9972370386880789,35709.0,10153.0,96.0,49.0
R1,I672,3,700016,0.009136265619307983,696,694,0,0.9972367017651892,7685.0,5119.0,144.0,46.0
R1,I1344,1,700016,0.008754268182896971,696,694,0,0.9972373054239395,344491.0,37387.0,48.0,73.0
R1,I1344,2,700016,0.009128588329933383,696,694,0,0.9972370386880789,35709.0,10153.0,96.0,49.0
R1,I1344,3,700016,0.009136265619307983,696,694,0,0.9972369960055614,7685.0,5119.0,144.0,46.0
R1,B0,1,700017,0.005459064902522212,696,461,179,0.6675366435475643,18234156.0,155149.0,48.0,1128.0
R1,B0,2,700017,0.008493798775386044,696,694,0,0.9972016330151039,3110311.0,95383.0,96.0,1107.0
R1,B0,3,700017,0.008806053628228675,696,694,0,0.9972005628673123,2319694.0,97453.0,144.0,1112.0
R1,I168,1,700017,0.00872918380963218,696,694,0,0.9972012022747886,281476.0,27891.0,48.0,73.0
R1,I168,2,700017,0.008925741056859237,696,694,0,0.9972014045385462,215144.0,30108.0,96.0,50.0
R1,I168,3,700017,0.009101274030915589,696,694,0,0.997204317904269,25545.0,10003.0,144.0,47.0
R1,I336,1,700017,0.00872918380963218,696,694,0,0.9972012022747886,281476.0,27891.0,48.0,73.0
R1,I336,2,700017,0.009040456316763203,696,694,0,0.9972004176471367,2557.0,2557.0,96.0,50.0
R1,I336,3,700017,0.008855530564098907,696,692,0,0.9943876974001793,84544.0,15372.0,144.0,47.0
R1,I504,1,700017,0.00872918380963218,696,694,0,0.9972012022747886,281476.0,27891.0,48.0,73.0
R1,I504,2,700017,0.009098153087418546,696,694,0,0.9972010972713871,17861.0,10098.0,96.0,50.0
R1,I504,3,700017,0.008966154359016413,696,694,0,0.9972016299278315,220040.0,32588.0,144.0,47.0
R1,I672,1,700017,0.00872918380963218,696,694,0,0.9972012022747886,281476.0,27891.0,48.0,73.0
R1,I672,2,700017,0.009098153087418546,696,694,0,0.9972010972713871,17861.0,10098.0,96.0,50.0
R1,I672,3,700017,0.009068227803289503,696,694,0,0.9972007327866862,0.0,0.0,144.0,47.0
R1,I1344,1,700017,0.00872918380963218,696,694,0,0.9972012022747886,281476.0,27891.0,48.0,73.0
R1,I1344,2,700017,0.009098153087418546,696,694,0,0.9972010972713871,17861.0,10098.0,96.0,50.0
R1,I1344,3,700017,0.008978335026276662,696,694,0,0.9972013165342446,184342.0,27694.0,144.0,47.0
R1,B0,1,700018,0.005644169522484827,696,472,171,0.6825622339903136,18132784.0,155368.0,48.0,962.0
R1,B0,2,700018,0.009022337336620851,696,694,0,0.9958413729593788,1582884.0,80413.0,96.0,927.0
R1,B0,3,700018,0.008991578378447312,696,694,0,0.9972277754387746,1577400.0,80413.0,144.0,933.0
R1,I168,1,700018,0.00911649341014907,696,694,0,0.9958642598895554,25611.0,10187.0,48.0,76.0
R1,I168,2,700018,0.009096582010189485,696,694,0,0.9958330666819669,0.0,0.0,96.0,50.0
R1,I168,3,700018,0.009146503472434876,696,694,0,0.9972274633441847,7699.0,5129.0,144.0,47.0
R1,I336,1,700018,0.00911649341014907,696,694,0,0.9958642598895554,25611.0,10187.0,48.0,76.0
R1,I336,2,700018,0.009133272693253916,696,694,0,0.9972250529554235,2575.0,2575.0,96.0,50.0
R1,I336,3,700018,0.009108728563802262,696,694,0,0.9972279314597225,2575.0,2575.0,144.0,47.0
R1,I504,1,700018,0.00911649341014907,696,694,0,0.9958642598895554,25611.0,10187.0,48.0,76.0
R1,I504,2,700018,0.008332085852493565,696,694,0,0.9972278381551881,733406.0,47527.0,96.0,50.0
R1,I504,3,700018,0.009195567319065913,696,694,0,0.9972278962800619,2575.0,2575.0,144.0,47.0
R1,I672,1,700018,0.00911649341014907,696,694,0,0.9958642598895554,25611.0,10187.0,48.0,76.0
R1,I672,2,700018,0.008332085852493565,696,694,0,0.9972278381551881,733406.0,47527.0,96.0,50.0
R1,I672,3,700018,0.009225144375030768,696,694,0,0.9958002900233299,0.0,0.0,144.0,47.0
R1,I1344,1,700018,0.00911649341014907,696,694,0,0.9958642598895554,25611.0,10187.0,48.0,76.0
R1,I1344,2,700018,0.008332085852493565,696,694,0,0.9972278381551881,733406.0,47527.0,96.0,50.0
R1,I1344,3,700018,0.009131490033423065,696,694,0,0.997230883366946,15495.0,5176.0,144.0,47.0
R1,B0,1,700019,0.005671509372882878,696,456,182,0.6606689463631338,18036469.0,154530.0,48.0,960.0
R1,B0,2,700019,0.008815885947236363,696,694,0,0.9959681024254298,2101913.0,82238.0,96.0,927.0
R1,B0,3,700019,0.0087184249103336,696,694,0,0.9973188395398869,2235370.0,82238.0,144.0,933.0
R1,I168,1,700019,0.009195268654352879,696,694,0,0.9973186071991368,5178.0,2589.0,48.0,74.0
R1,I168,2,700019,0.008809375984313196,696,694,0,0.9973191665245681,138180.0,22648.0,96.0,53.0
R1,I168,3,700019,0.009201012827977506,696,694,0,0.9973201159554603,0.0,0.0,144.0,52.0
R1,I336,1,700019,0.009195268654352879,696,694,0,0.9973186071991368,5178.0,2589.0,48.0,74.0
R1,I336,2,700019,0.009186504769834035,696,694,0,0.9973193780603951,2589.0,2589.0,96.0,53.0
R1,I336,3,700019,0.009036936949920894,696,694,0,0.99732281268892,109634.0,20135.0,144.0,52.0
R1,I504,1,700019,0.0091958879492096,696,694,0,0.9973186071991368,2589.0,2589.0,48.0,74.0
R1,I504,2,700019,0.009230703542534609,696,694,0,0.9973186471586932,0.0,0.0,96.0,53.0
R1,I504,3,700019,0.009028592657624802,696,694,0,0.997319719701605,25638.0,10211.0,144.0,52.0
R1,I672,1,700019,0.0091958879492096,696,694,0,0.9973186071991368,2589.0,2589.0,48.0,74.0
R1,I672,2,700019,0.009230703542534609,696,694,0,0.9973186471586932,0.0,0.0,96.0,53.0
R1,I672,3,700019,0.009239204814283312,696,694,0,0.997318870614259,0.0,0.0,144.0,52.0
R1,I1344,1,700019,0.0091958879492096,696,694,0,0.9973186071991368,2589.0,2589.0,48.0,74.0
R1,I1344,2,700019,0.009230703542534609,696,694,0,0.9973186471586932,0.0,0.0,96.0,53.0
R1,I1344,3,700019,0.0092376296987248,696,694,0,0.9973192523263404,0.0,0.0,144.0,52.0
R1,B0,1,700020,0.005463959855972591,696,441,197,0.6398617943570625,18252205.0,155367.0,48.0,1129.0
R1,B0,2,700020,0.008043793956416162,696,672,0,0.9659393030105795,3644178.0,97978.0,96.0,1095.0
R1,B0,3,700020,0.008349866254143348,696,680,0,0.9773545798802731,2855125.0,95571.0,144.0,1101.0
R1,I168,1,700020,0.008190375942761936,696,671,0,0.9646696575192472,1057308.0,75319.0,48.0,73.0
R1,I168,2,700020,0.008552855532723011,696,680,0,0.9773547172662629,641964.0,57371.0,96.0,51.0
R1,I168,3,700020,0.008628632027212094,696,680,0,0.9760085760899011,682956.0,57455.0,144.0,52.0
R1,I336,1,700020,0.008190375942761936,696,671,0,0.9646696575192472,1057308.0,75319.0,48.0,73.0
R1,I336,2,700020,0.008771885421819284,696,680,0,0.9773622557547184,639750.0,57475.0,96.0,51.0
R1,I336,3,700020,0.00861730386018064,696,674,0,0.9688732496889807,889495.0,72439.0,144.0,52.0
R1,I504,1,700020,0.008190375942761936,696,671,0,0.9646696575192472,1057308.0,75319.0,48.0,73.0
R1,I504,2,700020,0.008602650054881974,696,680,0,0.9773624854429775,644408.0,57475.0,96.0,51.0
R1,I504,3,700020,0.008735658111978505,696,680,0,0.9773504113192225,644608.0,57450.0,144.0,52.0
R1,I672,1,700020,0.008190375942761936,696,671,0,0.9646696575192472,1057308.0,75319.0,48.0,73.0
R1,I672,2,700020,0.008602650054881974,696,680,0,0.9773624854429775,644408.0,57475.0,96.0,51.0
R1,I672,3,700020,0.008304606422684232,696,679,0,0.9759650745674953,1048018.0,57341.0,144.0,52.0
R1,I1344,1,700020,0.008190375942761936,696,671,0,0.9646696575192472,1057308.0,75319.0,48.0,73.0
R1,I1344,2,700020,0.008602650054881974,696,680,0,0.9773624854429775,644408.0,57475.0,96.0,51.0
R1,I1344,3,700020,0.008617788936663252,696,680,0,0.9773273096660863,647134.0,57371.0,144.0,52.0
R2,B0,1,700021,0.0049557703750231635,696,424,211,0.6302296715712967,18106646.0,156295.0,48.0,943.0
R2,B0,2,700021,0.008263758290152032,696,694,0,0.9973433757235624,1740317.0,80159.0,96.0,927.0
R2,B0,3,700021,0.007991616569141179,696,694,0,0.99597158122075,2202744.0,80159.0,144.0,933.0
R2,I168,1,700021,0.008676520745039027,696,694,0,0.9959984773295716,53618.0,10038.0,48.0,73.0
R2,I168,2,700021,0.008261667750977081,696,694,0,0.9960561421020635,277765.0,32488.0,96.0,49.0
R2,I168,3,700021,0.008075183910004726,696,693,0,0.9960407702414625,365003.0,30183.0,144.0,46.0
R2,I336,1,700021,0.008588670536029559,696,693,0,0.9960418675376859,76321.0,12586.0,48.0,73.0
R2,I336,2,700021,0.00836419676800082,696,694,0,0.9960211427218654,86641.0,15231.0,96.0,49.0
R2,I336,3,700021,0.008337439579365877,696,694,0,0.9973441133065073,185696.0,19934.0,144.0,46.0
R2,I504,1,700021,0.008588670536029559,696,693,0,0.9960418675376859,76321.0,12586.0,48.0,73.0
R2,I504,2,700021,0.008504546111534306,696,694,0,0.9973439864093648,104399.0,12769.0,96.0,49.0
R2,I504,3,700021,0.008084818748115747,696,694,0,0.9973450153366094,784483.0,47478.0,144.0,46.0
R2,I672,1,700021,0.008588670536029559,696,693,0,0.9960418675376859,76321.0,12586.0,48.0,73.0
R2,I672,2,700021,0.008063568875932299,696,694,0,0.997348457144432,890217.0,62558.0,96.0,49.0
R2,I672,3,700021,0.00809761289590194,696,694,0,0.9960077646561601,484356.0,35453.0,144.0,46.0
R2,I1344,1,700021,0.008588670536029559,696,693,0,0.9960418675376859,76321.0,12586.0,48.0,73.0
R2,I1344,2,700021,0.008063568875932299,696,694,0,0.997348457144432,890217.0,62558.0,96.0,49.0
R2,I1344,3,700021,0.0084302737875876,696,694,0,0.9973433235272252,203948.0,24811.0,144.0,46.0
R2,B0,1,700022,0.00500663200815851,696,445,193,0.6593274889668067,18117301.0,153994.0,48.0,961.0
R2,B0,2,700022,0.008497551925073957,696,694,0,0.9959955299432749,1890420.0,80259.0,96.0,938.0
R2,B0,3,700022,0.007628164139761361,696,694,0,0.9960158431946302,2935843.0,79843.0,144.0,935.0
R2,I168,1,700022,0.008221278045059233,696,689,0,0.9894398109041252,143291.0,17701.0,48.0,73.0
R2,I168,2,700022,0.0077758203211158615,696,694,0,0.997345678750138,353772.0,30393.0,96.0,49.0
R2,I168,3,700022,0.008014475151223105,696,694,0,0.9973454814242111,473402.0,32405.0,144.0,46.0
R2,I336,1,700022,0.008250040617089694,696,689,0,0.9894398109041252,130368.0,17701.0,48.0,73.0
R2,I336,2,700022,0.007710623864642653,696,692,0,0.994600560904877,481136.0,25472.0,96.0,49.0
R2,I336,3,700022,0.008375862627753076,696,685,0,0.9850964162173755,337770.0,35065.0,144.0,46.0
R2,I504,1,700022,0.008250040617089694,696,689,0,0.9894398109041252,130368.0,17701.0,48.0,73.0
R2,I504,2,700022,0.008567739254453205,696,694,0,0.9973456618376367,146144.0,15297.0,96.0,49.0
R2,I504,3,700022,0.008324285599211601,696,694,0,0.9973457914946395,250210.0,20175.0,144.0,46.0
R2,I672,1,700022,0.008250040617089694,696,689,0,0.9894398109041252,130368.0,17701.0,48.0,73.0
R2,I672,2,700022,0.00819630310042654,696,692,0,0.9933075628414488,563143.0,35384.0,96.0,49.0
R2,I672,3,700022,0.008699806802853793,696,694,0,0.9973461113550228,140197.0,22536.0,144.0,46.0
R2,I1344,1,700022,0.008250040617089694,696,689,0,0.9894398109041252,130368.0,17701.0,48.0,73.0
R2,I1344,2,700022,0.00819630310042654,696,692,0,0.9933075628414488,563143.0,35384.0,96.0,49.0
R2,I1344,3,700022,0.008358231439020907,696,690,0,0.9907627953147768,117225.0,17401.0,144.0,46.0
R2,B0,1,700023,0.004878151229824079,696,425,214,0.6321378772769897,18124133.0,155510.0,48.0,961.0
R2,B0,2,700023,0.008177562742930354,696,694,0,0.9960867092797033,2446409.0,88131.0,96.0,937.0
R2,B0,3,700023,0.008192049154433816,696,694,0,0.9973713573499545,1687659.0,79194.0,144.0,934.0
R2,I168,1,700023,0.00815427067829679,696,690,0,0.9920490254363242,367958.0,34772.0,48.0,73.0
R2,I168,2,700023,0.008370226880883833,696,694,0,0.9973717047456333,132698.0,17819.0,96.0,49.0
R2,I168,3,700023,0.008929819914536634,696,694,0,0.9973699878006098,25605.0,7748.0,144.0,46.0
R2,I336,1,700023,0.00815631643904215,696,690,0,0.9920490254363242,365363.0,34772.0,48.0,73.0
R2,I336,2,700023,0.008855629009536197,696,694,0,0.9973712094347675,15326.0,5095.0,96.0,49.0
R2,I336,3,700023,0.00836281776837919,696,694,0,0.997371724275194,198211.0,29830.0,144.0,46.0
R2,I504,1,700023,0.00815631643904215,696,690,0,0.9920490254363242,365363.0,34772.0,48.0,73.0
R2,I504,2,700023,0.00862690332521843,696,694,0,0.9973684937708974,144554.0,22358.0,96.0,49.0
R2,I504,3,700023,0.008426428228999349,696,694,0,0.9973709679902611,210021.0,17513.0,144.0,46.0
R2,I672,1,700023,0.00815631643904215,696,690,0,0.9920490254363242,365363.0,34772.0,48.0,73.0
R2,I672,2,700023,0.008537749694224574,696,694,0,0.9960501867372726,142571.0,17231.0,96.0,49.0
R2,I672,3,700023,0.008682701640811351,696,694,0,0.9973705450065843,112213.0,17541.0,144.0,46.0
R2,I1344,1,700023,0.00815631643904215,696,690,0,0.9920490254363242,365363.0,34772.0,48.0,73.0
R2,I1344,2,700023,0.008537749694224574,696,694,0,0.9960501867372726,142571.0,17231.0,96.0,49.0
R2,I1344,3,700023,0.008361161032815067,696,694,0,0.997373760730086,86635.0,12468.0,144.0,46.0
R2,B0,1,700024,0.004924809707359898,696,433,205,0.6428857838727745,18353023.0,156299.0,48.0,1255.0
R2,B0,2,700024,0.007748126337989994,696,694,0,0.9973172001344316,4014042.0,112965.0,96.0,1249.0
R2,B0,3,700024,0.007395096463202601,696,685,0,0.9849330049344688,4902480.0,112965.0,144.0,1246.0
R2,I168,1,700024,0.007821798778547051,696,691,0,0.9931927648633548,1093649.0,57558.0,48.0,73.0
R2,I168,2,700024,0.008116927131475883,696,691,0,0.9931882709927996,996396.0,62320.0,96.0,49.0
R2,I168,3,700024,0.007734764060072632,696,690,0,0.9905082067610668,1374285.0,57587.0,144.0,46.0
R2,I336,1,700024,0.007747552119886963,696,692,0,0.9945680178746477,1096139.0,57505.0,48.0,73.0
R2,I336,2,700024,0.007821703736772415,696,688,0,0.9890606565939092,1492583.0,77700.0,96.0,49.0
R2,I336,3,700024,0.007869718372626955,696,687,0,0.9876858078192787,1001147.0,57685.0,144.0,46.0
R2,I504,1,700024,0.007747552119886963,696,692,0,0.9945680178746477,1096139.0,57505.0,48.0,73.0
R2,I504,2,700024,0.007998296008828806,696,685,0,0.9835856965766331,1345147.0,57615.0,96.0,49.0
R2,I504,3,700024,0.007712607532935476,696,693,0,0.9959322023095998,1015703.0,57645.0,144.0,46.0
R2,I672,1,700024,0.007747552119886963,696,692,0,0.9945680178746477,1096139.0,57505.0,48.0,73.0
R2,I672,2,700024,0.007925376745991997,696,684,0,0.9835616772551846,1396327.0,57677.0,96.0,49.0
R2,I672,3,700024,0.007872686707703358,696,692,0,0.9945573906888241,1037615.0,57753.0,144.0,46.0
R2,I1344,1,700024,0.007747552119886963,696,692,0,0.9945680178746477,1096139.0,57505.0,48.0,73.0
R2,I1344,2,700024,0.007925376745991997,696,684,0,0.9835616772551846,1396327.0,57677.0,96.0,49.0
R2,I1344,3,700024,0.008092761425748446,696,694,0,0.9973195488622251,1144626.0,57753.0,144.0,46.0
R2,B0,1,700025,0.004399273494448933,696,408,228,0.6099637985590459,18030689.0,154977.0,48.0,943.0
R2,B0,2,700025,0.0076682237618152,696,694,0,0.9973621098032397,4114149.0,108981.0,96.0,927.0
R2,B0,3,700025,0.007206461036586527,696,689,0,0.9905545016386509,5839813.0,123014.0,144.0,933.0
R2,I168,1,700025,0.008009682708142401,696,694,0,0.9973628521474789,1200557.0,67498.0,48.0,73.0
R2,I168,2,700025,0.007598696971218184,696,694,0,0.9973614481916429,1130488.0,59840.0,96.0,49.0
R2,I168,3,700025,0.007535332801948632,696,694,0,0.9959980517039649,2295266.0,84417.0,144.0,46.0
R2,I336,1,700025,0.0076490614444085,696,694,0,0.9973594151231857,1263859.0,67498.0,48.0,73.0
R2,I336,2,700025,0.007869531606041702,696,691,0,0.9932495532948243,1056112.0,59965.0,96.0,49.0
R2,I336,3,700025,0.007575698678937353,696,694,0,0.9973620552643061,1257069.0,59901.0,144.0,46.0
R2,I504,1,700025,0.0076490614444085,696,694,0,0.9973594151231857,1263859.0,67498.0,48.0,73.0
R2,I504,2,700025,0.007572876255687757,696,694,0,0.9973657643597871,1833797.0,84660.0,96.0,49.0
R2,I504,3,700025,0.007634026868303903,696,693,0,0.9960077058958793,1166872.0,60001.0,144.0,46.0
R2,I672,1,700025,0.0076490614444085,696,694,0,0.9973594151231857,1263859.0,67498.0,48.0,73.0
R2,I672,2,700025,0.007447744117634428,696,694,0,0.9973632769550088,1870724.0,84660.0,96.0,49.0
R2,I672,3,700025,0.007573571924615722,696,694,0,0.9959852428254901,1770132.0,60258.0,144.0,46.0
R2,I1344,1,700025,0.0076490614444085,696,694,0,0.9973594151231857,1263859.0,67498.0,48.0,73.0
R2,I1344,2,700025,0.006886400161285358,696,694,0,0.997366784762701,2690738.0,84660.0,96.0,49.0
R2,I1344,3,700025,0.007098827261794716,696,694,0,0.9973623055654505,3065195.0,96484.0,144.0,46.0
R2,B0,1,700026,0.004934925975440147,696,444,193,0.6565204832559088,18127396.0,154587.0,48.0,943.0
R2,B0,2,700026,0.008000340042033857,696,694,0,0.9974267012599414,2184457.0,79816.0,96.0,927.0
R2,B0,3,700026,0.00806823202572853,696,694,0,0.997425731341986,1902037.0,79816.0,144.0,933.0
R2,I168,1,700026,0.008239040281738308,696,694,0,0.9974260861084446,168188.0,20009.0,48.0,73.0
R2,I168,2,700026,0.008129461972674936,696,694,0,0.9974260601865153,272156.0,27678.0,96.0,49.0
R2,I168,3,700026,0.007945761087707075,696,692,0,0.9946732664660153,258532.0,25112.0,144.0,46.0
R2,I336,1,700026,0.008295854697179172,696,694,0,0.9974260861084446,137363.0,20009.0,48.0,73.0
R2,I336,2,700026,0.00838729473494269,696,693,0,0.9960886398283433,199308.0,17760.0,96.0,49.0
R2,I336,3,700026,0.008368445511489235,696,694,0,0.9961533570701933,124407.0,15141.0,144.0,46.0
R2,I504,1,700026,0.008295854697179172,696,694,0,0.9974260861084446,137363.0,20009.0,48.0,73.0
R2,I504,2,700026,0.008591197161839993,696,694,0,0.996078917874642,94564.0,12584.0,96.0,49.0
R2,I504,3,700026,0.008613080436257463,696,684,0,0.9837344511120454,227418.0,32927.0,144.0,46.0
R2,I672,1,700026,0.008295854697179172,696,694,0,0.9974260861084446,137363.0,20009.0,48.0,73.0
R2,I672,2,700026,0.008489896132493653,696,686,0,0.986455048447537,245414.0,30450.0,96.0,49.0
R2,I672,3,700026,0.0085119526010867,696,694,0,0.9974256985893825,148364.0,25173.0,144.0,46.0
R2,I1344,1,700026,0.008295854697179172,696,694,0,0.9974260861084446,137363.0,20009.0,48.0,73.0
R2,I1344,2,700026,0.008489896132493653,696,686,0,0.986455048447537,245414.0,30450.0,96.0,49.0
R2,I1344,3,700026,0.008299941375587191,696,694,0,0.9974251662427417,406161.0,39865.0,144.0,46.0
R2,B0,1,700027,0.0051431825830561455,696,415,218,0.619545819020666,18150000.0,155423.0,48.0,943.0
R2,B0,2,700027,0.008043308076981807,696,694,0,0.9973468306126776,2196317.0,79862.0,96.0,927.0
R2,B0,3,700027,0.008022815862899536,696,694,0,0.9973440857362655,1902722.0,79862.0,144.0,933.0
R2,I168,1,700027,0.008505556884952114,696,694,0,0.9973444027425965,48236.0,7690.0,48.0,73.0
R2,I168,2,700027,0.008319959358917032,696,691,0,0.9933831081195783,220424.0,24806.0,96.0,50.0
R2,I168,3,700027,0.00823285047093968,696,694,0,0.9973440899635144,175304.0,15126.0,144.0,47.0
R2,I336,1,700027,0.008968422742306153,696,690,0,0.990753363980398,25352.0,5130.0,48.0,73.0
R2,I336,2,700027,0.008231993683733512,696,694,0,0.9973444337347097,189132.0,20398.0,96.0,50.0
R2,I336,3,700027,0.008284032665194146,696,694,0,0.997344126599108,211872.0,27408.0,144.0,47.0
R2,I504,1,700027,0.008968422742306153,696,690,0,0.990753363980398,25352.0,5130.0,48.0,73.0
R2,I504,2,700027,0.008502671248206212,696,694,0,0.9973442787669092,81591.0,15211.0,96.0,50.0
R2,I504,3,700027,0.008340325141314876,696,694,0,0.9973434909691429,183619.0,20181.0,144.0,47.0
R2,I672,1,700027,0.008968422742306153,696,690,0,0.990753363980398,25352.0,5130.0,48.0,73.0
R2,I672,2,700027,0.008535720872251257,696,676,0,0.9731435872657058,334861.0,49800.0,96.0,50.0
R2,I672,3,700027,0.007768593120634845,696,691,0,0.9918860406477799,430128.0,22226.0,144.0,47.0
R2,I1344,1,700027,0.008968422742306153,696,690,0,0.990753363980398,25352.0,5130.0,48.0,73.0
R2,I1344,2,700027,0.008535720872251257,696,676,0,0.9731435872657058,334861.0,49800.0,96.0,50.0
R2,I1344,3,700027,0.008331144635625792,696,693,0,0.9960274641573023,190695.0,22345.0,144.0,47.0
R2,B0,1,700028,0.004771582562276941,696,418,222,0.6214657194835593,18118081.0,154310.0,48.0,943.0
R2,B0,2,700028,0.007328159791134128,696,692,0,0.9933210317407638,3136946.0,79698.0,96.0,927.0
R2,B0,3,700028,0.0076513376311469,696,694,0,0.9972906532046717,2970750.0,79698.0,144.0,933.0
R2,I168,1,700028,0.007634382816640576,696,694,0,0.9972901153174042,1210395.0,57170.0,48.0,72.0
R2,I168,2,700028,0.007164868661720197,696,694,0,0.9972937526770909,1807703.0,72732.0,96.0,49.0
R2,I168,3,700028,0.007614450832583989,696,689,0,0.9892804865034476,1296881.0,57189.0,144.0,46.0
R2,I336,1,700028,0.007695680798054765,696,676,0,0.9712149993020692,2470098.0,93210.0,48.0,72.0
R2,I336,2,700028,0.008058329214123751,696,694,0,0.9972896477285337,1416937.0,62285.0,96.0,49.0
R2,I336,3,700028,0.0077460496698665395,696,694,0,0.9959283391937762,904264.0,57128.0,144.0,46.0
R2,I504,1,700028,0.007695680798054765,696,676,0,0.9712149993020692,2470098.0,93210.0,48.0,72.0
R2,I504,2,700028,0.007306439077131035,696,694,0,0.9972901009324601,1486314.0,57206.0,96.0,49.0
R2,I504,3,700028,0.007803663152686336,696,694,0,0.9959871499576993,1472610.0,70154.0,144.0,46.0
R2,I672,1,700028,0.007695680798054765,696,676,0,0.9712149993020692,2470098.0,93210.0,48.0,72.0
R2,I672,2,700028,0.007827236735882556,696,684,0,0.98350586182748,2229829.0,79680.0,96.0,49.0
R2,I672,3,700028,0.007924198642386485,696,692,0,0.994544056860303,951883.0,57379.0,144.0,46.0
R2,I1344,1,700028,0.007695680798054765,696,676,0,0.9712149993020692,2470098.0,93210.0,48.0,72.0
R2,I1344,2,700028,0.007827236735882556,696,684,0,0.98350586182748,2229829.0,79680.0,96.0,49.0
R2,I1344,3,700028,0.007488006564121531,696,684,0,0.983636611727378,1286485.0,57260.0,144.0,46.0
R2,B0,1,700029,0.005025382923967089,696,424,217,0.6308808572601232,18195716.0,154719.0,48.0,961.0
R2,B0,2,700029,0.007060459708445336,696,689,0,0.9892161859570164,3367571.0,85197.0,96.0,927.0
R2,B0,3,700029,0.007391583725059097,696,694,0,0.9974144422173438,3568314.0,80119.0,144.0,933.0
R2,I168,1,700029,0.007727558438700757,696,694,0,0.9974145422981623,980904.0,62897.0,48.0,73.0
R2,I168,2,700029,0.007948682506399879,696,694,0,0.9974145847958922,1280713.0,60260.0,96.0,51.0
R2,I168,3,700029,0.007450225083122347,696,694,0,0.9974140377022271,2201393.0,83313.0,144.0,49.0
R2,I336,1,700029,0.007727558438700757,696,694,0,0.9974145422981623,980904.0,62897.0,48.0,73.0
R2,I336,2,700029,0.007748881978168778,696,694,0,0.9961006906242129,1081274.0,65463.0,96.0,51.0
R2,I336,3,700029,0.007912892610265402,696,689,0,0.9892469069477731,1334304.0,60196.0,144.0,49.0
R2,I504,1,700029,0.007727558438700757,696,694,0,0.9974145422981623,980904.0,62897.0,48.0,73.0
R2,I504,2,700029,0.0075783722203156744,696,693,0,0.996036965690476,1233151.0,58020.0,96.0,51.0
