phase,policy,w_bo,w_cost,w_disr,seed_count,reward_total_mean,reward_total_std,reward_total_ci95_low,reward_total_ci95_high,service_loss_total_mean,service_loss_total_std,service_loss_total_ci95_low,service_loss_total_ci95_high,shift_cost_total_mean,shift_cost_total_std,shift_cost_total_ci95_low,shift_cost_total_ci95_high,mean_disruption_fraction_mean,mean_disruption_fraction_std,mean_disruption_fraction_ci95_low,mean_disruption_fraction_ci95_high,fill_rate_mean,fill_rate_std,fill_rate_ci95_low,fill_rate_ci95_high,backorder_rate_mean,backorder_rate_std,backorder_rate_ci95_low,backorder_rate_ci95_high,ret_thesis_corrected_total_mean,ret_thesis_corrected_total_std,ret_thesis_corrected_total_ci95_low,ret_thesis_corrected_total_ci95_high,pct_steps_S1_mean,pct_steps_S1_std,pct_steps_S1_ci95_low,pct_steps_S1_ci95_high,pct_steps_S2_mean,pct_steps_S2_std,pct_steps_S2_ci95_low,pct_steps_S2_ci95_high,pct_steps_S3_mean,pct_steps_S3_std,pct_steps_S3_ci95_low,pct_steps_S3_ci95_high
static_screen,static_s1,5.0,0.01,0.0,3,-449.25751773505937,11.528065717577054,-462.3027521518058,-436.2122833183129,89.85150354701186,2.3056131435154286,87.24245666366255,92.46055043036117,0.0,0.0,0.0,0.0,0.07397209042954485,0.0021387434484651194,0.07155187438237504,0.07639230647671466,0.6495236310802083,0.00883615215249732,0.6395245836254724,0.6595226785349442,0.3504763689197918,0.008836152152497279,0.340477321465056,0.36047541637452757,243.00849141474202,0.4201934083827746,242.5329978109567,243.48398501852736,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_screen,static_s1,5.0,0.02,0.0,3,-449.25751773505937,11.528065717577054,-462.3027521518058,-436.2122833183129,89.85150354701186,2.3056131435154286,87.24245666366255,92.46055043036117,0.0,0.0,0.0,0.0,0.07397209042954485,0.0021387434484651194,0.07155187438237504,0.07639230647671466,0.6495236310802083,0.00883615215249732,0.6395245836254724,0.6595226785349442,0.3504763689197918,0.008836152152497279,0.340477321465056,0.36047541637452757,243.00849141474202,0.4201934083827746,242.5329978109567,243.48398501852736,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_screen,static_s1,5.0,0.03,0.0,3,-449.25751773505937,11.528065717577054,-462.3027521518058,-436.2122833183129,89.85150354701186,2.3056131435154286,87.24245666366255,92.46055043036117,0.0,0.0,0.0,0.0,0.07397209042954485,0.0021387434484651194,0.07155187438237504,0.07639230647671466,0.6495236310802083,0.00883615215249732,0.6395245836254724,0.6595226785349442,0.3504763689197918,0.008836152152497279,0.340477321465056,0.36047541637452757,243.00849141474202,0.4201934083827746,242.5329978109567,243.48398501852736,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_screen,static_s2,3.0,0.01,0.0,3,-133.38477146975652,6.561169521043663,-140.80943372853625,-125.9601092109768,43.59492382325212,2.1870565070145687,41.12003640365886,46.069811242845375,260.0,0.0,260.0,260.0,0.07448794003174465,0.0017227288623659145,0.07253848880578637,0.07643739125770294,0.8273708416241904,0.008590483620083422,0.8176497942843629,0.8370918889640179,0.17262915837580958,0.008590483620083338,0.16290811103598218,0.18235020571563698,242.872083626267,0.37739246795680265,242.4450238460556,243.2991434064784,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s2,3.0,0.02,0.0,3,-135.9847714697563,6.561169521043785,-143.40943372853616,-128.56010921097646,43.59492382325212,2.1870565070145687,41.12003640365886,46.069811242845375,260.0,0.0,260.0,260.0,0.07448794003174465,0.0017227288623659145,0.07253848880578637,0.07643739125770294,0.8273708416241904,0.008590483620083422,0.8176497942843629,0.8370918889640179,0.17262915837580958,0.008590483620083338,0.16290811103598218,0.18235020571563698,242.872083626267,0.37739246795680265,242.4450238460556,243.2991434064784,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s2,3.0,0.03,0.0,3,-138.58477146975648,6.561169521043728,-146.00943372853627,-131.16010921097669,43.59492382325212,2.1870565070145687,41.12003640365886,46.069811242845375,260.0,0.0,260.0,260.0,0.07448794003174465,0.0017227288623659145,0.07253848880578637,0.07643739125770294,0.8273708416241904,0.008590483620083422,0.8176497942843629,0.8370918889640179,0.17262915837580958,0.008590483620083338,0.16290811103598218,0.18235020571563698,242.872083626267,0.37739246795680265,242.4450238460556,243.2991434064784,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s2,4.0,0.01,0.0,3,-176.97969529300835,8.748226028058259,-186.87924497138135,-167.08014561463534,43.59492382325212,2.1870565070145687,41.12003640365886,46.069811242845375,260.0,0.0,260.0,260.0,0.07448794003174465,0.0017227288623659145,0.07253848880578637,0.07643739125770294,0.8273708416241904,0.008590483620083422,0.8176497942843629,0.8370918889640179,0.17262915837580958,0.008590483620083338,0.16290811103598218,0.18235020571563698,242.872083626267,0.37739246795680265,242.4450238460556,243.2991434064784,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s2,4.0,0.02,0.0,3,-179.5796952930087,8.748226028058387,-189.47924497138186,-169.68014561463556,43.59492382325212,2.1870565070145687,41.12003640365886,46.069811242845375,260.0,0.0,260.0,260.0,0.07448794003174465,0.0017227288623659145,0.07253848880578637,0.07643739125770294,0.8273708416241904,0.008590483620083422,0.8176497942843629,0.8370918889640179,0.17262915837580958,0.008590483620083338,0.16290811103598218,0.18235020571563698,242.872083626267,0.37739246795680265,242.4450238460556,243.2991434064784,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s2,4.0,0.03,0.0,3,-182.17969529300862,8.748226028058303,-192.07924497138168,-172.28014561463556,43.59492382325212,2.1870565070145687,41.12003640365886,46.069811242845375,260.0,0.0,260.0,260.0,0.07448794003174465,0.0017227288623659145,0.07253848880578637,0.07643739125770294,0.8273708416241904,0.008590483620083422,0.8176497942843629,0.8370918889640179,0.17262915837580958,0.008590483620083338,0.16290811103598218,0.18235020571563698,242.872083626267,0.37739246795680265,242.4450238460556,243.2991434064784,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s2,5.0,0.01,0.0,3,-220.57461911626024,10.935282535072835,-232.94905621422652,-208.20018201829396,43.59492382325212,2.1870565070145687,41.12003640365886,46.069811242845375,260.0,0.0,260.0,260.0,0.07448794003174465,0.0017227288623659145,0.07253848880578637,0.07643739125770294,0.8273708416241904,0.008590483620083422,0.8176497942843629,0.8370918889640179,0.17262915837580958,0.008590483620083338,0.16290811103598218,0.18235020571563698,242.872083626267,0.37739246795680265,242.4450238460556,243.2991434064784,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s2,5.0,0.02,0.0,3,-223.17461911626108,10.935282535072965,-235.5490562142275,-210.80018201829466,43.59492382325212,2.1870565070145687,41.12003640365886,46.069811242845375,260.0,0.0,260.0,260.0,0.07448794003174465,0.0017227288623659145,0.07253848880578637,0.07643739125770294,0.8273708416241904,0.008590483620083422,0.8176497942843629,0.8370918889640179,0.17262915837580958,0.008590483620083338,0.16290811103598218,0.18235020571563698,242.872083626267,0.37739246795680265,242.4450238460556,243.2991434064784,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s2,5.0,0.03,0.0,3,-225.77461911626074,10.935282535072849,-238.14905621422702,-213.40018201829446,43.59492382325212,2.1870565070145687,41.12003640365886,46.069811242845375,260.0,0.0,260.0,260.0,0.07448794003174465,0.0017227288623659145,0.07253848880578637,0.07643739125770294,0.8273708416241904,0.008590483620083422,0.8176497942843629,0.8370918889640179,0.17262915837580958,0.008590483620083338,0.16290811103598218,0.18235020571563698,242.872083626267,0.37739246795680265,242.4450238460556,243.2991434064784,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s3,3.0,0.01,0.0,3,-133.83859706084374,4.5339844710966215,-138.9692834844266,-128.70791063726088,42.8795323536146,1.5113281570321906,41.169303545753664,44.589761161475536,520.0,0.0,520.0,520.0,0.07430252930454063,0.0026457489826454228,0.07130858248535715,0.07729647612372412,0.8302937020347744,0.0055727277063539376,0.8239875669856619,0.8365998370838869,0.16970629796522566,0.005572727706353918,0.16340016291611317,0.17601243301433814,242.92607395326226,0.4989212197811871,242.3614914441939,243.49065646233063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
static_screen,static_s3,3.0,0.02,0.0,3,-139.038597060844,4.533984471096549,-144.16928348442678,-133.90791063726124,42.8795323536146,1.5113281570321906,41.169303545753664,44.589761161475536,520.0,0.0,520.0,520.0,0.07430252930454063,0.0026457489826454228,0.07130858248535715,0.07729647612372412,0.8302937020347744,0.0055727277063539376,0.8239875669856619,0.8365998370838869,0.16970629796522566,0.005572727706353918,0.16340016291611317,0.17601243301433814,242.92607395326226,0.4989212197811871,242.3614914441939,243.49065646233063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
static_screen,static_s3,3.0,0.03,0.0,3,-144.238597060844,4.5339844710965975,-149.36928348442683,-139.10791063726117,42.8795323536146,1.5113281570321906,41.169303545753664,44.589761161475536,520.0,0.0,520.0,520.0,0.07430252930454063,0.0026457489826454228,0.07130858248535715,0.07729647612372412,0.8302937020347744,0.0055727277063539376,0.8239875669856619,0.8365998370838869,0.16970629796522566,0.005572727706353918,0.16340016291611317,0.17601243301433814,242.92607395326226,0.4989212197811871,242.3614914441939,243.49065646233063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
