contract_id,split,campaign_id,campaign_sha256,seed,family,risk_level,horizon_weeks,policy,buffer_level,initial_shift,policy_shift,n_orders,n_served,n_lost,n_late,ret_excel,ret_thesis,ret_continuous,ret_excel_cvar05,ret_excel_cvar10,ret_excel_p05,ret_excel_p10,ret_excel_p25,ret_excel_p50,ret_excel_p75,ret_excel_p90,ret_excel_p95,ret_excel_rolling_4w_mean,ret_excel_rolling_4w_min,ret_excel_rolling_4w_final,ret_excel_risk_conditional,ret_excel_risk_conditional_n,ration_ret_excel,excel_case_pct_fill_rate,excel_case_pct_autotomy,excel_case_pct_recovery,excel_case_pct_risk_no_recovery,excel_case_pct_unfulfilled,fill_rate,fill_rate_on_time,lost_orders,lost_rate,backorder_qty_final,service_loss_auc_ration_hours,service_loss_auc_per_order,rpj_mean,rpj_p95,ttr_mean,ttr_p95,backlog_age_mean,backlog_age_max,apj_p50,apj_p90,apj_p99,apj_positive_p50,apj_positive_p90,apj_positive_p99,ctj_p50,ctj_p90,ctj_p99,rpj_p50,rpj_p90,rpj_p99,dpj_p99,delivered_rations,demanded_rations,flow_fill_rate,shift_hours,surge_hours,strategic_buffer_units,end_state_inventory,unit_surge_hours_per_ration,unit_buffer_units_per_ration,system_ttr_mean,system_ttr_p95,system_ttr_n_recovered,system_ttr_n_censored,system_ttr_n_clusters,system_ttr_censored_fraction,switches,late_backlog_hours,total_backlog_hours,l_program_return
garrido_learning_v1,calibration,l-cal-000-700000,cf647092bef975a5c447e7d1826913797433464e01336a782edd033085f71991,700000,R1,current,104,static_I336_S3,336,1,3,623.0,621.0,0.0,621.0,0.009403676671007602,0.009403676671007602,0.31168831168831174,0.00884433962264151,0.009134471398622342,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.00943214512856229,0.008679245283018867,0.008679245283018867,0.009433962264150891,621,0.00940451512673208,0.0,0.0,99.67897271268058,0.0,0.32102728731942215,0.0032102728731941976,0.0,0.0,0.0,0.0,7759080.0,12454.38202247191,53.0,53.0,53.0,53.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1551816.0,1556675.0,0.9968786034336005,52080.0,34608.0,768780.0,3152805.0,0.022301613077839125,0.495406671925022,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7759080.0,82421400.0,-90189132.1
garrido_learning_v1,calibration,l-cal-000-700000,cf647092bef975a5c447e7d1826913797433464e01336a782edd033085f71991,700000,R1,current,104,heuristic_I336,336,1,1,623.0,621.0,0.0,621.0,0.009403676671007602,0.009403676671007602,0.31168831168831174,0.00884433962264151,0.009134471398622342,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.00943214512856229,0.008679245283018867,0.008679245283018867,0.009433962264150891,621,0.00940451512673208,0.0,0.0,99.67897271268058,0.0,0.32102728731942215,0.0032102728731941976,0.0,0.0,0.0,0.0,7759080.0,12454.38202247191,53.0,53.0,53.0,53.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1551816.0,1556675.0,0.9968786034336005,28392.0,10920.0,768780.0,2627799.0,0.00703691674786186,0.495406671925022,0.0,0.0,0.0,1.0,1.0,1.0,41.0,7759080.0,82421400.0,-90183214.09999996
garrido_learning_v1,calibration,l-cal-000-700000,cf647092bef975a5c447e7d1826913797433464e01336a782edd033085f71991,700000,R1,current,104,static_I504_S1,504,1,1,623.0,621.0,0.0,621.0,0.009403676671007602,0.009403676671007602,0.31168831168831174,0.00884433962264151,0.009134471398622342,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.00943214512856229,0.008679245283018867,0.008679245283018867,0.009433962264150891,621,0.00940451512673208,0.0,0.0,99.67897271268058,0.0,0.32102728731942215,0.0032102728731941976,0.0,0.0,0.0,0.0,7759080.0,12454.38202247191,53.0,53.0,53.0,53.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1551816.0,1556675.0,0.9968786034336005,17472.0,0.0,1153170.0,2424252.0,0.0,0.743110007887533,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7759080.0,82421400.0,-90180480.0
garrido_learning_v1,calibration,l-cal-000-700000,cf647092bef975a5c447e7d1826913797433464e01336a782edd033085f71991,700000,R1,current,104,static_I504_S2,504,1,2,623.0,621.0,0.0,621.0,0.009403676671007602,0.009403676671007602,0.31168831168831174,0.00884433962264151,0.009134471398622342,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.00943214512856229,0.008679245283018867,0.008679245283018867,0.009433962264150891,621,0.00940451512673208,0.0,0.0,99.67897271268058,0.0,0.32102728731942215,0.0032102728731941976,0.0,0.0,0.0,0.0,7759080.0,12454.38202247191,53.0,53.0,53.0,53.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1551816.0,1556675.0,0.9968786034336005,34776.0,17304.0,1153170.0,3452375.0,0.011150806538919563,0.743110007887533,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7759080.0,82421400.0,-90184806.1
garrido_learning_v1,calibration,l-cal-000-700000,cf647092bef975a5c447e7d1826913797433464e01336a782edd033085f71991,700000,R1,current,104,static_I504_S3,504,1,3,623.0,621.0,0.0,621.0,0.009403676671007602,0.009403676671007602,0.31168831168831174,0.00884433962264151,0.009134471398622342,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.00943214512856229,0.008679245283018867,0.008679245283018867,0.009433962264150891,621,0.00940451512673208,0.0,0.0,99.67897271268058,0.0,0.32102728731942215,0.0032102728731941976,0.0,0.0,0.0,0.0,7759080.0,12454.38202247191,53.0,53.0,53.0,53.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1551816.0,1556675.0,0.9968786034336005,52080.0,34608.0,1153170.0,4050555.0,0.022301613077839125,0.743110007887533,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7759080.0,82421400.0,-90189132.1
garrido_learning_v1,calibration,l-cal-000-700000,cf647092bef975a5c447e7d1826913797433464e01336a782edd033085f71991,700000,R1,current,104,heuristic_I504,504,1,1,623.0,621.0,0.0,621.0,0.009403676671007602,0.009403676671007602,0.31168831168831174,0.00884433962264151,0.009134471398622342,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.00943214512856229,0.008679245283018867,0.008679245283018867,0.009433962264150891,621,0.00940451512673208,0.0,0.0,99.67897271268058,0.0,0.32102728731942215,0.0032102728731941976,0.0,0.0,0.0,0.0,7759080.0,12454.38202247191,53.0,53.0,53.0,53.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1551816.0,1556675.0,0.9968786034336005,32424.0,14952.0,1153170.0,3247375.0,0.009635162931687778,0.743110007887533,0.0,0.0,0.0,1.0,1.0,1.0,27.0,7759080.0,82421400.0,-90184220.69999997
garrido_learning_v1,calibration,l-cal-000-700000,cf647092bef975a5c447e7d1826913797433464e01336a782edd033085f71991,700000,R1,current,104,static_I672_S1,672,1,1,623.0,621.0,0.0,621.0,0.009403676671007602,0.009403676671007602,0.31168831168831174,0.00884433962264151,0.009134471398622342,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.00943214512856229,0.008679245283018867,0.008679245283018867,0.009433962264150891,621,0.00940451512673208,0.0,0.0,99.67897271268058,0.0,0.32102728731942215,0.0032102728731941976,0.0,0.0,0.0,0.0,7759080.0,12454.38202247191,53.0,53.0,53.0,53.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1551816.0,1556675.0,0.9968786034336005,17472.0,0.0,1537560.0,2713393.0,0.0,0.990813343850044,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7759080.0,82421400.0,-90180480.0
garrido_learning_v1,calibration,l-cal-000-700000,cf647092bef975a5c447e7d1826913797433464e01336a782edd033085f71991,700000,R1,current,104,static_I672_S2,672,1,2,623.0,621.0,0.0,621.0,0.009403676671007602,0.009403676671007602,0.31168831168831174,0.00884433962264151,0.009134471398622342,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.00943214512856229,0.008679245283018867,0.008679245283018867,0.009433962264150891,621,0.00940451512673208,0.0,0.0,99.67897271268058,0.0,0.32102728731942215,0.0032102728731941976,0.0,0.0,0.0,0.0,7759080.0,12454.38202247191,53.0,53.0,53.0,53.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1551816.0,1556675.0,0.9968786034336005,34776.0,17304.0,1537560.0,3888705.0,0.011150806538919563,0.990813343850044,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7759080.0,82421400.0,-90184806.1
garrido_learning_v1,calibration,l-cal-000-700000,cf647092bef975a5c447e7d1826913797433464e01336a782edd033085f71991,700000,R1,current,104,static_I672_S3,672,1,3,623.0,621.0,0.0,621.0,0.009403676671007602,0.009403676671007602,0.31168831168831174,0.00884433962264151,0.009134471398622342,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.00943214512856229,0.008679245283018867,0.008679245283018867,0.009433962264150891,621,0.00940451512673208,0.0,0.0,99.67897271268058,0.0,0.32102728731942215,0.0032102728731941976,0.0,0.0,0.0,0.0,7759080.0,12454.38202247191,53.0,53.0,53.0,53.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1551816.0,1556675.0,0.9968786034336005,52080.0,34608.0,1537560.0,4855427.0,0.022301613077839125,0.990813343850044,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7759080.0,82421400.0,-90189132.1
garrido_learning_v1,calibration,l-cal-000-700000,cf647092bef975a5c447e7d1826913797433464e01336a782edd033085f71991,700000,R1,current,104,heuristic_I672,672,1,1,623.0,621.0,0.0,621.0,0.009403676671007602,0.009403676671007602,0.31168831168831174,0.00884433962264151,0.009134471398622342,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.00943214512856229,0.008679245283018867,0.008679245283018867,0.009433962264150891,621,0.00940451512673208,0.0,0.0,99.67897271268058,0.0,0.32102728731942215,0.0032102728731941976,0.0,0.0,0.0,0.0,7759080.0,12454.38202247191,53.0,53.0,53.0,53.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1551816.0,1556675.0,0.9968786034336005,34608.0,17136.0,1537560.0,3873705.0,0.01104254628126015,0.990813343850044,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7759080.0,82421400.0,-90184764.1
