phase,policy,algo,frame_stack,observation_version,w_bo,w_cost,w_disr,seed_count,reward_total_mean,reward_total_std,reward_total_ci95_low,reward_total_ci95_high,service_loss_total_mean,service_loss_total_std,service_loss_total_ci95_low,service_loss_total_ci95_high,shift_cost_total_mean,shift_cost_total_std,shift_cost_total_ci95_low,shift_cost_total_ci95_high,mean_disruption_fraction_mean,mean_disruption_fraction_std,mean_disruption_fraction_ci95_low,mean_disruption_fraction_ci95_high,fill_rate_mean,fill_rate_std,fill_rate_ci95_low,fill_rate_ci95_high,backorder_rate_mean,backorder_rate_std,backorder_rate_ci95_low,backorder_rate_ci95_high,ret_thesis_corrected_total_mean,ret_thesis_corrected_total_std,ret_thesis_corrected_total_ci95_low,ret_thesis_corrected_total_ci95_high,pct_steps_S1_mean,pct_steps_S1_std,pct_steps_S1_ci95_low,pct_steps_S1_ci95_high,pct_steps_S2_mean,pct_steps_S2_std,pct_steps_S2_ci95_low,pct_steps_S2_ci95_high,pct_steps_S3_mean,pct_steps_S3_std,pct_steps_S3_ci95_low,pct_steps_S3_ci95_high
cross_eval_severe,static_s1,ppo,1,v1,4.0,0.02,0.0,5,-566.4757602392208,2.004366232361436,-568.232664704988,-564.7188557734536,141.6189400598052,0.501091558090359,141.1797139433634,142.058166176247,0.0,0.0,0.0,0.0,0.1319208475027978,0.0009840488370060024,0.1310582906664496,0.132783404339146,0.4505956874986746,0.001948108299484034,0.4488880952852849,0.45230327971206435,0.5494043125013254,0.001948108299484052,0.5476967202879357,0.551111904714715,230.9439494456923,0.18908949945984138,230.77820519163984,231.10969369974478,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cross_eval_severe,static_s2,ppo,1,v1,4.0,0.02,0.0,5,-385.850918799561,2.7383117198174487,-388.2511548500067,-383.4506827491153,95.16272969989026,0.6845779299543894,94.56267068727881,95.76278871250172,260.0,0.0,260.0,260.0,0.13243321470248592,0.0008766457215911392,0.13166480084762636,0.1332016285573455,0.6270719455836373,0.0027339150970701856,0.6246755633429467,0.6294683278243279,0.37292805441636256,0.0027339150970701266,0.37053167217567196,0.3753244366570532,230.8783885674158,0.1899868969876358,230.71185770974836,231.04491942508326,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
cross_eval_severe,static_s3,ppo,1,v1,4.0,0.02,0.0,5,-385.59104096611367,4.71976774929354,-389.72809980408283,-381.4539821281445,93.79776024152837,1.1799419373233906,92.76349553203607,94.83202495102066,520.0,0.0,520.0,520.0,0.1321386228925819,0.001972439294784718,0.1304097036214868,0.13386754216367702,0.6324159214896724,0.003636217790058062,0.6292286360671233,0.6356032069122215,0.3675840785103276,0.0036362177900580587,0.36439679308777856,0.37077136393287663,230.93452782251393,0.33120818677991315,230.64421104653894,231.22484459848891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
heuristic_eval,heuristic_disruption,ppo,1,v1,4.0,0.02,0.0,5,-182.4773008495536,9.70084898219119,-190.98046989290015,-173.97413180620703,44.03702521238834,2.4189866083420895,41.91668996316583,46.15736046161086,316.46000000000004,2.52448014450499,314.2471955893031,318.672804410697,0.07459540256826774,0.0017439731287839516,0.07306674272124533,0.07612406241529016,0.8268838362952022,0.009491068028666816,0.8185645483650621,0.8352031242253424,0.17311616370479777,0.009491068028666807,0.1647968757746576,0.18143545163493793,242.89507310430267,0.36276390418936444,242.57709652247883,243.2130496861265,0.0,0.0,0.0,0.0,78.28461538461538,0.9709539017326949,77.43353676511654,79.13569400411421,21.715384615384615,0.9709539017326934,20.864305995885776,22.566463234883454
heuristic_eval,heuristic_hysteresis,ppo,1,v1,4.0,0.02,0.0,5,-178.47083311025307,6.000684758943046,-183.73066521101015,-173.211001009496,42.017708277563266,1.5001711897357812,40.702750252373974,43.33266630275256,520.0,0.0,520.0,520.0,0.07458420251828039,0.0018700411203379425,0.07294503920448855,0.07622336583207223,0.8344011396738459,0.005982250584551402,0.8291574658393719,0.8396448135083199,0.165598860326154,0.005982250584551381,0.16035518649168007,0.17084253416062795,242.89583137072844,0.3535313503779786,242.58594747913244,243.20571526232445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
heuristic_eval,heuristic_tuned,ppo,1,v1,4.0,0.02,0.0,5,-184.08165311900493,8.839493173504248,-191.82981050706445,-176.3334957309454,43.420413279751244,2.2098732933760754,41.48337393273635,45.35745262676614,520.0,0.0,520.0,520.0,0.07452992398089467,0.0016070110489006118,0.07312131669008815,0.07593853127170119,0.8290397095318551,0.008689239763836851,0.8214232550642396,0.8366561639994706,0.1709602904681448,0.008689239763836907,0.16334383600052924,0.17857674493576034,242.9171763536148,0.3134730156040422,242.64240514058983,243.19194756663975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
ppo_eval,ppo,ppo,1,v1,4.0,0.02,0.0,5,-167.68917033350402,10.132065683651016,-176.57031748098956,-158.8080231860185,40.529992583375986,2.0636483484791865,38.72112505174497,42.338860115007,278.46000000000004,117.6649607997215,175.32211444013413,381.597885559866,0.07469440381728308,0.0018585297586929048,0.07306533065685478,0.07632347697771139,0.8400152882572647,0.008153466237284936,0.8328684599918078,0.8471621165227216,0.15998471174273526,0.008153466237284926,0.1528378834772784,0.16713154000819214,242.88269795293436,0.3582017283469991,242.56872029455158,243.19667561131715,33.40769230769231,21.87925106622562,14.229683176793134,52.585701438591485,26.084615384615386,32.30294607994427,-2.2301652722247844,54.39939604145556,40.50769230769231,32.6661931898223,11.874511520567633,69.14087309481698
random_eval,random,ppo,1,v1,4.0,0.02,0.0,5,-177.5272664038355,9.604295407139126,-185.94580250712553,-169.1087303005455,43.08341660095885,2.4146775442796495,40.96685841292024,45.19997478899746,259.67999999999995,4.37972601882811,255.84100088043766,263.51899911956224,0.07444608118775334,0.001379802557174474,0.07323663092091223,0.07565553145459444,0.8299749994976263,0.009304186855587128,0.8218195201381208,0.8381304788571319,0.17002500050237374,0.009304186855587118,0.16186952114286823,0.17818047986187924,242.92455004493377,0.2532188776629695,242.70259391246665,243.14650617740088,33.67692307692308,0.6240969807811253,33.12987795368012,34.22396820016604,32.769230769230774,0.7428156890703094,32.118124110029065,33.42033742843248,33.55384615384615,1.1424436593516978,32.55245013419874,34.55524217349356
static_screen,static_s1,ppo,1,v1,4.0,0.02,0.0,5,-356.1716941972815,2.2816674929198744,-358.1716639348399,-354.1717244597231,89.04292354932038,0.5704168732299686,88.54293111493078,89.54291598370997,0.0,0.0,0.0,0.0,0.07446379212825689,0.0020397632090672028,0.07267586084441376,0.07625172341210003,0.6523586171247683,0.002698436140063678,0.6499933335610555,0.6547239006884811,0.3476413828752317,0.002698436140063683,0.3452760993115189,0.3500066664389445,242.93086499494265,0.3720396815905678,242.604757835744,243.2569721541413,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_screen,static_s2,ppo,1,v1,4.0,0.02,0.0,5,-170.09987474342088,6.730427220795359,-175.99935431447975,-164.20039517236202,41.224968685855174,1.682606805198835,39.750098793090466,42.69983857861988,260.0,0.0,260.0,260.0,0.07415267168339224,0.0012304244997963926,0.07307415705688368,0.07523118630990079,0.8373501686955921,0.006221000313522226,0.8318972214966714,0.8428031158945127,0.16264983130440794,0.006221000313522184,0.15719688410548735,0.16810277850332853,242.99667234002877,0.22454485259177562,242.79985009870677,243.19349458135076,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
static_screen,static_s3,ppo,1,v1,4.0,0.02,0.0,5,-178.47083311025307,6.000684758943046,-183.73066521101015,-173.211001009496,42.017708277563266,1.5001711897357812,40.702750252373974,43.33266630275256,520.0,0.0,520.0,520.0,0.07458420251828039,0.0018700411203379425,0.07294503920448855,0.07622336583207223,0.8344011396738459,0.005982250584551402,0.8291574658393719,0.8396448135083199,0.165598860326154,0.005982250584551381,0.16035518649168007,0.17084253416062795,242.89583137072844,0.3535313503779786,242.58594747913244,243.20571526232445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
