split,tape_id,tape_sha256,seed,family,risk_level,rule,n_orders,n_served,n_lost,n_late,ret_excel,ret_thesis,ret_continuous,ret_excel_cvar05,ret_excel_cvar10,ret_excel_p05,ret_excel_p10,ret_excel_p25,ret_excel_p50,ret_excel_p75,ret_excel_p90,ret_excel_p95,ret_excel_rolling_4w_mean,ret_excel_rolling_4w_min,ret_excel_rolling_4w_final,ret_excel_risk_conditional,ret_excel_risk_conditional_n,ration_ret_excel,excel_case_pct_fill_rate,excel_case_pct_autotomy,excel_case_pct_recovery,excel_case_pct_risk_no_recovery,excel_case_pct_unfulfilled,fill_rate,fill_rate_on_time,lost_orders,lost_rate,backorder_qty_final,service_loss_auc_ration_hours,service_loss_auc_per_order,rpj_mean,rpj_p95,ttr_mean,ttr_p95,backlog_age_mean,backlog_age_max,apj_p50,apj_p90,apj_p99,apj_positive_p50,apj_positive_p90,apj_positive_p99,ctj_p50,ctj_p90,ctj_p99,rpj_p50,rpj_p90,rpj_p99,dpj_p99,delivered_rations,demanded_rations,flow_fill_rate,backlog_auc_ration_hours,raw_mass_residual,ration_mass_residual,mass_balance_residual,priority_rule_change_count,risk_sha256,demand_sha256
selection,d1v2-selection-R1-current-810004,4565b277e8a5b86345c25b1d0e5889ef230af54819797df479b94ce6ddd1ed1f,810004,R1,current,lpt_contingent,623.0,485.0,78.0,485.0,0.004006713295514552,0.004006713295514552,0.19149390704596678,0.0,0.0,0.0,0.0,0.0004091653027823241,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0040457616801690115,0.0030741214086185903,0.004405852351759311,0.0051467678002176534,485,0.004059050556521966,0.0,0.0,77.84911717495987,0.0,22.150882825040128,0.0032102728731941976,0.0,78.0,0.12520064205457465,146205.0,2881814100.0,4625704.81540931,283.3278350515464,814.0,283.3278350515464,814.0,7833.391304347826,16848.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,310.0,4798.0,94.0,310.0,4798.0,4798.0,1222818.0,1557135.0,0.7852999258253138,1957599504.0,0.0,0.0,0.0,1,143bdb97d960b2417f14cca1394c9044f98ecfad0f2f5151eb0c63aaf68b0178,bb5db110831ab5c09f71e04185f24314e06870da10ba4d8675f114c3ef4ef344
selection,d1v2-selection-R1-current-810004,4565b277e8a5b86345c25b1d0e5889ef230af54819797df479b94ce6ddd1ed1f,810004,R1,current,spt_flat,623.0,494.0,69.0,494.0,0.004138844468241787,0.004138844468241787,0.1937966940826282,0.0,0.0,0.0,0.0,0.0007204610951008645,0.005319148936170213,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.004199107932710566,0.0030156361792079713,0.0038700843282959015,0.005219635837479006,494,0.004086709742076977,0.0,0.0,79.29373996789727,0.0,20.70626003210273,0.0016051364365970988,0.0,69.0,0.11075441412520064,154038.0,2883187132.0,4627908.7191011235,263.9919028340081,862.0,263.9919028340081,862.0,7899.720930232558,17184.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,358.0,4654.0,94.0,358.0,4654.0,4654.0,1224502.0,1557135.0,0.7863813991721976,2034433800.0,0.0,0.0,0.0,1,143bdb97d960b2417f14cca1394c9044f98ecfad0f2f5151eb0c63aaf68b0178,bb5db110831ab5c09f71e04185f24314e06870da10ba4d8675f114c3ef4ef344
selection,d1v2-selection-R1-current-810004,4565b277e8a5b86345c25b1d0e5889ef230af54819797df479b94ce6ddd1ed1f,810004,R1,current,fifo_flat,623.0,490.0,73.0,490.0,0.0004894087740168918,0.0004894087740168918,0.02714287057007383,0.0,0.0,0.0,0.0,0.00022665457842248413,0.00023169601482854495,0.0004091653027823241,0.00099601593625498,0.0017482517482517483,0.0006144198952233041,-1.1167282376600696e-18,-1.1167282376600696e-18,0.000622248298392905,490,0.000489903369341986,0.0,0.0,78.65168539325843,0.0,21.348314606741575,0.0032102728731941976,0.0,73.0,0.11717495987158909,150255.0,2899819168.0,4654605.406099519,1570.2551020408164,2206.0,1570.2551020408164,2206.0,3159.6992481203006,9504.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.0,2206.0,2254.0,1918.0,2206.0,2230.0,2254.0,1224892.0,1557135.0,0.7866318591515828,2004034032.0,0.0,0.0,0.0,1,143bdb97d960b2417f14cca1394c9044f98ecfad0f2f5151eb0c63aaf68b0178,bb5db110831ab5c09f71e04185f24314e06870da10ba4d8675f114c3ef4ef344
selection,d1v2-selection-R1-current-810004,4565b277e8a5b86345c25b1d0e5889ef230af54819797df479b94ce6ddd1ed1f,810004,R1,current,age_threshold,623.0,493.0,70.0,493.0,0.0011077247419360992,0.0011077247419360992,0.060480456382895134,0.0,0.0,0.0,0.0,0.000580046403712297,0.0011627906976744186,0.0012315270935960591,0.0012315270935960591,0.002336448598130841,0.001233716738012797,0.00039408866995073585,0.00039408866995073585,0.001399822544069363,493,0.0010976383628510586,0.0,0.0,79.13322632423755,0.0,20.86677367576244,0.0016051364365970988,0.0,70.0,0.11235955056179775,154102.0,2884853280.0,4630583.113964687,580.762677484787,886.0,580.762677484787,886.0,6691.384615384615,15936.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,598.0,6094.0,406.0,598.0,6094.0,6094.0,1222884.0,1557135.0,0.7853423113602866,2031764112.0,0.0,0.0,0.0,1,143bdb97d960b2417f14cca1394c9044f98ecfad0f2f5151eb0c63aaf68b0178,bb5db110831ab5c09f71e04185f24314e06870da10ba4d8675f114c3ef4ef344
selection,d1v2-selection-R1-current-810005,c21c81c4e4c2ca005e6d591feea44678eadedde870ee43466e284a42e167492d,810005,R1,current,spt_contingent,623.0,489.0,74.0,489.0,0.0041539821088623285,0.0041539821088623285,0.1964890873293619,0.0,0.0,0.0,0.0,0.0008361204013377926,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.004223481319297331,0.0025133057404720448,0.0029580709045014743,0.0052922921346037315,489,0.004103009224681521,0.0,0.0,78.49117174959872,0.0,21.508828250401283,0.0032102728731941976,0.0,74.0,0.1187800963081862,151395.0,2925322552.0,4695541.8170144465,209.14110429447854,526.0,209.14110429447854,526.0,7921.9701492537315,16944.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,262.0,3406.0,70.0,262.0,3406.0,3406.0,1212784.0,1558331.0,0.7782582776059772,2053822008.0,0.0,0.0,0.0,1,10ff93f49589e50589b01ac27d4fa0b73919b76ec83ed9715e30a468e66d8433,bf990f97d73ce2a66dfa358c9b973bf46e377c76e5f835da973e071d5a653aba
selection,d1v2-selection-R1-current-810005,c21c81c4e4c2ca005e6d591feea44678eadedde870ee43466e284a42e167492d,810005,R1,current,fifo_contingent,623.0,485.0,78.0,485.0,0.0004929177843672894,0.0004929177843672894,0.02749951332159465,0.0,0.0,0.0,0.0,0.00022331397945511388,0.00023169601482854495,0.0003937007874015748,0.0010460251046025104,0.0016129032258064516,0.0006203874359070206,-3.686287386450715e-19,-3.686287386450715e-19,0.0006331706797130345,485,0.0004922400146779572,0.0,0.0,77.84911717495987,0.0,22.150882825040128,0.0,0.0,78.0,0.12520064205457465,147454.0,2927167104.0,4698502.5746388445,1574.1752577319587,2230.0,1574.1752577319587,2230.0,3160.0,9744.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.0,2230.0,2254.0,1942.0,2230.0,2254.0,2254.0,1213092.0,1558331.0,0.7784559249607432,2012444448.0,0.0,0.0,0.0,1,10ff93f49589e50589b01ac27d4fa0b73919b76ec83ed9715e30a468e66d8433,bf990f97d73ce2a66dfa358c9b973bf46e377c76e5f835da973e071d5a653aba
selection,d1v2-selection-R1-current-810005,c21c81c4e4c2ca005e6d591feea44678eadedde870ee43466e284a42e167492d,810005,R1,current,lpt_contingent,623.0,481.0,82.0,481.0,0.003962313953882633,0.003962313953882633,0.1908501901681069,0.0,0.0,0.0,0.0,0.00030674846625766873,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.004038519999807775,0.0028448900102532554,0.0031951653295773964,0.005132061524467515,481,0.004012410799516896,0.0,0.0,77.20706260032102,0.0,22.792937399678973,0.0032102728731941976,0.0,82.0,0.13162118780096307,144112.0,2927247504.0,4698631.627608347,236.45322245322245,910.0,236.45322245322245,910.0,7905.802816901409,17040.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,406.0,3214.0,94.0,406.0,3214.0,3214.0,1213752.0,1558331.0,0.7788794550066706,1975803144.0,0.0,0.0,0.0,1,10ff93f49589e50589b01ac27d4fa0b73919b76ec83ed9715e30a468e66d8433,bf990f97d73ce2a66dfa358c9b973bf46e377c76e5f835da973e071d5a653aba
selection,d1v2-selection-R1-current-810005,c21c81c4e4c2ca005e6d591feea44678eadedde870ee43466e284a42e167492d,810005,R1,current,spt_flat,623.0,489.0,74.0,489.0,0.0041539821088623285,0.0041539821088623285,0.1964890873293619,0.0,0.0,0.0,0.0,0.0008361204013377926,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.004223481319297331,0.0025133057404720448,0.0029580709045014743,0.0052922921346037315,489,0.004103009224681521,0.0,0.0,78.49117174959872,0.0,21.508828250401283,0.0032102728731941976,0.0,74.0,0.1187800963081862,151395.0,2925322552.0,4695541.8170144465,209.14110429447854,526.0,209.14110429447854,526.0,7921.9701492537315,16944.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,262.0,3406.0,70.0,262.0,3406.0,3406.0,1212784.0,1558331.0,0.7782582776059772,2053822008.0,0.0,0.0,0.0,1,10ff93f49589e50589b01ac27d4fa0b73919b76ec83ed9715e30a468e66d8433,bf990f97d73ce2a66dfa358c9b973bf46e377c76e5f835da973e071d5a653aba
selection,d1v2-selection-R1-current-810005,c21c81c4e4c2ca005e6d591feea44678eadedde870ee43466e284a42e167492d,810005,R1,current,fifo_flat,623.0,485.0,78.0,485.0,0.0004929177843672894,0.0004929177843672894,0.02749951332159465,0.0,0.0,0.0,0.0,0.00022331397945511388,0.00023169601482854495,0.0003937007874015748,0.0010460251046025104,0.0016129032258064516,0.0006203874359070206,-3.686287386450715e-19,-3.686287386450715e-19,0.0006331706797130345,485,0.0004922400146779572,0.0,0.0,77.84911717495987,0.0,22.150882825040128,0.0,0.0,78.0,0.12520064205457465,147454.0,2927167104.0,4698502.5746388445,1574.1752577319587,2230.0,1574.1752577319587,2230.0,3160.0,9744.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.0,2230.0,2254.0,1942.0,2230.0,2254.0,2254.0,1213092.0,1558331.0,0.7784559249607432,2012444448.0,0.0,0.0,0.0,1,10ff93f49589e50589b01ac27d4fa0b73919b76ec83ed9715e30a468e66d8433,bf990f97d73ce2a66dfa358c9b973bf46e377c76e5f835da973e071d5a653aba
selection,d1v2-selection-R1-current-810005,c21c81c4e4c2ca005e6d591feea44678eadedde870ee43466e284a42e167492d,810005,R1,current,age_threshold,623.0,489.0,74.0,489.0,0.0010853354847326444,0.0010853354847326444,0.05994416235064121,0.0,0.0,0.0,0.0,0.000564334085778781,0.0011627906976744186,0.0012315270935960591,0.0012315270935960591,0.0014970059880239522,0.0012135000585871021,0.0002256467023699386,0.0002256467023699386,0.0013827484805489622,489,0.001075099293865056,0.0,0.0,78.49117174959872,0.0,21.508828250401283,0.0032102728731941976,0.0,74.0,0.1187800963081862,151192.0,2922420694.0,4690883.939004815,531.9754601226994,814.0,531.9754601226994,814.0,6785.55223880597,15840.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,598.0,4654.0,406.0,598.0,4654.0,4654.0,1214305.0,1558331.0,0.7792343218481824,2048323200.0,0.0,0.0,0.0,1,10ff93f49589e50589b01ac27d4fa0b73919b76ec83ed9715e30a468e66d8433,bf990f97d73ce2a66dfa358c9b973bf46e377c76e5f835da973e071d5a653aba
selection,d1v2-selection-R1-increased-810006,d8b64a565500940698492475b4aefc16b5996b3cb46161eb4748f52a17a7dfda,810006,R1,increased,spt_contingent,623.0,471.0,91.0,471.0,0.003848570964720798,0.003848570964720798,0.19024502467079765,0.0,0.0,0.0,0.0,0.00017667844522968197,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.003921262950211117,0.0028266896326802106,0.0029496619094298913,0.005090572634864234,471,0.0037984250244971316,0.0,0.0,75.60192616372392,0.0,24.398073836276083,0.0016051364365970988,0.0,91.0,0.14606741573033707,150420.0,3347651802.0,5373437.884430177,220.1656050955414,598.0,220.1656050955414,598.0,8088.0,17064.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,310.0,2614.0,94.0,310.0,2614.0,2614.0,1164867.0,1555245.0,0.7489926024517037,2118288984.0,0.0,0.0,0.0,1,3c24dd944f5779f1360b93ac1ae2170a9f7878ec3d440c978847f9082d7fffdb,6f39cdd59a42cff921b8d697e10f5cca7a3e6f1d891d85f3debd94a894ea6b82
selection,d1v2-selection-R1-increased-810006,d8b64a565500940698492475b4aefc16b5996b3cb46161eb4748f52a17a7dfda,810006,R1,increased,fifo_contingent,623.0,466.0,96.0,466.0,0.00044923519709357673,0.00044923519709357673,0.026085811681646965,0.0,0.0,0.0,0.0,0.0,0.00021949078138718174,0.0003477051460361613,0.0008710801393728223,0.0016129032258064516,0.0005735735834203297,-1.7618285302889447e-18,-1.7618285302889447e-18,0.0006005869695049329,466,0.00044784776696624406,0.0,0.0,74.79935794542536,0.0,25.20064205457464,0.0016051364365970988,0.0,96.0,0.15409309791332262,147326.0,3336994884.0,5356332.077046549,1690.5858369098712,2326.0,1690.5858369098712,2326.0,3693.248407643312,10560.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,2326.0,2350.0,2206.0,2326.0,2350.0,2350.0,1163694.0,1555245.0,0.7482383804480967,2075869656.0,0.0,0.0,0.0,1,3c24dd944f5779f1360b93ac1ae2170a9f7878ec3d440c978847f9082d7fffdb,6f39cdd59a42cff921b8d697e10f5cca7a3e6f1d891d85f3debd94a894ea6b82
selection,d1v2-selection-R1-increased-810006,d8b64a565500940698492475b4aefc16b5996b3cb46161eb4748f52a17a7dfda,810006,R1,increased,lpt_contingent,623.0,462.0,100.0,462.0,0.0038355348946449964,0.0038355348946449964,0.19278686537181142,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.003909101719949114,0.002845643267464953,0.003035836296984547,0.005172160691263695,462,0.003884706715718959,0.0,0.0,74.15730337078652,0.0,25.84269662921348,0.0032102728731941976,0.0,100.0,0.16051364365971107,144084.0,3346754996.0,5371998.388443017,172.85714285714286,502.0,172.85714285714286,502.0,8258.23602484472,17208.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,286.0,1846.0,94.0,286.0,1846.0,1846.0,1164422.0,1555245.0,0.7487064738996106,2042381376.0,0.0,0.0,0.0,1,3c24dd944f5779f1360b93ac1ae2170a9f7878ec3d440c978847f9082d7fffdb,6f39cdd59a42cff921b8d697e10f5cca7a3e6f1d891d85f3debd94a894ea6b82
selection,d1v2-selection-R1-increased-810006,d8b64a565500940698492475b4aefc16b5996b3cb46161eb4748f52a17a7dfda,810006,R1,increased,spt_flat,623.0,471.0,91.0,471.0,0.003848570964720798,0.003848570964720798,0.19024502467079765,0.0,0.0,0.0,0.0,0.00017667844522968197,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.003921262950211117,0.0028266896326802106,0.0029496619094298913,0.005090572634864234,471,0.0037984250244971316,0.0,0.0,75.60192616372392,0.0,24.398073836276083,0.0016051364365970988,0.0,91.0,0.14606741573033707,150420.0,3347651802.0,5373437.884430177,220.1656050955414,598.0,220.1656050955414,598.0,8088.0,17064.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,310.0,2614.0,94.0,310.0,2614.0,2614.0,1164867.0,1555245.0,0.7489926024517037,2118288984.0,0.0,0.0,0.0,1,3c24dd944f5779f1360b93ac1ae2170a9f7878ec3d440c978847f9082d7fffdb,6f39cdd59a42cff921b8d697e10f5cca7a3e6f1d891d85f3debd94a894ea6b82
selection,d1v2-selection-R1-increased-810006,d8b64a565500940698492475b4aefc16b5996b3cb46161eb4748f52a17a7dfda,810006,R1,increased,fifo_flat,623.0,466.0,96.0,466.0,0.00044923519709357673,0.00044923519709357673,0.026085811681646965,0.0,0.0,0.0,0.0,0.0,0.00021949078138718174,0.0003477051460361613,0.0008710801393728223,0.0016129032258064516,0.0005735735834203297,-1.7618285302889447e-18,-1.7618285302889447e-18,0.0006005869695049329,466,0.00044784776696624406,0.0,0.0,74.79935794542536,0.0,25.20064205457464,0.0016051364365970988,0.0,96.0,0.15409309791332262,147326.0,3336994884.0,5356332.077046549,1690.5858369098712,2326.0,1690.5858369098712,2326.0,3693.248407643312,10560.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,2326.0,2350.0,2206.0,2326.0,2350.0,2350.0,1163694.0,1555245.0,0.7482383804480967,2075869656.0,0.0,0.0,0.0,1,3c24dd944f5779f1360b93ac1ae2170a9f7878ec3d440c978847f9082d7fffdb,6f39cdd59a42cff921b8d697e10f5cca7a3e6f1d891d85f3debd94a894ea6b82
selection,d1v2-selection-R1-increased-810006,d8b64a565500940698492475b4aefc16b5996b3cb46161eb4748f52a17a7dfda,810006,R1,increased,age_threshold,623.0,470.0,92.0,470.0,0.0010597504726971906,0.0010597504726971906,0.06067223401699634,0.0,0.0,0.0,0.0,8.04634695848085e-05,0.0011013215859030838,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.00118585537895732,0.00022892729628098122,0.00022892729628098122,0.0014047330733837338,470,0.0010474241258593996,0.0,0.0,75.4414125200642,0.0,24.558587479935795,0.0016051364365970988,0.0,92.0,0.1476725521669342,151038.0,3346209408.0,5371122.645264847,526.4276595744681,718.0,526.4276595744681,718.0,7131.607843137255,16152.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,550.0,4462.0,406.0,550.0,4462.0,4462.0,1163328.0,1555245.0,0.7480030477513189,2116829400.0,0.0,0.0,0.0,1,3c24dd944f5779f1360b93ac1ae2170a9f7878ec3d440c978847f9082d7fffdb,6f39cdd59a42cff921b8d697e10f5cca7a3e6f1d891d85f3debd94a894ea6b82
selection,d1v2-selection-R1-increased-810007,4fae759823c5b2211bbee0a919038f20cb919d8b565a8a4db251acc387437e5d,810007,R1,increased,spt_contingent,623.0,467.0,95.0,467.0,0.003832741688604814,0.003832741688604814,0.19083856427578436,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0038993485153818743,0.002836995664061584,0.0033918532356856782,0.005113057970023116,467,0.0037787349906488895,0.0,0.0,74.95987158908507,0.0,25.040128410914928,0.0032102728731941976,0.0,95.0,0.15248796147672553,153495.0,3452444456.0,5541644.391653291,204.95503211991434,574.0,204.95503211991434,574.0,8183.692307692308,17112.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,286.0,2926.0,94.0,286.0,2926.0,2926.0,1155248.0,1556491.0,0.7422130934261747,2143712760.0,0.0,0.0,0.0,1,24d436bf05fc9f1e453b522cebad0fe72dece1e3dd496458b8d1218413fce5e6,44a4b4f1711e71b051ac59ef802ffc7e76b17de658015b3809a9cbcedfa5daf2
selection,d1v2-selection-R1-increased-810007,4fae759823c5b2211bbee0a919038f20cb919d8b565a8a4db251acc387437e5d,810007,R1,increased,fifo_contingent,623.0,463.0,99.0,463.0,0.0004105338285922232,0.0004105338285922232,0.0242248391097115,0.0,0.0,0.0,0.0,0.0,0.00021949078138718174,0.00032092426187419767,0.0008038585209003215,0.0013966480446927375,0.0005301827463836028,-9.909607856517511e-19,-9.909607856517511e-19,0.000552402970222367,463,0.0004110256269533656,0.0,0.0,74.31781701444623,0.0,25.682182985553773,0.0032102728731941976,0.0,99.0,0.15890850722311398,149817.0,3458179446.0,5550849.833065811,1730.5097192224623,2350.0,1730.5097192224623,2350.0,3838.95,11016.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,2326.0,2374.0,2206.0,2326.0,2374.0,2374.0,1156965.0,1556491.0,0.7433162157699594,2106735792.0,0.0,0.0,0.0,1,24d436bf05fc9f1e453b522cebad0fe72dece1e3dd496458b8d1218413fce5e6,44a4b4f1711e71b051ac59ef802ffc7e76b17de658015b3809a9cbcedfa5daf2
selection,d1v2-selection-R1-increased-810007,4fae759823c5b2211bbee0a919038f20cb919d8b565a8a4db251acc387437e5d,810007,R1,increased,lpt_contingent,623.0,458.0,104.0,458.0,0.0036483882067422403,0.0036483882067422403,0.18574753373740915,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.003715371447424002,0.00269356204032406,0.0030553160381497284,0.0049627638707432555,458,0.003702910493857761,0.0,0.0,73.51524879614767,0.0,26.484751203852326,0.0032102728731941976,0.0,104.0,0.16693418940609953,146309.0,3452601560.0,5541896.565008026,222.33187772925766,670.0,222.33187772925766,670.0,8194.618181818181,17160.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,382.0,2710.0,94.0,382.0,2710.0,2710.0,1156688.0,1556491.0,0.7431382513615562,2061222912.0,0.0,0.0,0.0,1,24d436bf05fc9f1e453b522cebad0fe72dece1e3dd496458b8d1218413fce5e6,44a4b4f1711e71b051ac59ef802ffc7e76b17de658015b3809a9cbcedfa5daf2
selection,d1v2-selection-R1-increased-810007,4fae759823c5b2211bbee0a919038f20cb919d8b565a8a4db251acc387437e5d,810007,R1,increased,spt_flat,623.0,467.0,95.0,467.0,0.003832741688604814,0.003832741688604814,0.19083856427578436,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0038993485153818743,0.002836995664061584,0.0033918532356856782,0.005113057970023116,467,0.0037787349906488895,0.0,0.0,74.95987158908507,0.0,25.040128410914928,0.0032102728731941976,0.0,95.0,0.15248796147672553,153495.0,3452444456.0,5541644.391653291,204.95503211991434,574.0,204.95503211991434,574.0,8183.692307692308,17112.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,286.0,2926.0,94.0,286.0,2926.0,2926.0,1155248.0,1556491.0,0.7422130934261747,2143712760.0,0.0,0.0,0.0,1,24d436bf05fc9f1e453b522cebad0fe72dece1e3dd496458b8d1218413fce5e6,44a4b4f1711e71b051ac59ef802ffc7e76b17de658015b3809a9cbcedfa5daf2
selection,d1v2-selection-R1-increased-810007,4fae759823c5b2211bbee0a919038f20cb919d8b565a8a4db251acc387437e5d,810007,R1,increased,fifo_flat,623.0,463.0,99.0,463.0,0.0004105338285922232,0.0004105338285922232,0.0242248391097115,0.0,0.0,0.0,0.0,0.0,0.00021949078138718174,0.00032092426187419767,0.0008038585209003215,0.0013966480446927375,0.0005301827463836028,-9.909607856517511e-19,-9.909607856517511e-19,0.000552402970222367,463,0.0004110256269533656,0.0,0.0,74.31781701444623,0.0,25.682182985553773,0.0032102728731941976,0.0,99.0,0.15890850722311398,149817.0,3458179446.0,5550849.833065811,1730.5097192224623,2350.0,1730.5097192224623,2350.0,3838.95,11016.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,2326.0,2374.0,2206.0,2326.0,2374.0,2374.0,1156965.0,1556491.0,0.7433162157699594,2106735792.0,0.0,0.0,0.0,1,24d436bf05fc9f1e453b522cebad0fe72dece1e3dd496458b8d1218413fce5e6,44a4b4f1711e71b051ac59ef802ffc7e76b17de658015b3809a9cbcedfa5daf2
selection,d1v2-selection-R1-increased-810007,4fae759823c5b2211bbee0a919038f20cb919d8b565a8a4db251acc387437e5d,810007,R1,increased,age_threshold,623.0,467.0,95.0,467.0,0.001010147653848466,0.001010147653848466,0.058386861143658986,0.0,0.0,0.0,0.0,0.0,0.0011013215859030838,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0011325425156307827,0.00032248814867977835,0.00032248814867977835,0.0013475845574895061,467,0.0010003560894125245,0.0,0.0,74.95987158908507,0.0,25.040128410914928,0.0032102728731941976,0.0,95.0,0.15248796147672553,153338.0,3451156478.0,5539577.011235955,651.3447537473234,1102.0,651.3447537473234,1102.0,6887.538461538462,16008.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,670.0,10822.0,430.0,670.0,10822.0,10822.0,1156805.0,1556491.0,0.743213420443806,2140855920.0,0.0,0.0,0.0,1,24d436bf05fc9f1e453b522cebad0fe72dece1e3dd496458b8d1218413fce5e6,44a4b4f1711e71b051ac59ef802ffc7e76b17de658015b3809a9cbcedfa5daf2
selection,d1v2-selection-R1-increased-810008,502901e2cdd52807a52b92b5214aa671f9c8fa3dab565425dc7b35b7241f7fc7,810008,R1,increased,spt_contingent,623.0,471.0,91.0,471.0,0.0039573514453858875,0.0039573514453858875,0.19433388233296897,0.0,0.0,0.0,0.0,9.140767824497258e-05,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.00401772186135192,0.0028293264546651138,0.0037308381799678646,0.005234458493578354,471,0.003904896952585022,0.0,0.0,75.60192616372392,0.0,24.398073836276083,0.0032102728731941976,0.0,91.0,0.14606741573033707,153408.0,3371466888.0,5411664.34670947,241.9235668789809,838.0,241.9235668789809,838.0,8071.105263157895,17136.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,334.0,3982.0,94.0,334.0,3982.0,3982.0,1165692.0,1556639.0,0.748851853255636,2120734728.0,0.0,0.0,0.0,1,e640abbcb9eee9dd31262e50394544ebef1151b0c7b5d4038c47e807ca198679,95142d034c5cad1341de5e3e461d9140f0573ccff574dfbf4c6c42ebcca3e180
selection,d1v2-selection-R1-increased-810008,502901e2cdd52807a52b92b5214aa671f9c8fa3dab565425dc7b35b7241f7fc7,810008,R1,increased,fifo_contingent,623.0,467.0,95.0,467.0,0.00041872044465602687,0.00041872044465602687,0.024588625669308053,0.0,0.0,0.0,0.0,0.0,0.00022182786157941438,0.0003419972640218878,0.0008361204013377926,0.0014970059880239522,0.0005339196863242704,-7.036472099430924e-19,-7.036472099430924e-19,0.0005585927987595427,467,0.00041892401581730687,0.0,0.0,74.95987158908507,0.0,25.040128410914928,0.0032102728731941976,0.0,95.0,0.15248796147672553,149497.0,3371715244.0,5412062.9919743175,1698.5053533190578,2326.0,1698.5053533190578,2326.0,3749.230769230769,10608.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,2302.0,2350.0,2206.0,2302.0,2350.0,2350.0,1166530.0,1556639.0,0.7493901925880053,2082851568.0,0.0,0.0,0.0,1,e640abbcb9eee9dd31262e50394544ebef1151b0c7b5d4038c47e807ca198679,95142d034c5cad1341de5e3e461d9140f0573ccff574dfbf4c6c42ebcca3e180
selection,d1v2-selection-R1-increased-810008,502901e2cdd52807a52b92b5214aa671f9c8fa3dab565425dc7b35b7241f7fc7,810008,R1,increased,lpt_contingent,623.0,462.0,100.0,462.0,0.0037994121638449422,0.0037994121638449422,0.19090624670618872,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0038552481419248112,0.002614675938596572,0.0031706696138644862,0.005123449736093928,462,0.003853156584681522,0.0,0.0,74.15730337078652,0.0,25.84269662921348,0.0032102728731941976,0.0,100.0,0.16051364365971107,146507.0,3375334300.0,5417872.070626004,223.92207792207793,910.0,223.92207792207793,910.0,8181.316770186336,17280.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,334.0,2734.0,94.0,334.0,2734.0,2734.0,1166278.0,1556639.0,0.7492283053424719,2043616848.0,0.0,0.0,0.0,1,e640abbcb9eee9dd31262e50394544ebef1151b0c7b5d4038c47e807ca198679,95142d034c5cad1341de5e3e461d9140f0573ccff574dfbf4c6c42ebcca3e180
