phase,policy,algo,reward_mode,reward_family,frame_stack,observation_version,seed,episode,eval_seed,w_bo,w_cost,w_disr,steps,reward_total,service_loss_total,shift_cost_total,mean_disruption_fraction,fill_rate,backorder_rate,ret_thesis_corrected_total,ret_unified_total,ret_garrido2024_raw_total,ret_garrido2024_train_total,ret_garrido2024_sigmoid_total,order_level_ret_mean,demanded_total,delivered_total,backorder_qty_total,flow_fill_rate,flow_backorder_rate,fill_rate_state_terminal,backorder_rate_state_terminal,pct_steps_S1,pct_steps_S2,pct_steps_S3
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,260,134.61578847973348,0.0,0.0,0.0,0.7891238670694865,0.21087613293051355,242.698906448216,134.61578847973348,351.87017186039424,314.91843914810175,149.16786040616526,0.1986758845737255,4530002.0,3774562.0,2718638.0,0.39985942611062864,0.6001405738893714,0.7897280966767372,0.21027190332326284,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,2,80012,1.0,0.02,0.0,260,134.01964817919617,0.0,0.0,0.0,0.7808549066827213,0.21914509331727872,242.13121271510803,134.01964817919617,319.86089784947114,272.2741540412106,143.061504896249,0.19381888620254453,4552136.0,3788995.0,2734655.0,0.3992589412970087,0.6007410587029913,0.7814569536423841,0.2185430463576159,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,3,80013,1.0,0.02,0.0,260,139.5573590078266,0.0,0.0,0.0,0.7835051546391752,0.21649484536082475,241.81861553019323,139.5573590078266,354.3732499303755,315.0067146576553,149.5163207816969,0.19530467371891824,4550057.0,3767735.0,2614966.0,0.42528939747348216,0.5747106025265178,0.7841115827774409,0.21588841722255914,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,4,80014,1.0,0.02,0.0,260,141.9332514544798,0.0,0.0,0.0,0.8031306441902468,0.19686935580975318,242.04038238893781,141.9332514544798,350.7015456172619,314.8182117699513,148.98661924799114,0.21558269696841728,4538311.0,3884165.0,2581036.0,0.43127828833237736,0.5687217116676226,0.8031306441902468,0.19686935580975315,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,5,80015,1.0,0.02,0.0,260,146.0853755143644,0.0,0.0,0.0,0.8007224563515954,0.19927754364840455,242.7529766630199,146.0853755143644,367.85690697442885,315.2019079335676,151.8694603521429,0.21775029812125668,4560751.0,3855386.0,2468806.0,0.45868432633134326,0.5413156736686567,0.8013245033112583,0.1986754966887417,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,6,80016,1.0,0.02,0.0,260,151.14388997902358,0.0,0.0,0.0,0.8266104756170981,0.1733895243829019,245.073837445626,151.14388997902358,318.96424255743017,284.02797236928967,142.95838661785328,0.20232540132307267,4532565.0,4031662.0,2398106.0,0.47091635751500527,0.5290836424849947,0.827212522576761,0.17278747742323902,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,7,80017,1.0,0.02,0.0,260,143.2648241494626,0.0,0.0,0.0,0.7916917519566526,0.20830824804334735,242.5733392429336,143.2648241494626,327.33872654079005,280.1856922765088,144.39506968993064,0.2022838377695897,4531450.0,3803464.0,2530150.0,0.4416467135243686,0.5583532864756314,0.7916917519566526,0.20830824804334738,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,8,80018,1.0,0.02,0.0,260,131.2209569485519,0.0,0.0,0.0,0.7609873570138471,0.23901264298615288,241.61666487985983,131.2209569485519,351.1450324652558,313.78146767589925,148.89112064306335,0.1939867629680274,4533064.0,3700034.0,2762117.0,0.39067328411864466,0.6093267158813553,0.7615894039735099,0.23841059602649006,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,9,80019,1.0,0.02,0.0,260,143.08051947066733,0.0,0.0,0.0,0.8034083992696287,0.1965916007303713,242.92120712492033,143.08051947066733,357.83837497821696,315.4155037120841,150.09784294451256,0.20394190327435377,4580708.0,3869831.0,2585506.0,0.43556629237227085,0.5644337076277292,0.8040170419963482,0.19598295800365187,0.0,100.0,0.0
static_screen,static_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,10,80020,1.0,0.02,0.0,260,153.17956214417666,0.0,0.0,0.0,0.8410596026490066,0.1589403973509934,241.62245494475053,153.17956214417666,355.3593712774005,315.64429374895667,149.83484996489614,0.23274218453758128,4542550.0,4022366.0,2379805.0,0.476108133097049,0.523891866902951,0.8416616496086695,0.1583383503913305,0.0,100.0,0.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,260,139.7942036329301,0.0,0.0,0.0,0.7933534743202417,0.20664652567975828,241.28469202461295,139.7942036329301,315.0979197777932,312.7896337894902,141.8516696337194,0.2125680789727088,4545060.0,3808450.0,2646237.0,0.4177773230716426,0.5822226769283574,0.7939577039274924,0.20604229607250754,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,2,80012,1.0,0.02,0.0,260,138.967153412501,0.0,0.0,0.0,0.7953040337146298,0.20469596628537023,242.1217235444427,138.967153412501,284.9790058049788,274.0813304801338,135.39082277525765,0.1976269305266661,4572834.0,3869155.0,2611896.0,0.4288233511209898,0.5711766488790102,0.7959060806742926,0.20409391932570742,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,3,80013,1.0,0.02,0.0,260,144.41311940538273,0.0,0.0,0.0,0.8065494238932687,0.19345057610673133,242.1911420160705,144.41311940538273,319.81415124148964,313.699126471265,142.7116396585185,0.20505526525703957,4540418.0,3854847.0,2511045.0,0.44695730657397625,0.5530426934260237,0.8065494238932687,0.19345057610673136,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,4,80014,1.0,0.02,0.0,260,144.82636527717503,0.0,0.0,0.0,0.8085490668272125,0.1914509331727875,241.99653518057835,144.82636527717503,311.68684245773557,313.1723228382359,141.1563166529431,0.21247624107852814,4538406.0,3906868.0,2505646.0,0.4479017522892399,0.5520982477107601,0.8085490668272125,0.19145093317278747,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,5,80015,1.0,0.02,0.0,260,133.6883187308177,0.0,0.0,0.0,0.7826610475617098,0.21733895243829016,240.64183165308395,133.6883187308177,281.63800728034823,273.9778538711061,134.4989641629189,0.19599218659547163,4527820.0,3750399.0,2688337.0,0.4062623955899307,0.5937376044100693,0.7832630945213727,0.21673690547862734,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,6,80016,1.0,0.02,0.0,260,138.8440217940267,0.0,0.0,0.0,0.7784467188440698,0.2215532811559302,242.1479158992026,138.8440217940267,315.56533008273146,313.04979136639923,141.8993609030205,0.21309570985777881,4544692.0,3839495.0,2647263.0,0.4175044205415901,0.5824955794584099,0.7784467188440698,0.22155328115593018,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,7,80017,1.0,0.02,0.0,260,140.41454152186026,0.0,0.0,0.0,0.8001204093919325,0.19987959060806748,243.1755915649311,140.41454152186026,323.54805373901553,313.2212678280872,143.36974227051064,0.19588807925111065,4523523.0,3831769.0,2578655.0,0.42994542085891907,0.5700545791410809,0.8007224563515954,0.19927754364840458,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,8,80018,1.0,0.02,0.0,260,138.73225593373468,0.0,0.0,0.0,0.8115593016255268,0.1884406983744732,241.705524442018,138.73225593373468,317.74963463429333,312.9368609950273,142.2917362528256,0.20670211295985805,4539244.0,3916573.0,2628014.0,0.4210458834114227,0.5789541165885773,0.8121613485851896,0.18783865141481035,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,9,80019,1.0,0.02,0.0,260,125.3810763829115,0.0,0.0,0.0,0.7559342665855143,0.24406573341448567,241.85068563104713,125.3810763829115,314.6765616056973,313.1839094238401,141.53999376367065,0.17518796304713172,4528972.0,3618256.0,2839641.0,0.3730053972512968,0.6269946027487032,0.7559342665855143,0.2440657334144857,0.0,0.0,100.0
static_screen,static_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,10,80020,1.0,0.02,0.0,260,146.74251550315356,0.0,0.0,0.0,0.7928958458759783,0.20710415412402172,241.93086652593757,146.74251550315356,316.9836442336753,313.31859738459906,142.1631161900989,0.20486665426811276,4581197.0,3857678.0,2489149.0,0.456659689596409,0.543340310403591,0.7934978928356412,0.20650210716435882,0.0,0.0,100.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,260,102.3519860254408,0.0,0.0,0.0,0.659214501510574,0.34078549848942596,242.82462501775822,102.3519860254408,394.0911231768972,271.6313841381269,156.6375512512981,0.13464751002554953,4560114.0,3259356.0,3277666.0,0.2812315657020855,0.7187684342979145,0.6598187311178247,0.3401812688821752,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v4,11,2,80012,1.0,0.02,0.0,260,89.4150042112168,0.0,0.0,0.0,0.5821794099939795,0.41782059000602045,241.04284577142633,89.4150042112168,396.6902130048066,262.79105746074015,157.0523516093677,0.12280286414156706,4623179.0,3025140.0,3522122.0,0.23816014910951966,0.7618398508904803,0.5821794099939795,0.41782059000602045,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v4,11,3,80013,1.0,0.02,0.0,260,108.19829691745805,0.0,0.0,0.0,0.6791995148574894,0.3208004851425106,244.51287549901346,108.19829691745805,400.4343867909377,270.36358890316814,157.617270321009,0.1488683777964058,4505887.0,3287562.0,3137128.0,0.30377126634556084,0.6962287336544392,0.679805942995755,0.32019405700424497,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v4,11,4,80014,1.0,0.02,0.0,260,93.6579841639774,0.0,0.0,0.0,0.6164960866947622,0.3835039133052378,240.85459725991095,93.6579841639774,384.5677946592984,276.16179685760073,155.0366710517507,0.1370368926036551,4534809.0,3092092.0,3383015.0,0.2539895285556679,0.7460104714443321,0.617098133654425,0.38290186634557494,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v4,11,5,80015,1.0,0.02,0.0,260,100.36356182011285,0.0,0.0,0.0,0.6164960866947622,0.3835039133052378,240.8993429854012,100.36356182011285,397.7161509447161,264.0297813634444,157.19254368268025,0.1394763158926887,4508903.0,3029767.0,3259885.0,0.2770115036850427,0.7229884963149573,0.617098133654425,0.38290186634557494,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v4,11,6,80016,1.0,0.02,0.0,260,101.88646009254943,0.0,0.0,0.0,0.6207104154124021,0.37928958458759787,242.59838328516574,101.88646009254943,402.9749437426151,273.28657458520223,158.00201149815214,0.14258368864973128,4543596.0,3177451.0,3307680.0,0.272012740569364,0.727987259430636,0.6213124623720649,0.378687537627935,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v4,11,7,80017,1.0,0.02,0.0,260,94.01251857069389,0.0,0.0,0.0,0.6213124623720649,0.37868753762793506,242.87097054647015,94.01251857069389,397.2381908142399,263.89348835834835,157.11651088178002,0.11618103340249697,4569334.0,3120286.0,3431828.0,0.24894350030004375,0.7510564996999562,0.6219145093317279,0.37808549066827213,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v4,11,8,80018,1.0,0.02,0.0,260,102.51277426485107,0.0,0.0,0.0,0.6309452137266707,0.3690547862733293,242.50722660340932,102.51277426485107,399.31786081614973,267.43980911694285,157.44103017880377,0.13548819778399643,4548635.0,3169996.0,3297769.0,0.2749981038267524,0.7250018961732476,0.6315472606863335,0.36845273931366646,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v4,11,9,80019,1.0,0.02,0.0,260,96.25851637759543,0.0,0.0,0.0,0.6232501521606817,0.3767498478393183,242.10292839742723,96.25851637759543,405.2911878853439,271.2136992849233,158.3180741308784,0.14073134923367048,4564897.0,3102714.0,3388648.0,0.2576726265674779,0.7423273734325221,0.623858794887401,0.3761412051125989,100.0,0.0,0.0
static_screen,garrido_cf_s1,ppo,ReT_unified_v1,resilience_index,1,v4,11,10,80020,1.0,0.02,0.0,260,97.97181633503949,0.0,0.0,0.0,0.6291390728476821,0.3708609271523179,241.79393997765482,97.97181633503949,392.80888216729096,267.7445476546909,156.42368877444375,0.1515941325730161,4552442.0,3139756.0,3327147.0,0.26915115008604173,0.7308488499139583,0.629741119807345,0.370258880192655,100.0,0.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,260,146.78965603313893,0.0,0.0,0.0,0.8235649546827795,0.17643504531722054,241.84369413504027,146.78965603313893,349.0878682108199,310.82488668997763,148.65247789666236,0.21479454536200124,4553500.0,3944115.0,2501033.0,0.4507449214889645,0.5492550785110355,0.8235649546827795,0.17643504531722054,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,2,80012,1.0,0.02,0.0,260,135.4701936459079,0.0,0.0,0.0,0.7772426249247442,0.22275737507525584,242.26271248508425,135.4701936459079,318.18860377118966,272.6342483375007,142.55528734123823,0.19342421632366955,4586809.0,3806311.0,2712188.0,0.4086982911213438,0.5913017088786562,0.7772426249247442,0.22275737507525586,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,3,80013,1.0,0.02,0.0,260,128.48900287544012,0.0,0.0,0.0,0.7683444511825348,0.2316555488174652,241.1739704317803,128.48900287544012,346.4046963754388,311.1777054930224,148.04035495092245,0.1879830086232322,4547040.0,3702662.0,2814454.0,0.3810360146380942,0.6189639853619058,0.7689508793208004,0.23104912067919953,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,4,80014,1.0,0.02,0.0,260,134.82513032873408,0.0,0.0,0.0,0.7826610475617098,0.21733895243829016,242.21265349664014,134.82513032873408,338.9220376138912,310.2974529312564,146.6751395074086,0.19039960893437388,4542113.0,3799646.0,2709684.0,0.4034309582346366,0.5965690417653634,0.7826610475617098,0.21733895243829018,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,5,80015,1.0,0.02,0.0,260,136.51538112985304,0.0,0.0,0.0,0.7898856110776641,0.21011438892233592,242.0990190151944,136.51538112985304,347.81986964083177,309.81680131550297,148.32877877124585,0.18906265748859324,4553660.0,3806683.0,2710343.0,0.40479899685088483,0.5952010031491152,0.7904876580373269,0.2095123419626731,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,6,80016,1.0,0.02,0.0,260,138.5426214077533,0.0,0.0,0.0,0.7808549066827213,0.21914509331727872,242.7361162538729,138.5426214077533,317.68758599831386,281.49654101854327,142.62393913818053,0.1833556824340997,4562139.0,3866472.0,2682587.0,0.41198920067976885,0.5880107993202311,0.7814569536423841,0.2185430463576159,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,7,80017,1.0,0.02,0.0,260,131.0313804504891,0.0,0.0,0.0,0.7742323901264299,0.22576760987357014,240.47710424537186,131.0313804504891,316.6758125347499,270.2889246878439,142.22488593198088,0.20101420653737717,4472053.0,3670036.0,2721440.0,0.3914562282692088,0.6085437717307912,0.7742323901264299,0.22576760987357014,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,8,80018,1.0,0.02,0.0,260,126.07589111958553,0.0,0.0,0.0,0.75316074653823,0.24683925346177005,241.16069261556933,126.07589111958553,309.2123191182542,269.82602579605833,140.77501867878084,0.1735419651028649,4615430.0,3747797.0,2938038.0,0.36343135959163064,0.6365686404083694,0.7537627934978928,0.24623720650210718,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,9,80019,1.0,0.02,0.0,260,133.34112054864437,0.0,0.0,0.0,0.8027997565429092,0.19720024345709075,243.72952825364933,133.34112054864437,352.8286797005187,311.1317657761963,149.09334690130558,0.19273228202218312,4559701.0,3844522.0,2749746.0,0.3969459839581586,0.6030540160418414,0.8027997565429092,0.1972002434570907,0.0,100.0,0.0
static_screen,garrido_cf_s2,ppo,ReT_unified_v1,resilience_index,1,v4,11,10,80020,1.0,0.02,0.0,260,137.5118316054943,0.0,0.0,0.0,0.7838651414810356,0.2161348585189644,241.34728056100965,137.5118316054943,346.53748516728774,311.1123011557444,148.15722966131133,0.19617970295381587,4515967.0,3754611.0,2641149.0,0.41515316653111056,0.5848468334688894,0.7844671884406984,0.21553281155930162,0.0,100.0,0.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,260,139.2402313310417,0.0,0.0,0.0,0.7806646525679758,0.2193353474320242,243.7608074392703,139.2402313310417,301.3910457128122,305.79268711435145,138.83075628378495,0.19777917739570805,4551649.0,3764292.0,2613460.0,0.42582127927702684,0.5741787207229732,0.7812688821752266,0.21873111782477342,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,2,80012,1.0,0.02,0.0,260,125.68839264424669,0.0,0.0,0.0,0.7429259482239614,0.2570740517760386,240.25084453602724,125.68839264424669,292.17128367716055,281.8970438356069,136.7223999399148,0.18616933470480881,4547394.0,3624522.0,2820766.0,0.3796961512461863,0.6203038487538137,0.7435279951836243,0.25647200481637566,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,3,80013,1.0,0.02,0.0,260,123.92046468768635,0.0,0.0,0.0,0.7550030321406913,0.2449969678593087,241.89082675842351,123.92046468768635,307.07092675761527,306.62187795303095,139.99148022011784,0.1702947801774457,4539686.0,3638073.0,2916571.0,0.3575390456520561,0.6424609543479439,0.7556094602789569,0.24439053972104305,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,4,80014,1.0,0.02,0.0,260,146.3851905998459,0.0,0.0,0.0,0.8223961468994582,0.17760385310054183,242.5704169594866,146.3851905998459,302.0082396571449,305.3616265246167,138.98633760239628,0.22125087292859968,4541645.0,3967836.0,2502437.0,0.44900206863372194,0.5509979313662781,0.8223961468994582,0.17760385310054183,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,5,80015,1.0,0.02,0.0,260,145.97216349397763,0.0,0.0,0.0,0.8163756773028297,0.18362432269717033,241.98768116303225,145.97216349397763,310.181559722028,306.30708519103797,140.55982522400558,0.22284801958513525,4529405.0,3890846.0,2485723.0,0.4512031933554187,0.5487968066445813,0.8169777242624925,0.18302227573750754,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,6,80016,1.0,0.02,0.0,260,132.61568282332388,0.0,0.0,0.0,0.7537627934978928,0.24623720650210723,243.44064637798684,132.61568282332388,301.395168922115,305.86598829671004,138.76166524368423,0.17268828876288983,4558517.0,3748119.0,2747969.0,0.3971791703310529,0.6028208296689471,0.7543648404575557,0.2456351595424443,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,7,80017,1.0,0.02,0.0,260,128.31855381853714,0.0,0.0,0.0,0.7621914509331728,0.23780854906682725,241.67177734400138,128.31855381853714,311.0478785442331,306.1817526488696,140.6965828309529,0.18587972573065495,4555816.0,3704352.0,2828377.0,0.3791722492743341,0.6208277507256659,0.7621914509331728,0.23780854906682722,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,8,80018,1.0,0.02,0.0,260,135.8184702023286,0.0,0.0,0.0,0.7700180614087899,0.22998193859121008,242.3577739377178,135.8184702023286,284.8816977773018,281.9126182697406,135.11725665169863,0.19772524437998715,4572062.0,3776655.0,2688183.0,0.4120414377582806,0.5879585622417194,0.7706201083684527,0.22937989163154726,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,9,80019,1.0,0.02,0.0,260,139.56469298307448,0.0,0.0,0.0,0.8058429701765064,0.1941570298234936,242.10645692863244,139.56469298307448,307.9558204932743,306.32797924279475,140.02737102574594,0.20904639621635598,4552578.0,3850473.0,2573376.0,0.4347431279595868,0.5652568720404132,0.8064516129032258,0.1935483870967742,0.0,0.0,100.0
static_screen,garrido_cf_s3,ppo,ReT_unified_v1,resilience_index,1,v4,11,10,80020,1.0,0.02,0.0,260,145.99538406369157,0.0,0.0,0.0,0.8121613485851896,0.18783865141481038,243.07875018519567,145.99538406369157,306.049409588504,306.06896110733265,139.76491487584263,0.21415639456231067,4578223.0,3935756.0,2517187.0,0.4501825271508181,0.5498174728491819,0.8121613485851896,0.18783865141481035,0.0,0.0,100.0
random_eval,random,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,260,138.12375790287658,0.0,0.0,0.0,0.7903323262839879,0.20966767371601214,241.5977959322425,138.12375790287658,366.4547382778916,315.9377725731676,151.75276482850825,0.2000431285129198,4539787.0,3791468.0,2655912.0,0.41496990938121103,0.585030090618789,0.7903323262839879,0.20966767371601208,32.30769230769231,33.84615384615385,33.84615384615385
random_eval,random,ppo,ReT_unified_v1,resilience_index,1,v4,11,2,80012,1.0,0.02,0.0,260,125.48245435058965,0.0,0.0,0.0,0.7519566526189043,0.24804334738109568,242.29557115012344,125.48245435058965,305.65711293755487,274.9505839843342,140.15042272636475,0.1703593789328614,4545168.0,3657873.0,2825496.0,0.37835169129061896,0.621648308709381,0.7525586995785671,0.24744130042143286,35.76923076923077,30.76923076923077,33.46153846153846
random_eval,random,ppo,ReT_unified_v1,resilience_index,1,v4,11,3,80013,1.0,0.02,0.0,260,147.80873066100406,0.0,0.0,0.0,0.8350515463917526,0.1649484536082474,242.04635572901674,147.80873066100406,363.77804226727517,315.9358787808841,151.3143204528473,0.23353131623454584,4541135.0,3976344.0,2479169.0,0.4540640170353887,0.5459359829646113,0.8356579745300182,0.1643420254699818,33.07692307692308,37.69230769230769,29.23076923076923
