state_id,campaign_id,buffer_level,reference_action,optimal_action,budget_lambda,obs_buffer_level_fraction,obs_effective_shift_fraction,obs_pending_shift_fraction,obs_raw_material_wdc,obs_raw_material_al,obs_rations_al,obs_rations_sb,obs_rations_sb_dispatch,obs_rations_cssu,obs_rations_theatre,obs_pending_batch,obs_in_transit,obs_pending_backorder_qty,obs_pending_backorder_count,obs_oldest_backorder_age_hours,obs_previous_week_demanded,obs_previous_week_produced,obs_previous_week_delivered,obs_rolling_fill_rate_4w,obs_previous_week_capacity_utilization,obs_fraction_operations_down,obs_previous_week_downtime_hours,obs_week_phase_sin,obs_week_phase_cos
I0:l-cal-007-700007:w1,l-cal-007-700007,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,29475.0,0.0,0.0,0.0,5000.0,5076.0,0.0,0.0,0.0,12525.0,32257.0,7449.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-007-700007:w99,l-cal-007-700007,0,2,0,0.0,0.0,1.0,1.0,1716000.0,0.0,0.0,1990914.0,0.0,0.0,0.0,4776.0,5081.0,0.0,0.0,0.0,17595.0,40062.5,17509.0,1.0,0.8680555820465088,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-008-700008:w1,l-cal-008-700008,0,2,0,0.0,0.0,1.0,1.0,1168662.0,0.0,0.0,29666.0,0.0,0.0,0.0,5000.0,4992.0,0.0,0.0,0.0,12334.0,32257.0,7342.0,1.0,0.7038172483444214,0.0,21.737348556518555,0.1205366775393486,0.9927088618278503
I0:l-cal-008-700008:w99,l-cal-008-700008,0,2,0,0.0,0.0,1.0,1.0,2280000.0,537078.0,0.0,1911126.0,0.0,0.0,0.0,4636.5,5092.0,0.0,0.0,0.0,14845.0,30466.5,17402.0,1.0,0.6601338982582092,0.0,25.42615509033203,-0.5680647492408752,0.8229838609695435
I0:l-cal-009-700009:w1,l-cal-009-700009,0,2,0,0.0,0.0,1.0,1.0,1197186.0,0.0,0.0,29252.0,0.0,0.0,0.0,5000.0,5042.0,0.0,0.0,0.0,12748.0,32257.0,7706.0,1.0,0.7400431036949158,0.0,8.787145614624023,0.1205366775393486,0.9927088618278503
I0:l-cal-009-700009:w99,l-cal-009-700009,0,2,0,0.0,0.0,1.0,1.0,1734444.0,374862.0,0.0,1868758.0,0.0,0.0,0.0,2590.0,12113.0,0.0,0.0,0.0,15027.0,31060.0,14950.0,1.0,0.6873126029968262,0.07692307978868484,172.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-010-700010:w1,l-cal-010-700010,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,26601.0,0.0,0.0,0.0,5000.0,5134.0,0.0,0.0,0.0,15399.0,32257.0,10265.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-010-700010:w99,l-cal-010-700010,0,2,0,0.0,0.0,1.0,1.0,1726176.0,346140.0,0.0,1736698.0,0.0,0.0,0.0,2182.5,11904.0,41062.0,16.0,1511.800048828125,17288.0,34180.0,19972.0,0.8411999940872192,0.7405962944030762,0.0,36.62137985229492,-0.5680647492408752,0.8229838609695435
I0:l-cal-011-700011:w1,l-cal-011-700011,0,2,0,0.0,0.0,1.0,1.0,1200564.0,0.0,0.0,29494.0,0.0,0.0,0.0,5000.0,5063.0,0.0,0.0,0.0,12506.0,32257.0,7443.0,1.0,0.7682890295982361,0.0,15.025193214416504,0.1205366775393486,0.9927088618278503
I0:l-cal-011-700011:w99,l-cal-011-700011,0,2,0,0.0,0.0,1.0,1.0,1193664.0,330822.0,0.0,1544143.0,0.0,0.0,0.0,6857.0,7365.0,0.0,0.0,0.0,17427.0,34805.5,15098.0,1.0,0.8289885520935059,0.07692307978868484,244.4748077392578,-0.5680647492408752,0.8229838609695435
I0:l-cal-012-700012:w1,l-cal-012-700012,0,2,0,0.0,0.0,1.0,1.0,1169034.0,0.0,0.0,29514.0,0.0,0.0,0.0,5000.0,4943.0,0.0,0.0,0.0,12486.0,32257.0,7543.0,1.0,0.7038172483444214,0.0,1.0,0.1205366775393486,0.9927088618278503
I0:l-cal-012-700012:w99,l-cal-012-700012,0,2,0,0.0,0.0,1.0,1.0,2280000.0,383010.0,0.0,2051931.0,0.0,0.0,0.0,5682.0,12019.0,0.0,0.0,0.0,14946.0,30949.5,14877.0,1.0,0.6752888560295105,0.0,49.01118850708008,-0.5680647492408752,0.8229838609695435
I0:l-cal-013-700013:w1,l-cal-013-700013,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,29410.0,0.0,0.0,0.0,5000.0,4903.0,0.0,0.0,0.0,12590.0,32257.0,7687.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-013-700013:w99,l-cal-013-700013,0,2,0,0.0,0.0,1.0,1.0,1716000.0,506310.0,0.0,1974367.0,0.0,0.0,0.0,879.0,14678.0,0.0,0.0,0.0,17672.0,30768.0,15101.0,1.0,0.6666666865348816,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-014-700014:w1,l-cal-014-700014,0,2,0,0.0,0.0,1.0,1.0,1168986.0,0.0,0.0,29473.0,0.0,0.0,0.0,5000.0,5005.0,0.0,0.0,0.0,12527.0,32257.0,7522.0,1.0,0.7038172483444214,0.0,1.0,0.1205366775393486,0.9927088618278503
I0:l-cal-014-700014:w99,l-cal-014-700014,0,2,0,0.0,0.0,1.0,1.0,2280000.0,0.0,0.0,1976568.0,0.0,0.0,0.0,1988.0,5027.0,0.0,0.0,0.0,15017.0,35802.5,15029.0,1.0,0.7866779565811157,0.0,2.099695920944214,-0.5680647492408752,0.8229838609695435
I0:l-cal-015-700015:w1,l-cal-015-700015,0,2,0,0.0,0.0,1.0,1.0,1185468.0,0.0,0.0,29413.0,0.0,0.0,0.0,5000.0,5051.0,0.0,0.0,0.0,12587.0,32257.0,7536.0,1.0,0.7240709662437439,0.0,6.3279242515563965,0.1205366775393486,0.9927088618278503
I0:l-cal-015-700015:w99,l-cal-015-700015,0,2,0,0.0,0.0,1.0,1.0,644712.0,385860.0,0.0,1934283.0,0.0,0.0,0.0,4347.5,11981.0,0.0,0.0,0.0,15017.0,29817.0,15116.0,1.0,0.664519727230072,0.07692307978868484,271.8017883300781,-0.5680647492408752,0.8229838609695435
I0:l-cal-016-700016:w1,l-cal-016-700016,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,29591.0,0.0,0.0,0.0,5000.0,4900.0,0.0,0.0,0.0,12409.0,32257.0,7509.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-016-700016:w99,l-cal-016-700016,0,2,0,0.0,0.0,1.0,1.0,1726176.0,415368.0,0.0,1706071.0,0.0,0.0,0.0,4590.5,12120.0,0.0,0.0,0.0,15092.0,31616.0,34875.0,1.0,0.6850407123565674,0.0,23.681087493896484,-0.5680647492408752,0.8229838609695435
I0:l-cal-017-700017:w1,l-cal-017-700017,0,2,0,0.0,0.0,1.0,1.0,1181766.0,0.0,0.0,29497.0,0.0,0.0,0.0,5000.0,4971.0,0.0,0.0,0.0,12503.0,32257.0,7532.0,1.0,0.7346413731575012,0.0,7.2266974449157715,0.1205366775393486,0.9927088618278503
I0:l-cal-017-700017:w99,l-cal-017-700017,0,2,0,0.0,0.0,1.0,1.0,1716000.0,188688.0,0.0,1536509.0,0.0,0.0,0.0,2349.5,12087.0,0.0,0.0,0.0,17630.0,31276.0,19977.0,1.0,0.7071378231048584,0.07692307978868484,317.9521789550781,-0.5680647492408752,0.8229838609695435
I0:l-cal-018-700018:w1,l-cal-018-700018,0,2,0,0.0,0.0,1.0,1.0,1168878.0,0.0,0.0,29529.0,0.0,0.0,0.0,5000.0,4924.0,0.0,0.0,0.0,12471.0,32257.0,7547.0,1.0,0.7038172483444214,0.0,1.0,0.1205366775393486,0.9927088618278503
I0:l-cal-018-700018:w99,l-cal-018-700018,0,2,0,0.0,0.0,1.0,1.0,660402.0,353130.0,0.0,2066446.0,0.0,0.0,0.0,1895.0,12056.0,0.0,0.0,0.0,15015.0,31846.0,14981.0,1.0,0.7148452997207642,0.0,28.495241165161133,-0.5680647492408752,0.8229838609695435
I0:l-cal-019-700019:w1,l-cal-019-700019,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,27081.0,0.0,0.0,0.0,5000.0,4879.0,0.0,0.0,0.0,14919.0,32257.0,10040.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-019-700019:w99,l-cal-019-700019,0,2,0,0.0,0.0,1.0,1.0,1716000.0,202476.0,0.0,1944405.0,0.0,0.0,0.0,2867.5,11853.0,0.0,0.0,0.0,15102.0,32370.5,15367.0,1.0,0.7013888955116272,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-020-700020:w1,l-cal-020-700020,0,2,0,0.0,0.0,1.0,1.0,1164960.0,0.0,0.0,29680.0,0.0,0.0,0.0,5000.0,4885.0,0.0,0.0,0.0,12320.0,32257.0,7435.0,1.0,0.6989296078681946,0.0,1.0,0.1205366775393486,0.9927088618278503
I0:l-cal-020-700020:w99,l-cal-020-700020,0,2,0,0.0,0.0,1.0,1.0,645618.0,29700.0,7000.0,1966836.0,0.0,0.0,0.0,967.5,12026.0,0.0,0.0,0.0,17608.0,43255.0,17548.0,1.0,0.9437832236289978,0.0,25.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-021-700021:w1,l-cal-021-700021,0,2,0,0.0,0.0,1.0,1.0,1196946.0,0.0,0.0,29544.0,0.0,0.0,0.0,5000.0,4936.0,0.0,0.0,0.0,12456.0,32257.0,7520.0,1.0,0.7400431036949158,0.0,7.730137348175049,0.1205366775393486,0.9927088618278503
I0:l-cal-021-700021:w99,l-cal-021-700021,0,2,0,0.0,0.0,1.0,1.0,642438.0,218394.0,0.0,1827765.0,0.0,0.0,0.0,852.0,11952.0,0.0,0.0,0.0,15016.0,36521.0,15129.0,1.0,0.8257251977920532,0.07692307978868484,244.95993041992188,-0.5680647492408752,0.8229838609695435
I0:l-cal-022-700022:w1,l-cal-022-700022,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,27220.0,0.0,0.0,0.0,5000.0,7461.0,0.0,0.0,0.0,14780.0,32257.0,7319.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-022-700022:w99,l-cal-022-700022,0,2,0,0.0,0.0,1.0,1.0,2280000.0,510156.0,0.0,1705311.0,0.0,0.0,0.0,3053.5,7000.0,32653.0,13.0,791.7999877929688,15039.0,4487.0,0.0,0.5390830039978027,1.0,0.07692307978868484,806.9339599609375,-0.5680647492408752,0.8229838609695435
I0:l-cal-023-700023:w1,l-cal-023-700023,0,2,0,0.0,0.0,1.0,1.0,1201116.0,0.0,0.0,27246.0,0.0,0.0,0.0,5000.0,4950.0,0.0,0.0,0.0,14754.0,32257.0,9804.0,1.0,0.7567358613014221,0.0,9.89448356628418,0.1205366775393486,0.9927088618278503
I0:l-cal-023-700023:w99,l-cal-023-700023,0,2,0,0.0,0.0,1.0,1.0,1720536.0,372738.0,0.0,1617464.0,0.0,0.0,0.0,4629.5,12036.0,0.0,0.0,0.0,15078.0,30268.5,15018.0,1.0,0.7264730334281921,0.1538461595773697,350.19482421875,-0.5680647492408752,0.8229838609695435
I0:l-cal-024-700024:w1,l-cal-024-700024,0,2,0,0.0,0.0,1.0,1.0,1164948.0,0.0,0.0,29293.0,0.0,0.0,0.0,5000.0,4992.0,0.0,0.0,0.0,12707.0,32257.0,7715.0,1.0,0.7038172483444214,0.0,1.0,0.1205366775393486,0.9927088618278503
I0:l-cal-024-700024:w99,l-cal-024-700024,0,2,0,0.0,0.0,1.0,1.0,623358.0,367146.0,0.0,2065995.0,0.0,0.0,0.0,3116.5,11838.0,0.0,0.0,0.0,14754.0,32287.5,14833.0,1.0,0.7144753932952881,0.0,51.11205291748047,-0.5680647492408752,0.8229838609695435
I0:l-cal-025-700025:w1,l-cal-025-700025,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,29707.0,0.0,0.0,0.0,5000.0,4910.0,0.0,0.0,0.0,12293.0,32257.0,7383.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-025-700025:w99,l-cal-025-700025,0,2,0,0.0,0.0,1.0,1.0,2280000.0,165378.0,0.0,2009231.0,0.0,0.0,0.0,2302.5,11884.0,0.0,0.0,0.0,17354.0,32370.5,17291.0,1.0,0.7013888955116272,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-026-700026:w1,l-cal-026-700026,0,2,0,0.0,0.0,1.0,1.0,1184382.0,0.0,0.0,29583.0,0.0,0.0,0.0,5000.0,4914.0,0.0,0.0,0.0,12417.0,32257.0,7503.0,1.0,0.7240709662437439,0.0,4.872868061065674,0.1205366775393486,0.9927088618278503
I0:l-cal-026-700026:w99,l-cal-026-700026,0,2,0,0.0,0.0,1.0,1.0,2280000.0,391290.0,0.0,1982831.0,0.0,0.0,0.0,1595.0,12035.0,0.0,0.0,0.0,17540.0,30265.5,17503.0,1.0,0.6697314977645874,0.0,50.730934143066406,-0.5680647492408752,0.8229838609695435
I0:l-cal-027-700027:w1,l-cal-027-700027,0,2,0,0.0,0.0,1.0,1.0,1185156.0,0.0,0.0,29585.0,0.0,0.0,0.0,5000.0,4894.0,0.0,0.0,0.0,12415.0,32257.0,7521.0,1.0,0.7567358613014221,0.0,17.581668853759766,0.1205366775393486,0.9927088618278503
I0:l-cal-027-700027:w99,l-cal-027-700027,0,2,0,0.0,0.0,1.0,1.0,1212768.0,380424.0,0.0,1890977.0,0.0,0.0,0.0,841.5,12003.0,0.0,0.0,0.0,14956.0,30713.5,14839.0,1.0,0.7098515033721924,0.1538461595773697,343.9940490722656,-0.5680647492408752,0.8229838609695435
I0:l-cal-028-700028:w1,l-cal-028-700028,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,27120.0,0.0,0.0,0.0,5000.0,7473.0,0.0,0.0,0.0,14880.0,32257.0,7407.0,1.0,0.6989296078681946,0.0,22.227035522460938,0.1205366775393486,0.9927088618278503
I0:l-cal-028-700028:w99,l-cal-028-700028,0,2,0,0.0,0.0,1.0,1.0,1716000.0,329394.0,7000.0,1662530.0,0.0,0.0,0.0,1017.0,12083.0,0.0,0.0,0.0,17552.0,35575.5,19991.0,1.0,0.7708333134651184,0.0,100.0980224609375,-0.5680647492408752,0.8229838609695435
I0:l-cal-029-700029:w1,l-cal-029-700029,0,2,0,0.0,0.0,1.0,1.0,1197138.0,0.0,0.0,29571.0,0.0,0.0,0.0,5000.0,4890.0,0.0,0.0,0.0,12429.0,32257.0,7539.0,1.0,0.7400431036949158,0.0,8.231755256652832,0.1205366775393486,0.9927088618278503
I0:l-cal-029-700029:w99,l-cal-029-700029,0,2,0,0.0,0.0,1.0,1.0,1203804.0,232200.0,0.0,1598276.0,0.0,0.0,0.0,6340.5,12134.0,2594.0,1.0,311.79998779296875,17622.0,40733.0,20036.0,0.9603878855705261,0.9143312573432922,0.07692307978868484,272.9158935546875,-0.5680647492408752,0.8229838609695435
I0:l-cal-030-700030:w1,l-cal-030-700030,0,2,0,0.0,0.0,1.0,1.0,1165236.0,0.0,0.0,29531.0,0.0,0.0,0.0,5000.0,4909.0,0.0,0.0,0.0,12469.0,32257.0,7560.0,1.0,0.7038172483444214,0.0,1.0,0.1205366775393486,0.9927088618278503
I0:l-cal-030-700030:w99,l-cal-030-700030,0,2,0,0.0,0.0,1.0,1.0,627432.0,384018.0,0.0,2059072.0,0.0,0.0,0.0,2171.5,12058.0,0.0,0.0,0.0,14847.0,30879.5,14876.0,1.0,0.6931503415107727,0.0,4.906053066253662,-0.5680647492408752,0.8229838609695435
I0:l-cal-031-700031:w1,l-cal-031-700031,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,29423.0,0.0,0.0,0.0,5000.0,4940.0,0.0,0.0,0.0,12577.0,32257.0,7637.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-031-700031:w99,l-cal-031-700031,0,2,0,0.0,0.0,1.0,1.0,2280000.0,114018.0,7000.0,1980622.0,0.0,0.0,0.0,1622.0,12139.0,0.0,0.0,0.0,15305.0,37498.5,15235.0,1.0,0.8125,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-032-700032:w1,l-cal-032-700032,0,2,0,0.0,0.0,1.0,1.0,1165104.0,0.0,0.0,29562.0,0.0,0.0,0.0,5000.0,4869.0,0.0,0.0,0.0,12438.0,32257.0,7569.0,1.0,0.7087737321853638,0.0,2.000330924987793,0.1205366775393486,0.9927088618278503
I0:l-cal-032-700032:w99,l-cal-032-700032,0,2,0,0.0,0.0,1.0,1.0,2280000.0,0.0,0.0,1984234.0,0.0,0.0,0.0,4311.0,4840.0,0.0,0.0,0.0,14632.0,38152.0,14904.0,1.0,0.8324405550956726,0.0,25.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-033-700033:w1,l-cal-033-700033,0,2,0,0.0,0.0,1.0,1.0,1200900.0,0.0,0.0,29463.0,0.0,0.0,0.0,5000.0,4981.0,0.0,0.0,0.0,12537.0,32257.0,7556.0,1.0,0.7455249428749084,0.0,9.343721389770508,0.1205366775393486,0.9927088618278503
I0:l-cal-033-700033:w99,l-cal-033-700033,0,2,0,0.0,0.0,1.0,1.0,128898.0,357420.0,0.0,1853842.0,0.0,0.0,0.0,6681.5,11979.0,0.0,0.0,0.0,14836.0,32487.5,14777.0,1.0,0.756455659866333,0.1538461595773697,347.4879455566406,-0.5680647492408752,0.8229838609695435
I0:l-cal-034-700034:w1,l-cal-034-700034,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,29496.0,0.0,0.0,0.0,5000.0,4901.0,0.0,0.0,0.0,12504.0,32257.0,7603.0,1.0,0.6989296078681946,0.0,18.933208465576172,0.1205366775393486,0.9927088618278503
I0:l-cal-034-700034:w99,l-cal-034-700034,0,2,0,0.0,0.0,1.0,1.0,2280000.0,75558.0,0.0,1845945.0,0.0,0.0,0.0,4101.5,11874.0,0.0,0.0,0.0,17511.0,40703.5,17690.0,1.0,0.8819444179534912,0.0,40.42253494262695,-0.5680647492408752,0.8229838609695435
I0:l-cal-035-700035:w1,l-cal-035-700035,0,2,0,0.0,0.0,1.0,1.0,1220514.0,0.0,0.0,26737.0,0.0,0.0,0.0,5000.0,5091.0,0.0,0.0,0.0,15263.0,32257.0,10172.0,1.0,0.7802004814147949,0.07692307978868484,36.210201263427734,0.1205366775393486,0.9927088618278503
I0:l-cal-035-700035:w99,l-cal-035-700035,0,2,0,0.0,0.0,1.0,1.0,1570386.0,238854.0,0.0,1583651.0,0.0,0.0,0.0,5103.0,16872.0,27342.0,11.0,359.79998779296875,17386.0,11168.0,0.0,0.59317946434021,0.9169882535934448,0.0,780.79541015625,-0.5680647492408752,0.8229838609695435
I0:l-cal-036-700036:w1,l-cal-036-700036,0,2,0,0.0,0.0,1.0,1.0,1165032.0,0.0,0.0,29517.0,0.0,0.0,0.0,5000.0,5014.0,0.0,0.0,0.0,12483.0,32257.0,7469.0,1.0,0.7038172483444214,0.0,1.1045547723770142,0.1205366775393486,0.9927088618278503
I0:l-cal-036-700036:w99,l-cal-036-700036,0,2,0,0.0,0.0,1.0,1.0,2280000.0,391698.0,0.0,2064728.0,0.0,0.0,0.0,1671.5,11864.0,0.0,0.0,0.0,14755.0,29695.5,14871.0,1.0,0.6479277610778809,0.07692307978868484,193.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-037-700037:w1,l-cal-037-700037,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,26758.0,0.0,0.0,0.0,5000.0,5062.0,0.0,0.0,0.0,15242.0,32257.0,10180.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-037-700037:w99,l-cal-037-700037,0,2,0,0.0,0.0,1.0,1.0,2164620.0,117864.0,7000.0,1978625.0,0.0,0.0,0.0,417.0,11889.0,45329.0,18.0,671.7999877929688,17474.0,37178.0,12257.0,0.2744457721710205,1.0,0.0,136.4043426513672,-0.5680647492408752,0.8229838609695435
I0:l-cal-038-700038:w1,l-cal-038-700038,0,2,0,0.0,0.0,1.0,1.0,1165200.0,0.0,0.0,29405.0,0.0,0.0,0.0,5000.0,5034.0,0.0,0.0,0.0,12595.0,32257.0,7561.0,1.0,0.7138004899024963,0.0,2.22672700881958,0.1205366775393486,0.9927088618278503
I0:l-cal-038-700038:w99,l-cal-038-700038,0,2,0,0.0,0.0,1.0,1.0,611064.0,383814.0,0.0,1954839.0,0.0,0.0,0.0,5106.5,12058.0,0.0,0.0,0.0,15009.0,31164.0,14965.0,1.0,0.6799690127372742,0.0,25.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-039-700039:w1,l-cal-039-700039,0,2,0,0.0,0.0,1.0,1.0,1182102.0,0.0,0.0,29393.0,0.0,0.0,0.0,5000.0,4991.0,0.0,0.0,0.0,12607.0,32257.0,7616.0,1.0,0.7188990712165833,0.0,5.71804141998291,0.1205366775393486,0.9927088618278503
I0:l-cal-039-700039:w99,l-cal-039-700039,0,2,0,0.0,0.0,1.0,1.0,1186566.0,358200.0,0.0,1962049.0,0.0,0.0,0.0,3289.5,11844.0,0.0,0.0,0.0,14968.0,32458.5,15172.0,1.0,0.7233898043632507,0.07692307978868484,245.0824432373047,-0.5680647492408752,0.8229838609695435
I0:l-cal-040-700040:w1,l-cal-040-700040,0,2,0,0.0,0.0,1.0,1.0,1162176.0,0.0,0.0,27240.0,0.0,0.0,0.0,5000.0,4910.0,0.0,0.0,0.0,14760.0,32257.0,9850.0,1.0,0.6989296078681946,0.0,0.0,0.1205366775393486,0.9927088618278503
I0:l-cal-040-700040:w99,l-cal-040-700040,0,2,0,0.0,0.0,1.0,1.0,1726176.0,519210.0,0.0,1706502.0,0.0,0.0,0.0,1065.0,11908.0,0.0,0.0,0.0,14758.0,31616.0,17406.0,1.0,0.6850407123565674,0.0,0.0,-0.5680647492408752,0.8229838609695435
I0:l-cal-041-700041:w1,l-cal-041-700041,0,2,0,0.0,0.0,1.0,1.0,1189782.0,0.0,0.0,27012.0,0.0,0.0,0.0,5000.0,7450.0,0.0,0.0,0.0,14988.0,32257.0,7538.0,1.0,0.7400431036949158,0.0,64.78843688964844,0.1205366775393486,0.9927088618278503
